timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
11,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,5.3900,27.6400,35.5100,0.0000,62.0000,42.8000,6.2300,12.5900,7.9000,13.5700,43.9200,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,2.6500,0.0000,0.0000,0.0000,15.6500,9.7900,8.1900,4.0500,2.9800,0.0000,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,1.9500,0.0000,0.0000,0.0000,1.9700,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1083.7268,454.93,0.00,12.0015,0.00,1526.6553
12,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,5.3900,27.6400,35.5100,0.0000,62.0000,42.8000,6.2300,12.5900,7.9000,13.5700,43.9200,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,2.6500,0.0000,0.0000,0.0000,15.6500,9.7900,8.1900,4.0500,2.9800,0.0000,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1084.3968,431.93,0.00,11.8273,0.00,1504.4995
13,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,5.3900,27.6400,35.5100,0.0000,62.0000,42.8000,6.2300,12.7300,7.9000,13.0300,43.9200,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.0000,0.0000,0.0000,0.0000,15.6500,9.7900,8.1900,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1090.2168,420.74,0.00,11.7855,0.00,1499.1713
14,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,5.3900,27.6400,35.5100,0.0000,62.0000,42.8000,6.2300,12.7300,7.9000,13.0300,43.9200,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.0000,0.0000,0.0000,0.0000,15.6500,9.7900,4.3100,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1086.3868,403.84,0.00,11.6238,0.00,1478.6030
15,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.5100,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2300,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.0000,0.0000,0.0000,0.0000,15.6500,9.7900,4.3100,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1087.6868,372.33,0.00,11.3881,0.00,1448.6287
16,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,57.0000,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2300,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.0000,0.0000,0.0000,0.0000,15.6500,9.7900,4.3100,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,15.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1088.4968,352.33,0.00,11.2384,0.00,1429.5884
17,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,58.5634,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0100,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.8000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.7900,0.0000,0.0000,0.0000,15.6500,9.7900,4.3100,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1088.5302,323.47,0.00,11.0136,0.00,1400.9866
18,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,58.5634,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.7000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.7900,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1084.0802,310.47,0.00,10.8775,0.00,1383.6727
19,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,19.0600,0.0000,58.5634,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6800,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.6800,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1083.9502,281.47,0.00,10.6503,0.00,1354.7699
20,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,20.1700,0.0000,58.5634,0.0000,0.0000,115.7800,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6800,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.6200,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.9700,3.7700,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1085.0002,268.47,0.00,10.5571,0.00,1342.9131
21,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,20.1700,0.0000,58.5634,0.0000,0.0000,107.2600,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6800,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.5900,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1077.1802,265.78,0.00,10.4751,0.00,1332.4851
22,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,20.1700,0.0000,58.5634,0.0000,0.0000,98.7500,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,6.6800,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.4800,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1068.4602,251.61,0.00,10.2965,0.00,1309.7737
23,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,20.1700,0.0000,58.5634,0.0000,0.0000,90.2400,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,4.3400,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.4600,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,0.0800,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1057.5702,247.26,0.00,10.1777,0.00,1294.6525
24,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2800,20.1700,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.8000,35.5900,0.0000,62.0000,42.8000,6.1300,12.7300,7.7400,13.0300,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,2.1900,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.3800,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.4300,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,0.0000,1.7100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1036.7502,256.32,0.00,10.0859,0.00,1282.9843
25,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2700,20.1700,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,5.3900,27.9600,35.8000,0.0000,62.0000,42.8000,6.3500,13.1900,7.7400,13.9600,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,2.1900,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.3800,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.9900,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,4.1501,3.2100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,13.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.1900,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1048.4503,250.55,0.00,10.0998,0.00,1288.9005
26,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2700,20.1700,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,5.3900,27.9600,35.8000,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.9600,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,2.1900,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.3400,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.9900,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,9.9999,6.0100,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.4200,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1058.6701,237.23,0.00,10.0300,0.00,1285.8701
27,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2700,20.1700,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.9600,35.8000,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.9600,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.6800,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.9900,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,16.8800,9.4800,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,15.3100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.7800,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1067.1002,230.07,0.00,9.9863,0.00,1287.1839
28,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,37.4900,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,26.7100,103.2700,20.1700,0.0000,58.5634,0.0000,0.0000,70.3700,0.0000,272.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9700,0.0000,0.0000,5.3900,27.9600,35.8000,0.0000,62.0000,42.8000,6.2200,12.7300,7.9000,13.9600,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,3.6900,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8100,14.9900,4.3000,0.0000,0.9900,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,18.3499,13.7000,1.8700,3.7000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,7.0000,0.0000,0.0000,0.0000,1.2300,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,1077.9401,215.95,0.00,9.9492,0.00,1283.9409
29,NDPL,71DSNDPL2025/06/06,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,11.0000,51.1858,0.0000,0.0000,0.0000,0.0000,6.7600,103.2700,20.1700,0.0000,57.6388,0.0000,0.0000,70.3700,0.0000,234.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.1500,0.0000,0.0000,3.8600,27.9700,35.4600,0.0000,62.0000,42.1200,3.8600,6.7600,3.8600,7.7200,43.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.7200,0.0000,0.0000,6.0500,0.0000,0.0000,0.0000,15.2900,4.0400,0.0000,0.0000,0.0000,15.6500,9.7900,0.0000,4.0500,2.9800,2.8000,14.9900,4.3000,0.0000,0.9900,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9600,2.9500,0.0000,19.3276,18.7400,1.7800,3.6200,0.0000,0.0000,0.0000,0.0000,0.0000,15.4800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.6710,0.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,1.7800,0.0000,2.2700,0.0000,0.0000,6.0900,0.0000,984.2132,282.49,0.00,9.7295,0.00,1256.9737
