genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
62,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,25.0245427575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
63,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,2.05348143,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
64,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,2.05348143,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
65,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,2.05348143,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
66,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
67,0,0,0,0,0,0,0,0,1.100319792,2.3706890064,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
68,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,0.86462376,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
69,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
70,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
71,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.7927273088,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
72,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,3.082902772125,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,1.7186014208,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
73,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,4.613655734875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.5779021312,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
74,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,6.16491387325,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,11.1709092352,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,0,,,23.56851365825,,,1.29693564,0,,,3.682968010755,7.15272723,4.452501644195,0,6.14753568,5.382916581735,
75,0,0,0,0,0,0,0,0,1.100319792,7.1120670192,6.66872635,3.4381039616,0,0,0,0,5.15159528356,6.16491387325,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,11.1709092352,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,1.2375961752,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.77511528496,4.452501644195,0,6.14753568,5.382916581735,
76,0.35428286201,0,0,0,0,0,0,0,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,0,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,11.1709092352,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.94540346,0,,,3.682968010755,6.77511528496,4.452501644195,0,6.14753568,5.607204825915,
77,1.06284858603,0,0,0,0,0,0,0,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,1.10991689886,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,11.1709092352,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
78,2.12569717206,0,0,0,0,0,0,0,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,3.6997229962,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,11.1709092352,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
79,3.011404327085,0,0,0,0,0,0,0.73301374135,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,8.3781819264,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
80,3.98568212966,0,0,0,0,0,0,1.83253449038,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,1.2889510656,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
81,4.074252913115,0,0,0,0,0,0,2.74880173557,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
82,4.074252913115,0,0,0,0,0,0,3.298562110085,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,0.6015104128,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,1.29693564,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
83,4.074252913115,0,0,0,0,0,0,3.298562110085,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.607204825915,
84,4.074252913115,0,0,0,0,0,0,3.66506898076,0.556842,7.1120670192,6.66872635,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.67954728496,4.452501644195,0,6.14753568,5.382916581735,
85,2.74569224853,0,0,0,0,0,0,3.66506898076,0.556842,7.1120670192,6.66872635,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,2.05348143,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
86,2.74569224853,0,0,0,0,0,0,3.66506898076,0.556842,7.1120670192,6.66872635,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,2.05348143,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
87,2.74569224853,0,0,0,0,0,0,3.66506898076,0.556842,7.1120670192,6.66872635,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,2.05348143,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
88,2.79883463706,0,0,0,0,0,0,3.66506898076,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.607204825915,
89,2.79883463706,0,0,0,0,0,0,3.66506898076,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.607204825915,
90,2.79883463706,0,0,0,0,0,0,3.66506898076,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.607204825915,
91,2.79883463706,0,0,0,0,0,0,3.66506898076,3.317664636,7.1120670192,6.86221855,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.289059090875,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,26.09950321044,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6732078406,,,23.56851365825,,,2.05348143,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.607204825915,
92,2.79883463706,0,0,0,0,0,0,3.66506898076,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,6.10454294373,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
93,2.79883463706,0,0,0,0,0,0,3.66506898076,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,6.28952909354,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,0.86462376,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
94,2.79883463706,0,0,0,0,0,0,3.66506898076,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,6.28952909354,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,2.05348143,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
95,2.79883463706,0,0,0,0,0,0,3.66506898076,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,6.28952909354,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,0.64846782,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
96,2.79883463706,0,0,0,0,0,0,3.66506898076,1.100319792,7.1120670192,6.66872635,4.9042404224,0,0,0,6.28952909354,5.15159528356,6.165805402625,8.341660683895,200.23413628801,,,24.8389287575,,,,0,,0,,6.505184745125,25.80391646679,,,,,,,2.3630769536,0,0,8.607660663525,15.52312752342,20.03780093062,0,,,0,2.6678075523,,,23.56851365825,,,0.64846782,0,,,3.682968010755,6.22943379168,4.452501644195,0,6.14753568,5.382916581735,
