Time Period,BSES_Rajdhani_Power_Limited_(BRPL),BSES_Yamuna_Power_Limited_(BYPL),East_Delhi_Waste_Processing_Company_Limited_(EDWPCL),GE_(U)_Elect_Supply_Delhi_Cantt_(MES),New_Delhi_Municipal_Council,Northern_Railway_Delhi,Tata_Power_Delhi_Distribution_Limited
09:00 - 09:15,58.57,-69.00,-1.00,15.36,0.00,0.00,-91.00
09:15 - 09:30,81.61,-60.00,-1.00,15.17,0.00,0.38,-82.00
09:30 - 09:45,87.37,-71.00,-1.00,13.44,0.00,0.00,-59.00
09:45 - 10:00,129.61,-62.00,-1.00,12.96,0.00,0.00,-73.00
10:00 - 10:15,83.53,-25.00,-0.50,17.28,-10.00,0.00,-45.00
10:15 - 10:30,14.40,0.00,-0.50,17.28,-13.00,0.00,-48.00
10:30 - 10:45,70.09,11.52,-0.50,17.28,-13.00,0.00,-54.00
10:45 - 11:00,141.13,5.76,-0.50,16.13,-16.00,0.00,-60.00
11:00 - 11:15,125.77,0.00,-0.50,15.36,-17.00,0.00,-45.00
11:15 - 11:30,118.09,0.00,-0.50,15.36,-19.00,0.00,-50.00
11:30 - 11:45,185.30,19.20,-0.50,15.36,-21.00,0.00,6.72
11:45 - 12:00,171.86,14.40,-0.50,14.40,-23.00,0.00,33.60
12:00 - 12:15,100.82,33.60,-0.50,12.48,-10.00,0.00,19.20
12:15 - 12:30,146.90,33.60,-0.50,11.52,-10.00,0.00,28.80
12:30 - 12:45,99.86,11.52,-0.50,11.04,-10.00,0.00,28.80
12:45 - 13:00,82.57,0.00,-0.50,10.56,-13.00,0.00,4.80
13:00 - 13:15,30.72,40.33,-0.50,10.56,-15.00,0.00,-40.00
13:15 - 13:30,18.24,-20.00,-0.50,10.08,-18.00,0.00,-20.00
13:30 - 13:45,19.20,-35.00,-0.50,9.12,-20.00,0.00,-15.00
13:45 - 14:00,3.84,-35.00,-0.50,8.64,-23.00,0.00,-20.00
14:00 - 14:15,-1.00,-47.00,-0.50,8.16,-37.00,0.00,-15.00
14:15 - 14:30,-13.00,-44.00,-0.50,7.68,-37.00,0.00,-25.00
14:30 - 14:45,-31.00,-43.00,-0.50,7.68,-44.00,0.00,-40.00
14:45 - 15:00,-79.00,-27.00,-0.50,8.16,-44.00,0.00,-40.00
15:00 - 15:15,-75.00,0.00,-0.50,8.16,-51.00,0.00,-75.00
15:15 - 15:30,-76.00,0.00,-0.50,7.68,-52.00,0.10,-70.00
15:30 - 15:45,-52.00,9.60,-0.50,7.68,-53.00,0.10,-70.00
15:45 - 16:00,-53.00,9.60,-0.50,7.68,-54.00,0.00,-55.00
16:00 - 16:15,-23.00,14.40,-0.50,7.68,-54.00,0.10,-75.00
16:15 - 16:30,22.08,14.40,-0.50,8.16,-53.00,0.00,-50.00
16:30 - 16:45,7.68,12.48,-0.50,8.16,-54.00,0.00,-32.00
16:45 - 17:00,48.01,12.48,-0.50,8.64,-42.00,0.00,-10.00
17:00 - 17:15,36.49,17.28,-0.50,4.99,-21.00,0.00,2.88
17:15 - 17:30,0.00,24.00,-0.50,4.80,-22.00,0.00,-56.00
17:30 - 17:45,-77.00,-73.00,-0.50,5.76,-21.00,0.00,-120.00
17:45 - 18:00,-15.00,-53.00,-0.50,5.76,-15.00,0.10,-92.00
18:00 - 18:15,-12.00,15.36,-0.50,7.68,-15.00,0.00,-128.00
18:15 - 18:30,66.74,21.07,-0.50,3.16,-10.00,0.04,-116.00
18:30 - 18:45,7.74,22.28,-0.50,1.06,-10.00,0.20,-95.00
18:45 - 19:00,5.89,18.09,-0.50,0.87,-10.00,0.16,-92.00
19:00 - 19:15,5.24,23.08,-0.50,1.15,-10.00,0.13,-75.00
19:15 - 19:30,22.83,16.61,-0.50,1.53,-10.00,0.54,-82.00
19:30 - 19:45,18.33,39.29,-0.50,7.20,-10.00,3.73,-82.00
19:45 - 20:00,-18.00,0.00,-0.50,10.56,-10.00,6.82,-120.00
20:00 - 20:15,11.52,-7.00,-0.50,10.56,-26.00,7.20,-97.00
20:15 - 20:30,46.08,-28.00,-0.50,15.36,-29.00,4.13,-120.00
20:30 - 20:45,51.85,0.00,-0.50,14.40,-23.00,0.38,-97.00
20:45 - 21:00,102.73,0.00,-0.50,13.44,-25.00,0.00,-85.00
21:00 - 21:15,76.81,-16.00,-0.50,12.48,-23.00,0.00,-47.00
21:15 - 21:30,78.73,-23.00,-0.50,12.00,-22.00,0.00,-50.00
21:30 - 21:45,59.53,-35.00,-0.50,10.08,-23.00,0.00,-62.00
21:45 - 22:00,64.33,-39.00,-0.50,9.60,-25.00,0.00,-52.00
22:00 - 22:15,-48.00,-37.00,-0.50,8.64,-7.00,0.00,-56.00
22:15 - 22:30,-33.00,0.00,-0.50,7.68,-9.00,0.00,-33.00
22:30 - 22:45,-17.00,-34.00,-0.50,7.49,-12.00,0.00,-65.00
22:45 - 23:00,-16.00,-31.00,-0.50,6.43,-14.00,0.00,-65.00
23:00 - 23:15,36.48,-8.00,-0.50,4.80,-17.00,0.00,-65.00
23:15 - 23:30,69.13,-12.00,-0.50,4.80,-20.00,0.00,-65.00
23:30 - 23:45,59.53,-3.00,-0.50,3.84,-21.00,0.00,-72.00
23:45 - 24:00,20.16,-8.00,-0.50,3.84,-24.00,0.00,-66.00
