timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
11,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0000,0.0000,0.0000,2.2774,2.5152,2.1442,0.0000,4.7296,0.3449,1.1187,0.5598,0.0000,0.0000,0.0000,4.4452,6.7002,6.5101,3.1116,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.0000,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.9445,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
12,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0000,0.0000,0.0000,2.2774,2.5152,2.1442,0.0000,4.7296,0.3449,1.1185,0.5598,0.0000,0.0000,0.0000,4.4452,6.7002,6.5101,3.1116,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.0000,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.8330,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
13,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0000,0.0000,0.0000,2.2774,2.5152,2.1442,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,3.1116,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
14,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0000,0.0000,0.0000,2.2774,2.5152,2.1442,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,2.0744,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
15,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.2363,0.0000,0.0000,0.0000,2.2774,2.5152,2.4715,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,2.0744,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
16,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.3900,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
17,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.6000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
18,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.5631,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
19,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.1987,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.5549,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.3458,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
20,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.5549,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
21,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.5549,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
22,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,2.5549,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
23,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,1.6587,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
24,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4799,0.0000,0.0000,0.0000,2.2774,2.5152,2.7768,0.0000,4.7296,0.3395,1.1314,0.5486,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,0.8372,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7744,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
25,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,2.3056,2.5360,2.8062,0.0000,4.7296,0.3395,1.1314,0.5486,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,0.8372,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.7744,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
26,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,2.3056,2.5360,2.8062,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,0.8372,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
27,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,2.3056,2.5360,2.8062,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,0.0000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
28,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,2.3056,2.5360,2.8062,0.0000,4.7296,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4786,6.7002,6.5101,0.0000,0.0000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
29,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,0.0100,0.0400,0.0000,0.0000,0.0300,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4452,6.7002,6.5101,0.0000,0.0000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
30,72EnNDMC2025/06/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8610,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,7.9831,5.5025,0.0000,21.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.4871,0.0000,0.0000,0.0000,0.0100,0.0400,0.0000,0.0000,0.0300,0.3449,1.1314,0.5598,0.0000,0.0000,0.0000,4.4452,6.7002,6.5101,0.0000,0.0000,0.6661,0.0000,0.0000,2.0814,0.0000,0.0000,1.4272,7.3930,0.0000,0.0000,0.0000,0.0000,0.0000,2.6598,0.0000,1.3301,0.8534,0.7767,4.2623,1.2337,0.0000,0.0000,0.0000,1.7058,0.0000,0.0000,69.2550,0.0000,0.0583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0302,3.7545,0.0000,6.9648,0.5929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0697,4.6889,3.2445,2.9432,0.0000
