Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS
21:15-21:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,28.05,40.61,29.72,27.97,50.55,3.26,11.62,11.53,13.11,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.73,0.00,200.00,5.00,4.67,43.78,71.42,47.38,5.38,1.79,1.80,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.28,8.53,8.53,2.49,1.01,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
21:00-21:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,348.98,144.14,22.21,43.53,26.96,46.40,147.52,0.00,0.00,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,28.05,40.61,29.72,27.97,50.55,3.26,11.62,11.53,13.11,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.74,0.00,200.00,5.00,4.67,43.78,71.42,47.38,5.32,1.77,1.79,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.07,3.77,0.26,2.00,2.16,1.54,3.51,1.37,8.19,8.19,2.49,1.01,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
20:45-21:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,52.99,26.90,28.05,40.61,29.72,27.97,50.59,3.26,34.86,11.53,13.11,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.60,0.00,200.00,5.10,4.67,36.21,71.42,47.38,5.32,1.77,1.77,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.74,7.75,7.75,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
20:30-20:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,52.99,26.90,28.05,40.61,29.72,27.97,50.59,3.26,69.72,11.53,19.66,1.41,0.00,0.00,950.00,0.00,0.74,4.96,1.60,0.00,200.00,5.10,4.67,36.21,71.42,47.38,5.33,1.78,1.77,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.61,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.33,5.75,5.75,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.02,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
20:15-20:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,70.33,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,28.05,40.61,29.72,37.37,50.59,3.26,69.72,11.53,19.66,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.70,0.00,200.00,5.10,4.67,36.21,71.42,47.38,5.18,1.73,1.72,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,1.01,4.33,4.33,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
20:00-20:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,98.69,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.70,0.00,0.00,38.35,3.31,5.38,35.55,40.61,29.72,37.37,50.59,6.52,69.72,11.53,19.66,1.41,0.00,0.00,950.00,0.00,0.74,4.81,1.64,0.00,200.00,5.10,4.67,36.21,71.42,47.38,5.04,1.68,1.68,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.32,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.89,4.17,4.17,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
19:45-20:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,107.20,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.40,0.00,0.00,72.19,3.31,5.38,42.15,40.61,29.72,37.37,50.59,33.88,34.86,11.53,19.66,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.64,0.00,200.00,5.19,4.67,36.21,71.42,13.54,5.41,1.80,1.81,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.53,2.96,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.70,3.38,3.38,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
19:30-19:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,19.40,0.00,0.00,72.19,3.31,5.38,42.15,40.61,29.72,37.37,50.59,33.88,11.62,5.76,19.66,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.75,0.00,200.00,5.19,4.67,36.21,71.42,13.54,5.14,1.71,1.71,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.53,2.96,1.79,9.45,1.43,0.44,1.35,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.74,3.67,3.67,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
19:15-19:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.15,40.61,29.72,37.37,50.59,33.88,11.62,5.76,19.66,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.75,0.00,200.00,5.19,5.06,36.21,71.42,13.54,5.48,1.83,1.82,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.53,2.96,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.72,3.35,3.35,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
19:00-19:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,340.88,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.15,40.61,29.72,37.37,50.59,33.88,11.62,5.76,19.66,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.79,0.00,200.00,5.19,5.06,36.21,71.42,13.54,6.74,2.25,2.24,300.00,300.00,100.00,200.00,200.00,200.00,1.92,7.53,2.96,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.82,3.52,3.52,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
18:45-19:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,143.31,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,0.00,9.02,1.11,64.22,30.21,16.11,12.00,41.50,0.00,0.00,0.78,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.15,40.61,29.72,37.37,50.59,33.88,11.62,11.53,19.66,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.63,0.00,200.00,5.28,5.06,36.21,71.42,13.54,8.03,2.68,2.68,300.00,300.00,100.00,200.00,200.00,200.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.75,3.39,3.39,2.49,1.01,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
18:30-18:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,116.04,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.00,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,1.11,64.22,18.13,16.11,12.00,41.50,0.00,0.00,0.63,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.15,27.07,19.81,37.37,31.51,33.88,11.62,11.53,3.30,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.71,0.00,200.00,5.28,5.06,36.21,36.27,13.54,6.51,2.17,2.18,300.00,300.00,0.30,200.00,200.00,200.00,1.92,7.32,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.68,3.46,3.46,2.49,0.66,1.99,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
18:15-18:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,96.70,0.00,320.00,0.00,0.00,115.70,83.34,270.93,0.79,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,1.11,64.22,9.06,16.11,12.00,41.50,0.00,0.00,0.52,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.15,27.07,19.81,18.64,31.51,11.73,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.50,1.60,0.00,200.00,5.28,5.06,36.21,36.27,13.54,5.33,1.78,1.78,0.28,0.06,1.73,2.51,0.67,1.33,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.92,3.39,3.39,2.49,0.66,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
18:00-18:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,67.69,0.00,320.00,0.00,0.00,115.70,83.34,270.93,2.39,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,1.11,64.22,9.06,16.11,12.00,41.50,0.00,0.00,0.37,52.74,18.23,0.00,0.00,72.19,3.31,5.38,42.11,27.07,19.81,18.64,31.51,3.91,11.62,11.53,0.00,1.41,0.00,0.00,950.00,0.00,0.74,5.50,6.99,0.00,200.00,5.28,5.06,36.21,36.27,13.54,5.16,1.72,1.73,2.98,0.59,4.04,5.61,1.67,3.33,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.35,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.86,3.48,3.48,2.49,0.33,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
17:45-18:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,4.72,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,0.83,64.22,9.06,10.78,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,72.19,3.31,5.38,35.16,27.07,19.81,18.64,31.51,3.26,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,7.48,0.00,0.01,5.19,5.06,36.21,36.27,13.54,5.30,1.77,1.76,11.35,2.27,6.94,6.50,2.67,5.33,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.71,3.39,3.39,2.49,0.33,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
17:30-17:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,7.78,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,337.50,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,0.53,48.17,9.06,4.91,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,72.19,3.31,5.38,21.09,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,7.81,0.00,3.06,5.19,5.06,36.21,36.27,13.54,5.23,1.74,1.74,24.84,4.97,12.35,6.50,5.00,10.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.99,3.61,3.61,2.49,0.33,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
17:15-17:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,11.29,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,0.28,48.17,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,72.19,3.31,5.38,7.03,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,8.20,0.00,9.75,5.19,5.06,36.21,36.27,13.54,5.18,1.73,1.71,42.17,8.43,18.27,8.62,6.00,12.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.67,3.52,3.52,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
17:00-17:15,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,15.25,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,9.02,0.28,48.17,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,77.83,3.31,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,8.70,0.00,17.95,5.19,5.06,36.21,36.27,7.90,5.05,1.68,1.69,61.83,12.37,24.81,11.93,10.67,21.33,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.82,3.35,3.35,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
16:45-17:00,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,655.27,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,18.97,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,11.28,0.28,48.17,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,83.47,52.99,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,10.00,0.00,26.13,5.10,4.83,36.21,36.27,0.00,5.32,1.77,1.78,82.44,16.49,31.39,15.58,12.67,25.33,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.90,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.75,3.43,3.43,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
16:30-16:45,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.24,47.77,0.00,320.00,0.00,0.00,115.70,83.34,270.93,22.76,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.28,48.17,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.23,0.00,0.00,89.11,52.99,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.58,16.86,0.00,34.75,5.10,4.83,36.21,36.27,0.00,5.41,1.80,1.81,103.35,20.67,37.82,19.46,16.00,32.00,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.87,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.93,3.39,3.39,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.00,0.02,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
16:15-16:30,50DC2022/10/17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,0.00,84.00,120.00,0.00,0.00,203.00,0.00,90.20,666.19,47.77,0.00,320.00,0.00,0.00,94.53,83.34,270.93,26.41,0.00,0.00,0.00,0.00,0.00,218.12,0.00,0.00,20.75,82.08,120.66,126.48,339.75,144.14,22.21,43.53,26.96,46.40,147.52,0.00,7.57,35.71,5.64,0.22,48.17,9.06,0.00,12.00,41.50,0.00,0.00,0.26,52.74,18.82,0.00,0.00,81.22,3.31,5.38,0.00,13.54,9.91,18.64,31.51,0.00,11.62,11.53,0.00,1.41,0.00,0.00,930.00,0.00,0.74,5.50,18.06,0.00,45.94,5.10,4.83,36.21,36.27,7.90,5.39,1.80,1.78,123.84,24.77,44.49,23.44,18.33,36.67,1.92,8.00,3.00,1.79,9.45,1.43,0.44,1.41,0.81,0.08,3.77,0.26,2.00,2.16,1.54,3.51,0.69,3.61,3.61,2.49,0.00,2.02,1.93,1.94,2.70,1.33,4.28,5.34,1.85,2.89,2.68,3.54,3.56,0.00,0.02,0.01,0.00,3.56,1.35,0.00,4.31,0.00,2.25,0.00,0.00,0.33
