genconame,ANTA_CRF,ANTA_GF,ANTA_LF,ANTA_RF,AURY_CRF,AURY_GF,AURY_LF,AURY_RF,BSIUL,CHAMERA1,CHAMERA2,CHAMERA3,DADR_CRF,DADRI_GF,DADRI_LF,DADRI_RF,DADRI_T2,DHAULIGNGA,DULHASTI,JHAJJAR,KGSU1AND2,KGSU3AND4,KAHLGAN2,KISHANGANGA,KKNP,KKNPPU2,KOLDAM,KOTESHWR,KUDGI,MAPS,NAPP,NJPC,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,PARBATI3,RAMPUR,RAPPB,RAPPC,RIHAND1,RIHAND2,RIHAND3,RSTPS1TO6,RSTOSU7,SALAL,SEWA2,SIMHST1,SIMHST2,SNGRAULI,SINGRAULI_HYDRO,TALST2,TANAKPUR,TANDA2,TEHRI,TelanganaSTPP,UNCHHAR1,UNCHHAR2,UNCHHAR3,UNCHAHAR4,URI,URI2,VALLURNTECL
23,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,1.42254547292,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
24,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
25,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
26,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.84360077125,3.68786923483,0,5.0895504,4.45554612921,
27,0,0,0,0,0,0,0,0,1.82191152,1.962695592,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
28,0,0,0,0,0,0,0,0,1.82191152,1.870101035,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
29,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,6.934909180485,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
30,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0.889090920575,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
31,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,0.497890845595,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
32,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.13381820938,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
33,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.5641717875,,,,0,,0,,0,21.36964160023,,,,,,,2.13381820938,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
34,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,2.13381820938,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
35,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,2.13381820938,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
36,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,1.956000025265,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
37,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,1.956000025265,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
38,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,1.956000025265,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
39,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,1.956000025265,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
40,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0.497890845595,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
41,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
42,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
43,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
44,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
45,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
46,0,0,0,0,0,0,0,0,1.82191152,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
47,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
48,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,3.82878559778,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
49,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
50,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,11.0385352,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
51,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
52,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.0737342,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
53,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
54,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,6.169152,4.45554612921,
55,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
56,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
57,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
58,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,1.16321205,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
59,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.8947785,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
60,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.8947785,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
61,0,0,0,0,0,0,0,0,0.91095576,0,5.51903792726,4.059408380885,0,0,0,0,90.30443497064,2.55252377094,6.90636128413,22.58384549454,,,20.7178417875,,,,0,,0,,0,21.36964160023,,,,,,,0,0,0,7.126653072,0,16.5898488415,27.858743068365,,,10.8762038,0,,,38.079194626,,,0.7158228,0,,,3.048188123805,5.92273477125,3.68786923483,0,5.0895504,4.45554612921,
