timeslot,discomcode,revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,Total_EXPP,OpenAccess,InterDiscomTransfer,Losses,idtexbil,Total
11,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.2300,5.8200,0.0000,0.0000,0.0000,0.9800,1.7900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.8600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.7711,-11.53,0.00,7.7549,0.00,823.4862
12,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.2300,5.8200,0.0000,0.0000,0.0000,0.9800,1.7900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.8600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.7711,-76.53,0.00,8.3269,0.00,757.9142
13,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.7900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.4100,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.4611,-31.53,0.00,7.9282,0.00,803.0029
14,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.7900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.4111,-31.53,0.00,7.9278,0.00,802.9533
15,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.3811,-81.53,0.00,8.3675,0.00,752.4836
16,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.3711,-26.53,0.00,7.8834,0.00,807.9577
17,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.4100,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.4111,-11.53,0.00,7.7518,0.00,823.1293
18,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.3711,-56.53,0.00,8.1474,0.00,777.6937
19,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,0.0000,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,842.3611,-1.53,0.00,7.6633,0.00,833.1678
20,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,1.5400,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,1.6300,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,1.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.2700,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,844.5511,-45.08,0.00,8.3201,0.00,791.1510
21,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9500,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6800,1.5400,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,15.6600,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1900,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,856.8911,20.17,-11.00,8.6157,0.00,857.4454
22,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9400,1.9300,1.9300,14.4500,0.0000,0.0000,0.0000,0.0000,0.0000,3.7200,2.6800,1.5400,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,15.6600,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.0000,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1900,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,860.6211,-7.63,-30.00,7.8759,0.00,815.1152
23,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9400,1.9300,13.4900,41.4200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6000,2.6800,3.1100,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,0.9400,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1900,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,887.8511,27.82,-24.33,8.0579,0.00,883.2832
24,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,11.1900,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9400,1.9300,13.4900,41.4200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6000,2.6800,3.1100,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,4.1400,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1900,0.0000,0.0000,0.0000,4.8200,4.5900,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,891.0411,-31.63,-2.38,8.3548,0.00,848.6763
25,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,28.9000,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,7.7100,192.6600,16.1000,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9300,1.9300,13.4900,41.4200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6000,2.6800,3.1100,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,9.7900,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,5.9602,0.0000,4.7200,4.4400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,907.2413,37.45,0.00,8.2608,0.00,936.4305
26,NDPL,50DSNDPL2022/10/17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.6100,0.0000,12.0000,-0.0964,0.0000,0.0000,0.0000,0.0000,26.0100,192.6600,20.7400,0.0000,-0.6525,0.0000,0.0000,70.3300,0.0000,270.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.2900,34.9200,0.0000,51.5700,41.1700,0.0000,1.9300,1.9300,13.4900,41.4200,0.0000,0.0000,0.0000,0.0000,0.0000,4.6000,2.6800,3.1100,0.0000,11.9200,0.0000,0.0000,0.0000,15.3700,5.8200,0.0000,0.0000,0.0000,0.9800,1.5900,0.0000,3.8600,2.8600,10.8000,9.1100,9.7900,0.0000,3.3600,0.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.7100,5.1200,0.0000,9.8697,0.0200,4.7200,4.4400,0.0000,0.0000,0.0000,0.0000,0.0000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,967.8108,27.82,0.00,8.6747,0.00,986.9561
