timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
31,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.4133,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.7000,51.2500,292.4271,71.6400,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.5574,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.6601,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,3.5608,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.6700,0.0000,0.0000,10.3500,0.0000,14.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,21.0000,0.0000,13.0000,0.0000,0.0000,0.0000,3.1500,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
32,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,1.2633,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.7000,51.2500,292.4271,71.6400,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.5574,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.6982,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,3.5608,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,13.4800,0.0000,18.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,27.0000,0.0000,17.0000,0.0000,0.0000,0.0000,4.4800,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
33,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,2.8933,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.7000,51.2500,292.4271,71.6400,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.6881,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8300,0.0000,0.0000,17.1400,0.0000,21.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,33.0000,0.0000,20.0000,0.0000,0.0000,0.0000,5.8400,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
34,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,2.8933,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.7338,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.8300,0.0000,0.0000,20.6400,0.0000,25.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,39.0000,0.0000,23.0000,0.0000,0.0000,0.0000,6.8900,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
35,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,3.8333,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.8837,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,23.8800,0.0000,27.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,43.0000,0.0000,27.0000,0.0000,0.0000,0.0000,7.9100,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
36,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,4.7366,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9065,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.5000,0.0000,0.0000,26.9400,0.0000,30.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,49.0000,0.0000,32.0000,0.0000,0.0000,0.0000,8.9400,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
37,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,5.1299,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,29.7000,0.0000,32.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,54.0000,0.0000,32.0000,0.0000,0.0000,0.0000,9.9000,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
38,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,17.8542,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,6.1233,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,32.2300,0.0000,34.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,60.0000,0.0000,35.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
39,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,7.6733,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,34.5000,0.0000,36.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,64.0000,0.0000,37.0000,0.0000,0.0000,0.0000,11.7000,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
40,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,46.6030,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,9.1466,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,2.4631,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,36.6100,0.0000,38.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,69.0000,0.0000,39.0000,0.0000,0.0000,0.0000,12.5000,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
41,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,10.4066,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,0.0000,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.6700,0.0000,0.0000,38.5900,0.0000,40.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,72.0000,0.0000,41.0000,0.0000,0.0000,0.0000,13.2400,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
42,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,11.4099,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,3.9421,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,0.0000,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.3300,0.0000,0.0000,40.5600,0.0000,41.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,75.0000,0.0000,43.0000,0.0000,0.0000,0.0000,13.9200,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
43,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,12.3332,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0183,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,0.0000,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.9700,0.0000,0.0000,42.4200,0.0000,42.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,78.0000,0.0000,45.0000,0.0000,0.0000,0.0000,14.5400,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
44,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,13.1165,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.4232,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0183,0.0000,0.0000,0.0000,13.3198,8.1166,0.0000,3.3513,0.0000,2.3256,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.1300,0.0000,0.0000,44.1600,0.0000,43.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,79.0000,0.0000,47.0000,0.0000,0.0000,0.0000,15.0700,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
45,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,13.6732,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.2910,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,13.4595,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0400,0.0000,0.0000,46.0000,0.0000,44.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,81.0000,0.0000,47.0000,0.0000,0.0000,0.0000,15.5300,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
46,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,14.1765,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.2910,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,13.4595,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.0600,0.0000,0.0000,49.1700,0.0000,44.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,84.0000,0.0000,48.0000,0.0000,0.0000,0.0000,15.9100,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
47,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,14.4499,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.2910,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,12.9007,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.2100,0.0000,0.0000,49.1700,0.0000,45.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,85.0000,0.0000,49.0000,0.0000,0.0000,0.0000,16.2300,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
48,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,53.1000,0.0000,0.0000,0.0000,104.1800,0.0000,14.6199,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.2910,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,12.9007,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,168.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4200,0.0000,0.0000,49.1700,0.0000,45.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,85.0000,0.0000,49.0000,0.0000,0.0000,0.0000,16.4600,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
49,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,52.2000,0.0000,0.0000,0.0000,104.1800,0.0000,14.6932,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.1548,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,12.9007,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,165.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,49.1700,0.0000,45.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,85.0000,0.0000,49.0000,0.0000,0.0000,0.0000,16.6500,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
50,72EnBYPL2025/06/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,35.3404,0.0000,17.7372,45.7995,0.0000,0.0000,0.0000,0.0000,22.9108,65.1395,11.9042,0.0000,52.2000,0.0000,0.0000,0.0000,104.1800,0.0000,14.7132,0.0000,0.0000,0.0000,0.0000,0.0000,164.6296,0.0000,0.0000,4.6228,0.0000,30.6983,51.2537,292.4271,71.6446,5.3396,10.9169,6.7792,11.6408,37.6682,0.0000,10.1548,16.5805,15.6120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1186,4.0919,0.0000,0.0000,0.0000,12.9007,8.1166,0.0000,3.3513,0.0000,0.0000,12.4047,0.9060,13.5763,0.8763,1.6561,0.0000,0.0000,0.0000,165.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.3300,0.0000,0.0000,49.1700,0.0000,45.0000,0.0000,0.0000,0.0000,36.6700,0.0000,0.0000,0.0000,0.0000,2.8463,0.0000,85.0000,0.0000,49.0000,0.0000,0.0000,0.0000,16.7600,0.0000,0.0000,0.9057,0.0000,0.0000,4.3540,0.0000
