Timeslot,Revisionno,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP
02:30-02:45,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,287.92,0.00,0.00,18.20,64.81,96.80,62.53,418.77,155.58,21.83,45.11,27.99,45.83,148.30,0.00,51.93,80.92,76.68,7.26,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,8.96,0.00,0.00,0.00,52.44,38.16,26.70,16.30,11.69,0.00,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,1.95,18.41,0.00,200.00,1.97,3.62,0.00,0.00,0.00,32.51,10.83,10.83,300.00,300.00,100.00,200.00,0.00,8.07,33.33,33.33,6.87,8.76,0.00,16.25,12.20,23.21,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
02:45-03:00,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,287.92,0.00,0.00,18.20,64.81,96.80,62.53,418.77,155.58,21.83,45.10,27.99,45.83,148.30,0.00,51.93,80.92,76.68,7.26,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,8.96,0.00,0.00,0.00,52.44,38.16,26.70,16.30,11.69,0.00,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,2.95,18.61,0.00,200.00,1.97,3.62,0.00,0.00,0.00,31.50,10.50,10.50,300.00,300.00,100.00,200.00,0.00,7.66,33.33,33.33,6.61,8.76,0.00,16.25,12.20,22.71,300.00,300.00,200.00,200.00,18.51,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
03:00-03:15,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,287.92,0.00,0.00,18.20,64.81,96.80,62.53,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,7.26,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,10.14,0.00,0.00,0.00,52.44,38.16,26.70,16.30,11.69,10.97,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,2.95,19.01,0.00,200.00,1.97,3.77,0.00,0.00,0.00,40.25,13.41,13.41,300.00,300.00,100.00,200.00,0.00,8.07,33.33,33.33,7.07,8.76,0.00,16.25,12.20,22.71,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
03:15-03:30,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,287.92,0.00,0.00,18.20,64.81,96.80,62.53,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,4.84,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,10.14,0.00,0.00,0.00,52.44,38.16,14.05,16.30,11.69,10.97,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,2.95,19.21,0.00,200.00,1.97,3.77,0.00,0.00,0.00,40.40,13.46,13.46,300.00,300.00,100.00,200.00,0.00,8.07,33.33,33.33,7.07,8.76,0.00,16.25,12.20,22.71,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
03:30-03:45,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,287.92,0.00,0.00,18.20,64.81,96.80,77.97,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,4.84,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,10.14,0.00,0.00,0.00,52.44,38.16,14.05,16.30,11.69,10.97,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,2.95,17.01,0.00,200.00,1.97,3.77,0.00,0.00,0.00,45.00,15.00,15.00,300.00,300.00,100.00,200.00,0.00,7.71,33.33,33.33,7.07,8.76,0.00,16.25,12.20,23.21,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
03:45-04:00,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,10.14,0.00,0.00,0.00,52.44,38.16,14.05,16.30,11.69,10.97,58.79,16.90,51.13,1.41,6.52,2.39,0.00,0.00,950.00,0.00,1.13,2.95,17.41,0.00,200.00,1.97,3.77,0.00,0.00,0.00,46.05,15.35,15.35,300.00,300.00,100.00,200.00,0.00,7.71,33.33,33.33,7.07,8.76,0.00,16.25,12.20,23.21,300.00,300.00,200.00,200.00,18.33,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
04:00-04:15,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,28.23,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,12.79,0.00,0.00,0.00,52.44,38.16,14.05,16.30,11.69,10.97,58.79,16.90,51.13,1.41,6.52,3.98,0.00,0.00,950.00,0.00,1.13,2.95,14.25,0.00,200.00,1.97,3.77,0.00,0.00,0.00,39.00,13.00,13.00,300.00,300.00,100.00,200.00,0.00,8.35,33.33,33.33,7.07,8.76,0.00,16.25,12.20,23.21,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
04:15-04:30,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,27.83,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,12.79,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,6.52,3.98,0.00,0.00,950.00,0.00,1.13,2.95,14.57,0.00,200.00,1.97,3.77,0.00,0.00,0.00,39.00,13.00,13.00,300.00,300.00,100.00,200.00,0.00,8.28,33.33,33.33,7.07,8.76,0.00,16.25,12.20,23.72,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
04:30-04:45,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,78.53,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,27.74,10.44,0.00,0.00,25.29,0.00,0.00,3.14,68.90,12.41,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,6.52,3.98,0.00,0.00,950.00,0.00,1.13,2.95,14.57,0.00,200.00,1.97,3.77,0.00,0.00,0.00,39.00,13.00,13.00,300.00,300.00,100.00,200.00,0.00,8.21,33.33,33.33,7.07,8.76,0.00,16.25,12.20,24.23,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
04:45-05:00,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,83.12,0.00,300.00,0.00,0.00,115.78,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,27.74,10.44,0.00,0.00,25.29,0.00,0.00,3.33,68.90,12.21,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,6.52,2.01,0.00,0.00,950.00,0.00,1.13,2.95,14.41,0.00,200.00,1.97,3.77,0.00,0.00,0.00,39.00,13.00,13.00,300.00,300.00,100.00,200.00,0.00,8.16,33.33,33.33,7.07,8.76,0.00,16.25,12.20,24.23,300.00,300.00,200.00,200.00,18.05,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
05:00-05:15,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,83.12,0.00,300.00,0.00,0.00,107.26,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,27.74,10.44,0.00,0.00,25.29,0.00,0.00,3.33,68.90,12.11,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,13.04,3.98,0.00,0.00,950.00,0.00,1.13,2.95,14.41,0.00,200.00,1.87,3.70,0.00,0.00,0.00,35.67,11.90,11.90,300.00,300.00,100.00,200.00,0.00,7.83,33.33,33.33,7.07,8.76,0.00,16.25,12.20,24.23,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
05:15-05:30,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,83.12,0.00,300.00,0.00,0.00,98.75,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,27.74,10.44,0.00,0.00,25.29,0.00,0.00,3.33,68.90,11.76,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,13.04,2.01,0.00,0.00,950.00,0.00,1.13,2.95,14.41,0.00,200.00,1.87,3.70,0.00,0.00,0.00,35.39,11.80,11.80,300.00,300.00,100.00,200.00,0.00,7.51,33.33,33.33,7.07,8.76,0.00,16.25,12.20,23.72,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
05:30-05:45,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,83.12,0.00,300.00,0.00,0.00,90.24,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.83,45.62,27.99,44.01,148.30,0.00,52.32,80.92,76.68,0.00,18.01,10.44,0.00,0.00,25.29,0.00,0.00,3.33,68.90,11.70,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,84.83,1.41,13.04,2.01,0.00,0.00,950.00,0.00,1.13,2.95,9.60,0.00,0.08,1.87,3.70,0.00,0.00,0.00,35.09,11.70,11.70,300.00,300.00,100.00,200.00,0.00,7.36,33.33,33.33,7.07,8.76,0.00,16.25,12.20,22.71,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
05:45-06:00,72DC2025/06/06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135.30,0.00,78.00,290.00,0.00,0.00,0.00,0.00,90.20,670.85,83.12,0.00,300.00,0.00,0.00,70.37,104.18,272.91,0.00,0.00,0.00,0.00,0.00,0.00,633.35,0.00,0.00,18.20,64.81,96.80,92.37,418.77,155.58,21.49,45.62,27.43,44.01,148.30,0.00,52.32,80.92,76.68,0.00,9.09,10.44,0.00,0.00,25.29,0.00,0.00,3.33,68.90,11.41,0.00,0.00,0.00,52.44,38.16,0.00,16.30,11.69,10.97,58.79,16.90,53.45,1.41,13.04,2.01,0.00,0.00,950.00,0.00,1.13,2.95,9.40,0.00,1.71,1.87,3.70,0.00,0.00,0.00,34.82,11.60,11.60,300.00,300.00,100.00,200.00,0.00,7.22,33.33,33.33,4.14,8.76,0.00,16.25,12.20,23.71,300.00,300.00,200.00,200.00,17.77,100.00,100.00,100.00,0.00,11.31,10.94,7.57,25.84,0.00
