Block,Time,NR/01102023/19072037/LT-05,NR/01102023/31102037/L_NR_2019_11,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/31032024/ ChanjuII,NR/30092023/31122025/SH-07,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01012024/31012024/52,NR/01012024/31012024/HP-27,NR/01102023/05012040/L_NR_2020_02,NR/05012024/05012024/DD20240105NR22085,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/30092023/26122029/SH-06,NR/01102023/23072042/L_NR_2012_04,NR/01102023/30042040/GNA_LT_36,NR/05012024/05012024/DD20240105NR22086,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/05012024/05012024/DD20240105NR22091,NR/01102023/30042040/GNA_LT_35,NR/01012024/31012024/HP-28,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/15012024/IEX_231227_05966,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01102023/22052037/LT-59,NR/01012024/15012024/IEX_231227_05965,NR/01102023/15082037/GNA_NR_2012_01,NR/01012024/31012024/HP-26,NR/01102023/31052040/LT-31,NR/01012024/15012024/HPX-TAMDLY-271223-05546,NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/29112042/L_NR_2019_05,WR/01102023/31032046/L_NR_2020_05,SR/01102023/07102043/L_NR_2018_61,WR/01102023/30052048/L_NR_2022_10,NR/26072023/31072042/L_NR_2023_07,WR/01102023/16072048/L_NR_2022_08,WR/01102023/01102023/L_NR_2022_09,NR/26072023/25122043/L_NR_2023_10,NR/05012024/31012024/SJVN050124NR1341,NR/05012024/31012024/SJVN050124NR1342,WR/01102023/01102023/L_NR_2020_06,L_NR_2019_19,NR/01102023/02012046/L_NR_2021_17,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/14082046/L_NR_2021_16,NR/01102023/08032047/L_NR_2021_14,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/01102023/13082046/L_NR_2021_12,NR/22102023/11042047/L_NR_2021_16,NR/01102023/25072045/L_NR_2021_15
50,12:15-12:30,115.250000,0.990000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,16.180000,96.400000,240.040000,86.950000,48.200000,0.000000,15.780000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,15.780000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,168,5.34,8.33,72,19.76,22.65,4.16,31.920732,0,32.5,0,93.12,32,45.42,227.08,63,43

51,12:30-12:45,115.250000,0.990000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,16.100000,96.400000,240.040000,86.950000,48.200000,0.000000,15.710000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,15.710000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,189,5.34,8.33,81,19.76,22.65,4.16,33.029496,0,32.5,0,93.42,46,46,230,91,43.5

52,12:45-13:00,115.250000,0.990000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,15.860000,96.400000,240.040000,86.950000,48.200000,0.000000,15.480000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,15.480000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,189,5.34,8.33,81,19.76,22.65,4.16,33.622782,0,32.5,0,91.84,46,46,230,91,43.5

53,13:00-13:15,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,15.710000,96.400000,240.040000,86.950000,48.200000,0.000000,15.330000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,15.330000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,179,5.34,8.33,76,19.76,22.65,4.16,34.118808,0,32.5,0,90.71,46,46,230,91,43.5

54,13:15-13:30,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,15.530000,96.400000,240.040000,86.950000,48.200000,0.000000,15.160000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,15.160000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,179,5.34,8.33,76,19.76,22.65,4.16,32.87388,0,32.5,0,89.18,46,46,230,91,43.5

55,13:30-13:45,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,15.190000,96.400000,240.040000,86.950000,48.200000,0.000000,14.820000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,14.820000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,186,5.34,8.33,79,19.76,22.65,4.16,27.641292,0,32.5,0,86.18,46,46,230,91,43.5

56,13:45-14:00,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,14.660000,96.400000,240.040000,86.950000,48.200000,0.000000,14.300000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,14.300000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,182,5.34,8.33,78,19.76,22.65,4.16,26.464446,0,32.5,0,83.97,45,46,230,90,43.5

57,14:00-14:15,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,14.020000,96.400000,240.040000,86.950000,48.200000,0.000000,13.680000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,13.680000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,175,5.34,8.33,75,19.76,22.65,4.16,26.026776,0,32.5,0,81.93,42,45.83,229.17,84,41.86

58,14:15-14:30,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,13.260000,96.400000,240.040000,86.950000,48.200000,0.000000,12.940000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,12.940000,48.200000,5.780000,4.17,32.5,32.5,12.5,7.21,8.33,164.5,5.34,8.33,70.5,19.76,22.65,4.16,26.21157,0,32.5,0,78.04,40,45.15,225.78,81,39.88

59,14:30-14:45,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,12.430000,96.400000,240.040000,86.950000,48.200000,0.000000,12.140000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,12.140000,48.200000,5.780000,5,32.5,32.5,15,7.21,8.33,151,5.34,8.33,64,19.76,22.65,5,25.754448,0,32.5,0,73.13,39,43.3,216.49,78,38.25

60,14:45-15:00,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,0.000000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,11.490000,96.400000,240.040000,86.950000,48.200000,0.000000,11.210000,0.000000,11.570000,48.200000,18.320000,0.770000,96.400000,100.970000,230.520000,11.210000,48.200000,5.780000,5,32.5,32.5,15,7.21,8.33,140,5.34,8.33,60,19.76,22.65,5,24.02322,0,32.5,0,67.79,37,41.1,205.48,73,36.1

61,15:00-15:15,115.250000,1.220000,8.190000,1.560000,30.850000,0.000000,0.000000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,10.500000,96.400000,240.040000,86.950000,48.200000,0.000000,10.250000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,10.250000,48.200000,5.780000,5,32.5,32.5,15,7.21,8.33,130,5.34,8.33,55,19.47,22.65,5,19.082412,0,32.5,0,62.85,32,38.68,193.38,65,33.82

62,15:15-15:30,115.250000,1.220000,8.190000,1.560000,30.850000,0.000000,0.000000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,9.700000,96.400000,240.040000,86.950000,48.200000,0.000000,9.460000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,9.460000,48.200000,5.780000,5,32.5,32.5,15,7.21,8.33,112,5.34,8.33,48,16.39,21.79,5,17.788854,0,32.5,0,57.45,29,35.93,179.66,59,31.33

63,15:30-15:45,115.250000,1.220000,8.190000,1.560000,30.850000,0.000000,0.000000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,8.530000,96.400000,240.040000,86.950000,48.200000,0.000000,8.320000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,8.320000,48.200000,5.780000,5,32.5,32.5,15,7.21,10,98,5.34,10,42,14.46,19.38,5,15.882558,0,32.5,0,51.28,26,32.77,163.87,52,28.28

64,15:45-16:00,115.250000,1.220000,8.190000,1.560000,30.850000,0.000000,0.000000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,7.330000,96.400000,240.040000,86.950000,48.200000,0.000000,7.160000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,7.160000,48.200000,5.780000,5,32.5,32.5,15,7.21,10,84,5.34,10,36,12.53,16.58,5,13.558044,0,32.5,0,44.08,22,29.49,147.44,45,25.31

65,16:00-16:15,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,5.740000,96.400000,240.040000,86.950000,48.200000,0.000000,5.600000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,5.600000,48.200000,5.780000,5,24.7,20.26,15,7.21,10,70,7.34,10,30,10.6,14.94,5,10.766682,0,20.26,0,36.2,17,26.05,130.24,33,21.59

66,16:15-16:30,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,4.420000,96.400000,240.040000,86.950000,48.200000,0.000000,4.320000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,4.320000,48.200000,5.780000,5.83,10.3,5.64,17.5,7.2,10,56,7.34,10,24,0,0,5.84,8.675592,0,5.64,0,27.88,13,22.3,111.5,27,16.63

67,16:30-16:45,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,3.050000,96.400000,240.040000,86.950000,48.200000,0.000000,2.970000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,2.970000,48.200000,5.780000,5.83,2,2.11,17.5,7.64,10,39,10.25,10,16,0,0,5.84,5.00889,0,2.11,0,18.99,12,18.55,92.76,23,13

68,16:45-17:00,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,96.400000,0.000000,1.620000,0.000000,6.750000,30.850000,271.120000,1.910000,96.400000,240.040000,86.950000,48.200000,0.000000,1.860000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,1.860000,48.200000,5.780000,5.83,0,0.95,17.5,7.69,10,28,10.25,10,12,0,0,5.84,3.656976,0,0.95,0,10.09,7,14.24,71.23,15,9

69,17:00-17:15,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,24.100000,96.400000,0.000000,1.620000,38.560000,6.750000,30.850000,271.120000,1.050000,96.400000,240.040000,86.950000,48.200000,99.290000,1.030000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,1.030000,48.200000,5.780000,5.83,0,0,17.5,7.45,18.56,21,10.26,18.56,9,0,0,5.84,2.762184,0,0,0,1.82,4,9.23,46.15,8,5

70,17:15-17:30,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.620000,38.560000,6.750000,30.850000,271.120000,0.500000,96.400000,240.040000,86.950000,48.200000,99.290000,0.480000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,0.480000,48.200000,5.780000,6.67,0,0,20,7.21,19.29,11,10.27,19.29,4,0,0,6.66,0.77808,0,0,0,0.34,2,5.39,26.98,5,3

71,17:30-17:45,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.620000,38.560000,6.750000,30.850000,271.120000,0.180000,96.400000,240.040000,86.950000,48.200000,99.290000,0.180000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,0.180000,48.200000,5.780000,6.67,0,0,20,7.21,20.13,2,10.31,20.13,1,0,0,6.66,0.204246,0,0,0,0,1,2.36,11.82,1,1

72,17:45-18:00,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.620000,38.560000,6.750000,30.850000,271.120000,0.040000,96.400000,240.040000,86.950000,48.200000,99.290000,0.040000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,230.520000,0.040000,48.200000,5.780000,6.67,0,0,20,7.21,20.8,0,10.32,20.8,0,0,0,6.66,0,0,0,0,0,0,0.66,3.31,0,0

73,18:00-18:15,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,38.560000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,6.72,0,0,20.15,7.21,24.31,0,10.62,24.31,0,0,0,6.71,0,0,0,0,0,0,0,0,0,0

74,18:15-18:30,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,38.560000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,6.8,0,0,20.41,7.21,25.34,0,10.99,25.34,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0

75,18:30-18:45,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,38.560000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,7.02,0,0,21.05,7.21,18.56,0,11.62,18.56,0,0,0,7,0,0,0,0,0,0,0,0,0,0

76,18:45-19:00,115.250000,1.300000,8.190000,1.660000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,38.560000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,7.44,0,0,22.33,7.21,19.29,0,12.06,19.29,0,0,0,7.46,0,0,0,0,0,0,0,0,0,0

77,19:00-19:15,115.250000,1.300000,8.190000,1.560000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,8.28,0,0,24.84,7.21,20.13,0,9.01,20.13,0,0,0,8.28,0,0,0,0,0,0,0,0,0,0

78,19:15-19:30,115.250000,1.300000,8.190000,1.560000,30.850000,0.000000,25.060000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,9,0,0,26.99,7.21,20.8,0,9.31,20.8,0,0,0,8.99,0,0,0,0,0,0,0,0,0,0

79,19:30-19:45,115.250000,1.300000,8.190000,1.560000,30.850000,0.000000,24.100000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,9.78,0,0,29.35,7.21,24.31,0,9.71,24.31,0,0,0,9.79,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,115.250000,1.300000,8.190000,1.560000,30.850000,0.000000,24.100000,96.400000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,10.74,0,0,32.22,7.21,25.34,0,9.9,25.34,0,0,0,10.73,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,10.75,0,0,32.26,7.21,27.21,0,9.77,27.21,0,0,0,10.76,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,99.290000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,10.95,0,0,32.85,8.72,28.51,0,9.73,28.51,0,0,0,10.94,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.94,0,0,50.83,8.41,34.88,0,13.88,34.88,0,0,0,16.94,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,115.250000,1.220000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.570000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.77,0,0,50.33,7.21,35.54,0,13.56,35.54,0,0,0,16.78,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.530000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.69,0,0,50.06,7.21,36.22,0,13.22,36.22,0,0,0,16.68,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,115.250000,1.150000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,0.000000,1.530000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.65,0,0,49.95,7.21,37.39,0,12.88,37.39,0,0,0,16.65,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,115.250000,1.150000,8.190000,1.660000,24.290000,0.000000,24.100000,0.000000,0.000000,1.530000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.65,0,0,49.94,7.21,38.37,0,12.77,38.37,0,0,0,16.64,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,115.250000,1.150000,8.190000,1.660000,24.290000,0.000000,24.100000,0.000000,0.000000,1.530000,0.000000,6.750000,30.850000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,0.000000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,0.000000,0.000000,48.200000,5.780000,16.64,0,0,49.92,7.21,38.49,0,12.74,38.49,0,0,0,16.64,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.64,0,0,34.92,7.21,26.5,0,10.33,26.5,0,0,0,11.63,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,115.250000,1.070000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.850000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.41,0,0,34.24,7.21,26.08,0,9.88,26.08,0,0,0,11.41,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,66.120000,1.070000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,271.120000,0.000000,96.400000,240.040000,86.950000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.47,0,0,34.41,7.21,24.81,0,9.74,24.81,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,66.120000,1.070000,8.190000,1.660000,30.850000,0.000000,24.100000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,231.360000,0.000000,96.400000,240.040000,67.990000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.34,0,0,34.01,7.21,23.37,0,9.66,23.37,0,0,0,11.33,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,66.120000,1.070000,8.190000,1.560000,30.850000,0.000000,24.100000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,192.800000,0.000000,96.400000,240.040000,56.510000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.26,0,0,33.78,7.21,23.57,0,9.56,23.57,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,66.120000,1.070000,8.190000,1.560000,30.850000,0.000000,23.140000,0.000000,57.410000,1.530000,0.000000,6.750000,24.290000,149.110000,0.000000,96.400000,240.040000,56.510000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,100.970000,152.770000,0.000000,48.200000,5.780000,11.27,0,0,33.81,7.21,24.24,0,9.45,24.24,0,0,0,11.26,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,66.120000,1.070000,8.190000,1.560000,25.390000,0.000000,23.140000,0.000000,57.410000,1.530000,0.000000,6.750000,25.390000,149.110000,0.000000,96.400000,200.870000,37.600000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,72.050000,152.770000,0.000000,48.200000,5.780000,11.44,0,0,34.33,7.21,24.62,0,9.19,24.62,0,0,0,11.45,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,66.120000,1.070000,8.190000,1.560000,25.390000,0.000000,23.140000,0.000000,57.410000,1.530000,0.000000,6.750000,25.390000,149.110000,0.000000,96.400000,200.870000,37.600000,48.200000,0.000000,0.000000,24.570000,11.570000,48.200000,18.320000,0.940000,96.400000,48.200000,152.770000,0.000000,48.200000,5.780000,11.26,0,0,33.78,7.21,25.28,0,8.94,25.28,0,0,0,11.25,0,0,0,0,0,0,0,0,0,0

