Block,Time,SALAL,TEHRI,RIHAND1,RAPPC,DADRT2,DHAULIGNGA,RIHAND3,CHAMERA3,ANTA_RF,NAPP,RIHAND2,BSIUL,DADRI_GF,ANTA_LF,AURY_RF,AURY_GF,TANDA2,KISHANGANGA,PARBATI3,AURY_CRF,ANTA_GF,SINGRAULI_HYDRO,UNCHAHAR1,URI2,UNCHAHAR4,CHAMERA1,URI,TANAKPUR,RAMPUR,DADRI_RF,DADRI_CRF,UNCHAHAR3,ANTA_CRF,KOTESHWR,SEWA2,RAPPB,DADRI_LF,AURY_LF,CHAMERA2,SINGRAULI,DULHASTI,JHAJJAR,KOLDAM,UNCHAHAR2,NJPC,SASAN,KHSTPP-II,TALA,KHSTPP-I,BRBCL,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,38.152876,0.000000,84.495467,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.113766,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,27.134934,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,13.809510,0,0,0,0,0

49,12:00-12:15,38.152876,0.000000,84.495467,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.113766,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,27.134934,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,13.809510,0,0,0,0,0

50,12:15-12:30,38.152876,0.000000,84.495467,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.113766,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,27.134934,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,13.809510,0,0,0,0,0

51,12:30-12:45,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,27.134934,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,13.809510,0,0,0,0,0

52,12:45-13:00,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,27.134934,39.446914,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,12.469891,0,0,0,0,0

53,13:00-13:15,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,33.949023,2.528685,40.702401,39.446914,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,360.703436,0.000000,24.437908,0.000000,404.406189,123.900855,0.000000,38.651660,19.314039,12.469891,0,0,0,0,0

54,13:15-13:30,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,33.949023,2.528685,40.702401,39.446914,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,24.437908,0.000000,404.406189,123.900855,0.000000,38.651660,19.314039,12.469891,0,0,0,0,0

55,13:30-13:45,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,33.949023,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,24.437908,0.000000,404.406189,123.900855,0.000000,38.651660,19.314039,12.469891,0,0,0,0,0

56,13:45-14:00,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,33.949023,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,24.437908,0.000000,404.406189,123.900855,0.000000,38.651660,19.314039,12.469891,0,0,0,0,0

57,14:00-14:15,38.152876,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,12.469891,0,0,0,0,0

58,14:15-14:30,51.618596,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,24.437908,0.000000,404.406189,142.732005,0.000000,44.807592,19.314039,13.809510,0,0,0,0,0

59,14:30-14:45,51.618596,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,12.449515,36.590874,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,15.598276,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,360.703436,0.000000,29.246514,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

60,14:45-15:00,51.618596,0.000000,85.576757,32.748337,368.793684,0.000000,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,14.904421,36.590874,2.528685,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,18.210977,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,391.212313,0.000000,29.246514,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

61,15:00-15:15,51.618596,0.000000,85.576757,32.748337,368.793684,10.486395,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,14.904421,36.590874,2.528685,40.702401,39.446914,0.989649,0.000000,0.000000,0.000000,18.210977,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,391.212313,0.000000,29.246514,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

62,15:15-15:30,51.618596,0.000000,85.576757,32.748337,368.793684,10.486395,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,14.904421,36.590874,2.528685,40.702401,39.446914,0.989649,0.000000,0.000000,0.000000,18.210977,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,391.212313,0.000000,29.246514,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

63,15:30-15:45,51.618596,0.000000,85.576757,32.748337,412.250184,10.486395,60.876730,0.000000,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,18.208615,33.949023,2.984013,40.702401,39.446914,0.989649,0.000000,0.000000,0.000000,22.545431,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,399.085375,0.000000,37.324671,0.000000,404.406189,142.732005,0.000000,44.807592,19.314003,13.809510,0,0,0,0,0

64,15:45-16:00,51.618596,0.000000,85.576757,32.748337,460.535184,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,18.736801,33.949023,2.984013,40.702401,33.583183,0.989649,0.000000,0.000000,0.000000,23.219581,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,399.085375,0.000000,37.762829,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

65,16:00-16:15,51.618596,0.000000,85.576757,32.748337,578.833434,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,0.494825,0.000000,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,19.048563,471.174880,0.000000,43.366328,0.000000,404.406189,142.732005,0.000000,44.807592,19.314010,13.809510,0,0,0,0,0

66,16:15-16:30,51.618596,0.000000,85.576757,32.748337,629.716939,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,0.494825,0.000000,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,471.174880,0.000000,43.366328,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

67,16:30-16:45,51.618596,0.000000,85.576757,32.748337,660.879982,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,0.865943,0.000000,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,523.288881,0.000000,43.366328,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

68,16:45-17:00,51.618596,0.000000,85.576757,32.748337,660.879982,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,0.865943,0.000000,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,626.481212,0.000000,43.366328,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

69,17:00-17:15,51.618596,0.000000,85.576757,32.748337,660.879982,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,1.237062,0.000000,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,15.612094,144.844329,38.097125,593.026906,0.000000,43.366328,0.000000,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

70,17:15-17:30,51.618596,0.000000,85.576757,32.748337,665.092990,10.486395,60.876730,11.200881,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,1.237062,0.907221,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,31.224190,144.844329,38.097125,651.671577,0.000000,43.366328,23.674144,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

71,17:30-17:45,24.687155,11.465288,85.576757,32.748337,665.092990,10.486395,60.876730,22.401763,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,1.731886,1.665718,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,31.224190,144.844329,38.097125,651.671577,0.000000,43.366328,43.043899,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

72,17:45-18:00,24.687155,22.776680,85.576757,32.748337,665.092990,10.486395,60.876730,22.401763,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,1.731886,2.662173,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,31.224190,144.844329,38.097125,651.671577,1.809430,43.366328,68.870239,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

73,18:00-18:15,24.687155,33.857226,85.576757,32.748337,665.092990,20.972792,60.876730,22.401763,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.984013,40.702401,33.583183,2.103005,3.732991,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,31.224190,144.844329,38.097125,651.671577,2.239170,43.366328,96.848772,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

74,18:15-18:30,40.397162,44.629980,85.576757,32.748337,665.092990,31.459187,60.876730,22.401763,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.988442,40.702401,33.583183,2.103005,4.907916,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,4.478339,43.366328,126.979502,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

75,18:30-18:45,76.653616,45.861152,85.576757,32.748337,664.803280,41.678104,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,0.000000,0.000000,0.000000,0.752926,21.649545,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,10.019445,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,6.717508,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.809510,0,0,0,0,0

76,18:45-19:00,76.653616,45.861152,85.576757,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,3.683535,0.000000,0.000000,0.752926,21.649545,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,10.019445,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

77,19:00-19:15,76.653616,45.861152,91.364557,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.649545,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,10.019445,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

78,19:15-19:30,76.653616,45.861152,93.726924,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,10.019445,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

79,19:30-19:45,76.653616,45.861152,93.726924,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,18.925618,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

80,19:45-20:00,76.653616,45.861152,93.726924,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,18.925618,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

81,20:00-20:15,51.618596,45.861152,93.726924,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,5.690484,5.934117,0.000000,0.000000,26.690964,0.000000,18.925618,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

82,20:15-20:30,51.618596,45.861152,93.726924,32.748337,664.803280,42.042848,60.876730,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,18.924528,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,5.690484,5.131004,0.000000,0.000000,26.690964,0.000000,18.925618,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,132.898038,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

83,20:30-20:45,24.687155,45.861152,93.726924,32.748337,664.803280,20.972792,74.256232,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,3.683535,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,4.982279,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,19.048563,630.812457,8.956677,43.366328,129.131697,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

84,20:45-21:00,24.687155,45.861152,93.726924,32.748337,664.803280,20.972792,89.154815,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,3.732991,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,19.048563,630.812457,8.956677,43.366328,96.848772,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

85,21:00-21:15,24.687155,45.861152,93.726924,32.748337,664.803280,20.972792,92.987533,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.494825,3.316562,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,19.048563,630.812457,8.956677,43.366328,86.087798,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

86,21:15-21:30,24.687155,45.861152,93.726924,32.748337,664.803280,20.972792,97.582253,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.494825,3.732991,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,19.048563,630.812457,8.956677,43.366328,96.848772,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

87,21:30-21:45,51.618596,45.861152,93.726924,32.748337,664.803280,20.972792,98.339334,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.494825,5.131004,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,132.898038,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

88,21:45-22:00,51.618596,45.861152,93.726924,32.748337,664.803280,31.459187,102.934055,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,1.731886,5.131004,0.000000,0.000000,26.690964,0.000000,28.388426,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,132.898038,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

89,22:00-22:15,51.618596,45.861152,93.726924,32.748337,664.803280,31.459187,103.691134,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,1.731886,5.934117,0.000000,0.000000,26.690964,0.000000,28.388426,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

90,22:15-22:30,76.653616,45.861152,93.726924,32.748337,664.803280,31.459187,108.285854,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,1.731886,5.934117,0.000000,0.000000,26.690964,0.000000,28.388426,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

91,22:30-22:45,76.653616,45.861152,93.726924,32.748337,664.803280,31.459187,109.042934,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.467342,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,1.731886,5.934117,0.000000,0.000000,26.690964,0.000000,28.388426,19.295084,0.000000,0.000000,0.000000,46.836284,144.844329,57.145687,630.812457,8.956677,43.366328,153.881939,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

92,22:45-23:00,40.397162,45.861152,93.726924,32.748337,664.803280,20.972792,113.637654,22.401763,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,5.131004,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,132.898038,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

93,23:00-23:15,40.397162,45.861152,93.726924,32.748337,664.803280,9.118605,114.394735,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,3.732991,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,96.848772,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

94,23:15-23:30,40.397162,45.861152,93.726924,32.748337,664.803280,0.000000,118.989456,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,2.662173,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,68.870239,404.406189,142.732005,0.000000,44.807592,19.314000,13.810222,0,0,0,0,0

95,23:30-23:45,38.713947,45.861152,93.726924,32.748337,664.803280,0.000000,119.746535,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,2.052402,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,53.159215,404.406189,142.732005,0.000000,44.807592,18.779045,13.810222,0,0,0,0,0

96,23:45-24:00,38.713947,45.861152,93.726924,32.748337,664.803280,0.000000,125.034197,33.636541,0.000000,49.329991,120.118591,0.000000,0.000000,0.000000,0.000000,0.000000,5.174307,5.369711,0.000000,0.000000,0.000000,0.752926,21.854080,27.776474,2.988442,40.702401,33.583183,0.000000,1.026201,0.000000,0.000000,26.690964,0.000000,8.906173,18.682542,0.000000,0.000000,0.000000,46.836284,144.844329,38.097125,630.812457,8.956677,43.366328,26.579607,404.406189,142.732005,0.000000,44.807592,19.307679,13.810222,0,0,0,0,0

