Block,Time,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04,NR/01062024/15062024/1000011005-GOHP-BRPL,NR/01062024/30062024/1000011017-PPGCL-BRPL,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01062024/30062024/APPCPL/180/F25/GNA/12300,NR/01102023/06022042/L_NR_2012_02,NR/01062024/30062024/R2,NR/01102023/30042040/GNA_LT_35,NR/01062024/30062024/IEPL01,NR/01102023/23072042/L_NR_2012_04,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01102023/19072037/LT-05,NR/01062024/30062024/IIPL/(JPL(TM)-BRPL)/BRPLT-169/24-25/1,NR/01062024/30062024/JPL-BRPL(PTC)GNA,NR/01062024/30062024/8588/OAN/GMRETL/GPHHPPL-BRPL,NR/01062024/15062024/1000011003-KWHPS-BRPL(DISCOM),NR/01102023/31052040/LT-31,NR/01042024/31072024/LT_MEJA_DELHI,NR/30092023/31122025/SH-07,NR/01062024/30062024/1000011034-ACBL-BRPL,NR/01102023/06022042/L_NR_2012_07,NR/01102023/15082037/GNA_NR_2012_01,NR/30092023/26122029/SH-06,NR/01062024/30062024/1000011195-SIEL-BRPL(DISCOM),NR/01102023/05012040/L_NR_2020_02,NR/01062024/30062024/NDMC/D-46/EE(Power)/2024,NR/01102023/30042040/GNA_LT_36,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,NR/01102023/27052033/DIAPL(L_NR_2023_04),L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,WR/01102023/29112042/RUMS(L_NR_2019_06),WR/01102023/29112042/RUMS(L_NR_2019_07),WR/01102023/31032046/L_NR_2020_05,WR/01102023/24112044/L_NR_2020_07,WR/01102023/29112042/L_NR_2019_05,WR/01102023/01102023/L_NR_2020_06,WR/01102023/01102023/L_NR_2022_09,WR/01102023/30052048/L_NR_2022_10,WR/01102023/16072048/L_NR_2022_08,NR/01102023/25072045/L_NR_2021_15,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_17,NR/01102023/08032047/L_NR_2021_14,NR/01102023/02122045/L_NR_2021_13,NR/26072023/31072042/L_NR_2023_07,NR/01102023/02012046/L_NR_2021_17,NR/01102023/14082046/L_NR_2021_16,NR/22102023/11042047/L_NR_2021_16,NR/01102023/13082046/L_NR_2021_12
53,13:00-13:15,272.830000,48.240000,24.120000,11.790000,0.000000,108.020000,24.120000,15.240000,0.000000,0.000000,0.000000,66.190000,0.000000,0.000000,24.120000,24.120000,15.240000,16.090000,19.270000,24.120000,57.600000,53.070000,19.270000,0.000000,5.750000,29.010000,15.610000,5.050000,5.530000,25.740000,76.463064,39.21,31.4,31.4,90,30,31.4,30,80,80,29.34,44.5,84,47,92.11,46.33,196,0,0,93,231.67

54,13:15-13:30,272.830000,48.240000,24.120000,11.790000,0.000000,100.350000,24.120000,15.030000,0.000000,0.000000,0.000000,66.190000,0.000000,0.000000,24.120000,24.120000,15.030000,16.090000,19.270000,24.120000,57.600000,53.070000,19.270000,0.000000,5.750000,29.010000,15.400000,5.050000,5.530000,25.740000,74.397548,41.41,31.23,31.23,90,30,31.24,30,80,80,29.66,44.5,84,47,92.11,46.33,196,0,0,93,231.67

55,13:30-13:45,272.830000,48.240000,24.120000,11.790000,0.000000,148.590000,24.120000,14.790000,0.000000,0.000000,0.000000,66.190000,0.000000,0.000000,24.120000,24.120000,14.790000,16.090000,19.270000,24.120000,57.600000,53.070000,19.270000,0.000000,5.750000,29.010000,15.170000,5.050000,5.530000,25.740000,70.334717,43.01,31.23,31.23,100,33.33,31.24,33.34,80,80,30.66,44.5,81,47,92.01,46.33,189,0,0,93,231.67

56,13:45-14:00,272.830000,48.240000,24.120000,11.790000,0.000000,196.840000,24.120000,14.370000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,14.370000,16.090000,19.270000,24.120000,76.510000,100.520000,19.270000,0.000000,5.750000,29.010000,14.740000,5.050000,5.530000,25.740000,70.169086,43.41,31.4,31.4,101,33.67,31.4,33.66,80,80,31,44.5,81,47,92.06,46.33,189,0,0,93,231.67

57,14:00-14:15,272.830000,48.240000,24.120000,11.790000,0.000000,246.610000,24.120000,14.070000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,14.070000,16.090000,19.410000,24.120000,87.030000,100.520000,19.410000,0.000000,5.930000,29.010000,14.420000,5.430000,5.760000,25.740000,69.691679,43.01,31.4,31.4,102,34,31.4,34,80,80,32,42.23,81,47,91.91,46.33,189,0,0,93,231.67

58,14:15-14:30,272.830000,48.240000,24.120000,11.790000,0.000000,261.970000,24.120000,13.590000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,13.590000,16.090000,16.470000,24.120000,87.030000,100.520000,16.470000,0.000000,5.930000,29.010000,13.930000,5.430000,5.760000,25.740000,68.756351,43.21,31.4,31.4,103,34.33,31.4,34.34,80,80,32.34,41.67,79,45,91.55,46.33,186,0,0,90,231.67

59,14:30-14:45,272.830000,48.240000,24.120000,11.790000,0.000000,261.970000,24.120000,12.990000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,12.990000,16.090000,15.390000,24.120000,87.030000,100.520000,15.390000,0.000000,5.930000,29.010000,13.310000,5.430000,5.530000,26.250000,63.91408,43.61,31.4,31.4,104,34.67,31.4,34.66,80,80,26,40.35,73,43,90.86,45.83,172,0,0,85,229.13

60,14:45-15:00,272.830000,48.240000,24.120000,11.790000,0.000000,261.970000,24.120000,12.430000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,12.430000,16.090000,17.020000,24.120000,87.030000,100.520000,17.020000,0.000000,5.930000,29.010000,12.750000,5.430000,5.530000,25.230000,58.701575,42.41,31.4,31.4,105,35,31.4,35,80,80,26.34,39.04,69,40,88.97,43.99,161,0,0,80,219.96

61,15:00-15:15,272.830000,48.240000,24.120000,11.890000,0.000000,261.970000,24.120000,11.890000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,11.890000,16.090000,16.990000,24.120000,87.030000,100.520000,16.990000,0.000000,5.930000,29.010000,12.190000,5.430000,5.530000,26.250000,50.069277,43.41,31.4,31.4,106.5,35.5,31.4,35.5,80,80,26.66,37.37,64,37,85.17,42.05,151,0,0,75,210.25

62,15:15-15:30,272.830000,48.240000,24.120000,11.890000,0.000000,261.970000,24.120000,11.200000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,11.200000,16.090000,16.580000,24.120000,87.030000,100.520000,16.580000,0.000000,5.930000,29.010000,11.480000,5.430000,5.530000,26.250000,44.973688,42.81,31.5,31.5,108,36,31.5,36,80,80,27.34,35.27,60,35,80.18,39.4,140,0,0,70,196.98

63,15:30-15:45,272.830000,48.240000,24.120000,11.890000,0.000000,261.970000,24.120000,10.200000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,10.200000,16.090000,17.130000,24.120000,87.030000,100.520000,17.130000,0.000000,5.930000,29.010000,10.460000,5.430000,5.530000,27.260000,42.713312,42.21,31.5,31.5,110,36.67,31.5,36.66,80,80,28,33.14,57,32,74.79,36.91,133,0,0,63,184.55

64,15:45-16:00,272.830000,48.240000,24.120000,11.890000,0.000000,261.970000,24.120000,9.470000,0.000000,0.000000,0.000000,115.360000,0.000000,0.000000,24.120000,24.120000,9.470000,16.090000,16.270000,24.120000,87.030000,100.520000,16.270000,0.000000,5.930000,29.010000,9.700000,5.430000,5.530000,27.260000,40.160646,41.61,31.83,31.83,110,36.67,31.84,36.66,80,80,28.66,31.58,52,26,69.11,34.32,123,0,0,52,171.6

65,16:00-16:15,272.830000,48.240000,24.120000,12.070000,0.000000,261.970000,24.120000,8.520000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,8.520000,16.090000,18.650000,24.120000,87.030000,100.520000,18.650000,48.240000,6.210000,29.010000,8.730000,5.630000,5.760000,27.760000,37.598237,42.21,32,32,110,36.67,32,36.66,80,80,36.66,29.24,48,25.66,63.2,31.31,112,0,0,51.34,156.56

66,16:15-16:30,272.830000,48.240000,24.120000,12.070000,0.000000,261.970000,24.120000,7.570000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,7.570000,16.090000,19.210000,24.120000,87.030000,100.520000,19.210000,48.240000,6.210000,29.010000,7.760000,5.630000,5.760000,28.260000,34.918912,42.21,32.33,32.33,110,36.67,32.34,36.66,80,80,36.66,25.55,42,22,56.98,28.45,98,0,0,44,142.26

67,16:30-16:45,272.830000,48.240000,24.120000,12.070000,0.000000,261.970000,24.120000,6.640000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,6.640000,16.090000,23.670000,24.120000,76.510000,100.520000,23.670000,48.240000,6.210000,29.010000,6.810000,5.630000,5.760000,28.260000,31.099656,43.41,32.33,32.33,110,36.67,32.34,36.66,80,80,36.66,22.05,36,20.66,50.46,25.23,84,0,0,41.34,126.13

68,16:45-17:00,272.830000,48.240000,24.120000,12.070000,0.000000,261.970000,24.120000,5.590000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,5.590000,16.090000,23.670000,24.120000,76.510000,100.520000,23.670000,48.240000,6.210000,29.010000,5.720000,5.630000,5.760000,28.260000,27.251171,42.61,33,31,110,36.67,33,36.66,80,80,36.66,20.02,31,17.66,43.19,21.78,74,0,0,35.34,108.91

69,17:00-17:15,272.830000,48.240000,24.120000,12.250000,0.000000,261.970000,24.120000,4.400000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,4.400000,16.090000,21.200000,24.120000,76.510000,100.520000,21.200000,48.240000,5.930000,29.010000,4.510000,5.630000,5.910000,28.260000,23.3832,41.81,33,20,110,36.67,27.11,36.66,80,80,36.34,16.56,25,15.33,35.83,18.11,60,0,0,30.67,90.54

70,17:15-17:30,272.830000,48.240000,24.120000,12.250000,0.000000,261.970000,24.120000,3.350000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,3.350000,16.090000,22.820000,24.120000,76.510000,100.520000,22.820000,48.240000,5.930000,29.010000,3.430000,5.630000,5.910000,28.260000,19.534715,41.61,31.36,10,110,36.67,19.9,36.66,80,80,36.34,13,19,13,29.05,14.9,46,0,0,27,74.48

71,17:30-17:45,272.830000,48.240000,24.120000,12.250000,0.000000,261.970000,24.120000,2.320000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,2.320000,16.090000,23.670000,24.120000,87.030000,100.520000,23.670000,48.240000,5.930000,29.010000,2.380000,5.630000,5.910000,27.760000,15.315996,41.21,23.25,3,109,36.33,13.12,36.34,80,80,36,10,15,10,22.3,11.72,35,0,0,20,58.61

72,17:45-18:00,272.830000,48.240000,24.120000,12.250000,0.000000,261.970000,24.120000,1.780000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,1.780000,16.090000,23.670000,24.120000,87.030000,100.520000,23.670000,48.240000,5.930000,29.010000,1.820000,5.630000,5.910000,27.760000,11.370081,40.41,15.06,0,108.5,36.17,8.39,36.16,80,80,36.66,8,7,7,15.77,8.52,18,0,0,13,42.59

73,18:00-18:15,272.830000,48.240000,24.120000,12.440000,0.000000,261.970000,24.120000,1.310000,38.600000,0.000000,0.000000,85.100000,24.120000,48.240000,24.120000,24.120000,1.310000,16.090000,23.670000,24.120000,87.030000,100.520000,23.670000,48.240000,6.210000,29.010000,1.340000,5.660000,6.060000,27.260000,7.862601,41.01,0,0,106.5,35.5,0,35.5,80,80,36.34,5,4,5,9.96,5.74,11,0,0,10,28.73

74,18:15-18:30,272.830000,48.240000,24.120000,12.440000,0.000000,261.970000,24.120000,0.910000,38.600000,0.000000,0.000000,66.190000,24.120000,48.240000,24.120000,24.120000,0.910000,16.090000,23.670000,24.120000,76.510000,100.520000,23.670000,48.240000,6.210000,29.010000,0.930000,5.660000,6.060000,27.260000,5.134561,38.61,0,0,106,35.33,0,35.34,80,80,36.34,4,3,2,5.39,3.47,7,0,0,5,17.38

75,18:30-18:45,272.830000,48.240000,24.120000,12.440000,0.000000,261.970000,24.120000,0.580000,38.600000,0.000000,0.000000,66.190000,24.120000,48.240000,24.120000,24.120000,0.580000,16.090000,23.670000,24.120000,76.510000,100.520000,23.670000,48.240000,6.210000,29.010000,0.590000,5.660000,6.060000,27.260000,2.318834,43.81,0,0,106,35.33,0,35.34,80,80,36,3,1,1,2.34,2.22,4,0,0,1,11.12

76,18:45-19:00,272.830000,48.240000,24.120000,12.440000,0.000000,261.970000,24.120000,0.320000,38.600000,0.000000,0.000000,66.190000,24.120000,48.240000,24.120000,24.120000,0.320000,16.090000,23.670000,24.120000,76.510000,100.520000,23.670000,48.240000,6.210000,29.010000,0.330000,5.660000,6.060000,27.260000,0.379977,43.41,0,0,106,35.33,0,35.34,80,80,36.34,2,0,0,0,1.25,1,0,0,0,6.26

77,19:00-19:15,272.830000,48.240000,24.120000,12.620000,0.000000,261.970000,24.120000,0.090000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.090000,16.090000,23.670000,24.120000,87.030000,100.520000,23.670000,48.240000,6.490000,29.010000,0.090000,5.660000,6.060000,27.260000,0,43.41,0,0,105,35,0,35,80,80,37.34,1,0,0,0,0.56,1,0,0,0,2.78

78,19:15-19:30,272.830000,48.240000,24.120000,12.620000,0.000000,261.970000,24.120000,0.010000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.010000,16.090000,23.670000,24.120000,87.030000,100.520000,23.670000,48.240000,6.490000,29.010000,0.010000,5.660000,6.060000,28.260000,0,42.81,0,0,104.5,34.83,0,34.84,80,80,37.34,0.5,0,0,0,0.14,0,0,0,0,0.69

79,19:30-19:45,272.830000,48.240000,24.120000,12.620000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,15.390000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.280000,6.060000,28.260000,0,42.61,0,0,103,34.33,0,34.34,80,80,37.66,0,0,0,0,0,0,0,0,0,0

80,19:45-20:00,272.830000,48.240000,24.120000,12.620000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,15.390000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.280000,6.060000,28.260000,0,42.61,0,0,99.5,33.17,0,33.16,80,80,35.66,0,0,0,0,0,0,0,0,0,0

81,20:00-20:15,272.830000,48.240000,24.120000,12.710000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.980000,30.780000,0,42.21,0,0,95,31.67,0,31.66,80,80,35.34,0,0,0,0,0,0,0,0,0,0

82,20:15-20:30,272.830000,48.240000,24.120000,12.710000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.980000,30.280000,0,41.61,0,0,92,30.67,0,30.66,80,80,35,0,0,0,0,0,0,0,0,0,0

83,20:30-20:45,272.830000,48.240000,24.120000,12.710000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.980000,30.280000,0,41.61,0,0,87.5,29.17,0,29.16,80,80,34,0,0,0,0,0,0,0,0,0,0

84,20:45-21:00,272.830000,48.240000,24.120000,12.710000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.980000,30.780000,0,41.81,0,0,85,28.33,0,28.34,80,80,34,0,0,0,0,0,0,0,0,0,0

85,21:00-21:15,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.910000,30.780000,0,40.21,0,0,82.5,27.5,0,27.5,79.95,79.95,33.66,0,0,0,0,0,0,0,0,0,0

86,21:15-21:30,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.280000,5.910000,30.780000,0,38.41,0,0,80,26.67,0,26.66,78.13,78.13,33,0,0,0,0,0,0,0,0,0,0

87,21:30-21:45,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.630000,5.910000,30.780000,0,36.02,0,0,77.5,25.83,0,25.84,60.67,60.67,28.53,0,0,0,0,0,0,0,0,0,0

88,21:45-22:00,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,41.570000,6.680000,29.010000,0.000000,5.630000,5.910000,30.780000,0,34.82,0,0,75,25,0,25,59,59,27.47,0,0,0,0,0,0,0,0,0,0

89,22:00-22:15,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.630000,5.830000,30.790000,0,33.62,0,0,73,24.33,0,24.34,57.67,57.67,23,0,0,0,0,0,0,0,0,0,0

90,22:15-22:30,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.630000,5.830000,30.280000,0,32.82,0,0,67,22.33,0,22.34,57.67,57.67,22,0,0,0,0,0,0,0,0,0,0

91,22:30-22:45,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.630000,5.830000,30.280000,0,32.02,0,0,65,21.67,0,21.66,56.33,56.33,21.66,0,0,0,0,0,0,0,0,0,0

92,22:45-23:00,272.830000,48.240000,24.120000,12.900000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.490000,29.010000,0.000000,5.630000,5.830000,29.780000,0,31.42,0,0,64,21.33,0,21.34,55.33,55.33,21.34,0,0,0,0,0,0,0,0,0,0

93,23:00-23:15,272.830000,48.240000,24.120000,12.990000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.310000,29.010000,0.000000,5.630000,5.760000,29.780000,0,31.42,0,0,50,16.67,0,16.66,54.33,54.33,12.88,0,0,0,0,0,0,0,0,0,0

94,23:15-23:30,272.830000,48.240000,24.120000,12.990000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.310000,29.010000,0.000000,5.630000,5.760000,29.280000,0,29.82,0,0,47.5,15.83,0,15.84,53.33,53.33,12.18,0,0,0,0,0,0,0,0,0,0

95,23:30-23:45,272.830000,48.240000,24.120000,12.990000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.310000,29.010000,0.000000,5.630000,5.760000,29.280000,0,28.41,0,0,45,15,0,15,52,52,11.08,0,0,0,0,0,0,0,0,0,0

96,23:45-24:00,272.830000,48.240000,24.120000,12.990000,0.000000,261.970000,24.120000,0.000000,38.600000,0.000000,0.000000,115.360000,24.120000,48.240000,24.120000,24.120000,0.000000,16.090000,30.880000,24.120000,87.030000,100.520000,30.880000,48.240000,6.310000,29.010000,0.000000,5.630000,5.760000,29.280000,0,27.01,0,0,42.5,14.17,0,14.16,51.33,51.33,10.88,0,0,0,0,0,0,0,0,0,0

