Block,Time,WR/01102023/01102023/L_NR_2020_06,WR/01102023/29112042/L_NR_2019_05,SR/01122023/31122023/BYPL_KSEB_DEC23,WR/01102023/16072048/L_NR_2022_08,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/06022042/L_NR_2012_02,WR/01102023/30052048/L_NR_2022_10,WR/01102023/31032046/L_NR_2020_05,NR/01122023/31122023/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/24112044/L_NR_2020_07,NR/22102023/11042047/L_NR_2021_16,NR/30092023/31122025/SH-07,NR/16122023/22122023/HP-16,NR/01102023/15082037/GNA_NR_2012_01,NR/22102023/11042047/L_NR_2021_17,NR/01102023/02122045/L_NR_2021_13,NR/19122023/19122023/SJVN191223NR1302,NR/01102023/31102037/L_NR_2019_11,NR/01102023/05012040/L_NR_2020_02,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01102023/06022042/L_NR_2012_07,NR/01102023/23072042/L_NR_2012_04,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/30092023/26122029/SH-06,WR/01102023/01102023/L_NR_2022_09,NR/01102023/31052040/LT-31,L_NR_2019_19,SR/01102023/07102043/L_NR_2018_61,NR/01102023/30042040/GNA_LT_35,NR/01102023/22052037/LT-59,NR/01102023/19072037/LT-05,NR/01102023/30042040/GNA_LT_36,NR/01102023/25122043/GNA_MEJA_DELHI,NR/16122023/22122023/HP-20,NR/01102023/08032047/L_NR_2021_14,NR/01102023/13082046/L_NR_2021_12,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/01102023/25072045/L_NR_2021_15,NR/19122023/19122023/SJVN191223NR1301
73,18:00-18:15,22.16,0,48.02,18.74,0,259.880000,48.94,66.43,96.040000,22.14,0,30.620000,0.000000,100.590000,0,0,0,1.300000,1.760000,24.970000,86.630000,270.110000,0,30.620000,48.94,0.000000,0,10.04,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

74,18:15-18:30,22.01,0,48.02,18.04,0,259.880000,48.31,66,96.040000,22,0,30.620000,0.000000,100.590000,0,0,0,1.300000,1.760000,24.970000,86.630000,270.110000,0,30.620000,48.31,0.000000,0,10.15,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

75,18:30-18:45,26.4,0,48.02,17.36,0,259.880000,53.43,79.25,96.040000,26.42,0,30.620000,0.000000,100.590000,0,0,0,1.300000,1.760000,24.010000,86.630000,270.110000,0,30.620000,53.43,0.000000,0,10.22,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

76,18:45-19:00,26.09,0,48.02,16.66,0,259.880000,53.1,78.27,96.040000,26.09,0,30.620000,0.000000,100.590000,0,0,0,1.300000,1.760000,24.010000,86.630000,270.110000,0,30.620000,53.1,0.000000,0,10.53,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

77,19:00-19:15,25.7,0,48.02,20.09,0,259.880000,60.56,77.08,96.040000,25.69,0,30.730000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,0.000000,60.56,0.000000,0,10.93,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

78,19:15-19:30,25.64,0,48.02,20.75,0,259.880000,61.83,76.93,96.040000,25.64,0,30.730000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,0.000000,61.83,0.000000,0,11.16,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

79,19:30-19:45,25.24,0,48.02,21.08,0,259.880000,62.08,75.75,96.040000,25.25,0,30.730000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,19.580000,62.08,0.000000,0,11.93,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

80,19:45-20:00,24.95,0,48.02,21.32,0,259.880000,62.75,74.85,96.040000,24.95,0,30.730000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,19.580000,62.75,0.000000,0,12.69,0.000000,1.160000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

81,20:00-20:15,24.77,0,48.02,21.48,0,259.880000,57.54,74.32,96.040000,24.77,0,23.930000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,23.930000,57.54,0.000000,0,10.1,0.000000,1.090000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

82,20:15-20:30,24.27,0,48.02,21.6,0,259.880000,56.88,72.79,96.040000,24.26,0,23.930000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,86.630000,270.110000,0,23.930000,56.88,0.000000,0,10.32,0.000000,1.090000,108.610000,0.000000,0.000000,127.710000,0,0,0,0,0,0

83,20:30-20:45,23.69,0,48.02,24.88,0,259.880000,56.22,71.07,96.040000,23.69,0,25.580000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,62.620000,230.500000,0,25.580000,56.22,0.000000,0,15.71,0.000000,1.090000,84.710000,0.000000,0.000000,127.710000,0,0,0,0,0,0

84,20:45-21:00,23.55,0,48.02,24.22,0,259.880000,55.54,70.65,96.040000,23.55,0,25.580000,0.000000,100.590000,0,0,0,1.220000,1.760000,24.010000,55.340000,270.110000,0,25.580000,55.54,0.000000,0,15.94,0.000000,1.090000,65.880000,0.000000,0.000000,127.710000,0,0,0,0,0,0

85,21:00-21:15,23.52,0,48.02,23.57,0,235.220000,50.2,70.51,96.040000,23.5,0,25.920000,0.000000,71.780000,0,0,0,1.140000,1.710000,24.010000,55.340000,270.110000,0,25.920000,50.2,0.000000,0,16.19,0.000000,1.090000,65.880000,0.000000,0.000000,127.710000,0,0,0,0,0,0

86,21:15-21:30,24.07,0,48.02,22.9,0,235.220000,49.54,72.19,96.040000,24.06,0,25.920000,0.000000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,270.110000,0,25.920000,49.54,0.000000,0,16.5,0.000000,1.090000,65.880000,0.000000,0.000000,127.710000,0,0,0,0,0,0

87,21:30-21:45,24.71,0,48.02,26.76,0,235.220000,48.89,74.08,96.040000,24.69,0,25.920000,0.000000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,270.110000,0,25.920000,48.89,0.000000,0,16.72,0.000000,1.090000,67.230000,0.000000,0.000000,127.710000,0,0,0,0,0,0

88,21:45-22:00,25.47,0,48.02,26.42,0,230.420000,48.11,76.41,96.040000,25.47,0,25.920000,0.000000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,230.500000,0,25.920000,48.11,0.000000,0,16.85,0.000000,1.090000,67.230000,0.000000,0.000000,127.710000,0,0,0,0,0,0

89,22:00-22:15,23.73,0,48.02,20.09,0,225.620000,47.51,71.22,96.040000,23.74,0,25.920000,133.760000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,192.080000,0,25.920000,47.51,0.000000,0,16.91,0.000000,1.010000,67.230000,0.000000,0.000000,127.710000,0,0,0,0,0,0

90,22:15-22:30,22.91,0,48.02,19.08,0,225.620000,47.34,68.73,96.040000,22.91,0,25.920000,133.760000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,192.080000,0,25.920000,47.34,0.000000,0,16.96,0.000000,1.010000,67.230000,0.000000,0.000000,127.710000,0,0,0,0,0,0

91,22:30-22:45,22.56,0,48.02,26.76,0,225.620000,55.34,67.69,96.040000,22.56,0,25.920000,133.760000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,148.550000,0,25.920000,55.34,0.000000,0,18.26,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

92,22:45-23:00,22.43,0,48.02,26.42,0,225.620000,54.38,67.32,96.040000,22.44,0,25.920000,133.760000,48.020000,0,0,0,1.140000,1.710000,24.010000,55.340000,148.550000,0,25.920000,54.38,0.000000,0,19.14,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

93,23:00-23:15,22.28,0,48.02,26.08,0,199.020000,53.42,66.84,96.040000,22.28,0,25.920000,133.760000,48.020000,0,0,0,1.070000,1.710000,23.050000,55.340000,148.550000,0,25.920000,53.42,0.000000,0,19.74,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

94,23:15-23:30,21.63,0,48.02,25.08,0,179.820000,52.23,64.92,96.040000,21.64,0,25.920000,133.760000,48.020000,0,0,0,1.070000,1.710000,23.050000,55.340000,148.550000,0,25.920000,52.23,0.000000,0,20.54,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

95,23:30-23:45,21.43,0,48.02,24.42,0,179.820000,52.04,64.29,96.040000,21.43,0,25.920000,133.760000,48.020000,0,0,0,1.070000,1.710000,23.050000,55.340000,148.550000,0,25.920000,52.04,0.000000,0,21.14,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

96,23:45-24:00,21.05,0,48.02,23.34,0,179.820000,51.96,63.15,96.040000,21.05,0,25.920000,133.760000,48.020000,0,0,0,1.070000,1.710000,23.050000,55.340000,148.550000,0,25.920000,51.96,0.000000,0,21.81,0.000000,1.010000,71.450000,0.000000,0.000000,127.710000,0,0,0,0,0,0

