Block,Time,BSIUL,ANTA_RF,AURY_GF,URI,ANTA_GF,TEHRI,CHAMERA2,TANAKPUR,RIHAND1,DADRI_LF,KISHANGANGA,RIHAND3,RAPPB,URI2,KOLDAM,SINGRAULI,AURY_LF,UNCHAHAR3,RAPPC,UNCHAHAR2,RIHAND2,AURY_CRF,PARBATI3,DULHASTI,KOTESHWR,ANTA_CRF,DADRI_CRF,NJPC,SALAL,DADRT2,DADRI_GF,NAPP,TANDA2,DADRI_RF,UNCHAHAR4,DHAULIGNGA,ANTA_LF,CHAMERA3,CHAMERA1,UNCHAHAR1,JHAJJAR,SEWA2,AURY_RF,RAMPUR,SINGRAULI_HYDRO,BRBCL,TALA,SASAN,KHSTPP-I,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,46.918734,0.000000,93.891919,0.000000,5.379164,124.686445,0.000000,34.008786,0.000000,145.002570,0.000000,18.378762,66.748813,14.819891,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,23.715820,39.344158,366.451120,0.000000,49.035723,5.183415,0.000000,2.533137,10.504855,0.000000,11.220599,13.591351,14.752270,304.229306,12.149689,0.000000,0.908818,0.754252,19.348024,0.000000,400.503600,38.652951,11.825401,124.319026,0,0,0,0,0

49,12:00-12:15,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,124.686445,0.000000,34.008786,0.000000,145.002570,0.000000,18.378762,66.748813,14.819891,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,23.715820,39.344158,366.451120,0.000000,49.035723,5.017188,0.000000,2.533137,10.504855,0.000000,11.220599,13.591351,14.752270,246.185306,12.149689,0.000000,0.908818,0.754252,19.348024,0.000000,400.503600,44.249940,11.825401,141.411243,0,0,0,0,0

50,12:15-12:30,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,124.686445,0.000000,34.008786,0.000000,145.002570,0.000000,18.378762,66.748813,14.819891,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,23.715820,39.344158,366.451120,0.000000,49.035723,5.017188,0.000000,2.533137,10.504855,0.000000,11.220599,13.591351,14.752270,246.185306,12.149689,0.000000,0.908818,0.754252,19.348024,0.000000,400.503600,44.249940,11.825401,141.411243,0,0,0,0,0

51,12:30-12:45,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,126.218369,0.000000,34.008786,0.000000,145.002570,0.000000,18.591590,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,23.715820,39.344158,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,10.504855,0.000000,11.220599,13.591351,14.916728,243.679740,12.149689,0.000000,0.908818,0.754252,19.348024,0.000000,400.503600,44.886470,11.825401,143.465420,0,0,0,0,0

52,12:45-13:00,12.616444,0.000000,0.000000,39.516355,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,0.000000,145.002570,0.000000,18.591590,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,48.509632,39.344158,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,10.504855,0.000000,11.220599,13.591351,14.916728,243.679740,12.149689,0.000000,1.877231,0.754252,19.348024,0.000000,400.503600,44.886470,11.825401,143.465420,0,0,0,0,0

53,13:00-13:15,12.616444,0.000000,0.000000,39.516355,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,0.000000,145.002570,0.000000,18.591590,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,48.509632,38.220039,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,11.220599,13.591351,14.916728,243.679740,12.149689,0.000000,1.877231,0.754252,19.348024,0.000000,400.503600,44.886470,11.825401,143.465420,0,0,0,0,0

54,13:15-13:30,12.616444,0.000000,0.000000,39.516355,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,0.000000,145.002570,0.000000,15.083991,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,48.509632,50.585346,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,0.000000,13.591351,12.044130,243.679740,12.149689,0.000000,1.877231,0.754252,19.348024,0.000000,400.503600,44.886470,11.825401,143.465420,0,0,0,0,0

55,13:30-13:45,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,2.039192,145.002570,0.000000,18.591590,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,11.220599,13.591351,14.916728,243.679740,12.149689,0.000000,2.920137,0.754252,19.348024,0.000000,403.496494,44.886470,11.825401,143.465420,0,0,0,0,0

56,13:45-14:00,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,2.039192,145.002570,0.000000,18.581916,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,11.220599,13.591351,14.916728,321.071740,12.149689,0.000000,2.920137,0.754252,19.348024,0.000000,403.768575,44.886470,11.825401,143.465420,0,0,0,0,0

57,14:00-14:15,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,367.662885,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,11.220599,13.591351,19.258902,312.054218,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

58,14:15-14:30,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,414.098085,0.000000,49.035723,5.183415,0.000000,2.989266,0.000000,0.000000,11.220599,13.591351,19.258902,411.869196,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

59,14:30-14:45,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,462.468085,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,11.220599,13.591351,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348024,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

60,14:45-15:00,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,15.607918,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,510.838085,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,11.220599,13.591351,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348024,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

61,15:00-15:15,12.616444,0.000000,0.000000,39.516355,0.000000,0.000000,15.607918,1.487087,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,559.208085,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,11.220599,13.591351,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348024,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

62,15:15-15:30,12.616444,0.000000,0.000000,39.516355,0.000000,0.000000,31.279156,1.487087,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,590.425986,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,22.441199,13.591351,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

63,15:30-15:45,18.924666,0.000000,0.000000,39.516355,0.000000,0.000000,31.279156,1.363163,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,590.425986,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,22.441199,27.182702,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

64,15:45-16:00,18.924666,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,1.363163,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,19.315592,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,590.425986,0.000000,49.035723,5.183415,0.000000,2.989266,10.529214,0.000000,22.441199,27.182702,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

65,16:00-16:15,18.924666,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,9.170372,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,21.353073,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,590.425986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

66,16:15-16:30,18.924666,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,9.170372,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,23.889556,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,590.425986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,19.258902,505.059031,12.149689,0.000000,2.920137,0.754252,19.348002,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

67,16:30-16:45,18.924666,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,9.170372,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.304961,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,595.262986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,21.892262,534.430456,12.149689,0.000000,2.920137,0.754252,19.348002,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

68,16:45-17:00,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,9.170372,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.486223,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,75.459427,62.950653,614.610986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,21.892262,534.430456,12.149689,0.000000,2.920137,0.754252,19.348002,0.000000,403.768575,44.886470,13.581329,143.465420,0,0,0,0,0

69,17:00-17:15,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.486223,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,80.849386,62.950653,629.121986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,21.892262,460.415843,12.149689,0.000000,3.113819,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

70,17:15-17:30,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.486223,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,106.505591,62.950653,633.958986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,22.441199,40.774053,21.892262,450.741843,12.149689,0.000000,4.112029,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

71,17:30-17:45,12.616444,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.371772,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,4.486223,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,106.505591,62.950653,633.958986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,26.575103,40.774053,21.892262,391.730443,12.149689,0.000000,4.112029,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

72,17:45-18:00,18.924666,0.000000,0.000000,33.642302,0.000000,0.000000,31.279156,0.371772,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,6.729333,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,106.505591,62.950653,648.469986,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,372.382443,12.149689,0.000000,4.112029,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

73,18:00-18:15,17.026240,0.000000,0.000000,33.642302,0.000000,9.635463,26.910204,0.371772,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,5.437845,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,0.000000,0.000000,0.000000,86.239345,51.709465,662.013586,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,29.527892,36.683808,21.892262,324.012443,18.187717,0.000000,3.322401,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

74,18:15-18:30,18.924666,0.000000,0.000000,33.642302,0.000000,18.500087,36.328776,0.371772,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,6.729333,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,133.131989,51.709465,662.013586,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,304.664443,18.187717,0.000000,5.140036,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

75,18:30-18:45,18.924666,0.000000,0.000000,33.642302,0.000000,29.831392,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,2.952015,57.246285,8.921851,0.000000,0.000000,159.758387,62.950653,638.795986,0.000000,49.035723,5.183415,0.000000,2.989266,31.587644,0.000000,33.695754,40.774053,21.892262,324.012443,18.187717,0.000000,6.078651,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

76,18:45-19:00,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,7.931132,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,23.221760,66.748813,18.714353,120.325212,0.000000,8.856046,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,621.382786,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,18.984064,421.719843,18.187717,0.000000,6.078651,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

77,19:00-19:15,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,7.931132,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.654885,66.748813,21.520631,120.325212,0.000000,56.873526,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.872565,489.700202,18.187717,0.000000,6.078651,0.754252,19.348002,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

78,19:15-19:30,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,7.931132,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,56.873526,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348010,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

79,19:30-19:45,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,7.931132,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,56.873526,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,630.839799,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

80,19:45-20:00,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,2.974175,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,56.873526,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,628.904999,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

81,20:00-20:15,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,2.974175,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,37.915685,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,567.592735,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

82,20:15-20:30,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,2.974175,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,37.915685,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

83,20:30-20:45,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,3.965566,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,21.123276,66.748813,21.550286,120.325212,0.000000,5.166026,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,17.306012,458.655078,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

84,20:45-21:00,18.924666,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,2.952015,57.246285,8.921851,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,458.655078,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

85,21:00-21:15,18.924666,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

86,21:15-21:30,18.924666,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,159.758387,76.788555,536.734126,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

87,21:30-21:45,18.924666,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,159.758387,76.788555,656.094122,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

88,21:45-22:00,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,1.734935,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,632.308067,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

89,22:00-22:15,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,1.734935,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,594.289247,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.612652,18.187717,0.000000,6.078651,0.754252,17.938786,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

90,22:15-22:30,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,1.734935,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,18.745463,0.000000,403.768575,44.886470,12.371111,143.465420,0,0,0,0,0

91,22:30-22:45,19.555701,0.000000,0.000000,33.642302,0.000000,40.083523,46.918734,1.734935,93.891919,0.000000,5.476967,126.226352,0.000000,36.655288,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,9.479467,0.000000,0.000000,159.758387,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,42.116859,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,6.078651,0.754252,19.348000,0.000000,403.768575,44.886470,13.403208,143.465420,0,0,0,0,0

92,22:45-23:00,18.924666,0.000000,0.000000,33.642302,0.000000,29.831392,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,133.131989,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,31.514567,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,5.140036,0.754252,19.348000,0.000000,403.768575,44.886470,13.834533,143.465420,0,0,0,0,0

93,23:00-23:15,18.924666,0.000000,0.000000,33.642302,0.000000,29.831392,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,100.900034,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,31.514567,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,3.888549,0.754252,19.348000,0.000000,403.768575,44.886470,15.034466,143.465420,0,0,0,0,0

94,23:15-23:30,18.924666,0.000000,0.000000,33.642302,0.000000,29.831392,46.918734,0.000000,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.972444,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,75.459427,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,2.920137,0.754252,19.348000,0.000000,403.768575,44.886470,15.168058,143.465420,0,0,0,0,0

95,23:30-23:45,18.924666,0.000000,0.000000,33.642302,0.000000,29.831392,46.918734,2.354555,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,8.066137,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,43.119673,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,1.668650,0.754252,18.648246,0.000000,403.768575,44.886470,15.840401,143.465420,0,0,0,0,0

96,23:45-24:00,18.924666,0.000000,0.000000,33.642302,0.000000,19.887594,46.918734,2.354555,93.891919,0.000000,5.379164,126.226352,0.000000,34.008786,6.729333,145.002570,0.000000,26.737950,66.748813,21.550286,120.325212,0.000000,0.000000,57.246285,8.921851,0.000000,0.000000,42.041681,76.788555,665.973587,0.000000,49.035723,5.183415,0.000000,2.989266,21.058430,0.000000,33.695754,40.774053,21.892262,489.700202,18.187717,0.000000,1.623953,0.754252,15.753530,0.000000,403.768575,44.886470,16.512744,143.465420,0,0,0,0,0

