Block,Time,CHAMERA1,UNCHAHAR1,PARBATI3,AURY_GF,NAPP,ANTA_LF,SEWA2,ANTA_GF,SINGRAULI,UNCHAHAR4,DULHASTI,DADRI_LF,KISHANGANGA,RAPPC,BSIUL,JHAJJAR,ANTA_RF,TANDA2,URI,CHAMERA2,TANAKPUR,ANTA_CRF,RAPPB,SINGRAULI_HYDRO,DADRI_CRF,AURY_LF,UNCHAHAR2,AURY_CRF,DADRI_GF,SALAL,RIHAND3,URI2,NJPC,RAMPUR,TEHRI,DADRT2,KUDGI,AURY_RF,DADRI_RF,TALA,DHAULIGNGA,CHAMERA3,KOLDAM,UNCHAHAR3,KOTESHWR,KHSTPP-I,BRBCL,KHSTPP-II,RIHAND2,RIHAND1,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,12.028078,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,64.114512,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

48,11:45-12:00,41.294880,6.776000,18.483960,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,12.028078,0.000000,0.000000,0.962928,0.000000,0.000000,22.546550,0.000000,0.000000,64.114512,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,123.390863,114.345000,70.116112,6.419776,397.485000,0,0,0,0,0

49,12:00-12:15,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,230.693306,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,80.033369,114.345000,70.116112,7.866065,397.485000,0,0,0,0,0

50,12:15-12:30,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,244.904000,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.096618,90.75,0.000000,0.000000,25.613280,35.420766,28.474243,0.000000,13.710832,7.635584,22.298751,12.767898,80.033369,114.345000,70.116112,8.011555,397.485000,0,0,0,0,0

51,12:30-12:45,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,332.024000,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,181.997989,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.659470,7.635584,22.298751,12.767898,80.033369,114.345000,89.056000,8.011555,397.485000,0,0,0,0,0

52,12:45-13:00,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,322.344000,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,181.997989,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.659470,7.635584,22.298751,12.767898,80.033369,114.345000,89.056000,8.011555,397.485000,0,0,0,0,0

53,13:00-13:15,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,254.584000,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,181.997989,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.659470,7.635584,22.298751,12.767898,80.139849,114.345000,89.056000,8.011555,397.485000,0,0,0,0,0

54,13:15-13:30,41.294880,6.776000,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.249316,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.542693,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,181.997989,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.659470,7.635584,22.298751,12.731559,80.139849,114.345000,89.056000,8.011555,397.485000,0,0,0,0,0

55,13:30-13:45,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.291888,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.521175,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,98.807708,114.345000,89.056000,8.011555,399.542000,0,0,0,0,0

56,13:45-14:00,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.291888,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.521175,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,99.412729,114.345000,89.056000,8.011555,399.663000,0,0,0,0,0

57,14:00-14:15,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,229.291888,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.962928,0.000000,0.000000,22.521175,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,99.412729,114.345000,89.056000,8.011555,399.663000,0,0,0,0,0

58,14:15-14:30,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,253.296560,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.962928,0.000000,0.000000,22.521175,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,99.412729,114.345000,89.056000,8.011555,399.663000,0,0,0,0,0

59,14:30-14:45,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,269.452480,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.981446,0.000000,0.000000,22.442360,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,99.412729,114.345000,89.056000,8.389172,399.663000,0,0,0,0,0

60,14:45-15:00,41.294880,6.795360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,284.853360,0.000000,0.000000,45.952896,38.245796,7.440048,0.000000,0.000000,0.981446,0.000000,0.000000,22.442360,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,99.412729,114.345000,89.056000,8.389172,399.663000,0,0,0,0,0

61,15:00-15:15,41.294880,6.795360,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,294.494640,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.269130,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,142.437692,114.345000,89.056000,8.389172,402.657750,0,0,0,0,0

62,15:15-15:30,41.294880,6.795360,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,298.782880,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.269130,0.000000,0.000000,51.741536,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,142.770223,114.345000,89.056000,8.389172,402.930000,0,0,0,0,0

63,15:30-15:45,41.294880,6.795360,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,285.811680,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.269130,0.000000,0.000000,64.114512,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,142.770223,114.345000,89.056000,12.796089,402.930000,0,0,0,0,0

64,15:45-16:00,41.294880,6.795360,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,277.302960,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.269130,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,182.173148,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.701040,7.635584,22.298751,12.767898,142.770223,114.345000,89.056000,12.796089,402.930000,0,0,0,0,0

65,16:00-16:15,41.294880,6.708240,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,273.934320,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.114250,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,182.107526,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.767272,7.635584,22.143871,12.767898,142.770223,114.345000,89.056000,13.137332,402.930000,0,0,0,0,0

66,16:15-16:30,41.294880,6.708240,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,262.444160,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,22.114250,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,182.107526,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.767272,7.635584,22.143871,12.767898,142.770223,114.345000,89.056000,13.208844,402.930000,0,0,0,0,0

67,16:30-16:45,41.294880,7.763360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,272.230640,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,201.469840,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.884844,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.208844,402.930000,0,0,0,0,0

68,16:45-17:00,41.294880,7.763360,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,263.102400,0.000000,0.000000,45.952896,38.245796,11.160072,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,221.449360,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,13.884844,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.208844,402.930000,0,0,0,0,0

69,17:00-17:15,41.294880,12.993754,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,251.960720,0.000000,0.000000,50.227584,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,241.409520,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.204804,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.208844,402.930000,0,0,0,0,0

70,17:15-17:30,41.294880,12.993754,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,245.262160,0.000000,0.000000,50.227584,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,76.824933,119.708325,30.876666,148.046404,0.000000,0.000000,241.409520,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.204804,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.208844,402.930000,0,0,0,0,0

71,17:30-17:45,41.294880,13.013114,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,237.285840,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,0.000000,271.378800,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.224164,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.690037,402.930000,0,0,0,0,0

72,17:45-18:00,41.294880,13.013114,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,237.285840,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,0.000000,271.378800,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.224164,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.690037,402.930000,0,0,0,0,0

73,18:00-18:15,41.294880,13.013114,15.403300,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,237.285840,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,8.903664,293.294320,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.098324,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.690037,402.930000,0,0,0,0,0

74,18:15-18:30,41.294880,13.013114,3.450339,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,6.344078,237.285840,0.000000,0.000000,50.227584,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,35.451064,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,17.807328,293.294320,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.098324,7.635584,37.185526,12.767898,142.770223,114.345000,89.056000,13.690037,402.930000,0,0,0,0,0

75,18:30-18:45,41.294880,13.013114,6.161320,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,280.961710,0.000000,0.000000,50.227584,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,26.710992,293.294320,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,16.098324,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

76,18:45-19:00,41.294880,16.071994,9.858112,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,12.688157,280.961710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.876666,148.046404,0.000000,35.614656,324.086400,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,19.195924,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

77,19:00-19:15,41.294880,16.101034,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,340.205657,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.876666,149.742292,0.000000,35.614656,313.906659,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.012004,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

78,19:15-19:30,41.294880,16.101034,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,348.721710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.876666,149.742292,0.000000,35.614656,324.086400,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.234644,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

79,19:30-19:45,41.294880,16.302475,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,368.081710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,29.949533,149.742292,0.000000,35.614656,324.086400,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

80,19:45-20:00,41.294880,16.302475,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,29.949533,149.742292,0.000000,35.614656,324.086400,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

81,20:00-20:15,41.294880,16.302475,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

82,20:15-20:30,41.294880,16.302475,63.308795,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,82.224050,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

83,20:30-20:45,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

84,20:45-21:00,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,19.644205,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

85,21:00-21:15,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,19.644205,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

86,21:15-21:30,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,416.481710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,19.644205,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,18.786944,402.930000,0,0,0,0,0

87,21:30-21:45,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,35.420766,28.474243,0.000000,19.644205,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

88,21:45-22:00,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.033617,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,90.75,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,15.652947,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

89,22:00-22:15,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,77.44,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,15.652947,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

90,22:15-22:30,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,77.44,0.000000,0.000000,24.190320,36.315875,29.583629,0.000000,19.644205,15.652947,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

91,22:30-22:45,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,77.44,0.000000,0.000000,27.605424,36.315875,29.583629,0.000000,19.644205,15.652947,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

92,22:45-23:00,41.294880,16.302475,34.503392,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,149.742292,0.000000,35.614656,336.444141,77.44,0.000000,0.000000,27.605424,36.315875,29.583629,0.000000,19.644205,15.652947,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

93,23:00-23:15,41.294880,16.302475,29.574336,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,72.60,0.000000,0.000000,27.605424,35.420766,28.474243,0.000000,19.644205,8.112808,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

94,23:15-23:30,41.294880,16.302475,29.574336,0.000000,37.424429,0.000000,15.298318,0.000000,134.852080,0.000000,47.854586,0.000000,0.000000,49.627037,19.032235,455.201710,0.000000,0.000000,45.952896,38.245796,7.936051,0.000000,0.000000,0.981446,0.000000,0.000000,41.035646,0.000000,0.000000,78.737120,119.708325,30.600610,148.046404,0.000000,35.614656,336.444141,72.60,0.000000,0.000000,27.605424,35.420766,28.474243,0.000000,19.644205,7.635584,41.130320,12.767898,141.869983,114.345000,89.056000,17.559843,402.930000,0,0,0,0,0

