Block,Time,TALA,BRBCL,FSTPP I & II,KHSTPP-II,SASAN,KHSTPP-I,NAPP,RAPPB,ANTA_GF,UNCHAHAR3,PARBATI3,DADRI_RF,BSIUL,DULHASTI,SEWA2,URI,ANTA_CRF,KOTESHWR,AURY_CRF,DHAULIGNGA,KOLDAM,CHAMERA3,JHAJJAR,TANDA2,DADRI_LF,RAPPC,DADRI_GF,UNCHAHAR4,AURY_RF,AURY_GF,RIHAND3,RIHAND2,UNCHAHAR1,RIHAND1,KISHANGANGA,DADRI_CRF,UNCHAHAR2,URI2,RAMPUR,TANAKPUR,AURY_LF,CHAMERA1,DADRT2,SINGRAULI,SINGRAULI_HYDRO,CHAMERA2,NJPC,ANTA_LF,TEHRI,ANTA_RF,SALAL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,366.326914,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,476.628152,121.141702,0.793470,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

49,12:00-12:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.452994,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,319.980392,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,428.571780,121.141702,0.793470,9.000683,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

50,12:15-12:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.452994,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,300.591932,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,428.571780,121.141702,0.793470,9.000683,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

51,12:30-12:45,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.452994,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,271.518888,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,5.436871,0.000000,0.000000,361.049780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

52,12:45-13:00,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.024998,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,40.889490,20.761279,0.000000,0.000000,0.000000,0.000000,361.049780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

53,13:00-13:15,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.024998,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,36.291146,20.761279,0.000000,0.000000,0.000000,0.000000,361.049780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

54,13:15-13:30,0.000000,19.291953,19.996158,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,30.691353,20.761279,0.000000,0.000000,0.000000,0.000000,361.049780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

55,13:30-13:45,0.000000,19.291953,19.441513,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,28.943112,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

56,13:45-14:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,23.343320,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,2.241730,0,0,0,0,0

57,14:00-14:15,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,23.140754,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,12.397039,0.000000,2.241730,0,0,0,0,0

58,14:15-14:30,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,23.140754,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,12.397039,0.000000,2.241730,0,0,0,0,0

59,14:30-14:45,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,23.140754,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,12.397039,0.000000,2.241730,0,0,0,0,0

60,14:45-15:00,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,1.856373,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,23.140754,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,12.397039,0.000000,2.241730,0,0,0,0,0

61,15:00-15:15,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,6.289964,15.895501,0.000000,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,28.733531,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,12.397039,0.000000,2.241730,0,0,0,0,0

62,15:15-15:30,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,15.895501,7.714871,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,28.740546,20.761279,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,24.794078,0.000000,2.241730,0,0,0,0,0

63,15:30-15:45,0.000000,19.291953,16.519161,115.490786,403.945542,36.675153,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,33.541457,23.356439,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,24.794078,0.000000,2.241730,0,0,0,0,0

64,15:45-16:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,33.541457,23.356439,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,24.794078,0.000000,2.241730,0,0,0,0,0

65,16:00-16:15,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,14.555814,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,232.468600,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,7.897373,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,0.000000,0.000000,24.794078,0.000000,2.241730,0,0,0,0,0

66,16:15-16:30,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.983810,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,288.016824,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.159359,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,18.269524,0.000000,37.191118,0.000000,2.241730,0,0,0,0,0

67,16:30-16:45,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,21.986707,0.000000,0.000000,0.000000,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,357.606262,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.507173,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,0.000000,365.872780,121.141702,0.775018,0.000000,43.390120,0.000000,37.191118,0.000000,2.241730,0,0,0,0,0

68,16:45-17:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,1.061060,15.895501,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,0.000000,415.711151,121.141702,0.775018,0.000000,67.688586,0.000000,37.191118,0.000000,2.241730,0,0,0,0,0

69,17:00-17:15,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,6.289964,15.895501,15.244585,34.077389,0.000000,16.168625,0.000000,0.000000,0.000000,0.000000,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,0.000000,462.332780,121.141702,0.775018,3.214530,87.054282,0.000000,37.191118,0.000000,2.241730,0,0,0,0,0

70,17:15-17:30,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.983810,0.000000,0.000000,6.289964,15.895501,15.244585,34.077389,0.000000,24.252938,0.000000,8.812620,0.000000,1.228322,330.648868,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,13.552013,510.562780,121.141702,0.775018,6.429059,112.814311,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

71,17:30-17:45,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.983810,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,17.625241,0.000000,28.033985,360.792618,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,27.104025,558.792780,121.141702,0.775018,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

72,17:45-18:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,26.437861,0.000000,28.033985,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,27.104025,579.917038,121.141702,0.775018,38.111462,135.377173,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

73,18:00-18:15,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,26.437861,0.000000,24.566433,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,27.104025,579.917038,121.141702,0.775018,38.111462,135.377173,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

74,18:15-18:30,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,26.437861,0.000000,19.161818,420.020601,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,40.656038,655.146674,121.141702,0.775018,38.111462,135.377173,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

75,18:30-18:45,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,18.869891,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,26.437861,0.000000,19.161818,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,37.187259,584.528887,121.141702,0.775018,38.111462,112.814311,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

76,18:45-19:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,12.579927,31.791001,15.244585,34.077389,0.000000,30.435059,0.000000,15.290839,0.000000,19.161818,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,24.654018,0.000000,0.000000,0.000000,27.104025,584.528887,121.141702,0.775018,38.111462,90.251449,0.000000,38.831902,0.000000,54.361962,0,0,0,0,0

77,19:00-19:15,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,6.289964,31.558336,15.244585,34.077389,0.000000,16.358844,0.000000,7.772843,0.000000,1.228322,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,21.410069,0.000000,0.000000,0.000000,13.552013,584.528887,121.141702,0.775018,3.214530,67.688586,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

78,19:15-19:30,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,8.084313,0.000000,0.000000,0.000000,0.000000,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,21.410069,0.000000,0.000000,0.000000,0.000000,584.528887,121.141702,0.775018,0.000000,45.125724,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

79,19:30-19:45,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,21.410069,0.000000,0.000000,0.000000,0.000000,584.528887,121.141702,0.775018,0.000000,22.562862,0.000000,38.831902,0.000000,12.329517,0,0,0,0,0

80,19:45-20:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,25.455890,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,400.263278,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,10.523786,88.743200,0.000000,0.000000,40.889490,21.410069,0.000000,0.000000,0.000000,0.000000,580.881638,121.141702,0.775018,0.000000,0.000000,0.000000,37.798816,0.000000,12.329517,0,0,0,0,0

81,20:00-20:15,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,19.012748,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,349.767240,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,35.289698,21.410069,0.000000,0.000000,0.000000,0.000000,580.881638,121.141702,0.775018,0.000000,0.000000,0.000000,37.191118,0.000000,12.329517,0,0,0,0,0

82,20:15-20:30,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,22.481932,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,291.331772,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,9.625647,88.743200,0.000000,0.000000,40.889490,21.410069,0.000000,0.000000,0.000000,0.000000,580.881638,121.141702,0.775018,0.000000,0.000000,0.000000,37.191118,0.000000,12.329517,0,0,0,0,0

83,20:30-20:45,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.939935,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,35.038902,21.410069,0.000000,0.000000,0.000000,0.000000,580.881638,121.141702,0.775018,0.000000,0.000000,0.000000,37.191118,0.000000,12.329517,0,0,0,0,0

84,20:45-21:00,0.000000,19.291953,18.918603,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,35.038902,21.410069,0.000000,0.000000,0.000000,0.000000,580.881638,121.141702,0.775018,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

85,21:00-21:15,0.000000,19.291953,18.915710,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.523745,21.410069,0.000000,5.436871,0.000000,0.000000,521.386516,121.141702,0.775018,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

86,21:15-21:30,0.000000,19.291953,18.915710,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.045071,21.410069,0.000000,5.436871,0.000000,0.000000,429.536380,121.141702,0.775018,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

87,21:30-21:45,0.000000,19.291953,17.392244,124.481534,403.945542,39.176650,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.045071,20.761279,0.000000,5.436871,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

88,21:45-22:00,0.000000,19.291953,17.336466,124.481534,403.945542,39.176650,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,15.244585,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.045071,20.761279,0.000000,5.436871,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,25.887935,0.000000,12.329517,0,0,0,0,0

89,22:00-22:15,0.000000,19.291953,19.521671,142.293572,403.945542,44.756553,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,10.286494,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.045071,20.761279,0.000000,5.436871,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

90,22:15-22:30,0.000000,19.291953,17.336466,124.481534,403.945542,39.176650,42.237905,0.000000,0.000000,18.858412,0.000000,0.000000,0.000000,31.558336,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.851258,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,73.714828,8.113926,88.743200,0.000000,0.000000,30.035425,20.761279,0.000000,5.436871,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

91,22:30-22:45,0.000000,19.291953,17.810953,124.481534,403.945542,39.176650,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,0.000000,31.558336,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,30.035425,20.761279,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

92,22:45-23:00,0.000000,19.291953,17.810953,124.481534,403.945542,39.176650,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,0.000000,31.558336,0.000000,34.077389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,30.035425,20.761279,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

93,23:00-23:15,0.000000,19.291953,14.314664,96.584530,403.945542,30.409497,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,0.000000,31.558336,0.000000,29.817715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,22.494472,20.761279,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,12.943967,0.000000,12.329517,0,0,0,0,0

94,23:15-23:30,0.000000,19.291953,14.314664,96.584530,403.945542,30.409497,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,0.000000,31.558336,0.000000,29.817715,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,22.494472,20.761279,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

95,23:30-23:45,0.000000,19.291953,14.314664,96.584530,403.945542,30.409497,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,6.289964,31.558336,0.000000,23.428205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,22.494472,21.410069,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

96,23:45-24:00,0.000000,19.291953,11.555908,78.267644,403.945542,24.616592,42.237905,0.000000,0.000000,14.005992,0.000000,0.000000,6.289964,31.558336,0.000000,23.428205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,231.147098,0.000000,0.000000,52.268105,0.000000,0.000000,0.000000,0.000000,58.530578,113.943375,6.048042,88.743200,0.000000,0.000000,22.494472,21.410069,0.000000,0.000000,0.000000,0.000000,362.014380,121.141702,0.775018,0.000000,0.000000,0.000000,0.000000,0.000000,12.329517,0,0,0,0,0

