Block,Time,RAPPC,RIHAND3,RIHAND2,PARBATI3,RAMPUR,RIHAND1,UNCHAHAR1,UNCHAHAR4,SINGRAULI_HYDRO,TEHRI,URI2,UNCHAHAR3,SINGRAULI,TANDA2,UNCHAHAR2,SEWA2,DADRT2,NJPC,DULHASTI,KOLDAM,CHAMERA3,DHAULIGNGA,NAPP,KISHANGANGA,CHAMERA2,JHAJJAR,KOTESHWR,SALAL,RAPPB,TANAKPUR,URI,CHAMERA1,BSIUL,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,KGSU1AND2,NTPL,MAPS,KGSU3AND4,KKNP,KKNPPU2,KHSTPP-II,KHSTPP-I,FSTPP I & II,TALA,BRBCL,SASAN
9,02:00-02:15,68.830275,127.380717,121.484996,4.272091,2.1253,23.773897,19.530299,1.494586,0.779669,0,35.154834,23.738981,136.334525,5.534073,21.853313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

10,02:15-02:30,68.830275,127.380717,121.484996,4.272091,2.1253,23.773897,22.630299,1.494586,0.779669,0,35.154834,27.638981,136.334525,5.534073,19.253313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

11,02:30-02:45,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,19.253313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

12,02:45-03:00,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,104.554142,0,0,0,80.254056,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

13,03:00-03:15,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,139.555764,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

14,03:15-03:30,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,139.555764,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

15,03:30-03:45,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,141.166384,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

16,03:45-04:00,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,141.166384,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

17,04:00-04:15,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

18,04:15-04:30,68.830275,127.380717,121.484996,4.272091,2.1253,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,55.047339,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

19,04:30-04:45,68.830275,127.380717,121.484996,4.272091,3.018541,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,78.002302,59.175403,0,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

20,04:45-05:00,68.830275,127.380717,121.484996,4.272091,3.018541,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,78.002302,59.175403,0,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

21,05:00-05:15,68.830275,127.380717,121.484996,4.272091,3.080144,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,79.785212,59.175403,1.873698,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,12.1695,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

22,05:15-05:30,68.830275,127.380717,121.484996,4.272091,3.187949,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,82.571008,59.175403,2.318701,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,12.1695,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

23,05:30-05:45,68.830275,127.380717,121.484996,4.272091,3.86558,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,100.288674,59.175403,2.318701,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,12.1695,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

24,05:45-06:00,68.830275,127.380717,121.484996,4.272091,3.86558,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,142.777003,5.534073,22.453313,18.800617,688.715947,100.288674,59.175403,4.637402,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,49.529998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

25,06:00-06:15,68.830275,127.380717,121.484996,6.102988,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,4.637402,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

26,06:15-06:30,68.830275,127.380717,121.484996,9.154482,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,6.956102,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

27,06:30-06:45,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,6.956102,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

28,06:45-07:00,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,6.956102,34.831253,43.551875,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,105.911988,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

29,07:00-07:15,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,6.956102,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,34.776,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

30,07:15-07:30,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,4.637402,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,2.6901,40.848,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

31,07:30-07:45,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,4.637402,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,40.848,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

32,07:45:08:00,68.830275,127.380717,121.484996,58.790083,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,2.318701,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,40.848,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.878287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

33,08:00-08:15,68.830275,127.380717,121.484996,9.154482,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.66825,40.89908,20.801072,0,20.0018,399.375

34,08:15-08:30,68.830275,127.380717,121.484996,3.814368,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

35,08:30-08:45,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

36,08:45:09:00,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0.779669,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,32.576563,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,103.196296,0,0,0,81.591624,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

37,09:00:09:15,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

38,09:15-09:30,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,42.14808,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

39,09:30-09:45,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,28.09872,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.66825,40.89908,20.801072,0,20.0018,399.375

40,09:45-10:00,68.830275,127.380717,121.484996,0,4.728021,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,122.575046,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,9.222505,79.37622,0,0.6405,34.776,28.09872,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.66825,40.89908,20.801072,0,20.0018,399.375

41,10:00-10:15,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,10.1199,34.776,28.09872,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

42,10:15-10:30,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,10.1199,40.848,28.09872,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

43,10:30-10:45,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,10.1199,40.848,28.09872,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

44,10:45-11:00,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,40.848,12.64,19.5624,0,101.83845,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

45,11:00-11:15,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,34.776,14.04936,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

46,11:15-11:30,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,34.776,14.04936,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

47,11:30-11:45,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,34.776,14.04936,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

48,11:45-12:00,68.830275,127.380717,121.484996,0,4.250599,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,22.453313,18.800617,688.715947,110.094678,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,34.776,14.04936,19.5624,0,100.480604,0,0,0,80.254056,0,0,0,48.226577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

49,12:00-12:15,68.830275,127.380717,121.484996,0,3.187949,50.147795,22.630299,3.094586,0,0,35.154834,27.638981,137.945144,5.534073,26.009428,18.800617,688.715947,82.571008,59.175403,0,34.831253,21.717709,50.031575,5.560434,48.499828,71.220879,0,79.37622,0,0.6405,34.776,14.04936,19.5624,0,100.480604,0,0,0,78.916488,0,0,0,47.574866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.86825,46.39908,20.801072,0,20.0018,399.375

