Block,Time,JHAJJAR,ANTA_RF,DHAULIGNGA,SALAL,UNCHAHAR1,NAPP,KOTESHWR,CHAMERA1,DADRI_RF,DULHASTI,RAPPC,AURY_RF,CHAMERA3,RIHAND1,RIHAND3,DADRI_LF,RIHAND2,RAMPUR,SINGRAULI,DADRI_CRF,UNCHAHAR3,TANAKPUR,ANTA_CRF,URI2,UNCHAHAR4,TEHRI,SEWA2,DADRT2,PARBATI3,AURY_CRF,KOLDAM,BSIUL,DADRI_GF,ANTA_GF,AURY_GF,UNCHAHAR2,AURY_LF,TANDA2,SINGRAULI_HYDRO,NJPC,KISHANGANGA,ANTA_LF,URI,RAPPB,CHAMERA2,TALA,BRBCL,KHSTPP-II,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,16.004921,0.000000,0.000000,0.000000,522.927500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

49,12:00-12:15,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,16.004921,0.000000,0.000000,0.000000,446.167500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

50,12:15-12:30,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,16.004921,0.000000,0.000000,0.000000,452.884000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

51,12:30-12:45,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,5.162878,0.000000,0.000000,0.000000,556.510000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

52,12:45-13:00,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,570.902500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

53,13:00-13:15,551.381568,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,518.130000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

54,13:15-13:30,503.406568,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,480.709500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

55,13:30-13:45,541.786568,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,439.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

56,13:45-14:00,551.381568,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,453.843500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

57,14:00-14:15,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,445.208000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

58,14:15-14:30,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,439.451000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

59,14:30-14:45,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,434.653500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

60,14:45-15:00,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,0.000000,0.000000,426.819176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

61,15:00-15:15,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,14.930780,0.000000,391.476000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

62,15:15-15:30,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,14.930780,0.000000,410.666000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

63,15:30-15:45,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.000000,0.000000,4.517518,0.000000,14.930780,0.000000,435.613000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

64,15:45-16:00,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.000000,0.000000,4.517518,0.000000,29.861559,0.000000,452.884000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

65,16:00-16:15,522.375788,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,29.861559,0.000000,539.732726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

66,16:15-16:30,580.166568,0.000000,0.000000,1.337927,10.132320,20.494920,0.000000,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,0.368736,0.000000,4.517518,0.000000,29.861559,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,19.842552,401.809815,0,0,0,0,0

67,16:30-16:45,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321196,1.843679,0.000000,5.162878,0.000000,44.792338,0.000000,575.330592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,19.081576,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

68,16:45-17:00,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,5.162878,0.000000,44.792338,0.000000,646.199454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,35.437214,0.000000,0.000000,2.118576,0.000000,3.197534,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

69,17:00-17:15,626.697521,0.000000,8.653219,1.337927,10.132320,20.494920,17.029206,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,5.162878,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,61.787962,0.000000,0.000000,2.118576,0.000000,12.636653,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

70,17:15-17:30,626.697521,0.000000,17.532053,6.689634,10.132320,20.494920,25.543809,0.000000,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,5.162878,0.000000,44.792338,5.064893,655.174547,0.000000,0.000000,0.000000,1.055450,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,89.774274,0.000000,0.000000,2.118576,0.000000,12.636653,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

71,17:30-17:45,626.697521,0.000000,17.532053,53.517072,10.132320,20.494920,34.058412,6.746244,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,112.217843,0.000000,0.000000,2.118576,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

72,17:45-18:00,626.697521,0.000000,26.298080,53.517072,10.132320,20.494920,34.058412,13.340888,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.474943,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,134.661411,0.000000,0.000000,2.118576,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

73,18:00-18:15,626.697521,0.000000,26.298080,40.137804,10.132320,20.494920,34.058412,21.224140,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.474943,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,134.661411,0.000000,0.000000,3.177864,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

74,18:15-18:30,626.697521,0.000000,26.298080,40.137804,10.132320,20.494920,34.058412,25.014165,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.474943,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,112.217843,0.000000,0.000000,3.177864,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

75,18:30-18:45,626.697521,0.000000,26.298080,40.137804,10.132320,20.494920,34.058412,25.014165,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.474943,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,83.413749,0.000000,0.000000,3.177864,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

76,18:45-19:00,626.697521,0.000000,17.532053,40.137804,10.132320,20.494920,34.058412,25.014165,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.474943,0.000000,5.162878,0.000000,44.792338,10.109323,655.174547,0.000000,0.000000,0.000000,12.513415,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,61.787962,0.000000,0.000000,3.177864,0.000000,25.273307,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

77,19:00-19:15,626.697521,0.000000,17.532053,6.689634,10.132320,20.494920,25.543809,25.014165,0.000000,31.622917,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,5.064893,655.174547,0.000000,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,38.163153,0.000000,0.000000,3.177864,0.000000,12.534332,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

78,19:15-19:30,626.697521,0.000000,8.653219,1.337927,10.132320,20.494920,17.029206,13.480361,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,18.172930,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

79,19:30-19:45,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,6.064040,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

80,19:45-20:00,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

81,20:00-20:15,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,0.000000,655.174547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

82,20:15-20:30,626.697521,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,44.792338,0.000000,613.710592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,34.956504,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

83,20:30-20:45,597.691740,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,25.321301,1.843679,0.000000,4.517518,0.000000,43.643817,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.673301,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

84,20:45-21:00,560.755788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,41.709465,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

85,21:00-21:15,483.995788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,27.806310,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,19.890435,401.809815,0,0,0,0,0

86,21:15-21:30,483.995788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,27.806310,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

87,21:30-21:45,483.995788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,27.806310,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

88,21:45-22:00,483.995788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,13.903155,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.697499,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

89,22:00-22:15,445.615788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,15.811458,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,13.903155,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

90,22:15-22:30,416.830788,0.000000,0.000000,1.337927,10.132320,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,13.903155,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,4.237152,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

91,22:30-22:45,416.830788,0.000000,0.000000,1.337927,9.477749,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,18.643565,1.843679,0.000000,4.517518,0.000000,0.000000,0.000000,565.735592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

92,22:45-23:00,347.746788,0.000000,0.000000,1.337927,9.477749,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,113.890155,0.000000,22.574156,1.843679,0.000000,4.517518,0.000000,0.000000,0.000000,537.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

93,23:00-23:15,347.746788,0.000000,0.000000,1.337927,9.247661,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,18.643565,0.245824,0.000000,4.517518,0.000000,0.000000,0.000000,470.155000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

94,23:15-23:30,347.746788,0.000000,0.000000,1.337927,9.247661,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,18.643565,0.245824,0.000000,4.517518,0.000000,0.000000,0.000000,402.990000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,25.422912,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,14.838284,401.809815,0,0,0,0,0

95,23:30-23:45,341.582000,0.000000,0.000000,1.337927,6.716500,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,12.319980,0.245824,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,12.868527,401.809815,0,0,0,0,0

96,23:45-24:00,341.582000,0.000000,0.000000,1.337927,6.716500,20.494920,8.514603,0.000000,0.000000,0.000000,52.357036,0.000000,0.000000,88.274000,118.657167,0.000000,56.668070,0.000000,112.261500,0.000000,12.319980,0.245824,0.000000,4.517518,0.000000,0.000000,0.000000,335.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.868988,0.000000,0.000000,0.679144,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,14.392500,141.296834,44.519917,10.654864,401.809815,0,0,0,0,0

