Block,Time,SINGRAULI_HYDRO,SALAL,AURY_LF,UNCHAHAR2,TEHRI,KOTESHWR,DADRI_CRF,AURY_CRF,NAPP,ANTA_GF,NJPC,BSIUL,ANTA_LF,DADRI_GF,CHAMERA2,UNCHAHAR3,DADRI_RF,RAPPB,RIHAND3,ANTA_CRF,CHAMERA1,KOLDAM,RAMPUR,UNCHAHAR4,SINGRAULI,DULHASTI,RIHAND1,URI2,UNCHAHAR1,CHAMERA3,PARBATI3,JHAJJAR,TANAKPUR,SEWA2,KISHANGANGA,TANDA2,URI,AURY_RF,DHAULIGNGA,AURY_GF,RIHAND2,DADRT2,ANTA_RF,DADRI_LF,RAPPC,FSTPP I & II,SASAN,TALA,KHSTPP-II,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.679144,2.229878,0.000000,40.673301,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,16.004921,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

49,12:00-12:15,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,6.453597,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.462397,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

50,12:15-12:30,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

51,12:30-12:45,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.222522,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

52,12:45-13:00,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,617.892957,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

53,13:00-13:15,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.471709,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.942732,0.000000,0.000000,599.356568,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,572.452092,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

54,13:15-13:30,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.918585,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,7.328661,0.000000,0.000000,517.578288,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,567.654592,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

55,13:30-13:45,0.679144,2.229878,0.000000,40.673301,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.918585,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,7.328661,0.000000,0.000000,541.565788,0.000000,0.000000,0.000000,0.000000,2.648220,0.000000,0.000000,0.000000,56.668070,539.239000,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

56,13:45-14:00,0.679144,2.229878,0.000000,35.139768,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.918585,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,7.328661,0.000000,0.000000,575.148288,0.000000,0.000000,0.000000,0.000000,2.648220,0.000000,0.000000,0.000000,56.668070,491.264000,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

57,14:00-14:15,0.679144,2.229878,0.000000,35.139768,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,584.743288,0.000000,0.000000,0.000000,0.000000,2.648220,0.000000,0.000000,0.000000,56.668070,450.349865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

58,14:15-14:30,0.679144,2.229878,0.000000,35.139768,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,592.894240,0.000000,0.000000,0.000000,0.000000,2.648220,0.000000,0.000000,0.000000,56.668070,450.349865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

59,14:30-14:45,0.679144,2.229878,0.000000,35.768105,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,592.894240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,450.349865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

60,14:45-15:00,0.679144,2.229878,0.000000,35.139768,0.000000,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,592.894240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,450.349865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

61,15:00-15:15,0.679144,2.229878,0.000000,40.653984,14.930780,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.653036,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.479869,0.000000,0.000000,624.923218,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,452.268865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

62,15:15-15:30,0.679144,2.229878,0.000000,40.673301,14.930780,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,500.243865,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

63,15:30-15:45,0.679144,2.229878,0.000000,40.673301,14.930780,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,617.878565,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

64,15:45-16:00,0.679144,2.229878,0.000000,40.673301,29.861559,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,8.518249,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

65,16:00-16:15,0.679144,2.229878,0.000000,40.673301,29.861559,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.518249,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

66,16:15-16:30,0.679144,2.229878,0.000000,40.673301,29.861559,0.000000,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.768176,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.518249,0.000000,0.000000,598.651240,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

67,16:30-16:45,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,19.081576,0.000000,0.000000,0.000000,0.000000,21.653036,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.479869,0.000000,0.000000,597.691740,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,574.496787,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

68,16:45-17:00,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,36.345860,0.000000,0.000000,0.000000,0.000000,21.653036,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.479869,0.000000,0.000000,597.691740,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,576.415787,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

69,17:00-17:15,0.679144,2.229878,0.000000,40.673301,44.792338,17.029206,0.000000,0.000000,20.699869,0.000000,68.148488,0.000000,0.000000,0.000000,12.636653,21.653036,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.479869,0.000000,0.000000,624.915898,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,8.766027,0.000000,56.668070,576.415787,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

70,17:15-17:30,0.679144,12.264329,0.000000,40.673301,44.792338,25.543809,0.000000,0.000000,20.699869,0.000000,81.778185,1.055450,0.000000,0.000000,12.636653,21.653036,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,8.479869,1.221827,0.000000,626.697521,0.000000,5.064893,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,576.415787,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

71,17:30-17:45,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,112.217843,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,6.746244,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,3.664330,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

72,17:45-18:00,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,127.210510,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,13.340888,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

73,18:00-18:15,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,127.210510,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,21.224140,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

74,18:15-18:30,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,134.661411,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,25.014165,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

75,18:30-18:45,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,118.124045,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,25.014165,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,26.298080,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

76,18:45-19:00,0.679144,53.517072,0.000000,40.673301,44.792338,34.058412,0.000000,0.000000,20.699869,0.000000,93.863183,12.513415,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,25.014165,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,27.885764,15.688220,626.697521,0.368736,10.109323,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,655.174547,0.000000,0.000000,42.616192,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

77,19:00-19:15,0.679144,12.264329,0.000000,40.673301,44.792338,25.543809,0.000000,0.000000,20.699869,0.000000,68.148488,6.256708,0.000000,0.000000,25.273307,25.321301,0.000000,0.000000,118.657167,0.000000,25.014165,0.000000,0.000000,0.000000,120.501206,31.622917,88.274000,4.517518,10.132320,1.221827,15.688220,626.697521,0.368736,5.064893,0.000000,0.000000,2.118576,0.000000,17.532053,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

78,19:15-19:30,0.679144,2.229878,0.000000,40.673301,44.792338,17.029206,0.000000,0.000000,20.699869,0.000000,40.889092,6.256708,0.000000,0.000000,12.636653,25.321301,0.000000,0.000000,118.657167,0.000000,13.480361,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,3.664330,626.697521,0.368736,0.000000,0.000000,0.000000,3.177864,0.000000,8.745747,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

79,19:30-19:45,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,19.081576,6.256708,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,6.064040,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,0.368736,0.000000,0.000000,0.000000,21.185760,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

80,19:45-20:00,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,6.256708,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,0.368736,0.000000,0.000000,0.000000,21.185760,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,401.809815,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

81,20:00-20:15,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,8.002460,10.132320,0.000000,0.000000,626.697521,2.089503,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,390.756375,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

82,20:15-20:30,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,8.002460,10.132320,0.000000,0.000000,626.697521,2.089503,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,655.174547,0.000000,0.000000,48.704220,19.890435,379.962000,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

83,20:30-20:45,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.321301,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,10.132320,0.000000,0.000000,626.697521,2.089503,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,617.674287,0.000000,0.000000,48.704220,19.890435,369.167625,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

84,20:45-21:00,0.679144,2.229878,0.000000,40.673301,44.792338,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.537896,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,8.441489,0.000000,0.000000,573.210098,2.089503,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,576.634457,0.000000,0.000000,48.704220,19.890435,358.912969,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

85,21:00-21:15,0.679144,2.229878,0.000000,40.673301,29.861559,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,473.959418,6.145598,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,569.573592,0.000000,0.000000,48.704220,19.890435,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

86,21:15-21:30,0.679144,2.229878,0.000000,40.673301,29.861559,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,408.713418,6.145598,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,569.573592,0.000000,0.000000,48.704220,19.890435,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

87,21:30-21:45,0.679144,2.229878,0.000000,40.673301,29.861559,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,408.713418,6.145598,0.000000,0.000000,0.000000,21.185760,0.000000,0.000000,0.000000,56.668070,569.573592,0.000000,0.000000,48.704220,19.890435,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

88,21:45-22:00,0.679144,2.229878,0.000000,36.870142,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,408.713418,6.145598,0.000000,0.000000,0.000000,21.185760,0.000000,0.000000,0.000000,56.668070,569.573592,0.000000,0.000000,48.704220,14.838284,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

89,22:00-22:15,0.679144,2.229878,0.000000,40.017163,14.930780,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,531.563000,0.000000,0.000000,48.704220,14.838284,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

90,22:15-22:30,0.679144,2.229878,0.000000,36.099268,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,524.846500,0.000000,0.000000,48.704220,14.838284,334.841512,0.000000,120.781860,32.032908,14.392497,0,0,0,0,0

91,22:30-22:45,0.679144,2.229878,0.000000,36.099268,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,505.656500,0.000000,0.000000,48.704220,14.838284,334.841512,0.000000,107.273498,29.657186,14.392497,0,0,0,0,0

92,22:45-23:00,0.679144,2.229878,0.000000,36.099268,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,15.811458,88.274000,4.517518,7.251901,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,467.276500,0.000000,0.000000,48.704220,14.838284,334.841512,0.000000,106.414787,29.657186,14.392497,0,0,0,0,0

93,23:00-23:15,0.679144,2.229878,0.000000,28.077603,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.688305,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,7.251901,0.000000,0.000000,347.305418,0.000000,0.000000,0.000000,0.000000,2.118576,0.000000,0.000000,0.000000,56.668070,375.164500,0.000000,0.000000,48.704220,10.654864,334.841512,0.000000,120.781860,29.657186,14.392497,0,0,0,0,0

94,23:15-23:30,0.679144,2.229878,0.000000,20.524245,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.364720,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,4.720740,0.000000,0.000000,340.181130,0.000000,0.000000,0.000000,0.000000,3.177864,0.000000,0.000000,0.000000,56.668070,339.663000,0.000000,0.000000,48.704220,10.654864,334.841512,0.000000,120.781860,29.657186,14.392497,0,0,0,0,0

95,23:30-23:45,0.679144,2.229878,0.000000,12.473500,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.364720,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,4.720740,0.000000,0.000000,340.181130,0.000000,0.000000,0.000000,0.000000,24.893268,0.000000,0.000000,0.000000,56.668070,339.663000,0.000000,0.000000,48.704220,3.838000,334.841512,0.000000,93.666390,20.383714,14.392497,0,0,0,0,0

96,23:45-24:00,0.679144,2.229878,0.000000,12.473500,0.000000,8.514603,0.000000,0.000000,20.699869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.364720,0.000000,0.000000,118.657167,0.000000,0.000000,0.000000,0.000000,0.000000,120.501206,0.000000,88.274000,4.517518,4.720740,0.000000,0.000000,340.181130,0.000000,0.000000,0.000000,0.000000,24.893268,0.000000,0.000000,0.000000,56.668070,339.663000,0.000000,0.000000,48.704220,3.838000,334.841512,0.000000,67.759890,20.383714,14.392497,0,0,0,0,0

