Block,Time,TALA,RAMPUR,PARBATI3,DADRI_RF,FSTPP I & II,SASAN,BRBCL,KHSTPP-II,KHSTPP-I,UNCHAHAR3,UNCHAHAR1,CHAMERA3,NJPC,ANTA_RF,RIHAND3,KISHANGANGA,AURY_LF,UNCHAHAR2,RAPPB,SINGRAULI_HYDRO,TANDA2,TEHRI,CHAMERA1,UNCHAHAR4,JHAJJAR,DADRI_CRF,DHAULIGNGA,CHAMERA2,TANAKPUR,KOTESHWR,NAPP,AURY_GF,AURY_RF,KOLDAM,SEWA2,SINGRAULI,URI,RIHAND1,DADRI_LF,SALAL,URI2,ANTA_GF,DADRI_GF,ANTA_LF,RAPPC,AURY_CRF,ANTA_CRF,DULHASTI,BSIUL,RIHAND2,DADRT2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,10.053962,5.414963,16.167273,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,39.880620,65.383699,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

49,12:00-12:15,10.053962,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,27.067497,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

50,12:15-12:30,10.053962,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

51,12:30-12:45,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,5.356366,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

52,12:45-13:00,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,2.678183,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.994544,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

53,13:00-13:15,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

54,13:15-13:30,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

55,13:30-13:45,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

56,13:45-14:00,11.470013,5.414963,0.000000,0.000000,9.970155,336.167618,14.449476,97.293300,22.030478,14.786655,12.522900,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.082500,0.000000,1.105720,3.820204,0.000000,40.601245,1.733940,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

57,14:00-14:15,11.753223,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,96.330000,22.030478,14.786655,12.108681,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.063234,0.000000,1.105720,4.053931,0.000000,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

58,14:15-14:30,11.753223,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,96.330000,22.030478,14.786655,12.108681,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,24.063234,0.000000,1.105720,4.053931,0.000000,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,9.439291,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

59,14:30-14:45,11.753223,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,96.330000,22.030478,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,28.018919,0.000000,1.105720,4.053931,16.118971,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

60,14:45-15:00,9.204332,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,96.330000,22.030478,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,0.000000,0.000000,29.656057,0.000000,1.105720,4.053931,32.237943,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,143.512530,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,1.059630,119.815254,230.228700,0,0,0,0,0

61,15:00-15:15,9.204332,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,2.678183,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,1.059630,119.815254,230.228700,0,0,0,0,0

62,15:15-15:30,9.204332,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,74.996758,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,1.059630,119.815254,230.228700,0,0,0,0,0

63,15:30-15:45,8.921121,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,1.059630,119.815254,230.228700,0,0,0,0,0

64,15:45-16:00,8.921121,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,18.878582,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

65,16:00-16:15,8.921121,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

66,16:15-16:30,8.921121,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,48.356913,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

67,16:30-16:45,7.080255,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,64.475885,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

68,16:45-17:00,7.080255,5.414963,0.000000,0.000000,10.969290,336.167618,14.449476,113.349777,25.085295,18.250489,15.014186,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,29.656057,0.000000,1.105720,4.053931,64.475885,40.601245,1.647243,115.596000,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,230.228700,0,0,0,0,0

69,17:00-17:15,7.080255,5.414963,0.000000,0.000000,13.545907,336.167618,14.449476,142.377281,30.989457,18.743988,15.312809,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,30.089542,0.000000,1.105720,5.161459,64.475885,40.601245,1.647243,115.627752,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,230.228700,0,0,0,0,0

70,17:15-17:30,7.080255,5.414963,4.115306,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,18.743988,15.312809,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,30.089542,0.000000,1.105720,5.161459,64.475885,40.601245,1.647243,117.023033,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,230.228700,0,0,0,0,0

71,17:30-17:45,7.080255,5.414963,4.115306,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,42.620611,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,174.821033,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,271.900287,0,0,0,0,0

72,17:45-18:00,7.080255,5.414963,5.879008,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,42.629975,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,194.087033,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,310.432287,0,0,0,0,0

73,18:00-18:15,6.655440,5.414963,11.758017,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,42.629975,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,194.087033,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,0.000000,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,368.230287,0,0,0,0,0

74,18:15-18:30,6.655440,5.414963,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,42.629975,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,170.004533,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,5.957446,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,0.000000,119.815254,406.762287,0,0,0,0,0

75,18:30-18:45,6.655440,5.414963,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,42.068949,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,238.880483,0.000000,41.938361,46.719885,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,516.096837,0,0,0,0,0

76,18:45-19:00,6.655440,5.557384,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,42.068949,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,319.663977,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.578073,0,0,0,0,0

77,19:00-19:15,6.655440,5.557384,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,41.507923,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,396.254804,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

78,19:15-19:30,6.655440,5.557384,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,41.507923,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

79,19:30-19:45,8.637911,5.557384,76.427108,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,41.507923,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

80,19:45-20:00,8.637911,5.557384,8.818513,0.000000,13.775190,336.167618,14.449476,142.377281,30.989457,26.624629,21.796396,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,41.507923,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

81,20:00-20:15,8.637911,5.557384,4.115306,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

82,20:15-20:30,8.779516,5.557384,18.812827,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

83,20:30-20:45,8.496306,5.557384,18.812827,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

84,20:45-21:00,8.496306,5.414963,18.812827,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,11.352683,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,3.178890,119.815254,528.000093,0,0,0,0,0

85,21:00-21:15,8.496306,5.414963,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,11.352683,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,3.178890,119.815254,528.000093,0,0,0,0,0

86,21:15-21:30,8.496306,5.414963,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,11.352683,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,3.178890,119.815254,528.000093,0,0,0,0,0

87,21:30-21:45,8.496306,5.414963,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,11.352683,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,3.178890,119.815254,528.000093,0,0,0,0,0

88,21:45-22:00,8.496306,5.557384,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,11.352683,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

89,22:00-22:15,9.204332,5.557384,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,9.378303,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

90,22:15-22:30,9.204332,5.557384,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,9.378303,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

91,22:30-22:45,9.289295,5.557384,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,175.343664,0.000000,125.787810,8.180632,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,42.776703,48.233079,9.378303,29.983631,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,38.020768,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,18.939827,119.815254,528.000093,0,0,0,0,0

92,22:45-23:00,9.289295,5.414963,17.637025,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,9.378303,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,528.000093,0,0,0,0,0

93,23:00-23:15,9.204332,5.414963,4.115306,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,9.378303,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,528.000093,0,0,0,0,0

94,23:15-23:30,9.204332,5.414963,4.115306,0.000000,13.775190,336.167618,13.127467,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,9.378303,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,528.000093,0,0,0,0,0

95,23:30-23:45,8.496306,5.414963,4.115306,0.000000,13.775190,336.167618,14.449500,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,9.378303,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,528.000093,0,0,0,0,0

96,23:45-24:00,8.496306,5.414963,4.115306,0.000000,13.775190,336.167618,14.449500,142.377281,30.989457,26.624629,20.248344,33.552946,173.357832,0.000000,125.787810,8.034549,0.000000,38.809443,0.000000,1.105720,5.161459,64.475885,40.601245,2.976597,406.936452,0.000000,41.938361,46.719885,9.378303,28.317874,48.701405,0.000000,0.000000,9.836884,12.073756,137.308623,34.563204,93.493990,0.000000,73.877404,36.499938,0.000000,0.000000,0.000000,65.495617,0.000000,0.000000,57.003666,6.281487,119.815254,528.000093,0,0,0,0,0

