Block,Time,RAMPUR,RIHAND3,SASAN,UNCHAHAR1,FSTPP I & II,CHAMERA2,KOTESHWR,UNCHAHAR3,KHSTPP-II,URI2,TALA,RIHAND1,AURY_GF,RIHAND2,KHSTPP-I,BRBCL,PARBATI3,JHAJJAR,NAPP,RAPPB,TANAKPUR,DADRI_GF,DADRI_RF,ANTA_GF,AURY_RF,AURY_CRF,DADRT2,UNCHAHAR2,CHAMERA1,ANTA_LF,ANTA_CRF,NJPC,ANTA_RF,DADRI_CRF,TANDA2,BSIUL,DULHASTI,KISHANGANGA,SEWA2,DHAULIGNGA,CHAMERA3,TEHRI,SINGRAULI_HYDRO,KOLDAM,SALAL,URI,AURY_LF,DADRI_LF,RAPPC,SINGRAULI,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,2.501163,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,30.894707,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,64.632707,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

49,12:00-12:15,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,30.894707,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

50,12:15-12:30,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,30.894707,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,0.743006,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,50.548743,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

51,12:30-12:45,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,3.095857,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,62.905102,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

52,12:45-13:00,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,194.461372,48.873298,0.000000,3.095857,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,0.000000,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

53,13:00-13:15,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,175.127372,48.873298,0.000000,2.972022,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,2.241488,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

54,13:15-13:30,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,175.127372,48.873298,0.000000,2.972022,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,30.278494,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.115037,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,6.724464,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.531304,0,0,0,0,0

55,13:30-13:45,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,195.428072,48.873298,0.000000,4.210365,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,38.803628,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,4.552615,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,6.724464,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

56,13:45-14:00,1.027264,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,40.006299,19.334006,0.000000,195.428072,48.873298,0.000000,4.210365,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,38.803628,13.581516,0.000000,0.000000,26.607131,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,0.000000,21.043192,22.424960,0.000000,0.753706,6.724464,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

57,14:00-14:15,2.054528,126.231783,401.301338,15.582624,11.059564,46.884784,0.000000,19.090295,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,44.853991,19.334006,0.000000,195.428072,48.873298,0.000000,9.782907,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,38.803628,13.581516,0.000000,0.000000,53.214263,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,0.000000,10.497254,22.424960,0.000000,0.753706,6.724464,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

58,14:15-14:30,2.054528,126.231783,401.301338,19.418973,11.059564,46.884784,0.000000,24.104084,93.684057,33.211811,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,206.147422,48.873298,0.000000,9.782907,0.000000,0.000000,0.000000,0.000000,0.000000,374.363469,38.803628,13.581516,0.000000,0.000000,53.214263,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,0.000000,10.497254,22.424960,0.000000,0.753706,8.965952,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

59,14:30-14:45,3.081790,126.231783,401.301338,19.418973,11.059564,46.884784,0.000000,24.104084,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,256.415822,48.873298,0.000000,9.782907,0.000000,0.000000,0.000000,0.000000,0.000000,444.449219,43.411234,27.163033,0.000000,0.000000,79.821393,0.000000,0.000000,5.179665,6.303657,57.204862,5.375272,0.000000,10.497254,22.424960,0.000000,0.753706,8.965952,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

60,14:45-15:00,3.081790,126.231783,401.301338,19.418973,11.059564,46.884784,0.000000,24.104084,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,256.415822,48.873298,0.000000,9.782907,0.000000,0.000000,0.000000,0.000000,0.000000,584.620719,43.411234,27.163033,0.000000,0.000000,79.821393,0.000000,0.000000,5.179665,6.303657,57.204862,5.375272,0.000000,10.497254,22.424960,0.000000,0.753706,8.965952,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

61,15:00-15:15,3.081790,126.231783,401.301338,21.195304,11.059564,31.256523,0.000000,26.488924,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,285.765994,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,79.821393,0.000000,0.000000,5.179665,6.303657,57.204862,5.375272,5.365295,10.497254,22.424960,0.000000,0.753706,8.965952,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

62,15:15-15:30,4.109054,126.231783,401.301338,21.876421,11.059564,31.256523,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,285.765994,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,106.428525,0.000000,0.000000,5.179665,6.303657,57.204862,5.375272,9.197650,10.497254,22.424960,0.000000,0.753706,8.965952,77.508073,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

63,15:30-15:45,5.136317,126.231783,401.301338,21.876421,11.059564,31.256523,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,285.765994,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,6.303657,57.204862,5.375272,13.796475,10.497254,22.424960,0.000000,0.753706,8.965952,76.732992,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

64,15:45-16:00,5.136317,126.231783,401.301338,21.876421,11.059564,31.256523,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,285.765994,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,22.424960,0.000000,0.753706,8.965952,76.732992,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

65,16:00-16:15,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,311.866894,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,21.344736,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

66,16:15-16:30,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,311.866894,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

67,16:30-16:45,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,351.501594,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,589.989094,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

68,16:45-17:00,5.136317,126.231783,401.301338,18.970327,11.059564,15.628261,0.000000,23.204763,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,388.236194,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,589.989094,37.762975,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

69,17:00-17:15,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,466.064051,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

70,17:15-17:30,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,466.064051,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,27.163033,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,10.497254,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

71,17:30-17:45,5.136317,126.231783,401.301338,18.970327,11.059564,15.628261,0.000000,23.204763,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,395.003094,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,589.989094,37.762975,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,18.256095,11.212480,0.000000,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

72,17:45-18:00,5.136317,126.231783,401.301338,21.876421,11.059564,15.628261,0.000000,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,317.667094,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,589.989094,43.411234,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,21.040149,11.212480,9.628491,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

73,18:00-18:15,5.136317,126.231783,401.301338,19.418973,11.059564,15.628261,0.000000,23.862409,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,318.284622,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,21.040149,11.212480,16.946143,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

74,18:15-18:30,5.136317,126.231783,401.301338,19.418973,11.059564,15.628261,0.000000,23.862409,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,0.000000,350.185722,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,594.065281,43.411234,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,22.424960,28.885472,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

75,18:30-18:45,5.136317,126.231783,401.301338,19.418973,11.059564,31.256523,9.472608,24.104084,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334002,3.687350,350.185722,48.873298,0.000000,1.114508,0.000000,0.000000,0.000000,0.000000,0.000000,591.165181,37.836928,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

76,18:45-19:00,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,24.104084,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334004,8.849638,355.019222,48.873298,0.000000,7.925393,0.000000,0.000000,0.000000,0.000000,0.000000,591.165181,37.836928,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

77,19:00-19:15,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,24.104084,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,7.925393,0.000000,0.000000,0.000000,0.000000,0.000000,591.165181,37.836928,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,50.548743,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

78,19:15-19:30,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,24.104084,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,7.925393,0.000000,0.000000,0.000000,0.000000,0.000000,590.944387,37.836928,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,50.548743,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

79,19:30-19:45,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,24.104084,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,5.448708,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.138834,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

80,19:45-20:00,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,24.104084,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,5.448708,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

81,20:00-20:15,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,2.972022,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

82,20:15-20:30,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,56.832373,435.747179,48.873298,0.000000,2.972022,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

83,20:30-20:45,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,8.849638,435.747179,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

84,20:45-21:00,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,3.687350,435.747179,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,49.425438,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

85,21:00-21:15,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,435.747179,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,49.425438,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

86,21:15-21:30,6.074253,126.231783,401.301338,19.418973,11.059564,46.884784,9.472608,23.862409,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,435.747179,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,64.028408,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

87,21:30-21:45,6.074253,126.231783,401.301338,19.322303,11.059564,46.884784,9.472608,23.746405,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,434.654808,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

88,21:45-22:00,6.074253,126.231783,401.301338,21.876421,11.059564,46.884784,20.059640,26.560296,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,593.844487,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

89,22:00-22:15,6.074253,126.231783,401.301338,21.876421,11.059564,46.884784,20.059640,26.718603,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,18.020472,0.000000,466.064051,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,649.246307,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

90,22:15-22:30,6.074253,126.231783,401.301338,21.876421,11.059564,46.884784,20.059640,26.718603,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

91,22:30-22:45,6.074253,126.231783,401.301338,21.876421,11.059564,46.884784,20.059640,26.718603,93.684057,36.628765,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,1.733680,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,159.642788,0.000000,0.000000,5.179665,19.541550,57.204862,5.473004,18.174556,42.086384,33.671372,39.746408,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

92,22:45-23:00,5.136317,126.231783,401.301338,21.876421,11.059564,46.884784,10.029820,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,133.035656,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,33.671372,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

93,23:00-23:15,4.109054,126.231783,401.301338,21.876421,11.059564,46.884784,10.029820,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,2.724354,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,106.428525,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,22.424960,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

94,23:15-23:30,4.109054,126.231783,401.301338,21.876421,11.059564,46.884784,10.029820,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,2.724354,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,106.428525,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,22.424960,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

95,23:30-23:45,3.319997,126.231783,401.301338,21.876421,11.059564,46.884784,10.029820,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,19.334000,0.000000,466.064051,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,86.176943,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,22.424960,38.513961,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

96,23:45-24:00,3.215782,126.231783,401.301338,21.876421,11.059564,46.884784,10.029820,26.718603,93.684057,33.984178,0.000000,51.602446,0.000000,120.238146,44.853991,17.982655,0.000000,466.064051,48.873298,0.000000,1.486011,0.000000,0.000000,0.000000,0.000000,0.000000,665.491696,43.411234,40.744549,0.000000,0.000000,83.483914,0.000000,0.000000,5.179665,12.607315,57.204862,5.375272,18.174556,42.086384,22.424960,28.885472,0.753706,8.965952,76.732992,33.617959,0.000000,0.000000,66.538227,144.994318,2.987103,0,0,0,0,0

