Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NTPL,RSTPSU1TO6,RSTPSU7,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,SIMHST1,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
6,01:15-01:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.116,15.000018,279

7,01:30-01:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

8,01:45-02:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

9,02:00-02:15,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.615476,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

10,02:15-02:30,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.615476,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

11,02:30-02:45,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.615476,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

12,02:45-03:00,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.615476,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

13,03:00-03:15,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.87616,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.41,15.000018,279

14,03:15-03:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.87616,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.41,15.000018,279

15,03:30-03:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.87616,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.41,15.000018,279

16,03:45-04:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,321.666244,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.87616,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.41,15.000018,279

17,04:00-04:15,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.557,15.000018,279

18,04:15-04:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.557,15.000018,279

19,04:30-04:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.41,15.000018,279

20,04:45-05:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,16.783217,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

21,05:00-05:15,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,7.628735,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.263,15.000018,279

22,05:15-05:30,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,12.205976,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.116,15.000018,279

23,05:30-05:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,27.463446,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.116,15.000018,279

24,05:45-06:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,52.136844,0,0,0,78.755068,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,4.116,15.000018,279

25,06:00-06:15,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.745818,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,3.969,15.000018,279

26,06:15-06:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.615476,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,49.434125,3.969,15.000018,279

27,06:30-06:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,68.185,3.675,15.000018,279

28,06:45-07:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,71.332,3.675,15.000018,279

29,07:00-07:15,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,79.338844,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,71.332,3.528,15.00135,279

30,07:15-07:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,51.224449,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,74.479,3.381,15.00135,279

31,07:30-07:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.833423,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,74.479,3.234,15.00135,279

32,07:45:08:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.833423,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.700603,44.311,78.675,3.234,15.00135,279

33,08:00-08:15,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,78.675,3.381,15.00135,279

34,08:15-08:30,34.776,37.89052,124.384996,130.580717,0,148.982313,12.1695,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,83.92,3.381,15.00135,279

35,08:30-08:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,83.92,5.439,15.00135,279

36,08:45:09:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,77.397222,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,89.165,6.321,15.00135,279

37,09:00:09:15,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,89.165,6.615,15.00135,279

38,09:15-09:30,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,94.41,6.615,15.00135,279

39,09:30-09:45,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,6.615,15.00135,279

40,09:45-10:00,34.776,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,50.312054,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,6.615,15.00135,279

41,10:00-10:15,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,6.909,15.00135,279

42,10:15-10:30,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,6.909,15.00135,279

43,10:30-10:45,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,6.909,15.00135,279

44,10:45-11:00,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,70.882,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,59.521758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,7.644,15.00135,279

45,11:00-11:15,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,7.644,15.00135,279

46,11:15-11:30,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,13.0416,0,49.790686,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,7.644,15.00135,279

47,11:30-11:45,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,96.955943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.790686,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,7.644,15.00135,279

48,11:45-12:00,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.790686,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,44.311,98.86825,7.644,15.00135,279

49,12:00-12:15,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,32.171,98.86825,7.644,15.00135,279

50,12:15-12:30,40.848,37.89052,124.384996,130.580717,0,148.982313,10.8885,0,22.630299,27.63898,49.966,1.169503,21.929378,3.094586,5.534085,49.506309,19.529562,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,0,10.235073,179.962454,68.158761,34.831253,43.536137,6.5208,0,49.399659,0,0,0,76.039376,0,0,0,58.852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.927,32.171,98.86825,7.644,15.00135,279

