Block,Time,CHAMERA2,DADRT2,CHAMERA3,DHAULIGNGA,URI2,UNCHAHAR2,UNCHAHAR1,UNCHAHAR4,UNCHAHAR3,SEWA2,NJPC,RIHAND1,KISHANGANGA,RAPPC,NAPP,JHAJJAR,KOTESHWR,SINGRAULI_HYDRO,DULHASTI,RIHAND3,TEHRI,KOLDAM,PARBATI3,SINGRAULI,RAMPUR,RIHAND2,TANDA2,CHAMERA1,BSIUL,URI,TANAKPUR,SALAL,RAPPB,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NLCIIST2,NLCTS2EXP,NNTPP,KGSU3AND4,KKNPPU2,KGSU1AND2,KKNP,MAPS,NLCIIST1,KUDGI,NLCEXP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST1,SIMHST2,TALST2,VALLURNTECL,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
51,12:30-12:45,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0,59.79585,1.44175,42.14808,0,37.536,9.4794,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

52,12:45-13:00,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0,59.79585,1.44175,42.14808,0,37.536,9.4794,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

53,13:00-13:15,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

54,13:15-13:30,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,3.749748,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

55,13:30-13:45,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

56,13:45-14:00,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

57,14:00-14:15,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

58,14:15-14:30,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

59,14:30-14:45,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

60,14:45-15:00,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,0,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,0.60728,0,136.07849,0,59.79585,1.44175,42.14808,0,37.536,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

61,15:00-15:15,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,21.302662,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.21456,0,136.07849,0.242012,59.79585,1.44175,42.14808,0,49.128,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

62,15:15-15:30,41.864567,688.249014,30.573593,0,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,49.128,0.5124,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

63,15:30-15:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,49.128,9.4794,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

64,15:45-16:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,49.128,9.4794,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,46.39908,418.77

65,16:00-16:15,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,49.128,9.6075,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

66,16:15-16:30,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,52.992,9.6075,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

67,16:30-16:45,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,52.992,9.6075,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

68,16:45-17:00,41.864567,688.249014,30.573593,9.57165,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,0,1.82184,0,136.07849,0.451754,59.79585,1.44175,42.14808,0,49.128,3.843,83.664,0,0,81.520509,0,0,0,37.956655,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

69,17:00-17:15,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,8.757959,1.82184,0,136.07849,0.451754,82.916912,1.44175,42.14808,0,49.128,1.0248,83.664,0,0,81.520509,0,0,0,39.073028,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

70,17:15-17:30,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,39.63286,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,1.82184,0,136.07849,0.451754,89.295136,1.44175,42.14808,0,49.128,1.0248,83.664,0,0,81.520509,0,0,0,39.073028,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

71,17:30-17:45,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,1.82184,0,136.07849,0.677632,95.67336,1.44175,42.14808,6.6,49.128,9.4794,83.664,0,0,81.520509,0,0,0,39.073028,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

72,17:45-18:00,41.864567,688.249014,30.573593,19.143301,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,1.82184,0,136.07849,0.677632,102.051584,1.44175,42.14808,6.6,49.128,3.0744,83.664,0,0,81.520509,0,0,0,39.073028,0,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,20.0018,20.73185,0,147.515625,43.704,418.77

73,18:00-18:15,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,59.44929,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,17.515916,1.472193,0,139.136434,0.677632,102.051584,1.44175,40.922,6.6,49.128,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,18.1335,20.73185,0,147.515625,43.704,418.77

74,18:15-18:30,41.864567,688.249014,30.573593,16.646349,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,79.26572,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,1.472193,3.34799,141.429892,0.899474,108.429808,1.44175,42.14808,13.2,49.128,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,15.9355,20.73185,0,147.515625,43.704,418.77

75,18:30-18:45,41.864567,688.249014,30.573593,28.714951,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,93.137221,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.273875,2.429119,6.695978,141.429892,1.060816,108.429808,1.44175,42.14808,13.2,49.128,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,13.7375,20.73185,0,147.515625,43.704,418.77

76,18:45-19:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,133.760902,79.122669,1.489404,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.880195,2.429119,10.713565,141.429892,1.520638,108.429808,1.44175,42.14808,6.6,49.128,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

77,19:00-19:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,141.429892,1.645676,114.808032,1.44175,42.14808,19.8,49.128,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

78,19:15-19:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,141.429892,1.645676,114.808032,1.44175,42.14808,19.8,52.992,0.5124,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

79,19:30-19:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,142.003256,1.645676,114.808032,1.44175,42.14808,19.8,52.992,3.0744,83.664,0,0,81.520509,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

80,19:45-20:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,20.755001,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,142.003256,1.645676,119.5917,1.44175,42.14808,19.8,49.128,3.0744,83.664,0,0,83.849666,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

81,20:00-20:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,142.003256,1.645676,119.5917,1.44175,42.14808,19.8,49.128,0.5124,83.664,0,0,83.849666,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

82,20:15-20:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,52.362552,142.003256,1.645676,119.5917,1.44175,42.14808,19.8,49.128,0.5124,83.664,0,0,83.849666,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

83,20:30-20:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,8.752357,1.00939,51.987209,125.295291,26.880195,2.429119,17.409544,142.003256,1.645676,119.5917,1.44175,42.14808,19.8,49.128,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

84,20:45-21:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.880195,2.429119,16.070349,142.003256,1.35123,119.5917,1.44175,42.14808,3.3,49.128,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.163722,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

85,21:00-21:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.880195,2.429119,16.070349,142.003256,1.35123,119.5917,1.44175,42.14808,3.3,49.128,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.721908,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

86,21:15-21:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.880195,2.429119,16.070349,142.003256,1.35123,119.5917,1.44175,42.14808,3.3,49.128,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.721908,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

87,21:30-21:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,8.443451,1.00939,51.987209,125.295291,26.880195,2.429119,16.070349,142.003256,1.35123,119.5917,1.44175,42.14808,3.3,52.992,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.721908,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

88,21:45-22:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.456306,56.016435,42.118205,657.89409,17.504714,1.00939,51.987209,125.295291,26.880195,2.429119,16.070349,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,52.992,0.5124,83.083,0,0,83.849666,0,0,0,27.909304,11.721908,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,43.704,418.77

89,22:00-22:15,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,17.504714,1.00939,51.987209,125.295291,26.880195,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,49.128,0.5124,83.083,0,0,85.014246,0,0,0,27.909304,12.280094,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,44.918,418.77

90,22:15-22:30,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,17.504714,1.00939,51.987209,125.295291,26.880195,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,49.128,0.5124,83.083,0,0,85.014246,0,0,0,27.909304,12.280094,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,44.918,418.77

91,22:30-22:45,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,17.504714,1.00939,51.987209,125.295291,26.880195,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,49.128,1.5372,82.502,0,0,85.014246,0,0,0,27.909304,12.280094,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,44.918,418.77

92,22:45-23:00,41.864567,688.249014,32.150297,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,146.839746,79.122669,1.489404,56.016435,42.118205,657.89409,17.504714,1.00939,51.987209,125.295291,26.880195,2.429119,3.34799,142.003256,1.645676,119.5917,1.44175,42.14808,19.6614,49.128,1.5372,82.502,0,0,85.014246,0,0,0,27.909304,12.280094,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,44.918,418.77

93,23:00-23:15,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,16.886902,1.00939,51.987209,125.295291,26.273875,2.429119,3.34799,142.003256,1.35123,119.5917,1.44175,42.14808,1.1,49.128,1.5372,81.921,0,0,86.178824,0,0,0,27.909304,12.83828,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,46.39908,418.77

94,23:15-23:30,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,16.886902,1.00939,51.987209,125.295291,26.273875,2.429119,3.34799,142.003256,1.35123,119.5917,1.44175,42.14808,1.1,49.128,1.5372,81.921,0,0,86.178824,0,0,0,27.909304,12.83828,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,46.39908,418.77

95,23:30-23:45,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,16.886902,1.00939,51.987209,125.295291,26.273875,2.429119,3.34799,142.003256,1.35123,119.5917,1.44175,42.14808,1.1,49.128,9.4794,81.921,0,0,86.178824,0,0,0,27.909304,12.83828,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,46.39908,418.77

96,23:45-24:00,41.864567,688.249014,30.573593,38.375382,33.873497,43.050737,22.034892,0.814833,26.717787,16.588865,118.89858,79.122669,1.456306,56.016435,42.118205,657.89409,16.886902,1.00939,51.987209,125.295291,26.273875,2.429119,3.34799,142.003256,1.35123,119.5917,1.44175,42.14808,1.1,49.128,9.4794,81.921,0,0,86.178824,0,0,0,27.909304,12.83828,0,0,65.657542,0,0,0,0,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,11.5395,20.73185,0,147.515625,46.39908,418.77

