Block,Time,AURY_CRF,NAPP,DADRI_GF,BSIUL,NJPC,RIHAND1,URI,AURY_LF,ANTA_GF,ANTA_LF,RIHAND2,TANAKPUR,KOLDAM,CHAMERA3,KISHANGANGA,UNCHAHAR4,ANTA_RF,RAPPC,RIHAND3,SINGRAULI_HYDRO,CHAMERA2,DADRI_RF,UNCHAHAR2,SALAL,TANDA2,PARBATI3,UNCHAHAR3,KOTESHWR,DADRT2,RAPPB,DULHASTI,CHAMERA1,DADRI_CRF,DADRI_LF,AURY_GF,JHAJJAR,RAMPUR,URI2,DHAULIGNGA,AURY_RF,ANTA_CRF,UNCHAHAR1,SINGRAULI,TEHRI,BRBCL,KHSTPP-II,SEWA2,SASAN,TALA,FSTPP I & II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,46.954568,0.000000,12.603402,173.915716,93.615361,37.341696,0.000000,0.000000,0.000000,120.029006,4.209059,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,125.991984,1.172068,46.870234,0.000000,38.119358,37.057574,5.178057,18.431024,23.997935,0.000000,461.881216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,173.952000,6.518867,36.617398,42.073323,0.000000,0.000000,19.342206,144.631714,0.000000,19.328000,95.546277,0.000000,326.160000,0.000000,12.594221,42.821184,0,0,0,0,0

49,12:00-12:15,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,5.570813,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.095738,37.057574,5.178057,18.431024,26.689842,0.000000,461.881216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,178.928960,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,342.304920,0.000000,12.594221,42.821184,0,0,0,0,0

50,12:15-12:30,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,5.570813,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,37.057574,5.178057,18.431024,26.689842,0.000000,461.881216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,178.928960,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,358.094216,0.000000,12.594221,42.821184,0,0,0,0,0

51,12:30-12:45,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,5.570813,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,53.340448,5.178057,18.431024,26.689842,0.000000,461.852224,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,176.029760,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,365.631400,0.000000,12.594221,42.821184,0,0,0,0,0

52,12:45-13:00,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,5.570813,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,53.340448,5.178057,18.431024,26.689842,0.000000,461.881216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,176.029760,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,374.238400,0.000000,12.594221,42.821184,0,0,0,0,0

53,13:00-13:15,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,9.779871,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,44.918272,5.178057,18.431024,26.689842,0.000000,432.889216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,176.029760,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,385.110400,0.000000,12.594221,42.821184,0,0,0,0,0

54,13:15-13:30,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,19.204301,0.000000,0.000000,0.000000,120.106318,9.779871,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,44.918272,5.178057,18.431024,26.689842,0.000000,432.889216,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,176.029760,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,393.566400,0.000000,12.594221,42.821184,0,0,0,0,0

55,13:30-13:45,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,9.779871,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,44.918272,5.178057,18.431024,26.689842,0.000000,503.043641,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,204.404424,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

56,13:45-14:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,44.918272,5.178057,18.431024,26.689842,0.000000,552.907205,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,204.404424,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

57,14:00-14:15,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,4.128549,26.689842,0.000000,532.500906,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,184.727360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

58,14:15-14:30,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,0.000000,26.689842,0.000000,514.276138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,194.391360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

59,14:30-14:45,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.684975,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,0.000000,26.689842,0.000000,535.536938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,194.391360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

60,14:45-15:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,37.341696,0.000000,0.000000,0.000000,120.106318,6.684975,9.891175,33.660923,5.373603,2.116416,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,0.000000,26.689842,0.000000,533.604138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,194.391360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,394.653600,0.000000,12.594221,42.821184,0,0,0,0,0

61,15:00-15:15,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,37.341696,0.000000,0.000000,0.000000,120.106318,9.779871,9.891175,33.660923,5.373603,2.309696,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,0.000000,26.689842,0.000000,514.276138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,398.934450,0.000000,12.594221,42.821184,0,0,0,0,0

62,15:15-15:30,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,37.341696,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.406336,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,0.000000,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

63,15:30-15:45,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,37.341696,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.599616,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,43.795315,5.178057,3.686205,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

64,15:45-16:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.760232,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,43.795315,5.178057,18.431024,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

65,16:00-16:15,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.309696,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

66,16:15-16:30,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.631858,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

67,16:30-16:45,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,543.016874,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

68,16:45-17:00,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,543.103850,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

69,17:00-17:15,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,242.711360,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

70,17:15-17:30,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,543.268138,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,339.351360,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,42.821184,0,0,0,0,0

71,17:30-17:45,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,585.974127,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,388.020424,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,0.000000,19.328000,95.546277,0.000000,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

72,17:45-18:00,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.852330,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,18.431024,26.689842,0.000000,585.974127,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,388.020424,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,10.395542,19.328000,95.546277,6.068565,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

73,18:00-18:15,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,22.117229,26.689842,0.000000,654.587053,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,369.744447,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,20.791085,19.328000,95.546277,12.137130,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

74,18:15-18:30,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,22.117229,26.689842,0.000000,665.450767,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,331.088447,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,31.186627,19.328000,95.546277,18.168916,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

75,18:30-18:45,0.000000,46.954568,0.000000,12.603402,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,22.117229,26.689842,9.469669,665.479759,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,311.760447,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,18.168916,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

76,18:45-19:00,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,7.922934,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,26.540674,26.689842,10.026707,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,369.120387,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,18.168916,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

77,19:00-19:15,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,615.949481,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,18.168916,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

78,19:15-19:30,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,593.489047,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,16.090891,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

79,19:30-19:45,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,593.489047,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,16.090891,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

80,19:45-20:00,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,593.489047,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,16.090891,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

81,20:00-20:15,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,593.489047,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

82,20:15-20:30,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,56.814736,26.689842,9.469669,593.489047,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

83,20:30-20:45,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.437384,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,9.469669,646.799510,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.690024,37.679845,42.914363,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

84,20:45-21:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.437384,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,9.469669,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

85,21:00-21:15,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.437384,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,9.469669,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

86,21:15-21:30,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.437384,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,9.469669,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,377.238685,6.518867,36.617398,42.073323,0.000000,0.000000,18.882978,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,12.594221,31.090054,0,0,0,0,0

87,21:30-21:45,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,6.437384,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,9.469669,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

88,21:45-22:00,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.690024,37.679845,42.914363,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

89,22:00-22:15,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.690024,37.679845,42.914363,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

90,22:15-22:30,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.690024,37.679845,42.914363,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

91,22:30-22:45,0.000000,46.954568,0.000000,19.535486,175.907939,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,5.447017,9.891175,33.660923,5.471305,2.881322,0.000000,66.517578,126.069296,1.172068,48.230167,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.690024,37.679845,42.914363,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,15.324659,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

92,22:45-23:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,3.961467,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,12.259727,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

93,23:00-23:15,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,3.961467,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,12.259727,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

94,23:15-23:30,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,3.961467,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,41.549402,5.178057,36.862048,26.689842,18.939336,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,41.736178,19.328000,95.546277,12.259727,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

95,23:30-23:45,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,8.913300,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,43.795315,5.178057,36.862048,26.689842,26.737886,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,40.042089,19.328000,95.546277,12.259727,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

96,23:45-24:00,0.000000,46.954568,0.000000,18.905103,173.915716,93.683009,31.473715,0.000000,0.000000,0.000000,120.106318,8.913300,9.891175,33.660923,5.373603,2.881322,0.000000,66.517578,126.069296,1.172068,46.870234,0.000000,43.356666,43.795315,5.178057,36.862048,26.689842,26.737886,665.094938,0.000000,57.187109,40.731905,0.000000,0.000000,0.000000,402.640896,6.518867,36.617398,42.073323,0.000000,0.000000,21.856876,144.767010,40.042089,19.327970,95.546277,12.259727,399.546000,0.000000,13.184209,31.089185,0,0,0,0,0

