Block,Time,DULHASTI,JHAJJAR,KISHANGANGA,DADRT2,DHAULIGNGA,KOLDAM,CHAMERA1,CHAMERA2,CHAMERA3,BSIUL,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR4,URI,KOTESHWR,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TEHRI,URI2,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,NJPC,RAPPC,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
59,14:30-14:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

60,14:45-15:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,2.208,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

61,15:00-15:15,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

62,15:15-15:30,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,35.328,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

63,15:30-15:45,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,3.864,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,15.561,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

64,15:45-16:00,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.224,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

65,16:00-16:15,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.4376,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

66,16:15-16:30,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.4376,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.72694,17.046,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

67,16:30-16:45,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.4376,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,23.3909,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

68,16:45-17:00,0,653.1525,0,683.129127,0,0,0,0,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.4376,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,46.7818,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

69,17:00-17:15,16.478852,653.1525,0,683.129127,9.136036,0,0,13.17004,0,0,7.0455,0,10.91181,42.392196,0,2.8704,8.874,19.6512,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,70.1727,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

70,17:15-17:30,32.957704,653.1525,0,683.129127,18.272072,0,0,13.17004,1.2734,1.1,6.2769,0,10.91181,42.392196,0,2.8704,17.748,19.6512,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,75.76,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

71,17:30-17:45,49.436556,653.1525,0,683.129127,18.272072,0,7.031,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.6512,3.819,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,116.9545,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

72,17:45-18:00,49.436556,653.1525,0,683.129127,27.408108,0,13.904,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.6512,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,116.9545,54.4401,0,0,0,44.205,0,0,0,91.516,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

73,18:00-18:15,49.436556,653.1525,0,683.129127,27.408108,0,22.12,26.7933,29.062808,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.8648,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,140.3454,54.4401,0,0,0,44.205,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

74,18:15-18:30,49.436556,653.1525,0,683.129127,27.408108,0,26.07,26.7933,19.35568,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.8648,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,140.3454,54.4401,0,0,0,44.205,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

75,18:30-18:45,49.436556,653.1525,0,683.129127,27.408108,0,26.07,26.7933,19.35568,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.8648,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,132.58,54.4401,0,0,0,44.205,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

76,18:45-19:00,49.436556,653.1525,0,683.129127,18.272072,0,26.07,26.7933,9.67784,13.0416,0,0,10.91181,42.392196,0,2.8704,26.622,19.8648,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,55.776,0.72694,116.9545,54.4401,0,0,0,44.205,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

77,19:00-19:15,49.436556,653.1525,0,683.129127,18.272072,0,26.07,13.17004,1.2734,6.5208,0,0,10.91181,42.392196,0,2.8704,17.748,20.0784,16.350412,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,12.782,0.72694,94.7,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

78,19:15-19:30,32.957704,653.1525,0,683.129127,9.1149,0,14.04936,0,0,6.5208,0,0,10.91181,42.392196,0,2.8704,8.874,20.0784,3.819,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,74.813,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

79,19:30-19:45,16.478852,653.1525,0,683.129127,0,0,6.32,0,0,6.5208,0,0,10.91181,42.392196,0,35.328,8.874,20.0784,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,40.2475,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

80,19:45-20:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,6.5208,0,0,10.91181,42.392196,0,35.328,8.874,20.0784,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,39.5846,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

81,20:00-20:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,4.416,8.874,20.292,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,17.046,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

82,20:15-20:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.292,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

83,20:30-20:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.292,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

84,20:45-21:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.292,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

85,21:00-21:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.5056,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

86,21:15-21:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.5056,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

87,21:30-21:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.5056,0,0,0,92,59.0625,123.665625,0,125.5875,46.683,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

88,21:45-22:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.5056,0,0,0,92,59.0625,123.665625,0,125.5875,31.122,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,44.625,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

89,22:00-22:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.7192,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

90,22:15-22:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.7192,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

91,22:30-22:45,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.7192,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

92,22:45-23:00,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.7192,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

93,23:00-23:15,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.9328,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

94,23:15-23:30,16.478852,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.9328,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

95,23:30-23:45,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.9328,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

96,23:45-24:00,0,653.1525,0,683.129127,0,0,0,0,0,0,0,0,10.91181,42.392196,0,3.312,8.874,20.9328,0,0,0,92,59.0625,123.665625,0,125.5875,0,4.7082,26.39091,2.324,0.72694,0,54.4401,0,0,0,45.15,0,0,0,92.064,0,0,0,71.4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,418.77

