Block,Time,DADRI_RF,AURY_RF,TANDA2,RIHAND3,DADRI_LF,DHAULIGNGA,RAMPUR,SINGRAULI_HYDRO,RAPPC,RIHAND2,AURY_GF,SEWA2,ANTA_GF,TANAKPUR,SINGRAULI,RIHAND1,BSIUL,DADRT2,AURY_LF,NJPC,ANTA_LF,KISHANGANGA,UNCHAHAR1,ANTA_RF,AURY_CRF,DADRI_CRF,UNCHAHAR4,JHAJJAR,NAPP,CHAMERA2,DULHASTI,CHAMERA3,UNCHAHAR2,DADRI_GF,URI,RAPPB,PARBATI3,TEHRI,KOLDAM,ANTA_CRF,KOTESHWR,SALAL,CHAMERA1,URI2,KHSTPP-I,KUDGI,FSTPP I & II,SASAN,BRBCL,KHSTPP-II,UNCHAHAR3,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.794062,89.028400,6.342112,426.050357,0.000000,148.642010,0.000000,0.000000,14.556348,4.816234,0.000000,0.000000,0.000000,519.171050,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,90.72,7.016889,405.243729,9.676957,67.883284,12.788554,15.647709,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.794062,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.329076,90.72,7.016889,405.243729,9.676957,67.883284,17.136292,15.647709,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971500,18.192373,15.647709,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,18.192373,15.647709,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,18.192373,15.647709,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,14.782585,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,18.192373,15.647709,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,425.820128,0.000000,148.642010,0.000000,0.000000,11.683636,0.000000,0.000000,0.000000,0.000000,549.876268,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,14.228190,15.647709,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,425.820128,0.000000,148.642010,0.000000,0.000000,11.616077,0.000000,0.000000,0.000000,0.000000,549.876268,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,43.801973,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,14.228190,15.647709,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,13.871635,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,40.596950,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,79.971502,18.192373,15.647709,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,40.596950,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,21.660029,90.72,7.733278,405.243729,9.676957,107.251836,18.192373,15.647709,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,430.086620,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,28.810751,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,18.192373,15.647709,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,452.343720,0.000000,148.642010,0.000000,0.000000,14.561756,0.000000,0.000000,0.000000,0.000000,625.835879,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,15.647709,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,517.179620,0.000000,148.642010,0.000000,0.000000,15.529456,0.000000,0.000000,0.000000,0.000000,626.803579,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,15.647709,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,15.647709,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,99.613393,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,111.945427,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,114.485709,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,0.000000,0.000000,11.652463,115.027499,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,41.665291,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,5.108179,0.000000,11.652463,115.027499,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,632.053352,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,41.665291,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,5.108179,0.000000,11.652463,115.027499,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,41.665291,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,119.671225,0.000000,35.409788,0.000000,0.888581,50.348463,114.309562,0.000000,5.108179,0.000000,9.669065,115.027499,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,19.063206,0.000000,0.000000,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,41.665291,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,31.372176,31.461959,90.72,13.228749,405.243729,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

69,17:00-17:15,65.858155,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,5.108179,0.000000,9.669065,117.545358,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,19.354000,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,402.805125,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

70,17:15-17:30,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,10.216357,0.000000,9.669065,117.545358,89.028400,6.342112,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,402.805125,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

71,17:30-17:45,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,10.216357,0.000000,9.669065,117.545358,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,399.539138,9.676957,107.251836,25.537700,19.346258,0,0,0,0,0

72,17:45-18:00,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,117.545358,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.783057,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.461959,90.72,13.228749,399.539138,10.934967,107.251836,25.537700,19.346258,0,0,0,0,0

73,18:00-18:15,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,132.090153,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,90.72,13.228749,399.539138,12.967137,107.251836,25.537700,19.346258,0,0,0,0,0

74,18:15-18:30,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.925605,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,132.091050,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,70.31,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

75,18:30-18:45,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.158939,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,3.079705,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,70.31,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

76,18:45-19:00,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.268375,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,4.927528,65.354587,0.000000,0.000000,34.349479,81.523886,41.282082,30.591126,31.131877,67.74,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

77,19:00-19:15,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.268375,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.523886,41.282082,30.591126,31.131877,62.90,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

78,19:15-19:30,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.268375,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.523886,41.282082,30.591126,31.131877,58.06,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

79,19:30-19:45,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.268375,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,53.22,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

80,19:45-20:00,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.268375,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,53.22,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

81,20:00-20:15,75.302543,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,48.38,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

82,20:15-20:30,75.302543,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,31.644587,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,48.38,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

83,20:30-20:45,75.302543,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,47.006995,0.000000,3.695646,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,43.55,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

84,20:45-21:00,75.302543,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,2.463764,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,38.71,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

85,21:00-21:15,75.832843,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,33.87,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

86,21:15-21:30,75.832843,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,33.87,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

87,21:30-21:45,75.832843,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,6.310178,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,33.87,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

88,21:45-22:00,75.832843,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,33.87,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

89,22:00-22:15,75.832843,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,29.03,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

90,22:15-22:30,75.832843,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,47.006995,0.000000,0.000000,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,29.03,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

91,22:30-22:45,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,29.03,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

92,22:45-23:00,76.363142,56.749799,0.000000,119.671225,0.000000,36.304620,0.000000,0.962629,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,12.684225,664.596965,0.000000,149.695884,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,29.574460,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,38.166088,81.861227,41.282082,30.591126,31.131877,29.03,13.228749,399.539138,14.515457,107.251836,25.537700,19.346258,0,0,0,0,0

93,23:00-23:15,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.944117,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,6.310178,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,43.55,13.228749,399.539138,14.515457,107.251836,25.537700,22.760304,0,0,0,0,0

94,23:15-23:30,76.363142,56.749799,0.000000,119.671225,0.000000,35.409788,0.000000,0.944117,50.348463,114.309562,0.000000,15.293577,0.000000,9.669065,134.812706,89.028400,6.310178,664.596965,0.000000,148.642010,0.000000,0.000000,18.510649,32.514720,2.101844,0.000000,0.000000,421.370450,37.516181,38.233943,47.839755,28.124079,40.600144,0.000000,40.596950,0.000000,0.000000,65.354587,0.000000,0.000000,34.349479,81.861227,41.282082,30.591126,31.131877,43.55,13.228749,399.539138,14.515457,107.251836,25.537700,22.760304,0,0,0,0,0

