Block,Time,CHAMERA3,URI,AURY_CRF,UNCHAHAR3,UNCHAHAR2,KOLDAM,CHAMERA2,PARBATI3,AURY_GF,RAPPC,ANTA_CRF,UNCHAHAR1,TANDA2,DADRI_RF,DADRI_CRF,SINGRAULI,ANTA_LF,JHAJJAR,RIHAND2,KISHANGANGA,DADRT2,NAPP,SINGRAULI_HYDRO,RAMPUR,UNCHAHAR4,AURY_LF,SEWA2,DADRI_LF,TEHRI,DHAULIGNGA,URI2,RIHAND1,TANAKPUR,DULHASTI,NJPC,RAPPB,CHAMERA1,SALAL,RIHAND3,ANTA_GF,KOTESHWR,BSIUL,DADRI_GF,AURY_RF,ANTA_RF,KHSTPP-I,KUDGI,BRBCL,FSTPP I & II,SASAN,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,4.275571,0.000000,14.039384,27.151426,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,65.84,19.364004,20.072577,405.453114,95.216419,3.131159,0,0,0,0,0

48,11:45-12:00,0.000000,4.275571,0.000000,14.039384,27.151426,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,65.84,19.364004,20.072577,405.453114,95.216419,3.131159,0,0,0,0,0

49,12:00-12:15,0.000000,4.275571,0.000000,14.039384,27.151426,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,66.81,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

50,12:15-12:30,0.000000,4.275571,0.000000,14.039384,27.151426,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,66.81,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

51,12:30-12:45,0.000000,26.722320,0.000000,14.039384,30.594591,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,65.84,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

52,12:45-13:00,0.000000,48.100176,0.000000,14.039384,30.594591,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,11.782510,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,67.77,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

53,13:00-13:15,0.000000,48.100176,0.000000,14.039384,27.167742,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,66.81,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

54,13:15-13:30,0.000000,8.551142,0.000000,14.039384,26.739457,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,61.00,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

55,13:30-13:45,0.000000,8.551142,0.000000,14.039384,26.739457,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,54.22,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

56,13:45-14:00,0.000000,8.551142,0.000000,14.039384,26.739457,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,54.22,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

57,14:00-14:15,0.000000,8.551142,0.000000,14.039384,26.739457,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,285.429039,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,57.12,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

58,14:15-14:30,0.000000,12.826714,0.000000,14.039384,30.902039,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,15.954825,19.254593,0.000000,0.000000,24.751065,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,61.00,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

59,14:30-14:45,0.000000,12.826714,0.000000,14.039384,30.902039,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,61.00,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

60,14:45-15:00,0.000000,12.826714,0.000000,14.039384,30.902039,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,336.696391,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,6.313439,0.000000,0.000000,0.000000,43.489608,62.93,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

61,15:00-15:15,0.000000,12.826714,0.000000,14.039384,30.902039,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,367.678791,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,15.066160,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,80.68,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

62,15:15-15:30,0.000000,12.826714,0.000000,14.039384,30.902039,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,367.678791,56.726838,0.000000,289.959634,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,15.066160,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,81.33,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

63,15:30-15:45,0.000000,17.102285,0.000000,14.039384,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,367.678791,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,80.36,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

64,15:45-16:00,0.000000,17.102285,0.000000,14.039384,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,416.088791,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,30.132320,0.000000,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,78.42,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

65,16:00-16:15,0.000000,17.102285,0.000000,14.039384,41.044124,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,4.248074,0.000000,0.000000,0.000000,100.208700,0.000000,433.516391,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,8.825046,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,77.46,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

66,16:15-16:30,0.000000,17.102285,0.000000,22.577727,41.044124,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,8.301847,0.000000,0.000000,0.000000,100.208700,0.000000,535.812236,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,8.825046,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,74.55,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

67,16:30-16:45,0.000000,17.102285,0.000000,25.550895,41.044124,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,45.198481,8.825046,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,73.58,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

68,16:45-17:00,0.000000,17.102285,0.000000,25.550895,41.044124,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,8.825046,9.768170,89.074400,6.201321,31.909649,19.254593,0.000000,10.157580,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,69.71,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

69,17:00-17:15,0.000000,14.964499,0.000000,25.550895,41.044124,0.000000,11.615495,0.000000,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,632.382250,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,8.825046,9.768170,89.074400,11.782510,31.909649,19.254593,0.000000,12.895843,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,86.17,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

70,17:15-17:30,0.000000,14.964499,0.000000,25.550895,41.044124,0.000000,11.615495,3.081296,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,632.382250,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,0.000000,0.000000,60.264641,8.825046,9.768170,89.074400,11.782510,31.909649,41.259843,0.000000,27.205181,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,82.30,19.364004,17.563471,405.453114,95.216419,3.131159,0,0,0,0,0

71,17:30-17:45,0.000000,14.964499,0.000000,25.550895,41.044124,0.000000,11.615495,6.162593,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,632.382250,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,5.033381,0.000000,60.264641,17.650092,9.768170,89.074400,6.201321,31.909649,64.181978,0.000000,27.205181,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,79.39,19.364004,17.563471,381.228750,95.216419,3.131159,0,0,0,0,0

72,17:45-18:00,0.000000,14.964499,0.000000,25.550895,41.044124,0.000000,11.615495,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,632.382250,56.726838,0.000000,330.702810,19.233099,0.592693,0.000000,0.000000,0.000000,10.195824,0.000000,60.264641,17.650092,9.768170,89.074400,6.201321,31.909649,82.519686,0.000000,40.807771,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,77.46,19.364004,17.563471,359.444250,95.216419,3.131159,0,0,0,0,0

73,18:00-18:15,9.370085,14.964499,0.000000,25.550895,34.189756,0.000000,25.425029,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,10.195824,0.000000,60.264641,26.475139,9.768170,89.074400,6.201321,47.864474,110.026248,0.000000,40.807771,12.938057,57.471868,0.000000,25.775420,0.000000,0.000000,0.000000,0.000000,43.489608,74.55,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

74,18:15-18:30,18.758663,14.964499,0.000000,25.550895,34.189756,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,72.62,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

75,18:30-18:45,18.758663,48.100176,0.000000,25.550895,34.189756,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,90.04,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

76,18:45-19:00,18.758663,48.100176,0.000000,25.550895,34.189756,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,9.768170,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,12.938057,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,90.04,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

77,19:00-19:15,18.758663,12.826714,0.000000,25.550895,34.189756,0.000000,38.253698,31.660938,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,14.326649,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,23.626016,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,90.04,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

78,19:15-19:30,18.758663,19.240070,0.000000,25.550895,34.189756,0.000000,38.253698,3.697556,0.000000,25.432968,0.000000,9.672318,0.000000,0.000000,0.000000,100.208700,0.000000,547.698347,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,14.326649,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,68.627952,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,90.04,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

79,19:30-19:45,18.758663,19.240070,0.000000,20.328002,34.189756,0.000000,38.253698,0.000000,0.000000,25.432968,0.000000,8.415316,0.000000,0.000000,0.000000,100.208700,0.000000,595.109068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,14.326649,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,68.627952,57.471868,0.000000,38.185808,18.940316,0.000000,0.000000,0.000000,43.489608,90.04,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

80,19:45-20:00,18.758663,19.240070,0.000000,17.711864,34.189756,0.000000,38.253698,0.000000,0.000000,25.432968,0.000000,6.715496,0.000000,0.000000,0.000000,100.208700,0.000000,595.109068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,14.326649,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,68.627952,57.471868,0.000000,38.185808,6.313439,0.000000,0.000000,0.000000,43.489608,63.90,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

81,20:00-20:15,18.758663,23.515642,0.000000,17.711864,34.189756,0.000000,38.253698,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,595.109068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,35.382040,14.326649,89.074400,6.201321,47.864474,135.882416,0.000000,40.807771,68.627952,57.471868,0.000000,38.185808,6.313439,0.000000,0.000000,0.000000,43.489608,47.11,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

82,20:15-20:30,9.370085,23.515642,0.000000,17.711864,34.189756,0.000000,38.253698,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,595.109068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,26.475139,14.326649,89.074400,6.201321,47.864474,100.857394,0.000000,27.205181,23.626016,57.471868,0.000000,25.775420,0.000000,0.000000,0.000000,0.000000,43.489608,41.63,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

83,20:30-20:45,0.000000,23.515642,0.000000,17.711864,34.189756,0.000000,25.502465,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,585.427068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,15.301479,0.000000,60.264641,17.650092,18.233917,89.074400,6.201321,31.909649,82.519686,0.000000,27.205181,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,38.73,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

84,20:45-21:00,0.000000,23.515642,0.000000,17.711864,34.189756,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,585.427068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,8.825046,18.233917,89.074400,6.201321,31.909649,59.597551,0.000000,27.205181,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,35.82,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

85,21:00-21:15,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,12.647984,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,556.381068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,8.825046,14.326649,89.074400,6.201321,31.909649,41.259843,0.000000,13.538341,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,32.92,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

86,21:15-21:30,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,556.381068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,10.221636,0.000000,60.264641,8.825046,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,13.538341,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,30.01,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

87,21:30-21:45,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,556.381068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,58.129760,8.825046,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,13.538341,12.938057,57.471868,0.000000,17.183614,0.000000,0.000000,0.000000,0.000000,43.489608,28.08,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

88,21:45-22:00,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,556.381068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,45.137484,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,13.538341,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,26.14,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

89,22:00-22:15,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,45.137484,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,24.20,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

90,22:15-22:30,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,45.137484,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,21.30,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

91,22:30-22:45,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,45.137484,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,20.33,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

92,22:45-23:00,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,30.132320,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,19.36,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

93,23:00-23:15,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,30.132320,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,16.46,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

94,23:15-23:30,0.000000,19.240070,0.000000,17.711864,34.189756,0.000000,0.000000,0.000000,0.000000,25.432968,0.000000,6.704882,0.000000,0.000000,0.000000,100.208700,0.000000,604.791068,56.726838,0.000000,330.698489,19.233099,0.592693,0.000000,0.000000,0.000000,5.110818,0.000000,30.132320,1.278992,14.326649,89.074400,6.201321,31.909649,19.254593,0.000000,0.000000,12.938057,57.471868,0.000000,8.591807,0.000000,0.000000,0.000000,0.000000,43.489608,15.49,19.364004,17.563471,337.877595,95.216419,3.131159,0,0,0,0,0

