Block,Time,URI2,CHAMERA3,AURY_CRF,TANAKPUR,UNCHAHAR3,AURY_LF,DADRT2,JHAJJAR,DADRI_GF,ANTA_GF,RAPPB,RAMPUR,SEWA2,DADRI_RF,ANTA_CRF,UNCHAHAR2,NJPC,URI,BSIUL,RAPPC,ANTA_RF,TANDA2,SALAL,TEHRI,RIHAND2,DULHASTI,NAPP,ANTA_LF,CHAMERA1,RIHAND3,AURY_GF,DADRI_LF,UNCHAHAR1,AURY_RF,SINGRAULI,PARBATI3,KOLDAM,RIHAND1,KISHANGANGA,CHAMERA2,DADRI_CRF,SINGRAULI_HYDRO,DHAULIGNGA,KOTESHWR,UNCHAHAR4,BRBCL,KUDGI,KHSTPP-I,SASAN,FSTPP I & II,KHSTPP-II,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,327.230922,279.410895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

48,11:45-12:00,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,338.265444,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,77.964739,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

49,12:00-12:15,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,338.159250,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

50,12:15-12:30,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,339.163266,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386793,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

51,12:30-12:45,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,306.870636,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

52,12:45-13:00,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,311.871408,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,0.000000,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

53,13:00-13:15,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,309.419292,221.486895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,6.371640,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

54,13:15-13:30,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,308.463546,221.486895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,6.371640,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

55,13:30-13:45,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,308.704896,279.410895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,8.495520,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

56,13:45-14:00,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,340.621020,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,8.495520,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

57,14:00-14:15,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,327.163344,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

58,14:15-14:30,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,354.966864,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

59,14:30-14:45,30.793734,28.397762,0.000000,4.946710,20.936630,0.000000,378.812244,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

60,14:45-15:00,30.793734,28.397762,0.000000,4.946710,20.936630,0.000000,403.642332,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,82.003200,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.997278,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

61,15:00-15:15,30.793734,28.397762,0.000000,4.328371,20.936630,0.000000,433.347690,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,80.208328,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

62,15:15-15:30,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,456.314556,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,80.208328,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

63,15:30-15:45,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,469.299186,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

64,15:45-16:00,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,481.289454,269.756895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,31.057015,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

65,16:00-16:15,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,489.282966,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,30.471886,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

66,16:15-16:30,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,495.268446,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,30.471886,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

67,16:30-16:45,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,500.269218,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

68,16:45-17:00,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,508.253076,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,12.748107,142.411584,26.963622,0,0,0,0,0

69,17:00-17:15,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,539.087952,289.064895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

70,17:15-17:30,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,556.791361,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,12.743280,49.126213,0.000000,0.000000,81.105764,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

71,17:30-17:45,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,614.715361,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,87.85,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

72,17:45-18:00,30.793734,28.397762,0.000000,11.377432,20.936630,0.000000,614.715361,308.372895,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,0.000000,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,87.85,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

73,18:00-18:15,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,600.234361,408.399463,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,13.197983,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

74,18:15-18:30,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,600.234361,463.802295,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,12.743280,49.126213,0.000000,0.000000,81.105764,26.395967,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,16.737912,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

75,18:30-18:45,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,50.092675,12.743280,49.126213,0.000000,0.000000,81.105764,39.593950,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

76,18:45-19:00,30.793734,28.397762,0.000000,11.377432,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,7.615075,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

77,19:00-19:15,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

78,19:15-19:30,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

79,19:30-19:45,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

80,19:45-20:00,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,506.502034,0.000000,0.000000,0.000000,0.000000,15.257228,0.000000,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,80.769226,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,0.000000,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

81,20:00-20:15,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

82,20:15-20:30,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

83,20:30-20:45,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

84,20:45-21:00,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

85,21:00-21:15,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

86,21:15-21:30,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,612.696034,0.000000,0.000000,0.000000,0.000000,15.257228,16.731154,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,13.122875,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

87,21:30-21:45,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,8.091017,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

88,21:45-22:00,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,15.610904,0.000000,14.480989,90.51,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

89,22:00-22:15,30.793734,29.504169,0.000000,3.710032,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,15.610904,0.000000,14.480989,87.85,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

90,22:15-22:30,30.793734,29.504169,0.000000,3.710032,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,15.610904,0.000000,14.480989,87.85,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

91,22:30-22:45,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,15.610904,0.000000,14.480989,87.85,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

92,22:45-23:00,30.793734,29.504169,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,149.340091,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,34.433308,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,36.218333,15.610904,0.000000,14.480989,77.23,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

93,23:00-23:15,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,15.420527,0.000000,14.480989,77.23,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

94,23:15-23:30,30.793734,28.397762,0.000000,10.140755,25.477003,0.000000,663.017370,630.553424,0.000000,0.000000,0.000000,0.000000,15.257228,38.090822,0.000000,40.923403,147.648759,45.829469,12.743280,49.126213,0.000000,0.000000,81.105764,50.359126,114.037875,31.708370,37.942537,0.000000,41.183964,119.386794,0.000000,0.000000,19.844762,29.880095,134.489874,0.000000,0.000000,88.816800,0.000000,0.000000,0.000000,0.000000,35.325627,15.420527,0.000000,14.480989,77.23,26.955899,402.933825,10.466867,142.411584,26.963622,0,0,0,0,0

