Block,Time,SEWA2,ANTA_LF,ANTA_CRF,ANTA_GF,DHAULIGNGA,RAMPUR,PARBATI3,RIHAND1,URI,DADRI_LF,KOLDAM,AURY_LF,JHAJJAR,CHAMERA3,DADRI_CRF,ANTA_RF,UNCHAHAR2,SALAL,RIHAND3,URI2,AURY_GF,RIHAND2,CHAMERA2,RAPPB,DADRI_RF,TANDA2,CHAMERA1,DADRT2,TALA,SASAN,UNCHAHAR4,NAPP,NJPC,BSIUL,DADRI_GF,BRBCL,KISHANGANGA,RAPPC,AURY_CRF,AURY_RF,SINGRAULI,KHSTPP-I,DULHASTI,FSTPP I & II,KOTESHWR,UNCHAHAR3,TEHRI,KHSTPP-II,TANAKPUR,KUDGI,UNCHAHAR1,SINGRAULI_HYDRO,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,348.963774,29.601353,0.000000,0.000000,22.407352,51.752226,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,7.116270,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,18.689530,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,24.425152,13.846113,34.178727,49.378200,6.821453,74.88,5.741426,1.053942,0,0,0,0,0

48,11:45-12:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,348.963774,29.601353,0.000000,0.000000,22.407352,51.752226,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,7.116270,279.414097,0.078424,38.696055,154.929110,12.690778,0.000000,18.032775,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,24.425152,13.846113,34.178727,49.378200,6.821453,74.88,5.741426,1.053942,0,0,0,0,0

49,12:00-12:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.000000,0.000000,22.407352,51.752226,66.058164,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,7.116270,279.414097,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

50,12:15-12:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.000000,0.000000,22.407352,51.752226,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,7.116270,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,16.472065,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

51,12:30-12:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.000000,0.000000,22.407352,73.128146,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.353844,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,17.298432,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,10.542246,74.88,5.741426,1.053942,0,0,0,0,0

52,12:45-13:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.000000,0.000000,22.407352,73.128146,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,18.190310,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,10.542246,74.88,5.741426,1.053942,0,0,0,0,0

53,13:00-13:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,29.601353,0.000000,0.000000,22.407352,73.128146,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.376546,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,10.542246,74.88,5.741426,1.053942,0,0,0,0,0

54,13:15-13:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.407352,73.128146,66.234059,32.796320,0.000000,62.301031,40.533274,0.000000,0.000000,0.688877,41.303412,365.365196,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,89.712637,16.459400,50.334016,4.841000,16.948064,13.846113,34.178727,49.378200,10.542246,74.88,5.741426,1.053942,0,0,0,0,0

55,13:30-13:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,32.415231,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,73.128146,66.234059,32.796320,0.000000,62.301031,0.000000,0.000000,0.000000,0.688877,41.303412,365.376546,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,18.048744,2.114992,53.835345,0.000000,0.000000,62.854673,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

56,13:45-14:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,73.128146,66.234059,32.796320,0.000000,62.301031,0.000000,0.000000,0.000000,0.688877,41.303412,365.365196,5.693016,293.511089,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,62.854673,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

57,14:00-14:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,73.128146,64.059017,32.796320,0.000000,61.899157,0.000000,0.000000,0.000000,0.688877,41.303412,365.376546,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,18.688813,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

58,14:15-14:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,73.128146,64.059017,32.796320,0.000000,61.899157,0.000000,0.000000,0.000000,0.688877,41.303412,365.365196,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

59,14:30-14:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,64.059017,32.796320,0.000000,58.814955,0.000000,0.000000,0.000000,0.688877,41.303412,365.376546,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

60,14:45-15:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,64.059017,32.796320,0.000000,58.814955,0.000000,0.000000,0.000000,0.688877,41.303412,365.352709,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,18.384082,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,16.948064,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

61,15:00-15:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.663267,82.241038,64.059017,32.796320,0.000000,61.899157,0.000000,0.000000,0.000000,1.348441,41.303412,365.352709,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,14.448269,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,24.425152,13.884321,34.178727,46.473600,10.914325,74.32,5.741426,1.053942,0,0,0,0,0

62,15:15-15:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.663267,82.241038,64.059017,32.796320,0.000000,61.899157,0.000000,0.000000,0.000000,1.348441,41.303412,365.352709,5.693016,277.693508,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,63.542095,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

63,15:30-15:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.352709,5.693016,364.831508,0.078424,38.696055,154.929110,12.690778,0.000000,18.905103,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

64,15:45-16:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,45.989231,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.352709,5.693016,399.745575,0.078424,38.696055,154.929110,12.690778,0.000000,18.537113,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

65,16:00-16:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,12.690778,0.000000,18.196043,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

66,16:15-16:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,12.690778,0.000000,17.921918,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,6.201321,74.88,5.741426,1.053942,0,0,0,0,0

67,16:30-16:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,4.961057,74.88,5.741426,1.053942,0,0,0,0,0

68,16:45-17:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,12.690778,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,4.961057,74.88,5.741426,1.053942,0,0,0,0,0

69,17:00-17:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,50.237962,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,9.922114,74.88,5.741426,1.053942,0,0,0,0,0

70,17:15-17:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,50.237962,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,82.241038,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,46.473600,9.922114,74.88,5.741426,1.053942,0,0,0,0,0

71,17:30-17:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,76.840806,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,1.348441,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,17.524958,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,56.155600,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

72,17:45-18:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,19.449140,46.810673,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,22.637148,76.840806,87.666734,32.796320,0.000000,72.756648,0.000000,0.000000,0.000000,0.688877,41.303412,365.407648,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,96.152717,16.459400,50.334016,4.841000,31.902239,13.884321,34.178727,53.251000,10.914325,74.88,5.741426,1.053942,0,0,0,0,0

73,18:00-18:15,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,28.525405,90.321054,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,27.024011,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688877,41.303412,365.284086,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,19.345873,2.114992,53.835345,0.000000,0.000000,131.143666,21.299337,50.334016,14.872230,31.902239,13.912288,34.178727,121.066148,10.914325,74.88,5.683334,1.053942,0,0,0,0,0

74,18:15-18:30,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,28.525405,90.321054,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,27.024011,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688877,41.303412,365.284086,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,16.565316,2.114992,53.835345,0.000000,0.000000,137.484400,27.501721,50.334016,14.872230,31.902239,13.912288,34.178727,121.066148,10.914325,74.88,5.683334,1.053942,0,0,0,0,0

75,18:30-18:45,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,23.338966,90.321054,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,27.024011,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688877,41.303412,365.284086,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,16.648434,2.114992,53.835345,0.000000,0.000000,137.484400,27.501721,50.334016,14.872230,31.902239,13.912288,34.178727,121.066148,10.914325,70.10,5.683334,1.053942,0,0,0,0,0

76,18:45-19:00,10.729234,0.000000,0.000000,0.000000,37.155045,1.710502,23.338966,90.321054,45.962390,0.000000,2.595375,0.000000,332.551624,0.000000,0.000000,0.000000,27.024011,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688877,41.303412,365.284086,5.693016,399.745575,0.078424,38.696055,154.929110,19.036167,0.000000,14.782379,2.114992,53.835345,0.000000,0.000000,137.484400,27.501721,50.334016,14.872230,31.902239,13.912288,34.178727,121.066148,10.914325,67.19,5.683334,1.053942,0,0,0,0,0

77,19:00-19:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,50.237962,0.000000,2.595375,0.000000,340.967508,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688877,41.303412,398.072429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,17.589958,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,67.77,12.152556,1.053942,0,0,0,0,0

78,19:15-19:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,50.237962,0.000000,2.595375,0.000000,340.967508,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.688505,41.303412,446.482429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,18.725253,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,68.74,12.152556,1.053942,0,0,0,0,0

79,19:30-19:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,45.962390,0.000000,2.595375,0.000000,340.967508,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,71.65,12.152556,1.053942,0,0,0,0,0

80,19:45-20:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,45.962390,0.000000,2.595375,0.000000,340.967508,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,71.65,12.152556,1.053942,0,0,0,0,0

81,20:00-20:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,45.962390,0.000000,2.595375,0.000000,402.932308,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,100.69,12.152556,1.053942,0,0,0,0,0

82,20:15-20:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,67.423683,90.321054,45.962390,0.000000,2.595375,0.000000,499.752308,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.258559,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,101.66,12.152556,1.053942,0,0,0,0,0

83,20:30-20:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,593.177412,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,32.899185,15.879739,34.178727,121.066148,10.914325,102.63,12.152556,1.053942,0,0,0,0,0

84,20:45-21:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,593.177412,0.000000,0.000000,0.000000,35.941908,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,0.601341,41.303412,494.892429,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,31.500097,50.334016,14.872230,31.902239,15.879739,34.178727,121.066148,10.914325,101.66,12.152556,1.053942,0,0,0,0,0

85,21:00-21:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,569.637469,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,19.363991,2.114992,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,31.902239,19.004411,34.178727,142.824507,10.914325,99.72,15.538932,1.053942,0,0,0,0,0

86,21:15-21:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,19.237574,2.114992,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,31.902239,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

87,21:30-21:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,18.972662,2.114992,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,31.902239,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

88,21:45-22:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,13.991224,2.166265,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.899185,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

89,22:00-22:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.899185,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

90,22:15-22:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.899185,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

91,22:30-22:45,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,16.454664,2.166265,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.899185,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

92,22:45-23:00,16.061339,0.000000,0.000000,0.000000,37.155045,1.755412,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,156.703840,19.036167,0.000000,19.363991,2.166265,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.899185,19.004411,34.178727,142.824507,10.914325,100.69,15.538932,1.053942,0,0,0,0,0

93,23:00-23:15,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,19.121086,2.114992,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,32.201323,19.004411,34.178727,142.824507,10.914325,98.76,15.538932,1.053942,0,0,0,0,0

94,23:15-23:30,16.061339,0.000000,0.000000,0.000000,37.155045,1.710502,36.305059,90.321054,45.962390,0.000000,2.595375,0.000000,636.969001,0.000000,0.000000,0.000000,41.681010,76.840806,121.310901,32.796320,0.000000,115.787038,0.000000,0.000000,0.000000,1.348441,41.303412,577.221863,5.693016,399.745575,0.784242,38.696055,154.929110,19.036167,0.000000,18.873473,2.114992,53.835345,0.000000,0.000000,137.484400,37.407569,50.334016,19.969319,31.902239,19.004411,34.178727,142.824507,10.914325,97.79,15.538932,1.053942,0,0,0,0,0

