Block,Time,FSTPP I & II,TALA,SASAN,KHSTPP-II,BRBCL,KHSTPP-I,JHAJJAR,SALAL,RIHAND1,RIHAND2,DULHASTI,DADRI_RF,PARBATI3,SINGRAULI,URI2,UNCHAHAR3,ANTA_CRF,AURY_RF,NJPC,SINGRAULI_HYDRO,CHAMERA1,CHAMERA3,KISHANGANGA,DADRI_CRF,DADRT2,CHAMERA2,RAPPC,NAPP,ANTA_RF,ANTA_LF,RIHAND3,AURY_CRF,UNCHAHAR1,URI,AURY_LF,DADRI_LF,DADRI_GF,DHAULIGNGA,UNCHAHAR2,TEHRI,KOLDAM,SEWA2,TANAKPUR,BSIUL,RAPPB,TANDA2,AURY_GF,RAMPUR,KOTESHWR,ANTA_GF,UNCHAHAR4,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,19.952625,0.000000,403.066125,141.738616,17.486285,33.495000,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,442.084912,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,36.659700,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.493185,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,19.952625,0.000000,403.066125,141.738616,17.855184,33.495000,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,461.334912,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,2.656500,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,19.952625,0.000000,403.066125,141.738616,18.279347,33.495000,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,470.959912,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,1.593900,0.000000,0.000000,0.000000,0.000000,40.800471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,17.772178,0.000000,403.066125,141.738616,14.438887,33.495000,399.391878,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,466.812500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,1.593900,0.000000,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,17.772178,0.000000,403.066125,141.738616,14.916298,33.495000,384.954378,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.402167,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,476.437500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,1.593900,0.000000,0.000000,0.000000,0.000000,36.212138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,17.772178,0.000000,403.066125,141.738616,17.232655,33.495000,330.363968,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,457.187500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,2.125200,0.000000,0.000000,0.000000,0.000000,36.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,17.666302,0.000000,403.066125,141.738616,18.090763,33.495000,298.744022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,447.562500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,2.125200,0.000000,0.000000,0.000000,0.000000,36.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,298.744022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,418.687500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,298.744022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,399.437500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,298.744022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,409.062500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,13.461525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,315.106522,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,399.437500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554502,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,13.461525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,315.106522,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,409.062500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,13.461525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,17.666302,0.000000,403.066125,124.923645,18.912768,29.799770,315.106522,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,409.062500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.653426,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,27.286875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,17.666302,0.000000,403.066125,124.923645,18.698366,29.799770,315.106522,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.937500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,27.286875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

62,15:15-15:30,17.666302,0.000000,403.066125,124.923645,19.250000,29.799770,315.106522,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.661118,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,360.937500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,41.839875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

63,15:30-15:45,17.666302,0.000000,403.066125,124.923645,19.250000,34.703419,329.544022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,380.187500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,41.839875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

64,15:45-16:00,17.666302,0.000000,403.066125,124.923645,19.250000,34.703419,329.544022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,399.437500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.554786,3.719100,0.000000,0.000000,0.000000,0.000000,36.000388,41.839875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

65,16:00-16:15,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,329.544022,1.342110,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,409.062500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,18.448911,3.719100,0.000000,0.000000,0.000000,0.000000,40.800471,41.839875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

66,16:15-16:30,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,401.128816,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,501.760357,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,3.719100,0.000000,0.000000,0.000000,0.000000,40.800471,42.567525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,0,0

67,16:30-16:45,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,399.391878,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,18.229750,0.773330,0.000000,0.000000,0.000000,0.000000,469.650937,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,7.969500,0.000000,0.000000,0.000000,0.000000,40.800471,42.567525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

68,16:45-17:00,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,399.391878,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,7.509579,13.970023,0.000000,0.000000,44.936334,0.773330,0.000000,0.000000,0.000000,0.000000,451.705966,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,7.969500,0.000000,0.000000,0.000000,0.000000,40.800471,42.567525,0.000000,0.000000,0.000000,2.117500,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

69,17:00-17:15,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,399.391878,1.342110,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,67.450075,0.773330,0.000000,0.000000,0.000000,0.000000,499.830966,3.207531,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,7.969500,0.000000,0.000000,0.000000,0.000000,40.800471,42.567525,0.000000,5.080730,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,17.082450,0.000000,0.000000,0,0,0,0,0

70,17:15-17:30,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,399.391878,12.302675,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,90.054965,0.773330,6.767338,0.000000,0.000000,0.000000,480.580966,12.573522,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,7.969500,0.000000,0.000000,0.000000,7.628775,40.800471,42.567525,0.000000,10.161459,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,25.623675,0.000000,0.000000,0,0,0,0,0

71,17:30-17:45,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,13.382600,0.000000,0.000000,0.000000,552.500791,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,16.529012,40.800471,42.567525,0.000000,15.211396,0.000000,18.828810,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

72,17:45-18:00,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,21.290500,0.000000,0.000000,0.000000,570.295014,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,25.429250,40.800471,42.567525,0.000000,15.211396,0.000000,18.828810,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

73,18:00-18:15,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,25.092375,0.000000,0.000000,0.000000,560.670014,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,25.429250,40.800471,42.567525,0.000000,15.211396,0.000000,12.552540,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

74,18:15-18:30,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,53.684400,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,25.092375,0.000000,0.000000,0.000000,599.170014,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,25.429250,40.800471,42.567525,0.000000,15.211396,0.000000,12.552540,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

75,18:30-18:45,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,40.263300,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,25.092375,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,25.429250,40.800471,41.839875,0.000000,15.211396,0.000000,12.552540,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

76,18:45-19:00,19.952625,0.000000,403.066125,141.738616,19.250000,41.234559,419.106188,40.263300,83.737500,113.695312,31.721790,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,112.568706,0.773330,25.092375,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,16.529012,40.800471,41.839875,0.000000,15.211396,0.000000,12.552540,0.000000,0.000000,0.000000,0.000000,37.505468,0.000000,0.000000,0,0,0,0,0

77,19:00-19:15,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,12.302675,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,90.054965,0.773330,13.522509,0.000000,0.000000,0.000000,653.720375,25.352327,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,7.628775,40.800471,41.839875,0.000000,10.161459,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,17.082450,0.000000,0.000000,0,0,0,0,0

78,19:15-19:30,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,16.054962,13.970023,0.000000,0.000000,44.662888,0.773330,6.083000,0.000000,0.000000,0.000000,653.720375,12.573522,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,7.628775,40.800471,41.839875,0.000000,5.080730,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

79,19:30-19:45,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,21.875700,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.573522,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,0.000000,40.800471,41.839875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

80,19:45-20:00,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.573522,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,12.751200,0.000000,0.000000,0.000000,0.000000,40.800471,27.286875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

81,20:00-20:15,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,27.286875,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

82,20:15-20:30,19.952625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,27.286875,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

83,20:30-20:45,19.721625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,27.286875,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

84,20:45-21:00,19.721625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,27.286875,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

85,21:00-21:15,19.721625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,13.582800,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

86,21:15-21:30,19.721625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,13.970023,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,653.720375,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,15.939000,0.000000,0.000000,0.000000,0.000000,40.800471,13.582800,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

87,21:30-21:45,19.721625,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,22.496031,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,587.632471,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,21.252000,0.000000,0.000000,0.000000,0.000000,40.333370,13.582800,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

88,21:45-22:00,17.199875,0.000000,403.066125,141.738616,19.250000,44.659114,419.106188,2.236850,83.737500,113.695312,15.860895,0.000000,0.000000,120.877969,9.063285,18.986275,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,578.365769,12.676164,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,21.001750,21.252000,0.000000,0.000000,0.000000,0.000000,35.164745,13.582800,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

89,22:00-22:15,15.019428,0.000000,403.066125,141.738616,19.250000,44.659114,349.665518,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,579.328269,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,15.939000,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

90,22:15-22:30,15.019428,0.000000,403.066125,141.738616,19.250000,44.659114,289.985272,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,579.328269,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,15.939000,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

91,22:30-22:45,15.019428,0.000000,403.066125,141.738616,19.250000,44.659114,234.160272,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,579.328269,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,12.751200,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,15.019428,0.000000,403.066125,141.738616,19.250000,44.659114,234.160272,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,579.328269,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,12.751200,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.369889,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,15.019428,0.000000,403.066125,141.738616,19.215309,44.659114,235.122772,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,509.739519,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,12.751200,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,15.019428,0.000000,403.066125,141.738616,18.121117,44.659114,235.122772,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,450.450000,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,12.751200,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,15.019428,0.000000,403.066125,141.738616,18.445442,44.659114,235.122772,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,4.531642,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,397.512500,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,7.969500,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,15.019428,0.000000,403.066125,141.738616,18.037011,44.659114,235.122772,2.236850,83.737500,113.695312,1.852331,0.000000,0.000000,120.877969,6.473775,18.326481,0.000000,0.000000,0.000000,0.773330,0.000000,0.000000,0.000000,0.000000,361.447625,0.000000,51.910031,41.940360,0.000000,0.000000,59.511375,0.000000,15.547551,7.969500,0.000000,0.000000,0.000000,0.000000,30.576411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.731030,0.000000,0.000000,0,0,0,0,0

