Block,Time,RIHAND1,SINGRAULI,AURY_CRF,TANAKPUR,ANTA_RF,DADRI_RF,ANTA_GF,NJPC,UNCHAHAR3,DULHASTI,SEWA2,AURY_LF,RIHAND3,DADRI_CRF,ANTA_LF,RAMPUR,DADRI_LF,BSIUL,AURY_RF,RAPPC,RAPPB,UNCHAHAR1,DADRT2,CHAMERA1,SALAL,AURY_GF,URI,DADRI_GF,TANDA2,NAPP,SINGRAULI_HYDRO,TEHRI,KISHANGANGA,ANTA_CRF,DHAULIGNGA,CHAMERA2,KOLDAM,UNCHAHAR4,PARBATI3,URI2,UNCHAHAR2,RIHAND2,JHAJJAR,CHAMERA3,KOTESHWR,KHSTPP-II,BRBCL,TALA,KHSTPP-I,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,567.488124,0.000000,2.225462,0.000000,38.058854,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.702209,35.070185,113.116500,361.972800,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

49,12:00-12:15,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,543.916800,0.000000,2.225462,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.702209,35.070185,113.116500,320.796000,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

50,12:15-12:30,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,452.944800,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.702209,35.070185,113.116500,312.177600,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

51,12:30-12:45,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,452.944800,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.702209,35.070185,113.116500,312.177600,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

52,12:45-13:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,452.944800,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.440818,35.070185,113.116500,273.873600,0.000000,8.497742,141.260962,14.363958,0.000000,28.527670,12.958722,401.014152,0,0,0,0,0

53,13:00-13:15,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,405.064800,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,28.556835,113.116500,225.036000,0.000000,8.497742,141.260962,14.363958,0.000000,28.527670,9.544495,401.014152,0,0,0,0,0

54,13:15-13:30,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.788000,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.720350,405.064800,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,25.489110,113.116500,225.036000,0.000000,8.497742,122.620584,14.363958,0.000000,28.527670,9.544495,401.014152,0,0,0,0,0

55,13:30-13:45,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,401.818536,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,25.288014,113.116500,224.145432,0.000000,8.497742,141.260962,14.363958,0.000000,32.955182,9.544495,401.014152,0,0,0,0,0

56,13:45-14:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,401.818536,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,34.869089,113.116500,224.145432,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

57,14:00-14:15,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,401.818536,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,34.869089,113.116500,224.145432,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

58,14:15-14:30,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,401.818536,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,34.869089,113.116500,224.145432,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

59,14:30-14:45,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,398.706336,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,34.869089,113.116500,243.230400,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

60,14:45-15:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,398.706336,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,39.521582,113.116500,243.230400,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

61,15:00-15:15,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,446.586336,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,40.592760,113.116500,289.195200,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,14.526675,401.014152,0,0,0,0,0

62,15:15-15:30,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,494.466336,0.000000,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,40.592760,113.116500,289.195200,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.062077,401.014152,0,0,0,0,0

63,15:30-15:45,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,556.684899,0.000000,1.335277,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,40.592760,113.116500,289.195200,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

64,15:45-16:00,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,558.151524,0.000000,1.335277,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.895021,40.592760,113.116500,302.601600,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

65,16:00-16:15,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,581.850678,0.000000,1.335277,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,363.201784,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

66,16:15-16:30,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,0.000000,7.792183,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,654.164452,0.000000,1.335277,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,14.478912,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,416.972556,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

67,16:30-16:45,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,18.136944,7.792183,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,653.877172,0.000000,12.240043,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,29.802427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,416.972556,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

68,16:45-17:00,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,36.273888,7.792183,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,653.877172,0.000000,67.876603,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,29.802427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,416.972556,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

69,17:00-17:15,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,54.410832,7.792183,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,653.877172,0.000000,67.876603,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,29.802427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,416.972556,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

70,17:15-17:30,84.268800,118.143900,0.000000,3.680057,0.000000,0.000000,0.000000,72.547776,7.792183,15.780149,4.340035,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,653.877172,0.000000,67.876603,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,0.000000,12.611630,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,416.972556,9.267500,8.497742,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

71,17:30-17:45,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,108.821664,7.792183,31.560297,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,2.106720,0.000000,52.010320,0.000000,3.222132,653.877172,6.732886,67.876603,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,7.589938,12.611630,0.000000,0.000000,3.657074,5.152654,40.592760,113.116500,416.972556,9.267500,16.995485,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

72,17:45-18:00,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,113.355900,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,653.877172,13.314470,12.240043,0.000000,3.171571,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,17.497336,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,416.972556,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

73,18:00-18:15,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,134.394755,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,653.877172,21.182112,1.335277,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,26.246004,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,416.972556,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

74,18:15-18:30,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,134.394755,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,653.877172,24.964632,1.335277,0.000000,38.058854,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,34.994672,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,416.972556,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

75,18:30-18:45,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,134.394755,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,647.209282,24.964632,1.335277,0.000000,38.058854,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,34.994672,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,416.972556,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

76,18:45-19:00,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,126.958608,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,647.209282,24.964632,1.335277,0.000000,7.928928,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,34.994672,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,416.972556,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.371184,401.014152,0,0,0,0,0

77,19:00-19:15,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,108.821664,7.792183,47.340446,10.089304,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,12.488636,0.000000,52.010320,0.000000,3.222132,647.209282,24.964632,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,34.994672,25.223261,0.000000,0.000000,15.657155,5.152654,40.592760,113.116500,412.039384,19.510525,25.493227,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

78,19:15-19:30,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,89.596503,7.792183,47.340446,4.467683,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,647.209282,13.453667,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,16.191867,25.223261,0.000000,0.000000,3.657074,5.152654,40.592760,113.116500,412.039384,18.534999,16.995485,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

79,19:30-19:45,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,54.410832,7.792183,31.560297,4.467683,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,647.209282,6.052032,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,7.589938,12.509512,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,412.039384,9.267500,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

80,19:45-20:00,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,36.273888,7.792183,31.560297,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,623.104479,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,412.039384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

81,20:00-20:15,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,18.136944,6.402035,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,572.276124,0.000000,1.335277,0.000000,7.400333,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,360.328984,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

82,20:15-20:30,84.268800,118.143900,0.000000,1.717360,0.000000,0.000000,0.000000,0.000000,6.402035,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,567.488124,0.000000,1.335277,0.000000,38.058854,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,302.872984,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

83,20:30-20:45,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,6.402035,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,562.700124,0.000000,1.335277,0.000000,38.058854,0.000000,0.000000,0.000000,0.567886,44.703641,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,302.872984,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

84,20:45-21:00,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,6.402035,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.222132,562.700124,0.000000,1.335277,0.000000,7.928928,0.000000,0.000000,0.000000,0.567886,29.802427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,40.592760,113.116500,254.992984,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,17.370960,401.014152,0,0,0,0,0

85,21:00-21:15,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,4.711392,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,29.802427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,36.875716,113.116500,254.992984,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

86,21:15-21:30,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,4.711392,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,14.901214,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,34.677569,113.116500,244.459384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

87,21:30-21:45,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,4.711392,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,34.677569,113.116500,244.459384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

88,21:45-22:00,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,4.711392,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,2.682046,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,34.677569,113.116500,244.459384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,12.958722,401.014152,0,0,0,0,0

89,22:00-22:15,84.268800,118.143900,0.000000,1.104017,0.000000,0.000000,0.000000,0.000000,4.711392,15.780149,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,244.459384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

90,22:15-22:30,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,244.459384,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

91,22:30-22:45,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

92,22:45-23:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,555.297876,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,8.497742,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

93,23:00-23:15,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,486.713269,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,0.000000,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

94,23:15-23:30,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,416.814552,0.000000,1.335277,0.000000,6.343142,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,0.000000,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

95,23:30-23:45,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,368.934552,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,0.000000,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

96,23:45-24:00,84.268800,118.143900,0.000000,3.066714,0.000000,0.000000,0.000000,0.000000,4.711392,0.000000,0.000000,0.000000,118.422202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.010320,0.000000,3.792096,325.842552,0.000000,2.225462,0.000000,4.228762,0.000000,0.000000,0.000000,0.567886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.152654,25.096494,113.116500,214.502400,0.000000,0.000000,141.260962,14.363958,0.000000,33.323819,9.544495,401.014152,0,0,0,0,0

