Block,Time,SINGRAULI_HYDRO,UNCHAHAR1,CHAMERA3,KISHANGANGA,NAPP,URI,ANTA_RF,CHAMERA2,UNCHAHAR4,AURY_CRF,SALAL,AURY_GF,NJPC,URI2,DADRI_CRF,DHAULIGNGA,TEHRI,SINGRAULI,KOTESHWR,RIHAND3,DADRT2,TANAKPUR,ANTA_GF,AURY_LF,DADRI_RF,DULHASTI,TANDA2,ANTA_CRF,RIHAND1,UNCHAHAR2,CHAMERA1,RAMPUR,JHAJJAR,ANTA_LF,PARBATI3,KOLDAM,BSIUL,AURY_RF,RAPPB,RAPPC,RIHAND2,SEWA2,DADRI_LF,DADRI_GF,KUDGI,KSTPS7,GANDHAR-ComGas,UNCHAHAR3,KGSU3AND4,VSTPS IV,KHSTPP-I,NLCIIST1,VSTPS II,BRBCL,KGSU1AND2,GANDHAR-NAPM,SOLAPUR,SIPAT I,NLCIIST2,SASAN,VSTPS I,FSTPP I & II,KKNP,GANDHAR-RLNG,NTPL,GADARWARA-I,MOUDA,SIPAT II,NLCTS2EXP,KAWAS-NAPM,MAPS,KSTPS I&II,GANDHAR-APM,KHARGONE-I,KAWAS-ComGas,NNTPP,LARA-I,TALA,VALLURNTECL,KAWAS-zLIQ,MOUDA_II,VSTPS III,SIMHST2,RSTPSU7,KHSTPP-II,NLCEXP,VSTPS V,KAPS,RSTPSU1TO6,TAPS-II,KAWAS-RLNG,KAWAS-APM,TALST2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
55,13:30-13:45,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,13.897799,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,8.393101,121.876716,181.893807,0.370196,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,21.833492,0.000000,0.462907,232.352054,0.000000,0.000000,0.000000,6.313276,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,22.908719,0.85,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.42,336.167618,2.297118,2.889900,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,92.813088,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

56,13:45-14:00,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,8.393101,121.876716,181.882644,0.370196,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,232.352054,0.000000,0.000000,0.000000,6.313276,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,22.908719,0.85,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.42,336.167618,2.297118,8.641090,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,92.813088,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

57,14:00-14:15,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,0.000000,121.876716,181.893807,0.370196,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,287.514224,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,22.908719,0.85,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.42,336.167618,2.297118,8.641090,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,75.386991,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

58,14:15-14:30,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,0.000000,121.876716,181.882644,0.370196,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,312.271034,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,22.908719,0.85,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.42,336.167618,2.297118,8.641090,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,75.386991,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

59,14:30-14:45,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,0.000000,121.876716,181.893807,0.370196,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,355.619534,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,37.097068,0.85,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.42,336.167618,2.297118,12.150786,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,107.337409,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

60,14:45-15:00,1.035891,11.641522,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.737010,0.000000,64.922567,0.000000,24.161992,33.375850,0.000000,0.000000,0.000000,138.740979,0.000000,121.876716,181.882644,0.370196,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,400.894634,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.897804,2.10,2.585197,37.097068,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,13.984322,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,123.350469,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

61,15:00-15:15,1.035891,11.633053,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.735658,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,9.528598,138.740979,0.000000,121.876716,181.697021,1.480785,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,25.539877,0.000000,0.462907,399.353354,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.504542,2.10,2.585197,37.097068,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,13.984322,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

62,15:15-15:30,1.035891,11.633053,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.734481,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,16.334739,138.740979,0.000000,121.876716,181.685526,1.480785,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,31.096962,0.000000,0.462907,400.885001,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.504542,2.10,2.585197,37.097068,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,13.984322,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

63,15:30-15:45,1.035891,11.600348,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.734481,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,181.675520,1.480785,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,31.096962,0.000000,0.462907,401.347385,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.426578,2.10,2.585197,37.097068,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,13.984322,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

64,15:45-16:00,1.035891,11.600348,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,0.734481,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,181.685526,1.480785,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,41.947839,0.000000,0.462907,401.347385,0.000000,0.000000,0.000000,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,13.426578,2.10,2.585197,37.097068,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,13.984322,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

65,16:00-16:15,1.035891,17.964485,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,1.375213,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,231.452091,8.020917,0.000000,0.000000,0.000000,34.499425,2.350548,0.000000,90.858439,41.947839,0.000000,0.462907,435.058313,0.000000,0.000000,0.828216,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

66,16:15-16:30,1.035891,17.964485,0.000000,2.457837,42.075389,51.047194,0.000000,0.000000,1.375213,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,269.984091,8.020917,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,0.000000,0.462907,435.058313,0.000000,0.000000,2.018776,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

67,16:30-16:45,1.035891,17.964485,0.000000,2.457837,42.075389,51.047194,0.000000,0.000000,1.375213,0.000000,64.922567,0.000000,24.161992,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,291.066875,8.020917,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,0.000000,0.462907,435.058313,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

68,16:45-17:00,1.035891,17.964485,0.000000,2.457837,42.075389,48.920227,0.000000,0.000000,1.375213,0.000000,64.922567,0.000000,48.718463,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,291.066875,8.020917,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,0.000000,0.939430,435.058313,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.69,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

69,17:00-17:15,1.035891,17.964485,10.171735,2.457837,42.075389,48.920227,0.000000,4.254428,1.361336,0.000000,64.922567,0.000000,48.718463,34.062735,0.000000,0.000000,28.585793,138.740979,0.000000,121.876716,291.066875,0.740392,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,0.000000,0.939430,442.764713,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

70,17:15-17:30,1.035891,17.964485,20.363545,2.457837,42.075389,48.920227,0.000000,13.897799,1.361336,0.000000,64.922567,0.000000,48.718463,34.062735,0.000000,0.000000,29.402530,138.740979,0.000000,121.876716,291.066875,0.740392,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,0.000000,0.939430,442.764713,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

71,17:30-17:45,1.035891,17.964485,20.363545,2.457837,42.075389,48.920227,0.000000,28.022500,1.361336,0.000000,77.795145,0.000000,48.718463,34.062735,0.000000,0.000000,29.402530,138.740979,0.000000,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,13.545925,0.939430,442.764713,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

72,17:45-18:00,1.035891,17.964485,20.363545,2.457837,42.075389,48.920227,0.000000,28.022500,1.361336,0.000000,77.795145,0.000000,48.718463,34.062735,0.000000,0.000000,29.402530,138.740979,0.000000,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,13.545925,0.939430,442.764713,0.000000,0.000000,2.049835,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

73,18:00-18:15,1.035891,17.964485,4.015159,2.457837,42.075389,48.920227,0.000000,28.022500,1.361336,0.000000,77.795145,0.000000,48.718463,34.062735,0.000000,0.000000,28.177425,138.740979,8.393101,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,44.471915,2.350548,0.000000,90.858439,41.947839,12.176112,0.939430,428.315213,0.000000,0.000000,1.656432,12.626551,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

74,18:15-18:30,1.035891,17.964485,4.015159,2.457837,42.075389,48.920227,0.000000,28.022500,1.361336,0.000000,77.795145,0.000000,67.061853,34.062735,0.000000,9.551251,28.177425,138.740979,8.393101,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,47.167182,2.350548,0.000000,90.858439,41.947839,12.176112,1.293419,428.315213,0.000000,0.000000,1.656432,6.251817,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.297118,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

75,18:30-18:45,1.035891,17.964485,30.545986,2.457837,42.075389,48.920227,0.000000,28.022500,1.361336,0.000000,77.795145,0.000000,83.827316,34.062735,0.000000,9.551251,29.402530,138.740979,16.786203,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,27.015748,1.613370,428.315213,0.000000,0.000000,2.049835,19.073340,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.307364,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

76,18:45-19:00,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,121.796158,34.062735,0.000000,19.102501,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.348576,428.315213,0.000000,0.000000,3.074752,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.40,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

77,19:00-19:15,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,28.653752,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,3.345001,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.44,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

78,19:15-19:30,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,38.205002,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,8.028004,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.46,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

79,19:30-19:45,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,38.205002,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,52.182030,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.46,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

80,19:45-20:00,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,38.205002,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,52.182030,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.46,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

81,20:00-20:15,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,38.205002,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,52.182030,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.46,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

82,20:15-20:30,1.035891,17.964485,30.545986,2.513697,42.075389,48.920227,0.000000,42.033750,1.361336,0.000000,77.795145,0.000000,146.155390,34.062735,0.000000,38.205002,29.402530,138.740979,25.588724,121.876716,291.066875,0.246797,0.000000,0.000000,0.000000,51.927025,2.350548,0.000000,90.858439,41.947839,40.601245,2.777447,418.686785,0.000000,52.182030,4.099670,19.391229,0.000000,0.000000,56.844293,116.260677,16.548590,0.000000,0.000000,8.99,1.292598,0.000000,22.401542,2.10,2.585197,43.269509,0.81,1.871655,10.837149,1.92,0.000000,3.412458,5.118688,0.46,336.167618,2.307512,18.745722,1.55,0.000000,3.64,2.068157,1.866975,0.900795,0.85,0.000000,0.23,2.860359,0.000000,3.412459,0.000000,0.19,4.101852,0.000000,2.29,0.000000,3.382812,1.887764,1.78,1.87,142.101802,1.71,1.278811,0.799115,5.83,2.690880,0.000000,0.000000,2.92,0,0,0,0,0

