Block,Time,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/07022024/07022024/DD20240207NR22639,NR/01022024/15022024/HP-35,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/30042040/GNA_LT_35,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01022024/15022024/HP-39,NR/01102023/15082037/GNA_NR_2012_01,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01102023/05012040/L_NR_2020_02,NR/01102023/31052040/LT-31,NR/01102023/06022042/L_NR_2012_02,NR/01012024/31032024/ ChanjuII,NR/01022024/15022024/HP-44,NR/07022024/07022024/HPX-TAMCTG-060224-06095,NR/01102023/22052037/LT-59,NR/01102023/31102037/L_NR_2019_11,NR/01102023/19072037/LT-05,NR/01022024/29022024/79,NR/01022024/15022024/HP-37,NR/01102023/06022042/L_NR_2012_07,NR/30092023/26122029/SH-06,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_36,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,NR/01102023/23072042/L_NR_2012_04,NR/20122023/29022024/IEX_LDC_231218_00502,NR/07022024/07022024/DD20240207NR22643,NR/01022024/29022024/SJVN010224NR1469,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/13082046/L_NR_2021_12,WR/01102023/29112042/L_NR_2019_05,WR/01102023/30052048/L_NR_2022_10,NR/01102023/08032047/L_NR_2021_14,NR/26072023/25122043/L_NR_2023_10,L_NR_2019_19,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01022024/29022024/SJVN010224NR1468,WR/01102023/24112044/L_NR_2020_07,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,WR/01102023/01102023/L_NR_2020_06,SR/01102023/07102043/L_NR_2018_61,WR/01102023/31032046/L_NR_2020_05,NR/22102023/11042047/L_NR_2021_16,WR/01102023/01102023/L_NR_2022_09,NR/01102023/02122045/L_NR_2021_13,NR/22102023/11042047/L_NR_2021_17,WR/01102023/16072048/L_NR_2022_08
49,12:00-12:15,4.810000,0.000000,0.000000,96.250000,15.810000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.340000,15.810000,257.860000,1.560000,0.000000,0.000000,0.650000,0.950000,115.080000,96.250000,0.000000,86.820000,24.870000,30.800000,16.210000,18.290000,0.000000,6.740000,270.700000,11.550000,44.280000,28.88,32.5,232.42,32.5,15.75,91.49,78,111.490362,32.5,24.06,6.67,182,45,6.66,7.41,20,90,15.75,46.48,45,5.34

50,12:15-12:30,4.810000,0.000000,0.000000,96.250000,16.000000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.340000,16.000000,257.860000,1.560000,0.000000,0.000000,0.650000,0.950000,115.080000,96.250000,0.000000,76.320000,24.870000,30.800000,16.400000,18.290000,0.000000,6.740000,270.700000,11.550000,44.280000,28.88,32.5,232.42,32.5,15.78,91.44,78,112.415472,32.5,24.06,6.75,182,45,6.76,7.41,20.26,90,15.78,46.48,45,5.34

51,12:30-12:45,4.810000,0.000000,0.000000,96.250000,16.170000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.340000,16.170000,260.450000,1.560000,0.000000,0.000000,0.650000,0.950000,115.080000,96.250000,0.000000,75.880000,24.870000,30.800000,16.570000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,16.14,91.49,78,112.610232,32.5,24.06,7.07,182,45,7.06,7.41,21.2,90,16.14,46.48,45,5.34

52,12:45-13:00,4.810000,0.000000,0.000000,96.250000,16.200000,0.000000,6.740000,5.780000,51.580000,70.860000,8.180000,1.340000,16.200000,260.450000,1.560000,0.000000,0.000000,0.650000,0.950000,115.080000,96.250000,0.000000,75.880000,24.870000,30.800000,16.610000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,16.59,91.51,78,112.736826,32.5,24.06,7.4,182,45,7.39,7.41,22.19,90,16.59,46.48,45,6.66

53,13:00-13:15,4.810000,0.000000,0.000000,96.250000,16.150000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,16.150000,260.450000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,75.880000,24.870000,30.800000,16.550000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,17.07,91.49,79,111.100842,32.5,24.06,7.6,186,45.5,7.59,7.41,22.79,90,17.07,46.48,45,6.66

54,13:15-13:30,4.810000,0.000000,0.000000,96.250000,15.960000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,15.960000,226.700000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,75.880000,24.870000,30.800000,16.360000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,17.55,91.48,79,110.214684,32.5,24.06,7.77,186,45.5,7.77,7.41,23.32,90,17.55,46.48,45,6.66

55,13:30-13:45,4.810000,0.000000,0.000000,96.250000,15.730000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,15.730000,226.700000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,75.880000,27.900000,27.900000,16.120000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,23.1,91.47,81,113.243202,32.5,24.06,7.91,189,45.5,7.91,7.41,23.74,90,23.1,46.48,45,11.2

56,13:45-14:00,4.810000,0.000000,0.000000,96.250000,15.400000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,15.400000,226.700000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,75.880000,27.900000,27.900000,15.800000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,23.33,91.46,81,110.555514,32.5,24.06,8.03,189,45.5,8.04,7.41,24.1,90,23.33,46.48,45,11.18

57,14:00-14:15,4.810000,0.000000,0.000000,96.250000,15.010000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,15.010000,178.570000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,15.390000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,29.09,90.31,82,107.293284,32.5,24.06,13.23,193,44.88,13.24,7.41,39.69,93,29.09,46.48,47,13.38

58,14:15-14:30,4.810000,0.000000,0.000000,96.250000,14.480000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,14.480000,169.100000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,14.840000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,232.42,32.5,29.73,88.39,82,103.310442,32.5,24.06,13.41,193,43.58,13.43,7.41,40.24,93,29.73,46.48,47,13.67

59,14:30-14:45,4.810000,0.000000,0.000000,96.250000,13.770000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,13.770000,169.100000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,14.110000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,222.18,32.5,30.31,85.55,82,98.275896,32.5,24.06,13.65,193,41.9,13.64,8.14,40.94,92,30.31,44.44,46,13.71

60,14:45-15:00,4.810000,0.000000,0.000000,96.250000,12.890000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.340000,12.890000,169.100000,1.470000,0.000000,0.000000,0.650000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,13.220000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,212.47,32.5,30.84,82.57,79,92.140956,32.5,24.06,13.85,186,40.89,13.84,8.54,41.54,88,30.84,42.49,44,13.77

61,15:00-15:15,4.810000,0.000000,0.000000,96.250000,11.970000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.390000,11.970000,169.100000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,12.260000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,201.14,32.5,38.45,78.53,76,85.051692,32.5,24.06,17.31,179,37.82,17.29,9.52,51.92,82,38.45,40.23,41,13.79

62,15:15-15:30,4.810000,0.000000,0.000000,96.250000,11.110000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.390000,11.110000,169.100000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,11.380000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,188.89,32.5,38.08,73.52,70,76.423824,32.5,24.06,17.34,165,34.55,17.33,10.34,52.01,77,38.08,37.78,38,13.86

63,15:30-15:45,4.810000,0.000000,0.000000,96.250000,10.270000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.390000,10.270000,169.100000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,10.510000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,175.68,32.5,37.42,68.46,61,67.474602,32.5,24.06,17.37,144,32.41,17.37,11.74,52.12,69,37.42,35.13,34,14.05

64,15:45-16:00,4.810000,0.000000,0.000000,96.250000,9.240000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.390000,9.240000,169.100000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,9.480000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,160.86,32.5,36.75,62.54,55,58.291668,32.5,24.06,17.41,130,29.2,17.41,13.13,52.24,61,36.75,32.17,31,14.05

65,16:00-16:15,4.810000,0.000000,0.000000,96.250000,7.980000,0.000000,6.740000,5.780000,51.580000,53.900000,8.180000,1.390000,7.980000,169.100000,1.470000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,57.430000,27.900000,27.900000,8.180000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,32.5,144.23,32.5,36.08,56.39,48,49.196376,32.5,24.06,17.49,112,26.38,17.48,10.01,52.46,53,36.08,28.84,27,14.14

66,16:15-16:30,4.810000,0.000000,0.000000,96.250000,6.540000,0.000000,6.740000,5.780000,51.580000,79.680000,8.180000,1.390000,6.540000,200.560000,1.470000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,57.430000,32.930000,32.930000,6.700000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,28.88,30,126.48,33,35.42,50.39,42,40.422438,33,24.06,17.57,98,22.62,17.58,10.05,52.72,46,35.42,25.3,23,14.38

67,16:30-16:45,4.810000,0.000000,0.000000,96.250000,5.170000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,5.170000,200.560000,1.470000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,57.430000,32.930000,32.930000,5.300000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,17,123.06,25.25,35.08,43.19,36,35.816364,29.62,0,17.62,84,19.54,17.63,11.75,52.87,39,35.08,24.61,19,14.4

68,16:45-17:00,4.810000,0.000000,0.000000,96.250000,3.890000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,3.890000,248.680000,1.470000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,76.320000,30.800000,30.800000,3.980000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,7,100.82,12,34.75,35.69,28,25.922556,15,0,17.72,67,14.61,17.72,11.83,53.17,29,34.75,20.16,14,14.67

69,17:00-17:15,4.810000,35.610000,0.000000,96.250000,2.810000,0.000000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,2.810000,260.450000,1.560000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,73.150000,31.590000,31.590000,2.870000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,1,80.32,7,34.42,27.77,21,17.547876,7,0,17.9,49,10,17.9,12,53.7,20,34.42,16.06,10,14.86

70,17:15-17:30,4.810000,46.200000,0.000000,96.250000,1.830000,22.140000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,1.830000,260.450000,1.560000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,1.880000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,60.88,1,34.08,20.25,15,11.412936,1,0,17.91,35,8,17.9,12.2,53.72,11,34.08,12.17,6,14.86

71,17:30-17:45,4.810000,54.860000,0.000000,96.250000,0.980000,22.140000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,0.980000,260.450000,1.560000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,73.150000,31.590000,31.590000,1.010000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,39.81,0,33.49,12.76,7,6.436818,0,0,18.07,18,4,18.08,12.38,54.22,7,33.49,7.96,3,14.88

72,17:45-18:00,4.810000,96.250000,0.000000,96.250000,0.440000,22.140000,6.740000,5.780000,51.580000,99.730000,8.180000,1.390000,0.440000,260.450000,1.560000,0.000000,0.000000,0.690000,1.030000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.450000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,23.58,0,33.38,6.04,3,2.658474,0,0,18.22,7,2,18.22,12.56,54.65,1,33.38,4.71,1,14.99

73,18:00-18:15,4.810000,91.440000,0.000000,96.250000,0.110000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.110000,260.450000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.110000,18.290000,0.000000,6.740000,270.700000,11.550000,72.190000,0,0,11.04,0,42.01,2.06,1,0.360306,0,0,18.51,4,1,18.51,18.05,55.53,0,42.01,2.21,0,14.99

74,18:15-18:30,4.810000,93.360000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,72.190000,0,0,3.07,0,42.67,0.26,0,0,0,0,18.59,0,0,18.59,18.27,55.77,0,42.67,0.61,0,15.01

75,18:30-18:45,4.810000,93.360000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,72.190000,0,0,0.21,0,43.01,0,0,0,0,0,18.63,0,0,18.63,18.57,55.89,0,43.01,0.04,0,15.04

76,18:45-19:00,4.810000,98.180000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.990000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,72.190000,0,0,0,0,43.34,0,0,0,0,0,18.71,0,0,18.7,18.71,56.12,0,43.34,0,0,15.14

77,19:00-19:15,4.810000,101.060000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,211.750000,0,0,0,0,43.67,0,0,0,0,0,18.86,0,0,18.85,19.13,56.57,0,43.67,0,0,14.66

78,19:15-19:30,4.810000,102.020000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,211.750000,0,0,0,0,41.67,0,0,0,0,0,19.17,0,0,19.17,19.63,57.51,0,41.67,0,0,15

79,19:30-19:45,4.810000,56.790000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,211.750000,0,0,0,0,33.33,0,0,0,0,0,19.76,0,0,19.77,20.29,59.28,0,33.33,0,0,15.34

80,19:45-20:00,4.810000,62.560000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.390000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,96.250000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,211.750000,0,0,0,0,34,0,0,0,0,0,20.39,0,0,20.38,20.86,61.17,0,34,0,0,15.66

81,20:00-20:15,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.470000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,221.380000,0,0,0,0,34.67,0,0,0,0,0,16,0,0,16,21.16,48,0,34.67,0,0,13

82,20:15-20:30,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.470000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,30.800000,30.800000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,221.380000,0,0,0,0,35,0,0,0,0,0,16.5,0,0,16.5,20.86,49.5,0,35,0,0,13

83,20:30-20:45,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.470000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,31.590000,31.590000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,115.500000,0,0,0,0,45,0,0,0,0,0,19.67,0,0,19.66,20.53,59,0,45,0,0,12.66

84,20:45-21:00,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.470000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,32.930000,32.930000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,115.500000,0,0,0,0,46,0,0,0,0,0,19.83,0,0,19.84,20.89,59.5,0,46,0,0,13

85,21:00-21:15,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,32.930000,32.930000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,60.640000,0,0,0,0,38.33,0,0,0,0,0,20.33,0,0,20.34,22.06,61,0,38.33,0,0,13.34

86,21:15-21:30,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,32.930000,32.930000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,60.640000,0,0,0,0,39.33,0,0,0,0,0,20.67,0,0,20.66,21.94,62,0,39.33,0,0,14

87,21:30-21:45,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,115.080000,0.000000,0.000000,73.150000,20.860000,20.860000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,1.920000,0,0,0,0,40.67,0,0,0,0,0,20.83,0,0,20.84,21.46,62.5,0,40.67,0,0,14.34

88,21:45-22:00,4.810000,0.000000,0.000000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,99.730000,8.180000,1.340000,0.000000,260.450000,1.560000,0.000000,0.000000,0.690000,0.950000,84.890000,0.000000,0.000000,73.150000,25.890000,25.890000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,50.050000,0,0,0,0,41.67,0,0,0,0,0,21,0,0,21,21.06,63,0,41.67,0,0,14.66

89,22:00-22:15,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,70.860000,8.180000,1.340000,0.000000,260.450000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.660000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,43,0,0,0,0,0,21.5,0,0,21.5,20.76,64.5,0,43,0,0,17.59

90,22:15-22:30,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,260.450000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.240000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,44,0,0,0,0,0,22.33,0,0,22.34,20.43,67,0,44,0,0,17.11

91,22:30-22:45,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,260.450000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.240000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,44.98,0,0,0,0,0,24.17,0,0,24.16,20.98,72.5,0,44.98,0,0,23.01

92,22:45-23:00,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,260.450000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.240000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,45.63,0,0,0,0,0,24.67,0,0,24.66,20.72,74,0,45.63,0,0,22.36

93,23:00-23:15,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,212.330000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.240000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,45.8,0,0,0,0,0,22.5,0,0,22.5,15.59,67.5,0,45.8,0,0,16

94,23:15-23:30,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,202.350000,1.470000,8.080000,0.000000,0.690000,0.950000,66.030000,0.000000,152.540000,50.240000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,270.700000,11.550000,0.000000,0,0,0,0,45.65,0,0,0,0,0,21.67,0,0,21.66,15.25,65,0,45.65,0,0,16.66

95,23:30-23:45,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,183.840000,1.470000,8.080000,0.000000,0.690000,0.950000,70.180000,0.000000,152.540000,32.550000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,231.000000,11.550000,0.000000,0,0,0,0,46.03,0,0,0,0,0,21.33,0,0,21.34,14.85,64,0,46.03,0,0,17

96,23:45-24:00,4.810000,0.000000,18.950000,96.250000,0.000000,23.100000,6.740000,5.780000,0.000000,53.900000,8.180000,1.340000,0.000000,150.150000,1.470000,8.080000,0.000000,0.690000,0.950000,70.180000,0.000000,152.540000,32.550000,26.440000,26.440000,0.000000,18.290000,0.000000,6.740000,192.500000,11.550000,0.000000,0,0,0,0,46.87,0,0,0,0,0,21,0,0,21,14.65,63,0,46.87,0,0,17.34

