Block,Time,BRBCL,CHAMERA1,CHAMERA3,KISHANGANGA,NLCEXP,NLCIIST1,RIHAND2,RSTPSU1TO6,KGSU1AND2,KUDGI,MAPS,RAPPC,SALAL,TALST2,UNCHAHAR4,ANTA_LF,DADRT2,DULHASTI,KHSTPP-I,KOTESHWR,SINGRAULI_HYDRO,TEHRIPSP,ANTA_GF,NLCIIST2,RAMPUR,RIHAND1,SEWA2,TANAKPUR,UNCHAHAR1,URI2,VALLURNTECL,ANTA_CRF,AURY_LF,DHAULIGNGA,FSTPP I & II,KGSU3AND4,KOLDAM,NJPC,TEHRI,ANTA_RF,AURY_GF,DADRI_CRF,DADRI_LF,KHSTPP-II,KKNPPU2,NAPP,NTPL,PARBATI3,RAPPD,SIMHST1,TANDA2,TelanganaSTPP,DADRI_GF,DADRI_RF,BSIUL,CHAMERA2,NNTPP,SIMHST2,TALA,UNCHAHAR2,UNCHAHAR3,JHAJJAR,KKNP,NLCTS2EXP,PARBATI2,RAPPB,RIHAND3,RSTPSU7,SASAN,SINGRAULI,URI,AURY_CRF,AURY_RF
56,13:45-14:00,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,10.14,0.96,0,0,0,5.7,98.32,0,1.79,21.65,38.97,0,0,0,0,19.46,0,8.62,175.79,0,47.41,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,22.02,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

57,14:00-14:15,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,10.14,0.96,0,0,0,5.7,98.32,0,1.79,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,14.03,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,22.05,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

58,14:15-14:30,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,10.14,0.96,0,0,0,5.7,98.32,0,9.86,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,42.1,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,22.05,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

59,14:30-14:45,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,10.14,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,22.67,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

60,14:45-15:00,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,10.14,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,22.7,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

61,15:00-15:15,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,23.38,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,21.23,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

62,15:15-15:30,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,23.38,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,21.23,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

63,15:30-15:45,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,20.64,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

64,15:45-16:00,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,689.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.78,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,20.64,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

65,16:00-16:15,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.15,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,20.64,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

66,16:15-16:30,24.99,0,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,46.15,0,0,0,148.3,0,22.96,0,18.58,24.52,0,5.73,0,0,76.41,13.04,47.12,0,0,20.58,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

67,16:30-16:45,24.99,14.05,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,20.46,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

68,16:45-17:00,24.99,28.1,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,20.29,0.96,0,0,0,5.7,98.32,0,0,21.65,20.27,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,20.34,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,30.91,0,76.36

69,17:00-17:15,24.99,28.1,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,0,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,19.14,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

70,17:15-17:30,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,0,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,18.99,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

71,17:30-17:45,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,0,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,18.84,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

72,17:45-18:00,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,0,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,18.72,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

73,18:00-18:15,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,6.12,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,19.32,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,18.56,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

74,18:15-18:30,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,12.22,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,19.32,24.52,0,5.73,0,0,76.41,6.52,47.12,0,0,18.4,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

75,18:30-18:45,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,30.43,0.96,0,0,0,5.7,98.32,18.34,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,52.7,6.52,47.12,0,0,17.05,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

76,18:45-19:00,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,0,0,0,5.7,98.32,18.34,0,21.65,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.51,0,0,0,148.3,0,22.96,0,20.82,24.52,0,5.73,0,0,52.7,6.52,47.12,0,0,16.96,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

77,19:00-19:15,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,74.87,0,0,5.7,98.32,18.34,0,20.76,12.48,0,0,0,0,19.46,0,8.62,175.79,56.13,45.77,0,0,0,148.3,0,22.96,0,32.71,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,16.93,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

78,19:15-19:30,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,12.48,0,0,0,0,19.46,0,8.62,177.44,56.75,45.77,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,16.96,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

79,19:30-19:45,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,12.48,0,0,0,0,19.46,0,8.62,177.44,56.75,46.15,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,14.7,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

80,19:45-20:00,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,12.48,0,0,0,0,19.46,0,8.62,177.44,56.75,46.15,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,14.82,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,6.63,0,76.36

81,20:00-20:15,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,12.48,0,0,0,0,19.46,0,8.62,177.44,56.75,46.78,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,14.99,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,11.04,0,76.36

82,20:15-20:30,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,12.48,0,0,0,0,19.46,0,8.62,177.44,56.75,46.78,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,15.15,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,11.04,0,76.36

83,20:30-20:45,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,18.71,0,0,0,0,19.46,0,8.62,177.44,56.75,46.78,0,0,0,148.3,0,22.96,0,22.3,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,15.29,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,39.75,0,76.36

84,20:45-21:00,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,18.71,0,0,0,0,19.46,0,8.62,177.44,56.75,46.78,0,0,0,148.3,0,22.96,0,22.3,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,15.5,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,39.75,0,76.36

85,21:00-21:15,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,23.38,0,0,0,0,19.46,0,8.62,177.44,56.75,47.41,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,15.64,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,52.36,0,76.36

86,21:15-21:30,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,74.87,0,0,5.7,98.32,18.34,0,20.76,23.38,0,0,0,0,19.46,0,8.62,175.79,56.75,47.41,0,0,0,148.3,0,22.96,0,7.43,24.52,0,5.73,0,0,52.7,6.52,47.12,0,0,15.76,45,27.69,667.25,0,0,0,0,130.84,0,348.98,136.25,52.36,0,76.36

87,21:30-21:45,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,74.87,0,0,5.7,98.32,18.34,0,20.76,26.5,0,0,0,0,19.46,0,8.62,175.79,56.75,47.41,0,0,0,148.3,0,22.96,0,32.71,24.52,0,5.73,0,0,52.7,6.52,47.12,0,0,15.9,45,27.69,667.25,0,0,0,0,130.84,0,348.98,136.25,52.36,0,76.36

88,21:45-22:00,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,26.5,0,0,0,0,19.46,0,8.62,177.44,56.75,47.41,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,16.05,45,27.69,667.25,0,0,0,0,130.84,0,348.98,136.25,52.36,0,76.36

89,22:00-22:15,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,23.38,0,0,0,0,18.07,0,8.62,177.44,56.75,49.31,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,16.23,45,27.69,667.25,0,0,0,0,130.84,0,348.98,136.25,26.49,0,76.36

90,22:15-22:30,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,23.38,0,0,0,0,18.07,0,8.62,177.44,56.75,49.31,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,16.37,45,27.69,667.25,0,0,0,0,130.84,0,348.98,136.25,26.49,0,76.36

91,22:30-22:45,24.99,42.27,35.69,7.18,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,57.67,45.53,44.64,0.96,74.87,0,0,5.84,98.32,19.49,0,20.76,23.38,0,0,0,0,18.07,0,8.62,177.44,56.75,49.31,0,0,0,148.3,0,22.96,0,38.65,24.52,0,5.73,0,0,52.7,20.46,49.59,0,0,20.13,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

92,22:45-23:00,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.8,0.96,74.87,0,0,5.7,98.32,18.34,0,20.76,23.38,0,0,0,0,18.07,0,8.62,175.79,56.44,49.31,0,0,0,148.3,0,22.96,0,22.3,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,20.23,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,26.49,0,76.36

93,23:00-23:15,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,74.87,0,0,5.7,98.32,18.34,1.79,20.76,21.82,0,0,0,0,18.07,0,8.62,175.79,56.44,50.57,0,0,0,148.3,0,22.96,0,32.71,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,20.32,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,28.71,0,76.36

94,23:15-23:30,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,0,0,0,5.7,98.32,18.34,1.79,20.76,21.82,0,0,0,0,18.07,0,8.62,175.79,56.44,50.57,0,0,0,148.3,0,22.96,0,32.71,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,20.37,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,28.71,0,76.36

95,23:30-23:45,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,0,0,0,5.7,98.32,18.34,5.64,20.76,21.82,0,0,0,0,18.07,0,8.62,175.79,56.44,50.57,0,0,0,148.3,0,22.96,0,22.3,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,20.4,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,28.71,0,76.36

96,23:45-24:00,24.99,42.15,33.94,7.05,0,0,125.27,0,0,0,0,65.42,81.92,0,3.22,0,549.38,55.38,45.53,40.57,0.96,0,0,0,5.7,98.32,18.34,9.86,20.76,21.82,0,0,0,0,18.07,0,8.62,175.79,56.44,50.57,0,0,0,148.3,0,22.96,0,22.3,24.52,0,5.73,0,0,52.7,13.04,47.12,0,0,20.44,45,27.69,667.25,0,0,0,0,130.84,0,348.98,148.25,28.71,0,76.36

