Block,Time,TALA,KHSTPP-II,KHSTPP-I,SASAN,BRBCL,FSTPP I & II,TANDA2,DHAULIGNGA,DULHASTI,BSIUL,RAPPB,ANTA_CRF,RIHAND3,DADRI_RF,AURY_LF,PARBATI3,DADRI_CRF,JHAJJAR,NAPP,URI,AURY_GF,TANAKPUR,TEHRI,DADRI_GF,ANTA_GF,RAPPC,KOLDAM,UNCHAHAR3,SALAL,CHAMERA2,URI2,RAMPUR,DADRI_LF,ANTA_LF,SEWA2,UNCHAHAR4,AURY_CRF,DADRT2,UNCHAHAR1,SINGRAULI,NJPC,AURY_RF,RIHAND2,KOTESHWR,KISHANGANGA,CHAMERA1,UNCHAHAR2,SINGRAULI_HYDRO,ANTA_RF,CHAMERA3,RIHAND1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,30.885835,0.000000,6.920372,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.412602,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

49,12:00-12:15,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,6.920372,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.615189,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

50,12:15-12:30,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,6.920372,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,127.508065,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.615189,0.752147,0.000000,11.189282,65.478723,0,0,0,0,0

51,12:30-12:45,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

52,12:45-13:00,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,19.028838,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,8.896951,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

53,13:00-13:15,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,0.000000,0.000000,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,0.000000,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

54,13:15-13:30,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,0.000000,0.000000,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,0.000000,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

55,13:30-13:45,0.000000,98.880206,31.097587,403.987419,19.293970,11.103697,5.168948,0.000000,0.000000,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,0.000000,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

56,13:45-14:00,0.000000,98.880206,31.097587,403.987419,19.293970,11.831563,5.168948,0.000000,0.000000,0.000000,0.000000,0.000000,93.507985,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.526067,0.000000,369.665901,12.640657,130.704405,0.000000,0.000000,96.991806,0.000000,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,65.478723,0,0,0,0,0

57,14:00-14:15,0.000000,96.950806,31.097587,403.987419,19.293970,11.045815,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,92.543285,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,15.595928,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,12.640657,137.911385,0.000000,0.000000,96.027106,0.000000,5.364151,0.000000,24.615189,0.752147,0.000000,0.000000,64.514023,0,0,0,0,0

58,14:15-14:30,0.000000,96.950806,31.097587,403.987419,19.293970,11.045815,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,92.543285,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,15.582124,51.565144,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,12.640657,137.285394,0.000000,0.000000,96.027106,0.000000,5.364151,0.000000,30.216140,0.752147,0.000000,0.000000,64.514023,0,0,0,0,0

59,14:30-14:45,0.000000,96.950806,31.097587,403.987419,19.293970,11.045815,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,119.226045,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,51.565144,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,136.946631,0.000000,0.000000,113.564512,0.000000,5.364151,13.553418,30.216140,0.752147,0.000000,0.000000,88.616424,0,0,0,0,0

60,14:45-15:00,0.000000,96.950806,31.097587,403.987419,19.293970,11.045815,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,118.884931,0.000000,0.000000,0.000000,0.000000,363.764252,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,51.565144,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,136.554818,0.000000,0.000000,113.239597,0.000000,5.364151,13.553418,30.216140,0.752147,0.000000,0.000000,88.362887,0,0,0,0,0

61,15:00-15:15,0.000000,143.065010,44.761192,403.987419,19.293970,11.932760,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,120.281714,0.000000,0.000000,0.000000,0.000000,383.154722,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,51.565144,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,138.159205,0.000000,0.000000,114.570053,0.000000,5.364151,27.106835,30.216140,0.752147,0.000000,0.000000,89.401065,0,0,0,0,0

62,15:15-15:30,0.000000,143.065010,44.761192,403.987419,19.293970,11.932760,4.106523,0.000000,0.000000,0.000000,0.000000,0.000000,122.111323,0.000000,0.000000,0.000000,0.000000,392.849958,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,51.565144,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,140.260748,0.000000,0.000000,116.312780,0.000000,5.364151,40.660253,30.216140,0.752147,0.000000,0.000000,90.760947,0,0,0,0,0

63,15:30-15:45,0.000000,143.065010,44.761192,403.987419,19.293970,13.312806,4.106523,0.000000,19.028838,0.000000,0.000000,0.000000,125.185302,0.000000,0.000000,0.000000,0.000000,405.670820,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,38.673858,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,143.791613,0.000000,0.000000,119.240789,0.000000,5.364151,40.660253,30.013553,0.752147,0.000000,0.000000,93.045725,0,0,0,0,0

64,15:45-16:00,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,4.106523,0.000000,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,405.670820,49.278909,31.950864,0.000000,0.000000,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,38.673858,0.000000,36.552984,0.000000,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,144.694340,0.000000,0.000000,119.989386,0.000000,5.364151,40.660253,30.013553,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

65,16:00-16:15,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,424.964820,49.278909,31.950864,0.000000,0.247156,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,38.673858,0.000000,36.552984,0.668568,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,144.694340,17.199730,0.000000,119.989386,0.000000,5.364151,40.660253,38.203816,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

66,16:15-16:30,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,424.964820,49.278909,31.950864,0.000000,0.247156,0.000000,0.000000,0.000000,32.714425,0.000000,19.050992,38.673858,0.000000,36.552984,0.906282,0.000000,0.000000,18.663196,2.342774,0.000000,369.665901,15.550385,144.694340,23.649629,0.000000,119.989386,0.000000,5.364151,40.660253,38.723637,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

67,16:30-16:45,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,441.512030,49.278909,30.885835,0.000000,1.235781,0.000000,0.000000,0.000000,32.714425,0.000000,23.577491,38.673858,0.000000,36.552984,0.906282,0.000000,0.000000,18.663196,2.980867,0.000000,403.430401,15.987563,144.694340,23.649629,0.000000,119.989386,0.000000,5.364151,40.660253,43.321421,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

68,16:45-17:00,0.000000,143.065010,44.761192,403.987419,19.293970,13.409330,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,446.335530,49.278909,30.885835,0.000000,1.235781,0.000000,0.000000,0.000000,32.714425,0.000000,26.554203,38.673858,0.000000,36.552984,0.906282,0.000000,0.000000,18.663196,2.980923,0.000000,432.371401,18.533422,144.694340,23.649629,0.000000,119.989386,0.000000,5.364151,40.660253,43.321421,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

69,17:00-17:15,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,436.688530,49.278909,30.885835,0.000000,2.347983,0.000000,0.000000,0.000000,32.714425,0.000000,26.663325,38.673858,0.000000,36.552984,1.663993,0.000000,0.000000,18.663196,2.980923,0.000000,461.312401,21.831161,144.694340,42.999326,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

70,17:15-17:30,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,441.512030,49.278909,30.885835,0.000000,2.347983,0.000000,0.000000,0.000000,32.714425,0.000000,26.663325,38.673858,0.000000,36.552984,1.663993,0.000000,0.000000,18.663196,2.980923,0.000000,490.253401,21.831161,144.694340,42.999326,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

71,17:30-17:45,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,451.159030,49.278909,30.885835,0.000000,2.347983,11.069072,0.000000,0.000000,32.714425,1.807556,24.054409,51.565144,0.000000,36.552984,1.663993,0.000000,0.000000,18.663196,2.980923,0.000000,509.547401,19.378797,144.694340,42.999326,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,0.000000,93.629868,0,0,0,0,0

72,17:45-18:00,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,10.475536,19.028838,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,441.512030,49.278909,30.885835,0.000000,2.347983,22.138145,0.000000,0.000000,32.714425,3.615112,24.054409,51.565144,3.946338,36.552984,2.659416,0.000000,0.000000,18.663196,2.980923,0.000000,509.547401,19.378797,144.694340,68.798922,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

73,18:00-18:15,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,10.475536,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,422.218030,49.278909,30.885835,0.000000,2.347983,44.276291,0.000000,0.000000,32.714425,3.615112,24.054409,51.565144,15.595928,36.552984,3.105128,0.000000,0.000000,18.663196,2.980923,0.000000,528.841401,19.378797,144.694340,80.623737,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,11.189282,93.629868,0,0,0,0,0

74,18:15-18:30,0.000000,143.065010,44.761192,403.987419,19.293970,11.397930,5.168948,20.951074,38.057675,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,407.747530,49.278909,30.885835,0.000000,2.347983,44.276291,0.000000,0.000000,32.714425,4.179974,24.054409,52.686126,31.191856,36.552984,4.561122,0.000000,0.000000,18.663196,2.980923,0.000000,499.900401,19.378797,144.694340,118.248147,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

75,18:30-18:45,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,57.086511,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,465.629530,49.278909,30.885835,0.000000,7.908996,44.276291,0.000000,0.000000,32.714425,8.947402,20.585540,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,451.665401,16.469069,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,37.723725,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

76,18:45-19:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,3.679721,0.000000,542.805530,49.278909,30.885835,0.000000,7.908996,44.276291,0.000000,0.000000,32.714425,8.947402,20.585540,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,451.665401,16.469069,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,37.723725,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

77,19:00-19:15,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,18.904932,0.000000,621.486366,49.278909,39.406066,0.000000,7.908996,44.276291,0.000000,0.000000,32.714425,8.947402,24.054409,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,470.959401,19.378797,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

78,19:15-19:30,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,0.000000,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,621.486366,49.278909,39.406066,0.000000,7.908996,44.276291,0.000000,0.000000,32.714425,8.947402,24.054409,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,490.253401,19.378797,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

79,19:30-19:45,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,581.393530,49.278909,39.406066,0.000000,6.178904,44.276291,0.000000,0.000000,32.714425,8.947402,24.054409,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,499.900401,19.378797,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

80,19:45-20:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,581.393530,49.278909,33.548407,0.000000,6.178904,44.276291,0.000000,0.000000,32.714425,8.947402,24.054409,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,509.547401,19.378797,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

81,20:00-20:15,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,37.809862,0.000000,533.730115,49.278909,33.548407,0.000000,5.437435,44.276291,0.000000,0.000000,32.714425,8.947402,23.195536,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,499.900401,18.921433,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

82,20:15-20:30,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,41.999311,57.086511,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,18.904932,0.000000,610.906115,49.278909,33.548407,0.000000,5.437435,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,490.253401,21.831161,144.694340,153.722591,0.000000,119.989386,10.009069,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

83,20:30-20:45,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,38.057675,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,2.943776,0.000000,581.393530,49.278909,33.548407,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,22.419628,46.787784,36.552984,5.125690,0.000000,0.000000,18.663196,2.980923,0.000000,577.076401,21.831161,144.694340,132.760419,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

84,20:45-21:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,38.057675,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,581.393530,49.278909,33.548407,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,7.795086,26.663325,21.298647,46.787784,36.552984,3.729125,0.000000,0.000000,18.663196,2.980923,0.000000,588.913174,21.831161,144.694340,96.748484,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

85,21:00-21:15,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,38.057675,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,621.486366,49.278909,39.406066,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,7.862869,26.663325,21.298647,46.787784,36.552984,3.729125,0.000000,0.000000,18.663196,2.980923,0.000000,588.696792,21.831161,144.694340,96.748484,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

86,21:15-21:30,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,38.057675,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,621.486366,49.278909,39.406066,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,21.298647,46.787784,36.552984,3.729125,0.000000,0.000000,18.663196,2.980923,0.000000,588.696792,21.831161,144.694340,96.748484,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

87,21:30-21:45,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,38.057675,6.290616,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,648.990694,49.278909,33.548407,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,22.419628,46.787784,36.552984,5.125690,0.000000,0.000000,18.663196,2.980923,0.000000,641.926387,21.831161,144.694340,132.760419,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

88,21:45-22:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,57.086511,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,2.100827,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,76.574239,47.829618,37.613562,5.125690,0.000000,0.000000,19.275103,2.980923,0.000000,660.199680,21.831161,144.694340,132.760419,0.000000,119.989386,28.359029,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

89,22:00-22:15,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,57.086511,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,2.100827,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,76.574239,47.829618,37.613562,5.927972,0.000000,0.000000,19.275103,2.980923,0.000000,660.199680,21.831161,144.694340,153.722591,0.000000,119.989386,28.359029,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

90,22:15-22:30,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,57.086511,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,2.100827,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,76.574239,47.829618,37.613562,5.913115,0.000000,0.000000,19.275103,2.980923,0.000000,660.199680,21.831161,144.694340,153.185099,0.000000,119.989386,28.359029,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

91,22:30-22:45,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,31.426610,57.086511,18.871847,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,39.406066,0.000000,2.100827,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,76.574239,47.829618,37.613562,5.125690,0.000000,0.000000,19.275103,2.980923,0.000000,660.199680,21.831161,144.694340,132.760419,0.000000,119.989386,28.359029,5.461681,40.660253,43.321421,0.752147,0.000000,33.601710,93.629868,0,0,0,0,0

92,22:45-23:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,20.951074,38.057675,18.871847,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,39.406066,0.000000,0.247156,44.276291,0.000000,0.000000,32.714425,8.947402,26.663325,40.355330,46.787784,36.552984,3.981696,0.000000,0.000000,18.663196,2.980923,0.000000,660.199680,21.831161,144.694340,103.198382,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

93,23:00-23:15,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,10.475536,38.057675,18.871847,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,0.247156,43.815079,0.000000,0.000000,32.714425,8.947402,26.663325,38.673858,46.787784,36.552984,3.729125,0.000000,0.000000,18.663196,2.980923,0.000000,664.114864,21.831161,144.694340,96.748484,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

94,23:15-23:30,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,0.000000,38.057675,18.871847,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,0.247156,43.815079,0.000000,0.000000,32.714425,8.947402,26.663325,38.673858,46.787784,36.552984,2.495989,0.000000,0.000000,18.663196,2.980923,0.000000,664.114864,21.831161,144.694340,64.498989,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

95,23:30-23:45,0.000000,143.065010,44.761192,403.987419,19.113151,9.657131,5.168948,0.000000,38.057675,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,1.235781,43.815079,0.000000,0.000000,32.714425,6.710552,26.663325,38.673858,46.787784,36.552984,1.663993,0.000000,0.000000,18.663196,2.980923,0.000000,664.114864,21.831161,144.694340,42.999326,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

96,23:45-24:00,0.000000,143.065010,44.761192,403.987419,19.293970,9.657131,5.168948,0.000000,38.057675,12.581232,0.000000,0.000000,125.970622,0.000000,0.000000,0.000000,0.000000,650.996760,49.278909,33.548407,0.000000,1.235781,43.815079,0.000000,0.000000,32.714425,4.473702,26.663325,38.673858,46.787784,36.552984,0.831996,0.000000,0.000000,18.663196,2.980923,0.000000,664.114864,21.831161,144.694340,21.499663,0.000000,119.989386,8.896951,5.364151,40.660253,43.321421,0.752147,0.000000,22.378566,93.629868,0,0,0,0,0

