Block,Time,UNCHAHAR4,RIHAND1,AURY_CRF,SALAL,JHAJJAR,DADRT2,TANDA2,ANTA_LF,AURY_LF,UNCHAHAR2,RAMPUR,DADRI_RF,AURY_GF,RAPPC,ANTA_CRF,NJPC,TANAKPUR,KOTESHWR,CHAMERA1,DHAULIGNGA,CHAMERA3,URI,AURY_RF,PARBATI3,CHAMERA2,RAPPB,UNCHAHAR3,SINGRAULI_HYDRO,ANTA_RF,SEWA2,KISHANGANGA,BSIUL,DADRI_GF,ANTA_GF,RIHAND2,NAPP,KOLDAM,DADRI_LF,URI2,SINGRAULI,UNCHAHAR1,DULHASTI,TEHRI,DADRI_CRF,RIHAND3,TALA,KHSTPP-II,FSTPP I & II,KUDGI,SASAN,KHSTPP-I,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,88.936400,0.000000,79.754683,454.571438,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,13.517366,26.434121,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,9.884765,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.339345,18.460957,0,0,0,0,0

48,11:45-12:00,0.000000,88.936400,0.000000,79.754683,466.171838,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,13.517366,26.434121,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,10.403239,134.670977,9.884765,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.339345,19.334041,0,0,0,0,0

49,12:00-12:15,0.000000,88.936400,0.000000,79.754683,432.337338,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,13.517366,17.622748,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,10.403239,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.339345,19.334041,0,0,0,0,0

50,12:15-12:30,0.000000,88.936400,0.000000,79.754683,438.137538,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,13.517366,17.622748,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,10.403239,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.339345,19.334041,0,0,0,0,0

51,12:30-12:45,0.000000,88.936400,0.000000,79.754683,449.737938,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,113.883834,11.764256,8.578496,27.163033,17.622748,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,10.403239,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.926132,19.334041,0,0,0,0,0

52,12:45-13:00,0.000000,88.936400,0.000000,79.754683,439.104238,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,119.010437,11.764256,8.578496,27.163033,17.622748,9.355568,14.941315,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.926132,19.334041,0,0,0,0,0

53,13:00-13:15,0.000000,88.936400,0.000000,79.754683,434.270738,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,119.010437,11.764256,8.578496,27.163033,17.622748,9.355568,10.672368,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,5.201619,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.926132,19.334041,0,0,0,0,0

54,13:15-13:30,0.000000,88.936400,0.000000,79.754683,422.670338,439.309178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,119.010437,11.764256,8.578496,27.163033,17.622748,9.355568,10.672368,0.000000,0.000000,21.906389,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,5.201619,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,29.926132,19.334041,0,0,0,0,0

55,13:30-13:45,0.000000,88.936400,0.000000,79.754683,429.437238,473.143678,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,119.010437,11.764256,8.578496,27.163033,17.622748,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,5.201619,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

56,13:45-14:00,0.000000,88.936400,0.000000,79.754683,484.539138,487.644178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,119.010437,11.764256,8.578496,27.163033,17.622748,9.355568,16.008552,0.000000,0.000000,18.040555,0.000000,9.899008,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,5.201619,134.670977,7.808519,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

57,14:00-14:15,0.000000,88.936400,0.000000,79.754683,528.040638,496.632939,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,27.163033,17.622748,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,17.711200,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

58,14:15-14:30,0.000000,88.936400,0.000000,79.754683,598.609738,506.978178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,27.163033,17.622748,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

59,14:30-14:45,0.000000,88.936400,0.000000,79.754683,626.155854,506.978178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,27.163033,17.622748,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

60,14:45-15:00,0.000000,88.936400,0.000000,79.754683,626.155854,506.978178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,27.163033,17.622748,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,13.447957,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

61,15:00-15:15,0.000000,88.936400,0.000000,74.138156,626.155854,535.979178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,27.163033,17.622748,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

62,15:15-15:30,0.000000,88.936400,0.000000,74.138156,626.155854,564.980178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,8.578496,40.744549,17.622748,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

63,15:30-15:45,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,17.622748,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

64,15:45-16:00,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,17.622748,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,17.725895,0.000000,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

65,16:00-16:15,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,17.725895,0.665747,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

66,16:15-16:30,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,17.725895,0.665747,0.000000,0.000000,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,17.052588,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

67,16:30-16:45,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,17.725895,1.017113,0.000000,4.510139,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,0.000000,0.000000,119.547560,19.894686,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

68,16:45-17:00,0.000000,88.936400,0.000000,74.138156,626.155854,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,17.725895,1.017113,0.000000,4.767861,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,13.737194,47.790319,14.616504,0.000000,119.547560,19.894686,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

69,17:00-17:15,0.000000,88.936400,0.000000,76.721759,550.274738,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,46.958419,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,9.741919,47.790319,30.451050,0.000000,119.547560,19.894686,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

70,17:15-17:30,0.000000,88.936400,0.000000,76.721759,530.940738,593.981178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,9.741919,47.790319,30.451050,0.000000,119.547560,19.894686,142.603355,12.362160,135.34,403.476412,30.512919,19.334041,0,0,0,0,0

71,17:30-17:45,0.000000,88.936400,0.000000,64.028408,530.940738,574.647178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,9.741919,47.790319,30.451050,0.000000,119.547560,19.894686,142.603355,12.362160,122.77,402.388875,30.512919,19.334041,0,0,0,0,0

72,17:45-18:00,0.000000,88.936400,0.000000,76.721759,530.940738,550.479678,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,9.753036,134.670977,9.741919,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,111.17,402.388875,30.512919,19.334041,0,0,0,0,0

73,18:00-18:15,0.000000,88.936400,0.000000,76.721759,530.940738,574.647178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,10.672368,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,9.741919,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,105.11,402.388875,30.512919,19.334041,0,0,0,0,0

74,18:15-18:30,0.000000,88.936400,0.000000,76.721759,550.274738,574.647178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,11.764256,8.578496,40.744549,26.434121,9.355568,14.941315,0.000000,0.000000,18.040555,0.000000,12.799108,1.017113,0.000000,5.051356,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,9.741919,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,90.87,402.388875,30.512919,19.334041,0,0,0,0,0

75,18:30-18:45,0.000000,88.936400,0.000000,76.721759,619.668181,642.316178,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,10.525913,8.578496,40.744549,26.178719,18.711136,14.941315,0.000000,0.000000,18.040555,0.000000,17.697472,1.017113,0.000000,10.205800,0.000000,3.190110,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,13.734627,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,83.14,402.388875,30.512919,19.334041,0,0,0,0,0

76,18:45-19:00,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,128.165086,9.782907,17.156992,40.744549,35.373196,18.711136,19.210262,0.000000,0.000000,28.993750,0.000000,25.063631,1.017113,0.000000,10.205800,0.000000,3.190110,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.512919,19.334041,0,0,0,0,0

77,19:00-19:15,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,28.594986,40.744549,36.267104,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.017113,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.512919,19.334041,0,0,0,0,0

78,19:15-19:30,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,28.594986,40.744549,36.267104,28.095016,46.958419,0.000000,0.000000,38.194433,0.000000,25.063631,1.017113,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.512919,19.334041,0,0,0,0,0

79,19:30-19:45,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,28.594986,40.744549,36.267104,28.095016,46.958419,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.512919,19.334041,0,0,0,0,0

80,19:45-20:00,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,28.594986,40.744549,36.267104,28.095016,14.941315,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.512919,19.334041,0,0,0,0,0

81,20:00-20:15,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,9.782907,28.594986,40.744549,36.267104,28.095016,14.941315,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

82,20:15-20:30,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,28.594986,40.744549,36.267104,28.095016,14.941315,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

83,20:30-20:45,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,10.525913,28.594986,40.744549,36.267104,28.095016,14.941315,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,19.006675,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

84,20:45-21:00,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,25.735487,40.744549,35.373196,28.095016,14.941315,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,10.205800,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,43.849512,0.000000,119.547560,19.894686,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

85,21:00-21:15,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,25.735487,40.744549,35.373196,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,10.205800,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,43.849512,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

86,21:15-21:30,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,25.735487,40.744549,35.373196,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,10.205800,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,11.703644,134.670977,19.319500,47.790319,43.849512,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

87,21:30-21:45,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,25.735487,40.744549,35.373196,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,10.205800,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,43.849512,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

88,21:45-22:00,0.000000,88.936400,0.000000,76.721759,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,28.594986,40.744549,36.267104,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,12.607315,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

89,22:00-22:15,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,28.594986,40.744549,1.277011,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,12.607315,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

90,22:15-22:30,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,28.594986,40.744549,1.277011,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,12.607315,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

91,22:30-22:45,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,28.594986,40.744549,1.277011,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

92,22:45-23:00,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,135.671898,11.764256,28.594986,40.744549,1.277011,28.095016,19.210262,0.000000,0.000000,38.194433,0.000000,25.063631,1.035606,0.000000,15.277773,0.000000,6.303657,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,60.171275,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,402.388875,30.219525,19.334041,0,0,0,0,0

93,23:00-23:15,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,109.855788,11.764256,17.156992,40.744549,1.277011,18.711136,19.210262,0.000000,0.000000,38.194433,0.000000,25.511310,1.035606,0.000000,10.205800,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,58.466016,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,403.446203,30.219525,19.334041,0,0,0,0,0

94,23:15-23:30,0.000000,88.936400,0.000000,73.014851,631.400202,663.910184,0.000000,0.000000,0.000000,18.386634,0.000000,0.000000,0.000000,49.437715,0.000000,109.855788,11.764256,17.156992,40.744549,1.277011,18.711136,19.210262,0.000000,0.000000,38.194433,0.000000,25.511310,1.035606,0.000000,5.102900,0.000000,1.063370,0.000000,0.000000,114.191438,37.683899,0.000000,0.000000,13.004048,134.670977,19.319500,47.790319,58.466016,0.000000,119.547560,19.042057,142.603355,12.362160,74.44,403.476412,30.219525,19.334041,0,0,0,0,0

