Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,NLCTS2EXP,NNTPP,SIMHST2,NTPL,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,MAPS,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
50,12:15-12:30,30.36,37.89052,124.384996,130.580717,0,132.923905,9.9918,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,1.873697,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

51,12:30-12:45,30.36,27.964072,124.384996,130.580717,0,132.923905,12.0414,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,1.873697,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,80.112914,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

52,12:45-13:00,30.36,27.964072,124.384996,130.580717,0,132.923905,12.0414,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,1.873697,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

53,13:00-13:15,30.36,27.964072,124.384996,130.580717,0,132.923905,12.0414,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,3.864502,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

54,13:15-13:30,30.36,27.964072,124.384996,130.580717,0,132.923905,12.0414,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

55,13:30-13:45,30.36,27.964072,124.384996,130.580717,0,132.923905,3.2025,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,6.956103,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

56,13:45-14:00,30.36,27.964072,124.384996,130.580717,0,132.923905,3.2025,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

57,14:00-14:15,30.36,27.165099,124.384996,130.580717,0,132.923905,4.3554,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

58,14:15-14:30,30.36,27.165099,124.384996,130.580717,0,132.923905,8.1984,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

59,14:30-14:45,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,46.48,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

60,14:45-15:00,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,46.48,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

61,15:00-15:15,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,51.128,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

62,15:15-15:30,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,51.128,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

63,15:30-15:45,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

64,15:45-16:00,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,31.125953,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,50.181712,0,81.47076,0,0,0,61.52811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

65,16:00-16:15,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,3.814367,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

66,16:15-16:30,30.36,27.165099,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

67,16:30-16:45,30.36,35.154834,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

68,16:45-17:00,30.36,35.154834,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,77.854,1.212818,44.906625,0,5.534085,48.849727,16.783217,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

69,17:00-17:15,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,20.490299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

70,17:15-17:30,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.045,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

71,17:30-17:45,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

72,17:45-18:00,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,22.630299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,7.628735,6.745515,0,97.055943,28.09872,48.499829,688.715948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,348.975

73,18:00-18:15,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,20.130299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,12.205976,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.232,15.00135,348.975

74,18:15-18:30,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,20.130299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.938,15.00135,348.975

75,18:30-18:45,30.36,31.95894,124.384996,130.580717,0,132.923905,0,63.745048,20.130299,27.63898,79.37622,1.212818,44.306625,0,5.534085,48.849727,78.386778,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,41.501271,10.211652,179.962454,67.823003,34.831253,43.536137,0,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

76,18:45-19:00,30.36,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,20.130299,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

77,19:00-19:15,30.36,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530003,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

78,19:15-19:30,30.36,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

79,19:30-19:45,39.744,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,78.386778,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

80,19:45-20:00,39.744,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,9.154482,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

81,20:00-20:15,39.744,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.644,15.00135,348.975

82,20:15-20:30,39.744,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.791,15.00135,348.975

83,20:30-20:45,41.4,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,6.5208,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.938,15.00135,348.975

84,20:45-21:00,41.4,31.95894,124.384996,130.580717,9.514482,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.938,15.00135,348.975

85,21:00-21:15,41.4,33.556887,124.384996,130.580717,9.514482,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,7.938,15.00135,348.975

86,21:15-21:30,41.4,33.556887,124.384996,130.580717,9.514482,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.085,15.00135,348.975

87,21:30-21:45,41.4,33.556887,124.384996,130.580717,9.514482,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,1.1,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.232,15.00135,348.975

88,21:45-22:00,41.4,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,19.5624,0,0,0,50.181713,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.379,15.00135,348.975

89,22:00-22:15,41.4,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,19.5624,0,0,0,51.485135,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.526,15.00135,348.975

90,22:15-22:30,41.4,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,19.5624,0,0,0,51.485135,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,8.673,15.00135,348.975

91,22:30-22:45,41.4,39.469291,124.384996,130.580717,18.838674,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.922624,0,97.055943,28.09872,50.070673,688.415948,59.175403,422.443785,8.492299,45.559174,10.211652,182.023943,67.823003,34.831253,43.536137,19.5624,0,0,0,51.485135,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.114,15.00135,348.975

92,22:45-23:00,41.4,33.556887,124.384996,130.580717,0,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,4.272092,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.114,15.00135,348.975

93,23:00-23:15,41.4,33.556887,124.384996,130.580717,0,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.261,15.00135,348.975

94,23:15-23:30,41.4,33.556887,124.384996,130.580717,0,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,9.408,15.00135,348.975

95,23:30-23:45,41.4,33.556887,124.384996,130.580717,0,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,24.255,15.00135,348.975

96,23:45-24:00,41.4,33.556887,124.384996,130.580717,0,132.923905,0,63.745048,17.927664,27.63898,79.37622,1.212818,43.706625,0,5.534085,48.849727,0,6.745515,0,97.055943,28.09872,48.499829,688.415948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.823003,34.831253,43.536137,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,148.302375,24.255,15.00135,348.975

