Block,Time,CHAMERA3,URI,DADRI_RF,TANAKPUR,AURY_RF,SINGRAULI,ANTA_RF,ANTA_CRF,DADRI_GF,DHAULIGNGA,AURY_CRF,DADRT2,KOLDAM,JHAJJAR,RAMPUR,BSIUL,UNCHAHAR4,URI2,KISHANGANGA,ANTA_GF,CHAMERA2,NAPP,TANDA2,UNCHAHAR3,BRBCL,RAPPC,UNCHAHAR1,RAPPB,TEHRI,SEWA2,KHSTPP-II,KHSTPP-I,AURY_GF,RIHAND2,RIHAND1,RIHAND3,TALA,FSTPP I & II,SASAN,AURY_LF,KOTESHWR,ANTA_LF,NJPC,UNCHAHAR2,DADRI_LF,CHAMERA1,SALAL,SINGRAULI_HYDRO,DADRI_CRF,PARBATI3,DULHASTI,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,228.244949,0.000000,319.526842,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,17.396531,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

48,11:45-12:00,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,218.615749,0.000000,319.526842,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

49,12:00-12:15,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,215.774643,0.000000,319.526842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

50,12:15-12:30,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,218.541610,0.000000,319.526842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

51,12:30-12:45,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,218.541610,0.000000,319.526842,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,18.819081,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

52,12:45-13:00,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,205.044210,0.000000,276.142342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,11.865950,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

53,13:00-13:15,0.000000,8.514931,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,202.691806,0.000000,256.860342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

54,13:15-13:30,0.000000,8.514931,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,194.323418,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,8.787751,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

55,13:30-13:45,0.000000,8.514931,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,6.103521,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

56,13:45-14:00,0.000000,8.514931,0.000000,8.027579,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

57,14:00-14:15,0.000000,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,14.100348,403.736157,0.000000,8.555423,0.000000,0.000000,27.739471,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

58,14:15-14:30,0.000000,8.514931,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

59,14:30-14:45,0.000000,3.193099,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

60,14:45-15:00,0.000000,3.193099,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

61,15:00-15:15,0.000000,3.193099,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,68.337336,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

62,15:15-15:30,0.000000,3.193099,0.000000,3.705036,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,233.721942,0.000000,0.000000,0.000000,6.484537,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,68.337336,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

63,15:30-15:45,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,256.860342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,68.337336,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

64,15:45-16:00,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,256.860342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,68.337336,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

65,16:00-16:15,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,175.157110,0.000000,256.860342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,13.443410,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

66,16:15-16:30,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,208.900610,0.000000,276.142342,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

67,16:30-16:45,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,257.179749,0.000000,276.142342,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,10.592085,19.281969,52.118668,8.676900,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

68,16:45-17:00,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,257.179749,0.000000,303.137142,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,11.849568,19.281969,52.118668,11.783423,0.000000,0.000000,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,18.260054,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,0.000000,89.66,0,0,0,0,0

69,17:00-17:15,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,257.179749,0.000000,347.485742,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,14.033922,19.281969,52.118668,11.783423,0.000000,15.002360,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,36.520108,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

70,17:15-17:30,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,8.787675,0.000000,218.615749,0.000000,347.485742,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,14.033922,19.281969,52.118668,11.783423,0.000000,15.002360,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,54.780162,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,89.66,0,0,0,0,0

71,17:30-17:45,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,15.282913,0.000000,218.615749,0.000000,347.485742,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,12.697236,0.000000,0.000000,14.033922,19.281969,52.118668,11.783423,0.000000,30.004720,0.000000,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,70.301208,40.868295,0.000000,6.778587,2.240568,0.571740,0.000000,3.681898,15.887261,89.66,0,0,0,0,0

72,17:45-18:00,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,15.282913,0.000000,218.615749,0.000000,357.126742,0.000000,0.000000,0.000000,23.863095,0.000000,0.000000,12.697236,0.000000,0.000000,14.033922,19.281969,52.118668,11.783423,0.000000,45.007080,4.369494,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,91.300270,40.868295,0.000000,13.404846,2.240568,0.571740,0.000000,15.763432,15.887261,89.66,0,0,0,0,0

73,18:00-18:15,0.000000,3.193099,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,26.424157,0.000000,199.259610,0.000000,320.490942,0.000000,2.121020,0.000000,23.863095,0.000000,0.000000,25.394471,0.000000,0.000000,11.408716,19.281969,52.118668,8.676900,0.000000,45.007080,4.369494,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,17.110847,0.000000,109.560324,40.868295,0.000000,21.325892,2.240568,0.571740,0.000000,31.526864,31.774522,89.66,0,0,0,0,0

74,18:15-18:30,9.330406,8.514931,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,193.475010,0.000000,320.490942,0.000000,12.573407,0.000000,23.863095,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,8.676900,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,135.307000,40.868295,0.000000,30.465560,2.240568,0.571740,0.000000,31.526864,47.661784,89.66,0,0,0,0,0

75,18:30-18:45,9.330406,38.317190,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,188.654510,0.000000,320.490942,0.000000,12.573407,0.000000,23.863095,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,7.712800,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,135.307000,40.868295,0.000000,36.558672,2.240568,0.571740,0.000000,31.526864,47.661784,89.66,0,0,0,0,0

76,18:45-19:00,9.330406,38.317190,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,193.475010,0.000000,320.490942,0.000000,12.573407,0.000000,23.863095,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,7.712800,0.000000,45.007080,10.157788,142.219814,43.625525,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,135.307000,40.868295,0.000000,36.558672,2.240568,0.571740,0.000000,31.526864,47.661784,89.66,0,0,0,0,0

77,19:00-19:15,14.732219,6.386198,0.000000,4.940048,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,230.044549,0.000000,320.490942,0.000000,12.573407,0.000000,23.863095,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,7.712800,0.000000,45.007080,10.157788,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,135.124400,40.868295,0.000000,25.134087,2.240568,0.571740,0.000000,15.763432,47.661784,89.66,0,0,0,0,0

78,19:15-19:30,14.732219,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,284.100410,0.000000,320.490942,0.000000,12.573407,0.000000,9.078351,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,7.645313,0.000000,45.007080,10.157788,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,127.820378,40.868295,0.000000,25.134087,2.240568,0.571740,0.000000,3.681898,47.661784,89.66,0,0,0,0,0

79,19:30-19:45,14.732219,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,35.232209,0.000000,284.100410,0.000000,292.532042,0.000000,12.573407,0.000000,5.836083,0.000000,0.000000,38.091707,0.000000,0.000000,10.698136,19.281969,52.118668,7.645313,0.000000,45.007080,10.157788,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,19.012052,0.000000,118.690351,40.868295,0.000000,24.981759,2.240568,0.571740,0.000000,0.000000,47.661784,89.66,0,0,0,0,0

80,19:45-20:00,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,17.616105,0.000000,291.887349,0.000000,273.250042,0.000000,12.573407,0.000000,5.836083,0.000000,0.000000,19.277180,0.000000,0.000000,10.698136,19.281969,52.118668,7.645313,0.000000,45.007080,4.369494,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,17.110847,0.000000,73.040216,40.868295,0.000000,12.947863,2.240568,0.571740,0.000000,0.000000,47.661784,89.66,0,0,0,0,0

81,20:00-20:15,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,8.787675,0.000000,247.464610,0.000000,256.860342,0.000000,6.286703,0.000000,5.836083,0.000000,0.000000,3.855436,0.000000,0.000000,9.599062,19.281969,52.118668,7.577826,0.000000,45.007080,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,63.910189,35.134696,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,31.774522,89.66,0,0,0,0,0

82,20:15-20:30,0.000000,38.317190,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,247.464610,0.000000,253.003942,0.000000,6.286703,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,45.007080,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,36.520108,35.134696,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,87.73,0,0,0,0,0

83,20:30-20:45,0.000000,8.514931,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,243.608210,0.000000,233.721942,0.000000,6.286703,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,43.731576,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,18.260054,35.134696,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,84.84,0,0,0,0,0

84,20:45-21:00,0.000000,6.386198,0.000000,4.322542,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,254.830912,0.000000,233.721942,0.000000,0.000000,0.000000,5.836083,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,43.731576,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,18.260054,40.868295,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,81.95,0,0,0,0,0

85,21:00-21:15,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,270.256512,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,43.731576,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,82.91,0,0,0,0,0

86,21:15-21:30,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,277.969312,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,43.731576,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,19.985793,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,2.240568,0.571740,0.000000,0.000000,15.887261,82.91,0,0,0,0,0

87,21:30-21:45,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,266.400112,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,43.731576,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,80.98,0,0,0,0,0

88,21:45-22:00,0.000000,38.317190,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,248.082212,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,29.154384,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,80.98,0,0,0,0,0

89,22:00-22:15,0.000000,38.317190,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,263.507812,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,29.154384,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,76.16,0,0,0,0,0

90,22:15-22:30,0.000000,8.514931,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,245.189912,0.000000,233.721942,0.000000,0.000000,0.000000,7.132990,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,29.154384,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,15.782317,403.736157,0.000000,8.555423,0.000000,0.000000,31.222186,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,75.20,0,0,0,0,0

91,22:30-22:45,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,198.913112,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,29.154384,0.000000,142.219814,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,10.705945,403.736157,0.000000,8.555423,0.000000,0.000000,25.662125,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,72.31,0,0,0,0,0

92,22:45-23:00,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,171.927953,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,14.759407,0.000000,113.051234,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,10.705945,403.736157,0.000000,8.555423,0.000000,0.000000,25.662125,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,70.38,0,0,0,0,0

93,23:00-23:15,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,171.918312,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,13.969809,0.000000,113.051234,39.208983,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,12.533300,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,68.45,0,0,0,0,0

94,23:15-23:30,0.000000,6.386198,0.000000,3.087530,0.000000,118.945838,0.000000,0.000000,0.000000,0.000000,0.000000,171.918312,0.000000,233.721942,0.000000,0.000000,0.000000,5.187629,0.000000,0.000000,0.000000,0.000000,0.000000,4.685526,19.281969,52.118668,7.577826,0.000000,0.000000,0.000000,113.051234,32.169414,0.000000,113.884312,73.271600,119.226029,0.000000,4.820500,403.736157,0.000000,0.000000,0.000000,0.000000,12.533300,0.000000,0.000000,12.323126,0.571740,0.000000,0.000000,15.887261,66.52,0,0,0,0,0

