Block,Time,KOTESHWR,ANTA_CRF,KOLDAM,NAPP,URI2,DADRI_RF,AURY_LF,TANDA2,RAPPB,KISHANGANGA,ANTA_LF,UNCHAHAR2,JHAJJAR,AURY_GF,DULHASTI,CHAMERA3,RIHAND3,SALAL,BSIUL,PARBATI3,RIHAND1,AURY_RF,SINGRAULI,CHAMERA1,DADRI_GF,UNCHAHAR1,UNCHAHAR4,TEHRI,DHAULIGNGA,ANTA_GF,DADRT2,RAMPUR,RAPPC,TANAKPUR,URI,DADRI_LF,ANTA_RF,AURY_CRF,NJPC,DADRI_CRF,SEWA2,RIHAND2,CHAMERA2,BRBCL,KUDGI,UNCHAHAR3,KHSTPP-I,TALA,KHSTPP-II,SINGRAULI_HYDRO,FSTPP I & II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.160283,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,0.000000,88.300012,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

48,11:45-12:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.176615,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,1.289944,88.300012,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.572547,0.925605,10.636378,405.243729,0,0,0,0,0

49,12:00-12:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.160283,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,4.385810,88.300012,38.233943,14.515500,45.37,14.608883,19.285972,19.915266,72.363735,0.925605,7.133788,405.243729,0,0,0,0,0

50,12:15-12:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,198.126898,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.176615,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,88.300012,38.233943,14.515500,45.37,14.608883,18.134504,19.915266,72.363735,0.925605,7.133788,405.243729,0,0,0,0,0

51,12:30-12:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,144.903398,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.160283,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,88.300012,38.233943,14.515500,45.37,14.608883,18.134504,19.915266,71.889562,0.925605,7.037018,403.893788,0,0,0,0,0

52,12:45-13:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,40.136325,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.176615,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,88.300012,38.233943,14.515500,45.37,14.608883,18.134504,19.915266,71.889562,0.925605,7.037018,403.893788,0,0,0,0,0

53,13:00-13:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,71.037399,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.160283,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,111.830567,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.098374,0.925605,10.539608,403.893788,0,0,0,0,0

54,13:15-13:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.176615,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,5.108179,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.098374,0.925605,10.539608,403.893788,0,0,0,0,0

55,13:30-13:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.145993,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.098374,0.925605,10.539608,403.893788,0,0,0,0,0

56,13:45-14:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.009952,112.969298,0.000000,47.839755,28.124079,57.442188,80.961653,19.026337,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.744276,0.000000,65.354587,35.409788,0.000000,364.166407,0.000000,49.488855,11.404538,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.608883,22.296776,19.915266,94.098374,0.925605,10.539608,403.893788,0,0,0,0,0

57,14:00-14:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.855120,144.845336,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.145993,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,104.440407,0.925605,10.287135,403.893788,0,0,0,0,0

58,14:15-14:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.845443,173.876336,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.166407,0.000000,49.488855,11.652463,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,121.972233,0.925605,10.287135,403.893788,0,0,0,0,0

59,14:30-14:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.845443,193.230336,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.145993,0.000000,49.488855,11.652463,50.212018,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,123.913888,0.925605,10.287135,403.893788,0,0,0,0,0

60,14:45-15:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.845443,217.422836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.166407,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,10.216357,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,123.913888,0.925605,10.287135,403.893788,0,0,0,0,0

61,15:00-15:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.845443,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.145993,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,123.913888,0.925605,10.287135,403.893788,0,0,0,0,0

62,15:15-15:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.845443,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,364.166407,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,14.454051,27.094536,24.182823,123.913888,0.925605,10.287135,403.893788,0,0,0,0,0

63,15:30-15:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.874160,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,420.377493,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.197231,0,0,0,0,0

64,15:45-16:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,41.282082,0.000000,10.618475,0.000000,65.354587,35.409788,0.000000,468.762493,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.243729,0,0,0,0,0

65,16:00-16:15,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,27.521388,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,546.178493,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,1.050922,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.243729,0,0,0,0,0

66,16:15-16:30,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.684225,0.000000,74.447096,0.000000,134.810287,27.521388,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,577.471878,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,1.050922,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.243729,0,0,0,0,0

67,16:30-16:45,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,74.447096,0.000000,134.810287,27.521388,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,577.471878,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,1.050922,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.243729,0,0,0,0,0

68,16:45-17:00,34.349479,0.000000,0.000000,37.309480,31.372176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.172030,227.099836,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,74.447096,0.000000,134.810287,27.521388,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,577.471878,0.000000,49.488855,11.652463,44.870314,0.000000,0.000000,1.050922,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,27.094536,24.182823,123.913888,0.925605,10.287135,405.243729,0,0,0,0,0

69,17:00-17:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,198.068836,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,82.496812,0.000000,134.810287,27.521388,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,577.471878,0.000000,49.488855,12.768124,44.870314,0.000000,0.000000,0.008646,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,31.131877,24.182823,142.750870,0.907093,13.789725,405.243729,0,0,0,0,0

70,17:15-17:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,198.068836,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,10.647506,0.000000,65.354587,35.409788,0.000000,577.471878,0.000000,49.488855,12.768124,44.870314,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,20.986510,31.131877,24.182823,142.750870,0.907093,13.789725,405.243729,0,0,0,0,0

71,17:30-17:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,270.897938,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,14.593303,0.000000,65.354587,35.409788,0.000000,652.178318,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.537700,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

72,17:45-18:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,338.636938,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,14.593303,0.000000,65.354587,35.409788,0.000000,664.596964,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.537700,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

73,18:00-18:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,384.588172,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,16.587809,0.000000,65.354587,35.409788,0.000000,664.596964,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.537700,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

74,18:15-18:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,384.588172,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,19.339484,0.000000,65.354587,35.409788,0.000000,664.596964,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.537700,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

75,18:30-18:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,377.601378,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,35.409788,0.000000,659.436068,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

76,18:45-19:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,406.632378,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,35.409788,0.000000,659.436068,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

77,19:00-19:15,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,441.256684,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,3.079705,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,12.768124,34.186906,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

78,19:15-19:30,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,441.256684,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,15.822294,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,12.768124,34.186906,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

79,19:30-19:45,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,472.165022,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,15.822294,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

80,19:45-20:00,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,472.165022,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,15.822294,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,12.768124,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

81,20:00-20:15,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,477.177708,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,15.822294,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

82,20:15-20:30,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,477.177708,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,15.822294,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

83,20:30-20:45,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,486.854708,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,1.231882,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,36.304620,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

84,20:45-21:00,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,515.885708,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.640321,0.000000,65.354587,35.409788,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,45.37,25.321806,31.131006,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

85,21:00-21:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,515.885708,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.510649,0.000000,65.354587,35.409788,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,29.03,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

86,21:15-21:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,525.562708,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.510649,0.000000,65.354587,35.409788,0.000000,659.436068,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,29.03,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

87,21:30-21:45,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,573.947708,0.000000,47.839755,28.124079,57.442188,80.961653,6.342112,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,35.409788,0.000000,664.596956,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,29.03,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

88,21:45-22:00,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,36.304620,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,29.03,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

89,22:00-22:15,38.929410,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,36.304620,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,24.19,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

90,22:15-22:30,38.929410,0.000000,0.000000,37.309480,30.591126,14.515500,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,0.000000,82.496812,14.515500,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,36.304620,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,24.19,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

91,22:30-22:45,38.929410,0.000000,0.000000,37.309480,30.591126,14.515500,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,0.000000,82.496812,14.515500,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,36.304620,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,19.35,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

92,22:45-23:00,38.929410,0.000000,0.000000,37.309480,30.591126,14.515500,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,29.574460,57.442188,80.961653,18.930534,0.000000,82.496812,14.515500,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,36.304620,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,149.695884,0.000000,15.293577,114.309562,38.827317,14.515500,19.35,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

93,23:00-23:15,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,611.199320,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,82.496812,14.515500,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,35.409788,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,19.35,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

94,23:15-23:30,34.349479,0.000000,0.000000,37.309480,30.591126,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.511464,593.301708,0.000000,47.839755,28.124079,57.442188,80.961653,12.620356,0.000000,82.496812,0.000000,134.810287,41.282082,0.000000,18.019542,0.000000,65.354587,35.409788,0.000000,664.596964,0.000000,49.488855,11.652463,32.050224,0.000000,0.000000,0.000000,148.642010,0.000000,15.293577,114.309562,38.233943,14.515500,19.35,25.321806,30.544483,24.182823,142.750870,0.925605,13.789725,405.243729,0,0,0,0,0

