Block,Time,UNCHAHAR3,CHAMERA1,DADRT2,RIHAND2,RIHAND1,KOTESHWR,DADRI_LF,NJPC,BSIUL,ANTA_LF,URI,CHAMERA2,TEHRI,UNCHAHAR2,ANTA_RF,AURY_CRF,DHAULIGNGA,SALAL,AURY_RF,SINGRAULI_HYDRO,UNCHAHAR4,DADRI_GF,SINGRAULI,RAMPUR,DULHASTI,DADRI_RF,UNCHAHAR1,ANTA_CRF,AURY_GF,RIHAND3,CHAMERA3,KISHANGANGA,JHAJJAR,KOLDAM,PARBATI3,AURY_LF,DADRI_CRF,NAPP,TANAKPUR,TANDA2,RAPPB,RAPPC,URI2,ANTA_GF,SEWA2,SASAN,KHSTPP-II,TALA,KHSTPP-I,FSTPP I & II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,22.803475,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,436.512248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

49,12:00-12:15,22.803475,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,417.258248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

50,12:15-12:30,22.803475,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,398.004248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,13.718475,19.254035,0,0,0,0,0

51,12:30-12:45,18.384201,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,28.886102,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,375.453000,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,39.099483,13.122082,19.254035,0,0,0,0,0

52,12:45-13:00,18.384201,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,28.886102,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,134.576603,0.000000,39.099483,13.122082,19.254035,0,0,0,0,0

53,13:00-13:15,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,105.117983,0.000000,32.904027,12.282704,19.254035,0,0,0,0,0

54,13:15-13:30,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.128183,19.254035,0,0,0,0,0

55,13:30-13:45,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.108350,19.254035,0,0,0,0,0

56,13:45-14:00,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.108350,19.254035,0,0,0,0,0

57,14:00-14:15,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

58,14:15-14:30,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

59,14:30-14:45,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

60,14:45-15:00,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,12.433270,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,97.714050,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

61,15:00-15:15,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,12.433270,23.249205,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,115.013865,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

62,15:15-15:30,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,12.555148,0.000000,35.073086,0.000000,12.433270,28.886102,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,115.013865,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

63,15:30-15:45,14.921850,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,12.433270,28.886102,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,115.013865,0.000000,31.033116,10.947728,19.254035,0,0,0,0,0

64,15:45-16:00,18.384201,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,24.866541,28.886102,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,115.013865,0.000000,36.602913,10.947728,19.254035,0,0,0,0,0

65,16:00-16:15,18.384201,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,24.866541,36.219662,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

66,16:15-16:30,18.384201,0.000000,360.049800,113.718938,88.568400,8.068389,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,24.866541,36.219662,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.035849,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

67,16:30-16:45,22.803475,0.000000,408.184800,113.718938,88.568400,8.068389,0.000000,21.424407,6.277574,0.000000,35.073086,0.000000,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

68,16:45-17:00,22.803475,13.525319,456.319800,113.718938,88.568400,8.068389,0.000000,43.304653,6.277574,0.000000,35.073086,0.000000,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,359.496248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

69,17:00-17:15,22.803475,13.525319,504.454800,113.718938,88.568400,8.068389,0.000000,67.555258,6.277574,0.000000,35.073086,12.678798,37.299812,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,369.123248,0.000000,0.000000,0.000000,0.000000,42.051891,5.672806,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

70,17:15-17:30,22.803475,27.050638,552.589800,113.718938,88.568400,8.068389,0.000000,86.882809,6.277574,0.000000,35.073086,12.678798,37.299812,40.808949,0.000000,0.000000,7.630360,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,9.316857,0.000000,388.377248,0.000000,0.000000,0.000000,0.000000,42.051891,5.672806,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

71,17:30-17:45,22.803475,40.575957,578.485949,113.718938,88.568400,16.136777,0.000000,100.284459,6.277574,0.000000,35.073086,25.357595,37.299812,40.808949,0.000000,0.000000,17.422656,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,9.760719,0.000000,0.000000,119.052897,18.633713,0.000000,431.698748,0.000000,0.000000,0.000000,0.000000,42.051891,5.426162,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

72,17:45-18:00,22.803475,40.575957,578.485949,113.718938,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,26.375612,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,9.760719,0.000000,0.000000,119.052897,27.978765,0.000000,431.698748,0.000000,0.000000,0.000000,0.000000,42.051891,5.426162,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

73,18:00-18:15,25.405749,40.575957,578.485949,113.718938,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,26.375612,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,450.952748,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

74,18:15-18:30,25.405749,40.575957,578.485949,113.718938,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,26.385786,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,475.982948,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

75,18:30-18:45,25.405749,40.575957,578.485949,113.718938,88.568400,23.730555,0.000000,112.592097,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,26.385786,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,529.152965,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

76,18:45-19:00,25.405749,40.575957,593.889149,113.718938,88.568400,23.730555,0.000000,100.284459,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,17.590524,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,572.474465,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

77,19:00-19:15,25.405749,40.575957,594.851849,113.718938,88.568400,23.730555,0.000000,73.116487,18.832722,0.000000,35.073086,38.036393,49.733082,40.808949,0.000000,0.000000,8.774914,14.542546,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,31.728382,0.000000,10.503057,0.000000,0.000000,119.052897,27.978765,0.000000,572.474465,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,16.169317,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

78,19:15-19:30,25.405749,40.575957,604.478849,113.718938,88.568400,16.231700,0.000000,55.612291,12.555148,0.000000,35.073086,38.036393,37.299812,40.808949,0.000000,0.000000,7.630360,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,18.633713,0.000000,606.168965,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

79,19:30-19:45,25.405749,40.575957,598.702649,113.718938,88.568400,8.068389,0.000000,27.350307,12.555148,0.000000,35.073086,25.357595,37.299812,40.808949,0.000000,0.000000,8.774914,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,9.316857,0.000000,606.168965,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

80,19:45-20:00,25.405749,27.050638,578.485949,113.718938,88.568400,0.000000,0.000000,0.000000,12.555148,0.000000,35.073086,25.357595,37.299812,40.808949,0.000000,0.000000,8.774914,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,9.316857,0.000000,538.779965,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

81,20:00-20:15,25.405749,27.050638,578.485949,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,12.678798,24.866541,40.808949,0.000000,0.000000,8.774914,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,9.316857,0.000000,488.288387,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

82,20:15-20:30,25.405749,13.525319,578.485949,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,12.678798,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,10.503057,0.000000,0.000000,119.052897,0.000000,0.000000,417.258248,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

83,20:30-20:45,22.803475,13.525319,578.485949,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,12.678798,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,373.936748,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

84,20:45-21:00,22.803475,13.525319,578.485949,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,12.678798,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,9.760719,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

85,21:00-21:15,19.341124,0.000000,552.589800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,24.866541,40.808949,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.276049,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

86,21:15-21:30,19.341124,0.000000,552.589800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,12.433270,30.582765,0.000000,0.000000,0.000000,12.305231,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

87,21:30-21:45,19.341124,0.000000,552.589800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,12.433270,36.219662,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,15.864191,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

88,21:45-22:00,19.341124,0.000000,504.454800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,12.433270,30.582765,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,141.768068,0.000000,44.668394,11.226702,19.254035,0,0,0,0,0

89,22:00-22:15,19.341124,0.000000,456.319800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,30.582765,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,131.688503,0.000000,39.628968,13.122082,18.197726,0,0,0,0,0

90,22:15-22:30,19.341124,0.000000,408.184800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,30.582765,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,136.502003,0.000000,39.628968,12.282704,17.139718,0,0,0,0,0

91,22:30-22:45,19.341124,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,30.582765,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,131.688503,0.000000,39.628968,12.282704,16.081711,0,0,0,0,0

92,22:45-23:00,19.341124,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,30.582765,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,8.271230,0.000000,0.000000,119.052897,0.000000,0.000000,347.943848,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,124.949603,0.000000,39.628968,12.282704,16.081711,0,0,0,0,0

93,23:00-23:15,14.921850,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,6.572401,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,124.949603,0.000000,39.628968,12.282704,15.023704,0,0,0,0,0

94,23:15-23:30,14.921850,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,24.610463,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.000000,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,124.949603,0.000000,39.628968,12.282704,14.441800,0,0,0,0,0

95,23:30-23:45,14.921850,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.616609,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,124.949603,0.000000,39.628968,12.282704,14.441800,0,0,0,0,0

96,23:45-24:00,14.921850,0.000000,360.049800,113.718938,88.568400,0.000000,0.000000,0.000000,6.277574,0.000000,35.073086,0.000000,0.000000,23.249205,0.000000,0.000000,0.000000,49.220926,0.000000,0.644576,0.000000,0.000000,120.903086,0.000000,0.000000,0.000000,6.546360,0.000000,0.000000,119.052897,0.000000,0.000000,345.840348,0.000000,0.000000,0.000000,0.000000,42.051891,0.616609,0.000000,0.000000,51.798651,30.707610,0.000000,15.656005,403.149879,105.599333,0.000000,33.433512,12.282704,14.441800,0,0,0,0,0

