Block,Time,KISHANGANGA,ANTA_RF,CHAMERA3,PARBATI3,KOLDAM,SINGRAULI_HYDRO,BSIUL,UNCHAHAR4,DADRI_GF,RAMPUR,NAPP,CHAMERA1,CHAMERA2,AURY_CRF,DADRI_CRF,RIHAND3,URI,DULHASTI,SALAL,NJPC,ANTA_GF,URI2,RAPPC,RAPPB,DHAULIGNGA,DADRI_RF,UNCHAHAR3,DADRI_LF,ANTA_CRF,AURY_LF,DADRT2,TEHRI,TANAKPUR,SEWA2,KOTESHWR,RIHAND1,UNCHAHAR1,SINGRAULI,AURY_GF,TANDA2,ANTA_LF,JHAJJAR,RIHAND2,AURY_RF,UNCHAHAR2,SASAN,BRBCL,TALA,KHSTPP-I,FSTPP I & II,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,2.124096,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,26.014260,19.942260,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,31.092039,19.389110,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.198367,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,0.000000,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.342679,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,0.000000,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,17.201392,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,577.218759,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,404.811152,113.636250,0.000000,40.779276,402.856740,18.371118,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,577.218759,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,336.010631,113.636250,0.000000,36.193326,402.856740,19.240016,0.000000,33.476936,17.762945,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,581.248577,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,336.010631,113.636250,0.000000,40.741320,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,581.248577,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,399.184401,113.636250,0.000000,40.779276,402.856740,18.503631,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,581.248577,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,399.184401,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.529288,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,581.248577,0.000000,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,399.184401,113.636250,0.000000,36.193326,402.856740,19.240016,0.000000,33.476936,17.353903,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,578.035497,14.181804,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,399.184401,113.636250,0.000000,36.193326,402.856740,19.240016,0.000000,33.476936,18.985110,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,22.786894,0.000000,0.000000,0.000000,602.412577,14.181804,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.778995,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,24.287960,0.000000,0.000000,0.000000,602.412577,14.181804,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.384667,0.000000,0.000000,0.000000,602.412577,28.363608,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,631.272577,28.363608,0.000000,0.000000,0.000000,88.504000,18.545147,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.669284,41.818140,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,41.818140,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,17.673672,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,41.818140,0.000000,0.000000,0.000000,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.322005,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,21.864336,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,41.818140,7.147468,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.732151,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,3.205865,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,44.639686,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,7.147468,0.000000,8.726494,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,3.205865,0.000000,0.000000,59.480460,1.593072,31.705311,1.341413,67.415036,0.000000,4.399880,52.493454,0.000000,7.624812,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,7.147468,0.000000,17.073576,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,1.058200,0.000000,0.000000,0.000000,42.637764,6.763822,6.411730,0.000000,0.000000,59.480460,1.593072,31.705311,6.707064,90.008183,0.000000,4.399880,52.493454,0.000000,15.483452,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,7.147468,2.821161,25.610364,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,13.375648,38.008735,0.000000,0.000000,59.480460,1.593072,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,17.577733,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,7.147468,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,21.279440,38.008735,0.000000,0.000000,59.480460,1.593072,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,7.147468,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,25.079340,38.008735,0.000000,0.000000,59.480460,3.186144,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,0.000000,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,25.079340,38.008735,0.000000,0.000000,59.480460,35.047584,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,0.000000,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,25.079340,38.008735,0.000000,0.000000,59.480460,35.047584,31.705311,40.242384,90.008183,0.000000,4.399880,52.493454,0.000000,26.366600,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,0.000000,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,12.546019,0.000000,0.000000,0.000000,42.637764,25.079340,32.058650,0.000000,0.000000,59.480460,3.186144,31.705311,40.242384,76.525176,0.000000,4.399880,52.493454,0.000000,16.520426,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,42.545412,0.000000,5.078090,37.485985,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,6.273010,0.000000,0.000000,0.000000,42.637764,13.515484,3.205865,0.000000,0.000000,59.480460,1.593072,31.705311,6.707064,48.101539,0.000000,4.399880,52.493454,0.000000,7.624812,0.000000,25.387276,0.000000,0.000000,0.000000,653.380780,41.818140,0.000000,2.692927,25.610364,88.504000,20.990840,134.016220,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,6.273010,0.000000,0.000000,0.000000,42.637764,6.079840,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,22.502046,0.000000,4.399880,52.493454,0.000000,7.624812,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,41.818140,0.000000,0.000000,17.073576,88.504000,20.990840,129.870000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,41.818140,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,41.818140,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,41.818140,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,27.272700,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,27.272700,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,27.272700,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,27.272700,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,5.045690,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,25.489152,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,27.272700,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,8.073104,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,25.489152,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,14.181804,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,11.058471,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,25.489152,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,25.387276,0.000000,0.000000,0.000000,649.354906,14.181804,0.000000,0.000000,8.726494,88.504000,20.990840,125.541000,0.000000,0.000000,0.000000,418.888470,113.636250,0.000000,40.779276,402.856740,18.954922,0.000000,33.476936,19.389110,12.109656,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,15.852656,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,22.690694,0.000000,0.000000,0.000000,575.390959,14.181804,0.000000,0.000000,8.726494,88.504000,18.439327,125.541000,0.000000,0.000000,0.000000,364.870631,113.636250,0.000000,40.779276,402.856740,18.799618,0.000000,33.476936,19.389110,12.109656,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,22.642594,0.000000,0.000000,0.000000,571.254359,5.454540,0.000000,0.000000,8.726494,88.504000,18.439327,125.541000,0.000000,0.000000,0.000000,315.933691,113.636250,0.000000,40.779276,402.856740,19.240016,0.000000,33.476936,19.389110,13.455174,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,22.642594,0.000000,0.000000,0.000000,571.254359,0.000000,0.000000,0.000000,8.726494,88.504000,18.439327,125.541000,0.000000,0.000000,0.000000,279.377691,113.636250,0.000000,35.972066,402.856740,19.240016,0.000000,33.476936,17.762945,20.855519,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,1.593072,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.134661,0.000000,0.000000,0.000000,571.254359,0.000000,0.000000,0.000000,8.726494,88.504000,15.539475,125.541000,0.000000,0.000000,0.000000,279.377691,113.636250,0.000000,35.972066,402.856740,19.240016,0.000000,33.476936,17.762945,25.901209,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,3.186144,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.134661,0.000000,0.000000,0.000000,546.339040,0.000000,0.000000,0.000000,8.726494,88.504000,15.539475,119.769000,0.000000,0.000000,0.000000,231.277691,113.636250,0.000000,35.972066,402.856740,19.240016,0.000000,33.476936,17.762945,27.852210,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,3.186144,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.134661,0.000000,0.000000,0.000000,475.151040,0.000000,0.000000,0.000000,8.726494,88.504000,15.539475,119.769000,0.000000,0.000000,0.000000,231.277691,113.636250,0.000000,35.972066,402.856740,19.240016,0.000000,33.476936,17.762945,29.870486,0,0,0,0,0

95,23:30-23:45,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,4.248192,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.134661,0.000000,0.000000,0.000000,408.773040,0.000000,0.000000,0.000000,8.726494,88.504000,15.539475,119.769000,0.000000,0.000000,0.000000,231.277691,113.636250,0.000000,35.972066,402.856740,17.495765,0.000000,26.852595,17.657125,31.888762,0,0,0,0,0

96,23:45-24:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.846541,0.000000,0.000000,0.000000,0.000000,42.637764,0.000000,0.000000,0.000000,0.000000,59.480460,4.248192,0.000000,1.341413,0.000000,0.000000,4.399880,52.493454,0.000000,0.000000,0.000000,19.134661,0.000000,0.000000,0.000000,359.788000,0.000000,0.000000,0.000000,8.726494,88.504000,15.539475,119.769000,0.000000,0.000000,0.000000,231.277691,113.636250,0.000000,35.972066,402.856740,19.240016,0.000000,26.852595,17.657125,34.411607,0,0,0,0,0

