Block,Time,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/29112042/RUMS(L_NR_2019_07),L_NR_2019_19,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/01102023/L_NR_2022_09,NR/01102023/14082046/L_NR_2021_16,WR/01102023/31032046/L_NR_2020_05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01102023/30042040/GNA_LT_35,NR/01042024/31072024/LT_MEJA_DELHI,NR/01102023/31052040/LT-31,WR/01102023/29112042/L_NR_2019_05,NR/26072023/25122043/L_NR_2023_10,NR/01102023/02012046/L_NR_2021_17,NR/01042024/30062024/NOC/HPSLDC/NR/2024/41758,NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_07,NR/01102023/31102037/L_NR_2019_11,NR/01102023/22052037/LT-59,WR/01102023/24112044/L_NR_2020_07,NR/01102023/02122045/L_NR_2021_13,NR/01102023/19072037/LT-05,NR/01102023/05012040/L_NR_2020_02,WR/01102023/30052048/L_NR_2022_10,WR/01102023/01102023/L_NR_2020_06,NR/04042024/30042024/SJVN040424NR1694,NR/01042024/30042024/PTC/OA/32001,NR/01102023/23072042/L_NR_2012_04,NR/26072023/31072042/L_NR_2023_07,WR/01102023/16072048/L_NR_2022_08,NR/30092023/26122029/SH-06,NR/30092023/31122025/SH-07,NR/22102023/11042047/L_NR_2021_16,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_17,NR/01102023/06022042/L_NR_2012_02,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01102023/30042040/GNA_LT_36,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01042024/23072042/NR/01102023/23072042/L_NR_2012_04
73,18:00-18:15,100.260000,0,5.268799,30.800000,51,0,85,0,1.160000,16.050000,1.160000,0,4,0,7.070000,4,86.810000,2.600000,2.710000,28.33,4.49,115.050000,2.220000,51,28.34,0,40.900000,0.000000,8,29.66,30.800000,30.800000,7,11.07,3,261.290000,22.44,9.17,1.180000,0.000000,272.120000

74,18:15-18:30,100.260000,0,2.600313,30.800000,50.67,0,84.5,0,0.750000,16.050000,0.750000,0,2,0,7.070000,2,86.810000,2.600000,2.710000,28.17,2.52,115.050000,2.220000,50.67,28.16,0,40.900000,0.000000,5,29.34,30.670000,30.670000,2,10.92,1,261.290000,12.63,4.96,0.770000,0.000000,272.120000

75,18:30-18:45,100.260000,0,0.652513,30.800000,58.67,0,84.5,0,0.310000,16.050000,0.310000,0,1,0,7.070000,1,86.810000,2.600000,2.790000,28.17,1.12,115.050000,2.220000,58.67,28.16,0,40.900000,0.000000,2,25.66,29.760000,29.760000,0,10.48,0,261.290000,5.61,2.15,0.320000,0.000000,272.120000

76,18:45-19:00,100.260000,0,0,30.800000,58,0,84,0,0.000000,16.050000,0.000000,0,0,0,7.070000,0.5,86.810000,2.600000,2.790000,28,0.28,115.050000,2.220000,58,28,0,40.900000,0.000000,1,25.66,29.760000,29.760000,0,10.03,0,261.290000,1.4,0,0.000000,0.000000,272.120000

77,19:00-19:15,100.260000,0,0,30.800000,53.33,0,84,0,0.000000,16.050000,0.000000,0,0,0,7.170000,0,86.810000,2.680000,2.790000,28,0,115.050000,2.220000,53.33,28,0,40.900000,0.000000,0,25,29.760000,29.760000,0,12.07,0,261.290000,0,0,0.000000,0.000000,272.120000

78,19:15-19:30,100.260000,0,0,30.800000,52.33,0,83,0,0.000000,16.050000,0.000000,0,0,0,7.170000,0,86.810000,2.680000,2.790000,27.67,0,115.050000,2.220000,52.33,27.66,0,40.900000,0.000000,0,25,29.760000,29.760000,0,11.47,0,261.290000,0,0,0.000000,0.000000,272.120000

79,19:30-19:45,100.260000,0,0,30.800000,51.67,0,82.5,0,0.000000,16.050000,0.000000,0,0,0,7.170000,0,86.810000,2.680000,2.790000,27.5,0,115.050000,2.410000,51.67,27.5,0,40.900000,0.000000,0,24,29.760000,0.000000,0,9.02,0,261.290000,0,0,0.000000,0.000000,272.120000

80,19:45-20:00,100.260000,0,0,30.800000,51.67,0,81.5,0,0.000000,16.050000,0.000000,0,0,0,7.170000,0,86.810000,2.680000,2.790000,27.17,0,115.050000,2.410000,51.67,27.16,0,40.900000,0.000000,0,23,29.760000,0.000000,0,8.86,0,261.290000,0,0,0.000000,0.000000,272.120000

81,20:00-20:15,100.260000,0,0,30.800000,51,0,80.5,0,0.000000,16.050000,0.000000,0,0,0,7.260000,0,86.810000,2.830000,2.870000,26.83,0,115.050000,2.410000,51,26.84,0,40.900000,0.000000,0,22,30.800000,0.000000,0,8.69,0,261.290000,0,0,0.000000,0.000000,272.120000

82,20:15-20:30,100.260000,0,0,29.830000,50.67,0,80.5,0,0.000000,16.050000,0.000000,0,0,0,7.260000,0,86.810000,2.830000,2.870000,26.83,0,115.050000,2.410000,50.67,26.84,0,40.900000,0.000000,0,21,30.800000,0.000000,0,8.54,0,261.290000,0,0,0.000000,0.000000,272.120000

83,20:30-20:45,100.260000,0,0,29.830000,49,0,80.5,0,0.000000,16.050000,0.000000,0,0,0,7.260000,0,86.810000,2.830000,3.100000,26.83,0,115.050000,2.410000,49,26.84,0,40.900000,0.000000,0,21,30.800000,0.000000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

84,20:45-21:00,100.260000,0,0,29.830000,45,0,80,0,0.000000,16.050000,0.000000,0,0,0,7.260000,0,86.810000,2.830000,3.100000,26.67,0,115.050000,2.410000,45,26.66,0,40.900000,0.000000,0,19.66,30.800000,0.000000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

85,21:00-21:15,100.260000,0,0,28.870000,42.67,0,79.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.830000,3.100000,26.5,0,112.700000,2.310000,42.67,26.5,0,40.900000,0.000000,0,19.66,30.190000,30.190000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

86,21:15-21:30,100.260000,0,0,28.870000,41.33,0,78.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.830000,3.100000,26.17,0,112.700000,2.310000,41.33,26.16,0,40.900000,0.000000,0,18.66,30.190000,30.190000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

87,21:30-21:45,100.260000,0,0,28.870000,40,0,78.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,3.060000,3.100000,26.17,0,112.700000,2.310000,40,26.16,0,40.900000,0.000000,0,18.66,30.190000,30.190000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

88,21:45-22:00,100.260000,0,0,28.870000,39.33,0,76.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,3.060000,3.100000,25.5,0,112.700000,2.310000,39.33,25.5,0,40.900000,0.000000,0,17,30.190000,30.190000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

89,22:00-22:15,100.260000,0,0,28.870000,38,0,75.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.980000,3.100000,25.17,0,112.700000,2.310000,38,25.16,0,40.900000,0.000000,0,16,30.290000,30.290000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

90,22:15-22:30,100.260000,0,0,28.870000,36.33,0,71,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.980000,3.100000,23.67,0,112.700000,2.310000,36.33,23.66,0,40.900000,0.000000,0,14.66,30.290000,30.290000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

91,22:30-22:45,100.260000,0,0,28.870000,35,0,66.5,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.980000,2.940000,22.17,0,112.700000,2.310000,35,22.16,0,40.900000,0.000000,0,14.34,30.290000,30.290000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

92,22:45-23:00,100.260000,0,0,28.870000,34.33,0,62,0,0.000000,16.050000,0.000000,0,0,0,7.350000,0,86.810000,2.980000,2.940000,20.67,0,112.700000,2.310000,34.33,20.66,0,40.900000,0.000000,0,14,30.290000,30.290000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

93,23:00-23:15,100.260000,0,0,28.870000,34,0,64.5,0,0.000000,16.050000,0.000000,0,0,0,7.440000,0,86.810000,2.910000,3.250000,21.5,0,112.700000,2.220000,34,21.5,0,40.900000,0.000000,0,12,30.590000,30.590000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

94,23:15-23:30,100.260000,0,0,28.870000,34,0,66.5,0,0.000000,16.050000,0.000000,0,0,0,7.440000,0,86.810000,2.910000,3.250000,22.17,0,112.700000,2.220000,34,22.16,0,40.900000,0.000000,0,11.66,30.590000,30.590000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

95,23:30-23:45,100.260000,0,0,28.870000,34,0,69,0,0.000000,16.050000,0.000000,0,0,0,7.440000,0,86.810000,2.910000,3.250000,23,0,112.700000,2.220000,34,23,0,40.900000,0.000000,0,11.66,30.590000,30.590000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

96,23:45-24:00,100.260000,0,0,28.870000,34.67,0,69.5,0,0.000000,16.050000,0.000000,0,0,0,7.440000,0,86.810000,2.910000,3.250000,23.17,0,112.700000,2.220000,34.67,23.16,0,40.900000,0.000000,0,11.66,30.590000,30.590000,0,7.01,0,261.290000,0,0,0.000000,0.000000,272.120000

