Block,Time,SALAL,URI,RAPPB,UNCHAHAR4,ANTA_GF,RAMPUR,URI2,AURY_LF,RAPPC,AURY_CRF,DADRI_LF,JHAJJAR,UNCHAHAR3,TANDA2,CHAMERA2,DADRT2,SINGRAULI_HYDRO,CHAMERA3,SINGRAULI,NAPP,RIHAND1,BSIUL,ANTA_RF,DULHASTI,ANTA_LF,KOLDAM,RIHAND3,DHAULIGNGA,DADRI_RF,UNCHAHAR1,NJPC,AURY_RF,KISHANGANGA,UNCHAHAR2,RIHAND2,DADRI_GF,ANTA_CRF,CHAMERA1,DADRI_CRF,TEHRI,KOTESHWR,PARBATI3,TANAKPUR,SEWA2,AURY_GF,SASAN,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,51.963964,0.000000,0.000000,234.403556,19.838947,0.000000,0.000000,433.680985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,9.434303,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,5.554096,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

49,12:00-12:15,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,51.963964,0.000000,0.000000,234.403556,22.822424,0.000000,0.000000,405.739485,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,5.554096,0.000000,0.000000,403.484895,18.185559,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

50,12:15-12:30,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,51.963964,0.000000,0.000000,232.203500,22.822424,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,5.554096,0.000000,0.000000,403.484895,18.534691,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

51,12:30-12:45,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,24.625904,0.000000,51.963964,0.000000,0.000000,232.203500,18.638343,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,5.800944,0.000000,0.000000,403.484895,16.969646,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

52,12:45-13:00,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,24.625904,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,32.539707,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,5.800944,0.000000,0.000000,403.484895,16.965208,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

53,13:00-13:15,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

54,13:15-13:30,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,15.416000,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,7.708000,0.000000,0.000000,0.000000,22.468820,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

55,13:30-13:45,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,15.416000,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,7.708000,0.000000,0.000000,0.000000,26.247946,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

56,13:45-14:00,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,15.416000,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,7.708000,0.000000,0.000000,0.000000,22.468820,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,18.728117,17.217745,0.000000,141.885877,44.705514,0,0,0,0,0

57,14:00-14:15,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,18.382431,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,12.443602,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.941175,0.000000,141.885877,44.705514,0,0,0,0,0

58,14:15-14:30,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,25.922004,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,12.443602,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

59,14:30-14:45,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,12.443602,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

60,14:45-15:00,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

61,15:00-15:15,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,27.734637,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

62,15:15-15:30,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,32.539707,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

63,15:30-15:45,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,1.854256,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,32.539707,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

64,15:45-16:00,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,360.454985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,32.539707,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

65,16:00-16:15,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,289.323056,19.838947,0.000000,0.000000,408.629985,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.427634,0.000000,0.000000,0.000000,32.368590,55.844364,0.000000,0.000000,0.000000,0.000000,24.887205,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

66,16:15-16:30,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,347.133056,22.368518,0.000000,0.000000,456.246042,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.177258,0.000000,0.000000,0.000000,32.368590,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,17.217745,0.000000,141.885877,44.705514,0,0,0,0,0

67,16:30-16:45,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,579.504368,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,21.898428,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,8.075094,0.000000,0.000000,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

68,16:45-17:00,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,628.697528,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,40.147118,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,13.396504,0.000000,38.969721,8.075094,0.000000,0.000000,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

69,17:00-17:15,2.798968,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,3.210864,654.399565,0.700407,0.000000,102.974062,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,67.520153,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,13.396504,0.000000,38.969721,16.150187,0.000000,0.000000,10.172016,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

70,17:15-17:30,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,12.689334,654.678980,0.700407,1.226921,102.974062,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,8.802571,0.000000,10.511785,90.148529,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,13.396504,0.000000,38.969721,24.225280,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

71,17:30-17:45,54.299970,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.688519,0.700407,28.002016,102.974062,41.983934,88.642000,18.848372,0.000000,31.754748,0.000000,0.000000,58.463831,17.605141,0.000000,10.511785,109.492140,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,27.073117,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

72,17:45-18:00,54.299970,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.399565,0.700407,28.002016,102.974062,41.983934,88.642000,18.848372,0.000000,31.754748,0.000000,0.000000,58.463831,26.407712,0.000000,10.511785,112.685661,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,27.073117,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

73,18:00-18:15,54.299970,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.688519,0.700407,24.538418,102.974062,41.983934,88.642000,18.848372,0.000000,31.754748,0.000000,0.000000,58.463831,26.407712,0.000000,10.511785,112.685661,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,40.609675,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

74,18:15-18:30,54.299970,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.399565,0.700407,18.649198,102.974062,41.983934,88.642000,18.848372,0.000000,31.754748,0.000000,0.000000,58.463831,26.407712,0.000000,10.511785,112.685661,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,40.609675,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

75,18:30-18:45,40.305132,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.399565,0.700407,18.649198,102.974062,41.983934,88.642000,18.848372,0.000000,31.754748,0.000000,0.000000,58.463831,26.407712,0.000000,10.511785,112.685661,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,40.609675,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

76,18:45-19:00,40.305132,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,38.068001,654.399565,0.700407,18.649198,102.974062,41.983934,88.642000,12.506230,0.000000,31.754748,0.000000,0.000000,58.463831,15.273402,0.000000,10.511785,112.685661,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,40.609675,0.000000,38.969721,32.300374,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

77,19:00-19:15,6.717522,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,3.210864,654.399565,0.700407,1.226921,102.974062,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,7.763979,0.000000,10.511785,81.480401,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,27.073117,0.000000,38.969721,16.150187,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

78,19:15-19:30,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,654.399565,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,36.497380,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,11.874174,0.000000,38.969721,8.075094,0.000000,0.000000,15.227200,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

79,19:30-19:45,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,654.399565,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,18.248690,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,0.000000,0.000000,0.000000,10.172016,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

80,19:45-20:00,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,654.399565,0.700407,0.000000,102.974062,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,0.000000,0.000000,0.000000,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

81,20:00-20:15,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,654.688519,0.700407,0.000000,106.793652,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,0.000000,0.000000,0.000000,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

82,20:15-20:30,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,617.804390,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,0.000000,0.000000,0.000000,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

83,20:30-20:45,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,583.985540,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,38.969721,0.000000,0.000000,5.800944,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

84,20:45-21:00,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.977854,0.000000,51.963964,0.000000,0.000000,419.541622,25.426861,0.000000,0.000000,583.985540,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.511785,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,25.979814,0.000000,0.000000,5.800944,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

85,21:00-21:15,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,347.133056,25.426861,0.000000,0.000000,536.679135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,10.177258,0.000000,0.000000,0.000000,32.368590,55.844364,0.000000,0.000000,0.000000,0.000000,25.979814,0.000000,0.000000,5.800944,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

86,21:15-21:30,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,289.323056,19.838947,0.000000,0.000000,538.606135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.434303,0.000000,0.000000,0.000000,32.368590,55.844364,0.000000,0.000000,0.000000,0.000000,25.979814,0.000000,0.000000,5.800944,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

87,21:30-21:45,2.239174,27.656304,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822149,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,25.979814,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

88,21:45-22:00,2.239174,27.656304,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822424,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,25.979814,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

89,22:00-22:15,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822424,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,12.565004,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

90,22:15-22:30,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822424,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,12.443602,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

91,22:30-22:45,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822424,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,12.443602,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

92,22:45-23:00,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,23.070584,0.000000,51.963964,0.000000,0.000000,234.130500,22.822424,0.000000,0.000000,579.073135,0.700407,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,9.768830,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,18.069888,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

93,23:00-23:15,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.454094,0.000000,0.000000,521.263135,0.792565,0.000000,107.309812,41.983934,88.642000,0.000000,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246849,5.086008,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

94,23:15-23:30,2.239174,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,441.292635,0.792565,0.000000,107.309812,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246849,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

95,23:30-23:45,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,391.190635,0.792565,0.000000,114.923183,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,40.842861,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246849,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

96,23:45-24:00,12.315457,34.038528,0.000000,0.000000,0.000000,0.000000,28.514204,0.000000,51.963964,0.000000,0.000000,232.203500,18.399478,0.000000,0.000000,361.322135,0.792565,0.000000,118.149188,41.983934,88.642000,6.282791,0.000000,15.877374,0.000000,0.000000,58.463831,0.000000,0.000000,8.042527,0.000000,0.000000,0.000000,32.539707,55.844364,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.246849,0.000000,0.000000,403.484895,19.269968,19.973355,0.000000,141.885877,44.705514,0,0,0,0,0

