Block,Time,UNCHAHAR3,ANTA_GF,ANTA_RF,UNCHAHAR1,RAMPUR,PARBATI3,RIHAND3,NAPP,DADRI_GF,TANDA2,RAPPC,SALAL,URI2,AURY_LF,DHAULIGNGA,ANTA_CRF,AURY_CRF,JHAJJAR,TEHRI,SEWA2,CHAMERA3,DADRI_RF,TANAKPUR,CHAMERA1,UNCHAHAR4,DADRI_CRF,NJPC,CHAMERA2,DADRI_LF,DULHASTI,RAPPB,ANTA_LF,UNCHAHAR2,SINGRAULI,KISHANGANGA,SINGRAULI_HYDRO,BSIUL,KOTESHWR,RIHAND1,RIHAND2,AURY_GF,KOLDAM,URI,AURY_RF,DADRT2,FSTPP I & II,SASAN,KHSTPP-II,KHSTPP-I,TALA,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,16.079983,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.866077,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

49,12:00-12:15,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,16.079983,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.866077,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

50,12:15-12:30,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.866077,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

51,12:30-12:45,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.864419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.866077,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,629.915003,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

52,12:45-13:00,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.866077,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,558.501980,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

53,13:00-13:15,17.921242,0.000000,0.000000,9.358680,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,536.736736,0.000000,0.000000,0.000000,0.000000,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,445.368000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

54,13:15-13:30,17.921242,0.000000,0.000000,8.475199,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,437.656000,0.000000,0.000000,0.000000,0.000000,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,397.168000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

55,13:30-13:45,17.921242,0.000000,0.000000,8.475199,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,370.176000,0.000000,0.000000,0.000000,0.000000,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,348.968000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

56,13:45-14:00,17.921242,0.000000,0.000000,8.475199,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,399.096000,0.000000,0.000000,0.000000,0.000000,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,348.968000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

57,14:00-14:15,17.921242,0.000000,0.000000,8.475199,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,418.376000,0.000000,0.000000,0.000000,0.000000,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,397.168000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

58,14:15-14:30,17.921242,0.000000,0.000000,8.475199,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,447.296000,0.000000,0.000000,0.000000,0.000000,6.791862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.961645,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,435.728000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

59,14:30-14:45,21.490940,0.000000,0.000000,10.159856,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,476.437816,0.000000,0.000000,0.000000,0.000000,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,445.368000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

60,14:45-15:00,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,476.437816,0.000000,0.000000,0.000000,0.000000,0.617442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,475.780627,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

61,15:00-15:15,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,578.847339,0.000000,0.000000,0.000000,0.000000,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,534.056000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

62,15:15-15:30,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,0.000000,0.000000,0.000000,0.000000,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,572.616000,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

63,15:30-15:45,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,15.000804,0.000000,0.000000,0.000000,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,610.804860,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

64,15:45-16:00,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,30.001608,0.000000,0.000000,0.000000,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,620.444860,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

65,16:00-16:15,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,30.001608,0.000000,0.000000,0.000000,0.493954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,25.542144,0.000000,658.536478,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

66,16:15-16:30,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,30.001608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.432344,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,25.542144,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

67,16:30-16:45,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.432344,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,4.257024,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

68,16:45-17:00,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.690504,0.000000,0.000000,0.000000,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

69,17:00-17:15,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,8.807139,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.077744,12.695919,0.000000,15.885613,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

70,17:15-17:30,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,6.721008,4.538705,0.000000,17.614277,0.000000,0.000000,629.226996,45.002412,0.000000,1.227558,0.000000,0.000000,0.000000,0.000000,0.000000,73.032640,12.695919,0.000000,31.771227,0.000000,0.000000,34.521129,107.004000,0.000000,0.682329,1.060400,17.109072,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

71,17:30-17:45,25.440056,0.000000,0.000000,10.517240,0.000000,3.681516,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,17.614277,0.000000,0.000000,629.226996,45.002412,0.000000,28.016547,0.000000,0.617442,6.777884,0.000000,0.000000,90.195310,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

72,17:45-18:00,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,26.421416,0.000000,0.000000,629.226996,45.002412,0.000000,28.016547,0.000000,0.617442,13.403456,0.000000,0.000000,112.744138,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

73,18:00-18:15,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,26.421416,0.000000,0.000000,629.226996,45.002412,0.000000,28.016547,0.000000,0.617442,21.323680,0.000000,0.000000,135.292966,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

74,18:15-18:30,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,26.421416,0.000000,0.000000,629.226996,45.002412,0.000000,28.016547,0.000000,0.617442,25.131480,0.000000,0.000000,135.292966,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

75,18:30-18:45,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,26.421416,0.000000,0.000000,629.226996,45.002412,0.000000,18.536120,0.000000,0.617442,25.131480,0.000000,0.000000,127.807120,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

76,18:45-19:00,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,53.768064,4.538705,0.000000,17.614277,0.000000,0.000000,629.226996,45.002412,0.000000,9.329438,0.000000,0.617442,25.131480,0.000000,0.000000,107.723144,25.828741,0.000000,47.656840,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,12.572102,25.663608,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

77,19:00-19:15,25.440056,0.000000,0.000000,10.517240,0.000000,15.761797,119.213662,20.693995,0.000000,0.000000,52.724920,6.721008,4.538705,0.000000,17.614277,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.617442,25.131480,0.000000,0.000000,91.290800,0.000000,0.000000,31.771227,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,6.286051,17.109072,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

78,19:15-19:30,25.440056,0.000000,0.000000,10.517240,0.000000,3.681516,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,8.786764,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.617442,13.543583,0.000000,0.000000,72.119732,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,6.286051,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

79,19:30-19:45,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.987907,6.092480,0.000000,0.000000,38.798590,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,6.286051,8.554536,88.688000,56.933840,0.000000,0.000000,35.120448,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

80,19:45-20:00,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,29.213056,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,6.286051,8.554536,88.688000,56.933840,0.000000,0.000000,35.120448,0.000000,658.247278,17.487056,403.694280,141.959508,30.720270,0.000000,9.640868,0,0,0,0,0

81,20:00-20:15,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,14.606528,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,658.247278,17.487056,403.694280,141.959508,32.760978,0.000000,9.640868,0,0,0,0,0

82,20:15-20:30,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,0.987907,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,658.247278,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

83,20:30-20:45,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,658.247278,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

84,20:45-21:00,25.440056,0.000000,0.000000,10.517240,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,629.226996,45.002412,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,616.452840,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

85,21:00-21:15,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,555.485816,45.002412,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,586.126460,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

86,21:15-21:30,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,468.725816,45.002412,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,567.540540,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

87,21:30-21:45,21.491030,0.000000,0.000000,10.182539,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,390.641816,30.001608,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,37.882308,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,567.540540,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

88,21:45-22:00,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,348.717360,15.000804,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,37.882308,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,567.540540,17.487056,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

89,22:00-22:15,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,15.000804,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.885613,0.000000,0.000000,32.358588,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,567.540540,18.583606,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

90,22:15-22:30,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,0.000000,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.255472,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,563.819500,18.583606,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

91,22:30-22:45,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,0.000000,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.301673,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,524.165360,15.146561,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

92,22:45-23:00,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,0.000000,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.110947,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,485.104080,15.146561,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

93,23:00-23:15,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,0.000000,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.110947,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,35.120448,0.000000,417.132440,15.146561,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

94,23:15-23:30,17.815202,0.000000,0.000000,8.436639,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,349.127060,0.000000,0.000000,0.000000,0.000000,2.469768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.110947,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,35.120448,0.000000,327.943160,15.146561,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

95,23:30-23:45,11.461960,0.000000,0.000000,5.745440,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,4.538705,0.000000,0.000000,0.000000,0.000000,341.969360,0.000000,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.911484,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,3.192768,0.000000,307.699160,15.146561,403.694280,141.959508,33.546535,0.000000,9.640868,0,0,0,0,0

96,23:45-24:00,11.461960,0.000000,0.000000,5.745440,0.000000,0.000000,119.213662,20.693995,0.000000,0.000000,52.724920,1.680252,6.483864,0.000000,0.000000,0.000000,0.000000,341.969360,0.000000,0.000000,0.000000,0.000000,1.852326,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.911484,107.004000,0.000000,0.682329,0.000000,8.554536,88.688000,56.933840,0.000000,0.000000,2.554214,0.000000,307.699160,9.261726,403.694280,108.421176,26.525231,0.000000,9.640868,0,0,0,0,0

