Block,Time,KOTESHWR,AURY_GF,DADRT2,TANDA2,KOLDAM,UNCHAHAR3,SINGRAULI,ANTA_CRF,SEWA2,URI,UNCHAHAR4,DADRI_LF,NJPC,UNCHAHAR2,RIHAND2,JHAJJAR,KISHANGANGA,CHAMERA1,RIHAND1,DADRI_CRF,AURY_RF,TANAKPUR,DADRI_GF,AURY_CRF,RIHAND3,DHAULIGNGA,SINGRAULI_HYDRO,BSIUL,RAPPB,RAPPC,DADRI_RF,ANTA_RF,SALAL,DULHASTI,ANTA_GF,URI2,TEHRI,ANTA_LF,RAMPUR,UNCHAHAR1,PARBATI3,CHAMERA2,AURY_LF,CHAMERA3,NAPP,KUDGI,BRBCL,SASAN,KHSTPP-II,KHSTPP-I,TALA,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
87,21:30-21:45,17.183614,0.000000,291.896034,0.000000,0.000000,17.902502,100.208700,0.000000,10.221636,21.377856,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,13.538341,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,7.929752,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,19.536340,58.129760,0.000000,0.000000,13.283317,0.000000,11.615495,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,10.292450,0,0,0,0,0

88,21:45-22:00,17.183614,0.000000,291.896034,0.000000,0.000000,17.902502,100.208700,0.000000,5.110818,21.377856,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,13.538341,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,19.536340,45.137484,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,10.292450,0,0,0,0,0

89,22:00-22:15,17.183614,0.000000,326.170314,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,21.377856,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,21.489974,45.137484,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

90,22:15-22:30,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,21.377856,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,21.489974,45.137484,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

91,22:30-22:45,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,17.102285,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,45.137484,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

92,22:45-23:00,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,17.102285,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,47.864474,0.000000,14.326649,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

93,23:00-23:15,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.909649,0.000000,14.326649,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

94,23:15-23:30,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,21.088364,21.091559,56.726838,333.706299,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.909649,0.000000,14.326649,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

95,23:30-23:45,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,21.088364,21.091559,56.726838,364.688699,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.909649,0.000000,14.326649,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

96,23:45-24:00,8.591807,0.000000,330.698489,0.000000,0.000000,17.902502,100.208700,0.000000,0.000000,12.826714,0.000000,0.000000,21.088364,21.091559,56.726838,413.098699,0.000000,0.000000,89.074400,0.000000,0.000000,6.201321,0.000000,0.000000,119.733058,1.278992,0.592693,0.000000,0.000000,25.432968,0.000000,0.000000,12.938057,31.909649,0.000000,14.326649,30.132320,0.000000,0.000000,13.283317,0.000000,0.000000,0.000000,0.000000,19.233099,0.00,19.364004,405.453114,47.606491,43.489608,4.412087,13.796850,0,0,0,0,0

