Block,Time,BSIUL,NAPP,UNCHAHAR4,JHAJJAR,URI,KOTESHWR,RIHAND2,SINGRAULI_HYDRO,AURY_LF,ANTA_CRF,KOLDAM,DHAULIGNGA,AURY_CRF,DADRI_RF,PARBATI3,ANTA_GF,KISHANGANGA,DADRI_GF,DADRI_LF,ANTA_LF,AURY_RF,SEWA2,SALAL,UNCHAHAR1,DULHASTI,ANTA_RF,AURY_GF,DADRI_CRF,TANAKPUR,RIHAND1,RAPPC,DADRT2,URI2,CHAMERA2,NJPC,RAPPB,CHAMERA3,UNCHAHAR2,CHAMERA1,KHSTPP-II,TALA,BRBCL,KUDGI,RAMPUR,TEHRI,UNCHAHAR3,RIHAND3,KHSTPP-I,SINGRAULI,FSTPP I & II,SASAN,TANDA2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,12.688157,38.359267,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,51.741536,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.613639,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,128.023867,10.997158,405.369360,1.069741,0,0,0,0,0

48,11:45-12:00,12.688157,38.359267,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.603197,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,26.182464,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,128.023867,10.997158,405.369360,1.069741,0,0,0,0,0

49,12:00-12:15,12.688157,38.359267,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.613639,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,128.023867,10.997158,405.369360,1.069741,0,0,0,0,0

50,12:15-12:30,12.688157,39.455247,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.603197,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,128.023867,10.997158,405.369360,1.069741,0,0,0,0,0

51,12:30-12:45,12.688157,39.455247,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.571865,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,129.503911,10.997158,405.369360,1.069741,0,0,0,0,0

52,12:45-13:00,12.688157,39.455247,0.078408,412.826929,45.952896,5.980434,102.985036,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.561422,32.396071,40.524901,154.897106,0.000000,29.954432,28.141309,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,129.503911,10.997158,405.369360,1.069741,0,0,0,0,0

53,13:00-13:15,12.688157,39.455247,0.078408,316.026929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,182.571865,32.396071,40.524901,154.897106,0.000000,29.954432,20.836556,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,129.503911,10.997158,405.369360,1.069741,0,0,0,0,0

54,13:15-13:30,12.688157,39.455247,0.078408,316.026929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,1.947613,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,9.699360,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,182.561422,32.396071,40.524901,154.897106,0.000000,29.954432,20.836556,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,14.029385,121.285842,29.040000,129.503911,10.997158,405.369360,1.069741,0,0,0,0,0

55,13:30-13:45,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,79.366223,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,6.795360,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,182.416830,32.396071,40.524901,154.897106,0.000000,29.954432,20.468263,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,13.757175,64.045784,29.040000,96.742017,10.029158,405.369360,1.069741,0,0,0,0,0

56,13:45-14:00,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,79.366223,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,56.457922,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.468263,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,64.045784,29.040000,96.742017,10.029158,405.369360,1.069741,0,0,0,0,0

57,14:00-14:15,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,13.155217,50.323618,0.000000,0.000000,0.000000,4.960032,56.457922,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,87.648625,29.040000,121.850864,10.029158,405.369360,1.069741,0,0,0,0,0

58,14:15-14:30,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,13.155217,50.323618,0.000000,0.000000,0.000000,4.960032,56.457922,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,87.648625,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

59,14:30-14:45,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,93.305036,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,18.148780,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,82.224050,13.155217,50.323618,0.000000,0.000000,0.000000,6.200040,56.457922,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,102.541942,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

60,14:45-15:00,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,114.092958,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,18.148780,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,121.231488,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

61,15:00-15:15,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,18.148780,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

62,15:15-15:30,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,18.148780,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,24.190320,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

63,15:30-15:45,12.688157,40.003237,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

64,15:45-16:00,12.688157,40.112835,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.160072,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.350349,41.294880,90.270550,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,132.588315,10.029158,405.369360,1.069741,0,0,0,0,0

65,16:00-16:15,12.688157,40.112835,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,22.000378,41.294880,90.270550,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,130.243933,10.029158,405.369360,1.069741,0,0,0,0,0

66,16:15-16:30,12.688157,40.112835,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,22.786008,41.294880,90.270550,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,130.243933,10.029158,405.369360,1.069741,0,0,0,0,0

67,16:30-16:45,12.688157,40.112835,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,22.631219,41.294880,117.496349,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,130.243933,10.029158,402.930000,1.069741,0,0,0,0,0

68,16:45-17:00,12.688157,40.112835,0.078408,412.826929,45.952896,5.980434,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,20.416122,41.294880,123.945140,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,29.040000,130.243933,10.029158,402.930000,1.069741,0,0,0,0,0

69,17:00-17:15,12.688157,40.112835,0.784080,461.226929,50.227584,7.973913,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,25.268181,41.294880,123.945140,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,37.752000,129.166629,14.192286,402.930000,1.069741,0,0,0,0,0

70,17:15-17:30,12.688157,40.112835,0.784080,468.673075,50.227584,7.973913,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,13.155217,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,29.343113,41.294880,123.945140,25.044096,12.765984,88.09,1.710148,0.000000,15.613937,121.285842,37.752000,129.166629,14.970604,402.930000,1.069741,0,0,0,0,0

71,17:30-17:45,12.688157,40.112835,0.784080,420.273075,45.952896,7.973913,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,17.599982,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,183.489918,32.396071,40.524901,154.897106,0.000000,29.954432,33.059290,41.294880,123.945140,25.613280,12.765984,88.09,1.710148,0.000000,22.282102,121.285842,37.752000,129.166629,14.970604,402.930000,1.069741,0,0,0,0,0

72,17:45-18:00,12.688157,40.112835,0.784080,420.273075,45.952896,7.973913,115.763120,1.034565,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,17.599982,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,212.529918,32.396071,40.524901,154.897106,0.000000,29.954432,36.089363,41.294880,123.945140,25.613280,12.765984,88.09,1.710148,0.000000,22.282102,121.285842,37.752000,129.166629,14.970604,402.930000,1.348163,0,0,0,0,0

73,18:00-18:15,6.344078,40.112835,0.784080,420.273075,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,232.462199,32.396071,40.524901,154.897106,0.000000,29.954432,36.089363,41.294880,123.945140,25.613280,12.765984,88.09,1.710148,9.129835,14.443818,121.285842,37.752000,129.166629,14.970604,402.930000,1.348163,0,0,0,0,0

74,18:15-18:30,6.344078,40.112835,0.784080,420.273075,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,75.362672,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,232.462199,32.396071,40.524901,154.897106,0.000000,29.954432,36.089363,41.294880,123.945140,25.613280,12.765984,88.09,1.710148,18.585735,14.443818,121.285842,37.752000,129.166629,14.970604,402.930000,1.348163,0,0,0,0,0

75,18:30-18:45,6.344078,40.112835,0.784080,420.273075,50.227584,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,6.481707,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,4.960032,90.302397,53.824225,232.462199,32.396071,40.524901,154.897106,0.000000,29.954432,36.089363,41.294880,142.795004,25.613280,12.765984,88.09,1.710148,28.041636,14.443818,121.285842,41.130320,128.763889,18.860642,402.930000,1.348163,0,0,0,0,0

76,18:45-19:00,6.344078,40.112835,0.784080,420.273075,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,10.370731,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,4.960032,90.302397,53.824225,232.462199,32.396071,40.524901,154.897106,0.000000,29.954432,36.089363,41.294880,142.795004,25.613280,12.765984,88.09,1.710148,37.301896,14.443818,121.285842,41.130320,128.763889,20.066640,402.930000,1.348163,0,0,0,0,0

77,19:00-19:15,19.032235,40.112835,0.784080,420.273075,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,6.200040,90.302397,53.824225,232.462199,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,88.09,1.755050,37.301896,14.443818,121.285842,41.130320,128.763889,20.066640,402.930000,1.348163,0,0,0,0,0

78,19:15-19:30,19.032235,40.112835,0.784080,420.273075,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,232.462199,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,88.09,1.755050,37.301896,14.443818,121.285842,41.130320,128.763889,20.066640,402.930000,1.348163,0,0,0,0,0

79,19:30-19:45,19.032235,40.112835,0.784080,420.273075,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,269.730199,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,84.22,1.755050,37.301896,14.443818,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

80,19:45-20:00,19.032235,40.112835,0.784080,420.273075,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,292.478199,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,81.31,1.755050,37.301896,14.443818,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

81,20:00-20:15,19.032235,40.112835,0.784080,420.273075,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,11.240126,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,292.478199,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,14.808890,88.09,1.755050,37.301896,14.443818,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

82,20:15-20:30,19.032235,40.112835,0.784080,464.055618,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,66.600837,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.539304,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

83,20:30-20:45,19.032235,40.112835,0.784080,464.055618,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

84,20:45-21:00,19.032235,40.112835,0.784080,464.055618,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

85,21:00-21:15,19.032235,40.112835,0.784080,464.055618,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

86,21:15-21:30,19.032235,40.112835,0.784080,464.055618,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

87,21:30-21:45,19.032235,40.112835,0.784080,464.055618,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

88,21:45-22:00,19.032235,40.112835,0.784080,464.055618,45.952896,16.346521,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.800264,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,14.893648,88.09,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

89,22:00-22:15,19.032235,40.112835,0.784080,464.055618,45.952896,16.346521,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,77.44,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

90,22:15-22:30,19.032235,40.112835,0.784080,464.055618,45.952896,16.346521,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,19.445122,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,77.44,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

91,22:30-22:45,19.032235,40.112835,0.784080,464.055618,45.952896,16.346521,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,31.112195,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,77.44,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

92,22:45-23:00,19.032235,40.112835,0.784080,464.055618,45.952896,16.346521,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,31.112195,0.000000,2.165818,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,156.671470,0.000000,31.121487,41.672400,41.294880,142.795004,25.613280,12.765984,72.60,1.755050,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

93,23:00-23:15,19.032235,40.112835,0.784080,464.055618,45.952896,8.472282,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,31.112195,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,12.765984,72.60,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

94,23:15-23:30,19.032235,40.112835,0.784080,464.055618,45.952896,7.973913,115.763120,1.015406,0.000000,0.000000,2.594839,37.147370,0.000000,0.000000,31.112195,0.000000,2.114555,0.000000,0.000000,0.000000,0.000000,16.058021,74.237856,14.567722,50.323618,0.000000,0.000000,0.000000,11.408074,90.302397,53.824225,333.137957,32.396071,40.524901,154.897106,0.000000,29.954432,41.672400,41.294880,142.795004,25.613280,12.765984,67.76,1.710148,37.301896,18.032485,121.285842,41.130320,128.405684,20.066640,402.930000,1.348163,0,0,0,0,0

