Block,Time,WR/01102023/01102023/L_NR_2020_06,WR/01102023/30052048/L_NR_2022_10,NR/01102023/13082046/L_NR_2021_12,NR/01102023/08032047/L_NR_2021_14,NR/01102023/25072045/L_NR_2021_15,NR/01102023/02122045/L_NR_2021_13,NR/01102023/31102037/L_NR_2019_11,NR/01102023/05012040/L_NR_2020_02,WR/01102023/29112042/L_NR_2019_05,NR/01102023/22052037/LT-59,NR/01012024/31012024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,WR/01102023/31032046/L_NR_2020_05,NR/26072023/31072042/L_NR_2023_07,NR/26072023/25122043/L_NR_2023_10,NR/22102023/11042047/L_NR_2021_16,NR/01012024/01012024/SJVN010124NR1331,NR/30092023/31122025/SH-07,NR/01102023/30042040/GNA_LT_36,NR/01012024/31012024/52,SR/01102023/07102043/L_NR_2018_61,NR/22102023/11042047/L_NR_2021_17,NR/01012024/01012024/SJVN010124NR1332,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01012024/15012024/IEX_231227_05966,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01012024/31012024/HPX-GTAMLDCRA-141223-05423,NR/20122023/29022024/IEX_LDC_231218_00501,NR/01012024/15012024/IEX_231227_05965,NR/01102023/27052033/DIAPL(L_NR_2023_04),WR/01102023/16072048/L_NR_2022_08,NR/01102023/25122043/GNA_MEJA_DELHI,NR/01012024/01012024/HPX-TAMCTG-311223-05586,NR/30092023/26122029/SH-06,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/01102023/L_NR_2022_09,NR/01012024/31012024/HP-27,NR/01102023/31052040/LT-31,NR/01012024/31012024/HP-28,NR/01102023/30042040/GNA_LT_35,NR/01012024/31012024/HP-26,WR/01102023/24112044/L_NR_2020_07,NR/01102023/23072042/L_NR_2012_04,NR/01012024/15012024/HPX-TAMDLY-271223-05546,L_NR_2019_19,NR/01102023/06022042/L_NR_2012_02,NR/01102023/06022042/L_NR_2012_07,NR/01102023/14082046/L_NR_2021_16,NR/01102023/02012046/L_NR_2021_17,NR/01012024/31012024/HPX-TAMLDCRA-141223-05419,NR/01102023/19072037/LT-05,WR/01102023/29112042/RUMS(L_NR_2019_06),NR/01012024/31012024/HPX-GTAMLDCRA-141223-05424,NR/01012024/31032024/ ChanjuII
52,12:45-13:00,7.16,15.16,233.33,77.67,45.5,46.67,1.150000,1.620000,32.5,0.850000,48.200000,21.5,189,81,93,0,0.000000,14.200000,96.400000,9.95,47,0,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,23.140000,5.66,0.000000,0.000000,30.850000,100.970000,15.16,0.000000,13.860000,0.000000,13.860000,230.520000,7.17,271.120000,48.200000,76.10595,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

53,13:00-13:15,7.16,14.67,233.33,77.23,45.5,46.67,1.220000,1.620000,32.5,0.850000,48.200000,21.5,189,81,93,24.1,18.690000,14.440000,96.400000,9.9,47,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,91.580000,14.67,0.000000,14.090000,0.000000,14.090000,230.520000,7.17,271.120000,48.200000,75.950334,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

54,13:15-13:30,7.34,14.67,233.33,76.91,45.5,46.67,1.220000,1.620000,32.5,0.850000,48.200000,22,189,81,93,24.1,18.690000,14.220000,96.400000,9.83,47,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,97.360000,14.67,0.000000,13.880000,0.000000,13.880000,230.520000,7.33,271.120000,48.200000,75.172254,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

55,13:30-13:45,7.34,15.67,233.33,76.78,44.94,46.67,1.070000,1.620000,32.5,0.850000,48.200000,22,189,81,93,24.1,25.470000,13.900000,96.400000,9.79,47,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,21.210000,5.66,0.000000,0.000000,30.850000,97.360000,15.67,0.000000,13.550000,0.000000,13.550000,230.520000,7.33,271.120000,48.200000,64.998858,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

56,13:45-14:00,7.34,16.01,233.33,76.45,43.8,46.67,1.070000,1.620000,32.5,0.850000,48.200000,22,186,79,90,24.1,25.470000,13.450000,96.400000,9.75,45,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,21.210000,5.66,0.000000,0.000000,30.850000,97.360000,16.01,0.000000,13.110000,0.000000,13.110000,230.520000,7.33,271.120000,48.200000,64.998858,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

57,14:00-14:15,7.34,16.67,233.33,73.56,42.36,46.67,1.070000,1.670000,32.5,0.850000,48.200000,22,182,78,90,23.91,25.470000,12.870000,96.400000,9.75,45,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,97.360000,16.67,0.000000,12.560000,0.000000,12.560000,230.520000,7.33,271.120000,48.200000,65.057214,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

58,14:15-14:30,7.34,18.4,229.23,70.48,40.38,45.85,1.070000,1.670000,32.5,0.850000,48.200000,22,175,75,81,20.24,25.470000,12.190000,96.400000,9.95,40,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,97.360000,18.4,0.000000,11.890000,0.000000,11.890000,230.520000,7.33,271.120000,48.200000,64.92105,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

59,14:30-14:45,7.34,17.84,223.86,67.59,38.75,44.77,1.070000,1.670000,32.5,0.850000,48.200000,22,161,69,78,16.39,25.470000,12.620000,96.400000,8.36,39,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,97.360000,17.84,0.000000,12.310000,0.000000,12.310000,230.520000,7.33,271.120000,48.200000,63.89982,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

60,14:45-15:00,7.34,18.01,215.3,65.12,36.6,43.06,1.070000,1.670000,32.5,0.850000,48.200000,22,151,64,73,12.34,25.470000,11.660000,96.400000,8.32,36,28.92,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,5.66,0.000000,0.000000,30.850000,97.360000,18.01,0.000000,11.370000,0.000000,11.370000,230.520000,7.33,271.120000,48.200000,61.915716,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

61,15:00-15:15,7.34,18.42,202.7,60.43,34.32,40.54,1.150000,1.670000,32.5,0.940000,48.200000,22,133,57,67,9.64,25.470000,10.610000,96.400000,7.61,33,27.18,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,22.170000,6.62,0.000000,0.000000,30.850000,96.400000,18.42,0.000000,10.350000,0.000000,10.350000,230.520000,7.33,271.120000,48.200000,50.944788,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

62,15:15-15:30,7.58,18.84,188.08,54,31.83,37.61,1.150000,1.670000,32.5,0.940000,48.200000,22.76,119,51,59,9.64,25.470000,9.480000,96.400000,7.61,29,22.27,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,23.140000,7.51,0.000000,0.000000,30.850000,96.400000,18.84,0.000000,9.250000,0.000000,9.250000,230.520000,7.59,271.120000,48.200000,47.667126,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

63,15:30-15:45,7.67,22.43,171.69,49.88,28.78,34.34,1.150000,1.670000,32.5,0.940000,48.200000,23.01,105,45,51,9.64,25.470000,8.300000,96.400000,7.61,26,16.68,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,23.140000,8.34,0.000000,0.000000,30.850000,96.400000,22.43,0.000000,8.090000,0.000000,8.090000,230.520000,7.67,271.120000,48.200000,43.144536,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

64,15:45-16:00,8.01,23.99,153.76,44.21,25.81,30.75,1.150000,1.670000,32.5,0.940000,48.200000,24.01,91,39,43,9.64,18.690000,7.060000,96.400000,7.61,22,11.86,11.570000,48.200000,32.5,5.780000,8.190000,96.400000,23.140000,8.68,0.000000,0.000000,30.850000,96.400000,23.99,0.000000,6.890000,0.000000,6.890000,230.520000,8,271.120000,48.200000,37.522908,260.860000,0.000000,0,0,6.750000,117.610000,32.5,18.320000,1.740000

65,16:00-16:15,12.59,28.22,148.28,40.75,22.09,29.66,1.220000,1.670000,21.33,0.940000,48.200000,37.72,77,33,33,9.64,14.840000,5.790000,96.400000,8.46,17,8.19,11.570000,48.200000,24,5.780000,8.190000,96.400000,23.140000,13.55,0.000000,0.000000,30.850000,96.400000,28.22,0.000000,5.640000,0.000000,5.640000,230.520000,12.57,271.120000,48.200000,30.753612,260.860000,0.000000,0,0,6.750000,117.610000,21.33,18.320000,1.740000

66,16:15-16:30,13.36,29.76,125.99,33.28,18,25.2,1.220000,1.670000,5.94,0.940000,48.200000,40.11,63,27,25,0,0.000000,4.530000,96.400000,8.66,12,0,11.570000,48.200000,10,5.780000,8.190000,96.400000,23.140000,13.88,0.000000,0.000000,30.850000,96.400000,29.76,0.000000,4.410000,0.000000,4.410000,230.520000,13.37,271.120000,48.200000,22.75884,260.860000,0.000000,0,0,6.750000,117.610000,5.94,18.320000,1.740000

67,16:30-16:45,14.22,30.07,102.68,25.79,13,20.54,1.220000,1.670000,2.22,0.940000,48.200000,42.68,49,21,17,0,0.000000,3.330000,96.400000,8.01,9,0,11.570000,48.200000,2,5.780000,8.190000,96.400000,23.140000,13.21,0.000000,0.000000,30.370000,96.400000,30.07,0.000000,3.260000,0.000000,3.260000,230.520000,14.23,271.120000,48.200000,14.919684,260.860000,0.000000,0,0,6.750000,117.610000,2.22,18.320000,1.740000

68,16:45-17:00,14.97,31.66,78.79,19.12,8,15.76,1.220000,1.670000,1,0.940000,48.200000,44.9,32,13,11,0,0.000000,2.280000,96.400000,8.01,5,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.44,0.000000,0.000000,30.370000,96.400000,31.66,0.000000,2.230000,0.000000,2.230000,230.520000,14.97,271.120000,48.200000,10.134492,260.860000,0.000000,0,0,6.750000,117.610000,1,18.320000,1.740000

69,17:00-17:15,14.49,32.18,55.19,11.83,5,11.04,1.220000,1.670000,0,0.970000,48.200000,43.46,21,9,8,0,0.000000,1.430000,96.400000,8.01,4,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.21,0.000000,0.000000,30.370000,96.400000,32.18,0.000000,1.400000,0.000000,1.400000,230.520000,14.48,238.110000,48.200000,6.03012,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

70,17:15-17:30,15.1,31.92,34.28,6.26,2,6.86,1.220000,1.670000,0,0.970000,48.200000,45.3,11,4,5,0,0.000000,0.820000,96.400000,8.01,2,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,12.05,0.000000,0.000000,30.370000,96.400000,31.92,0.000000,0.800000,0.000000,0.800000,230.520000,15.1,238.110000,48.200000,2.762184,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

71,17:30-17:45,15.77,32.48,18,2.48,1,3.6,1.220000,1.670000,0,0.970000,48.200000,47.29,2,1,1,0,0.000000,0.410000,96.400000,10.79,1,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,12.45,0.000000,0.000000,30.370000,100.970000,32.48,0.000000,0.400000,0.000000,0.400000,230.520000,15.76,238.110000,48.200000,0.408492,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

72,17:45-18:00,16.06,32.54,7.63,0.56,0,1.53,1.220000,1.670000,0,0.970000,48.200000,48.19,0,0,0,0,0.000000,0.170000,96.400000,11.73,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,13.07,0.000000,0.000000,30.370000,100.970000,32.54,0.000000,0.170000,0.000000,0.170000,230.520000,16.07,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

73,18:00-18:15,10.17,23.19,2.32,0,0,0.46,1.220000,1.670000,0,0.770000,48.200000,30.51,0,0,0,0,0.000000,0.000000,96.400000,12.24,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,9.4,0.000000,0.000000,30.370000,100.970000,23.19,0.000000,0.000000,0.000000,0.000000,152.770000,10.17,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

74,18:15-18:30,11.04,24.26,0,0,0,0,1.220000,1.670000,0,0.770000,48.200000,33.14,0,0,0,0,0.000000,0.000000,96.400000,12.75,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,9.73,0.000000,0.000000,30.370000,100.970000,24.26,0.000000,0.000000,0.000000,0.000000,152.770000,11.05,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

75,18:30-18:45,11.87,26.97,0,0,0,0,1.220000,1.670000,0,0.770000,48.200000,35.61,0,0,0,0,0.000000,0.000000,96.400000,13.26,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,8.05,0.000000,0.000000,30.370000,100.970000,26.97,0.000000,0.000000,0.000000,0.000000,152.770000,11.87,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

76,18:45-19:00,12.64,30.11,0,0,0,0,1.220000,1.670000,0,0.770000,48.200000,37.94,0,0,0,0,0.000000,0.000000,96.400000,13.78,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,8.34,0.000000,0.000000,30.370000,100.970000,30.11,0.000000,0.000000,0.000000,0.000000,152.770000,12.65,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

77,19:00-19:15,13.47,34.15,0,0,0,0,1.220000,1.620000,0,0.850000,48.200000,40.46,0,0,0,0,0.000000,0.000000,96.400000,14.65,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,8.74,0.000000,0.000000,30.370000,100.970000,34.15,0.000000,0.000000,0.000000,0.000000,0.000000,13.49,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

78,19:15-19:30,14.43,38.23,0,0,0,0,1.220000,1.620000,0,0.850000,48.200000,43.27,0,0,0,0,0.000000,0.000000,96.400000,15.08,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,9.21,0.000000,0.000000,30.370000,100.970000,38.23,0.000000,0.000000,0.000000,0.000000,0.000000,14.42,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

79,19:30-19:45,15.44,43.36,0,0,0,0,1.220000,1.620000,0,0.850000,48.200000,46.31,0,0,0,0,0.000000,0.000000,96.400000,15.19,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,24.100000,9.75,0.000000,0.000000,30.370000,100.970000,43.36,0.000000,0.000000,0.000000,0.000000,0.000000,15.44,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

80,19:45-20:00,16.52,47.45,0,0,0,0,1.220000,1.620000,0,0.850000,48.200000,49.58,0,0,0,0,0.000000,0.000000,96.400000,15.33,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,10.42,0.000000,0.000000,30.370000,100.970000,47.45,0.000000,0.000000,0.000000,0.000000,0.000000,16.53,238.110000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

81,20:00-20:15,20.09,51.23,0,0,0,0,1.150000,1.620000,0,0.850000,48.200000,60.25,0,0,0,0,18.340000,0.000000,0.000000,15.32,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,10.99,0.000000,0.000000,30.850000,100.970000,51.23,0.000000,0.000000,0.000000,0.000000,0.000000,20.08,264.140000,48.200000,0,260.860000,0.000000,0,0,6.750000,117.610000,0,18.320000,1.740000

82,20:15-20:30,20.65,53.82,0,0,0,0,1.150000,1.620000,0,0.850000,48.200000,61.93,0,0,0,0,18.340000,0.000000,0.000000,15.31,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.18,0.000000,0.000000,30.850000,100.970000,53.82,0.000000,0.000000,0.000000,0.000000,0.000000,20.64,264.140000,48.200000,0,260.860000,0.000000,0,0,6.750000,96.400000,0,18.320000,1.740000

83,20:30-20:45,22.25,53.3,0,0,0,0,1.150000,1.620000,0,0.850000,48.200000,66.76,0,0,0,0,18.340000,0.000000,0.000000,15.04,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,13.24,0.000000,0.000000,30.850000,100.970000,53.3,0.000000,0.000000,0.000000,0.000000,0.000000,22.26,264.140000,48.200000,0,260.860000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

84,20:45-21:00,23.54,53.4,0,0,0,0,1.150000,1.620000,0,0.850000,48.200000,70.62,0,0,0,0,18.340000,0.000000,0.000000,14.77,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,13.96,0.000000,0.000000,30.850000,86.760000,53.4,0.000000,0.000000,0.000000,0.000000,0.000000,23.54,264.140000,48.200000,0,260.860000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

85,21:00-21:15,24.28,55.28,0,0,0,0,1.150000,1.620000,0,0.770000,48.200000,72.89,0,0,0,0,18.340000,0.000000,0.000000,14.73,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,14.95,0.000000,0.000000,30.850000,57.840000,55.28,0.000000,0.000000,0.000000,0.000000,0.000000,24.3,231.360000,48.200000,0,212.660000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

86,21:15-21:30,23.5,53.95,0,0,0,0,1.150000,1.620000,0,0.770000,48.200000,70.5,0,0,0,0,18.340000,0.000000,0.000000,14.68,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,14.68,0.000000,0.000000,30.850000,49.270000,53.95,0.000000,0.000000,0.000000,0.000000,0.000000,23.5,192.800000,48.200000,0,223.390000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

87,21:30-21:45,22.64,51.85,0,0,0,0,1.150000,1.620000,0,0.770000,48.200000,67.89,0,0,0,0,18.340000,0.000000,0.000000,14.28,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,14.25,0.000000,0.000000,30.850000,49.270000,51.85,0.000000,0.000000,0.000000,0.000000,0.000000,22.63,192.800000,48.200000,0,206.330000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

88,21:45-22:00,21.75,50.56,0,0,0,0,1.150000,1.620000,0,0.770000,48.200000,65.27,0,0,0,0,18.340000,0.000000,0.000000,13.94,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,13.8,0.000000,0.000000,30.850000,49.270000,50.56,0.000000,0.000000,0.000000,0.000000,0.000000,21.76,192.800000,48.200000,0,206.330000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

89,22:00-22:15,20.49,48.44,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,61.47,0,0,0,0,18.340000,0.000000,0.000000,13.58,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,13.06,0.000000,0.000000,30.850000,49.270000,48.44,57.410000,0.000000,24.570000,0.000000,152.770000,20.49,149.110000,48.200000,0,223.390000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

90,22:15-22:30,19.81,45.77,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,59.42,0,0,0,0,18.340000,0.000000,0.000000,13.2,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.6,0.000000,0.000000,30.850000,49.270000,45.77,57.410000,0.000000,24.570000,0.000000,152.770000,19.81,149.110000,48.200000,0,206.330000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

91,22:30-22:45,19.33,42.67,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,58.01,0,0,0,0,18.340000,0.000000,0.000000,12.74,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.33,0.000000,0.000000,30.850000,49.270000,42.67,57.410000,0.000000,24.570000,0.000000,152.770000,19.34,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

92,22:45-23:00,18.97,40.24,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,56.92,0,0,0,0,18.340000,0.000000,0.000000,12.31,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.06,0.000000,0.000000,30.850000,49.270000,40.24,57.410000,0.000000,24.570000,0.000000,152.770000,18.97,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

93,23:00-23:15,19.06,37.51,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,57.18,0,0,0,0,18.340000,0.000000,0.000000,11.83,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,11.99,0.000000,0.000000,30.850000,49.270000,37.51,57.410000,0.000000,24.570000,0.000000,152.770000,19.06,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

94,23:15-23:30,19.32,36.4,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,57.99,0,0,0,0,18.340000,0.000000,0.000000,11.36,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,11.97,0.000000,0.000000,30.850000,49.270000,36.4,57.410000,0.000000,24.570000,0.000000,152.770000,19.33,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

95,23:30-23:45,19.69,36.9,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,59.07,0,0,0,0,18.340000,0.000000,0.000000,11.01,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,11.98,0.000000,0.000000,30.850000,49.270000,36.9,57.410000,0.000000,24.570000,0.000000,152.770000,19.69,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

96,23:45-24:00,20.08,39.94,0,0,0,0,1.070000,1.620000,0,0.770000,48.200000,60.22,0,0,0,0,18.340000,0.000000,0.000000,11.81,0,0,11.570000,48.200000,0,5.780000,8.190000,96.400000,23.140000,12.01,0.000000,0.000000,30.850000,49.270000,39.94,57.410000,0.000000,24.570000,0.000000,152.770000,20.07,149.110000,48.200000,0,167.770000,0.000000,0,0,6.750000,67.480000,0,18.320000,1.740000

