Block,Time,DADRT2,RAPPC,NAPP,SALAL,URI,RAMPUR,RAPPB,NJPC,DADRI_RF,ANTA_GF,KOLDAM,UNCHAHAR4,ANTA_RF,SEWA2,DADRI_LF,PARBATI3,JHAJJAR,TANAKPUR,AURY_GF,UNCHAHAR2,AURY_LF,CHAMERA1,RIHAND1,RIHAND3,CHAMERA2,ANTA_LF,DHAULIGNGA,TANDA2,KISHANGANGA,DADRI_CRF,TEHRI,ANTA_CRF,CHAMERA3,RIHAND2,DULHASTI,KOTESHWR,DADRI_GF,URI2,AURY_RF,SINGRAULI_HYDRO,UNCHAHAR1,SINGRAULI,BSIUL,AURY_CRF,UNCHAHAR3,FSTPP I & II,BRBCL,KHSTPP-II,KHSTPP-I,SASAN,TALA,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,508.813725,24.746794,38.442041,78.916068,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,18.298225,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

48,11:45-12:00,508.813725,24.746794,38.442041,78.916068,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.241526,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

49,12:00-12:15,508.813725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

50,12:15-12:30,508.813725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,18.071530,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

51,12:30-12:45,508.813725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,17.675444,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

52,12:45-13:00,518.515725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

53,13:00-13:15,567.025725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

54,13:15-13:30,615.535725,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,627.452692,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,0.000000,0.000000,19.064042,19.821186,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

55,13:30-13:45,666.313914,24.746794,38.442041,78.916068,9.639907,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,13.786930,135.158562,2.134440,0.000000,19.064042,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

56,13:45-14:00,666.313914,24.746794,38.442041,78.916068,9.639907,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,19.389447,135.158562,5.336100,0.000000,23.035232,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

57,14:00-14:15,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

58,14:15-14:30,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

59,14:30-14:45,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,0.000000,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

60,14:45-15:00,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,13.566307,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,15.008800,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,18.868947,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

61,15:00-15:15,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,13.566307,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,18.800545,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

62,15:15-15:30,666.313914,24.746794,38.442041,80.043440,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,27.209259,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

63,15:30-15:45,666.313914,24.746794,38.442041,78.916068,8.568806,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,27.209259,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

64,15:45-16:00,666.313914,24.746794,38.442041,78.916068,10.711008,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,18.105872,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

65,16:00-16:15,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,20.692426,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

66,16:15-16:30,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,20.692426,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,9.389440,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

67,16:30-16:45,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,0.000000,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

68,16:45-17:00,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,14.669424,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

69,17:00-17:15,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,30.561300,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

70,17:15-17:30,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,30.561300,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.603675,19.149808,19.403955,95.409468,40.448317,406.290654,15.688134,135.83,0,0,0,0,0

71,17:30-17:45,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,30.561300,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

72,17:45-18:00,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,10.812588,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,25.555146,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

73,18:00-18:15,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,18.778881,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

74,18:15-18:30,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

75,18:30-18:45,666.313914,24.746794,38.442041,78.916068,47.128435,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,5.069644,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,8.609555,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,2.134440,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

76,18:45-19:00,666.313914,24.746794,38.442041,78.916068,47.128435,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,10.242751,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,17.219110,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,3.201660,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

77,19:00-19:15,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

78,19:15-19:30,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

79,19:30-19:45,666.313914,24.746794,38.442041,78.916068,12.853210,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

80,19:45-20:00,666.313914,24.746794,38.442041,78.916068,19.279814,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

81,20:00-20:15,666.313914,24.746794,38.442041,78.916068,21.422016,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,11.746017,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,135.83,0,0,0,0,0

82,20:15-20:30,666.313914,24.746794,38.442041,78.916068,21.422016,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,11.746017,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,123.22,0,0,0,0,0

83,20:30-20:45,666.313914,24.746794,38.442041,78.916068,21.422016,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,10.242751,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,19.075490,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,119.33,0,0,0,0,0

84,20:45-21:00,666.313914,24.746794,38.442041,78.916068,21.422016,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,5.121375,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,28.196736,114.604875,47.963347,25.828664,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,116.42,0,0,0,0,0

85,21:00-21:15,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,5.121375,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,28.196736,114.604875,47.963347,25.828664,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,112.54,0,0,0,0,0

86,21:15-21:30,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,5.121375,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,28.196736,114.604875,47.963347,25.828664,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,110.60,0,0,0,0,0

87,21:30-21:45,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,10.242751,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,44.008272,0.000000,28.196736,114.604875,47.963347,25.828664,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,109.63,0,0,0,0,0

88,21:45-22:00,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,10.242751,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,12.652960,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,107.69,0,0,0,0,0

89,22:00-22:15,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,12.652960,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,107.69,0,0,0,0,0

90,22:15-22:30,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,12.652960,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,108.66,0,0,0,0,0

91,22:30-22:45,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,15.333087,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,106.72,0,0,0,0,0

92,22:45-23:00,666.313914,24.746794,38.442041,78.916068,14.995411,0.000000,0.000000,150.082615,0.000000,0.000000,0.000000,0.000000,0.000000,10.242751,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,39.444936,0.000000,35.455129,0.000000,0.000000,0.000000,60.389129,0.000000,28.196736,114.604875,47.963347,28.698516,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,6.326480,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,105.75,0,0,0,0,0

93,23:00-23:15,666.313914,24.746794,38.442041,78.916068,13.924310,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,58.677696,0.000000,28.196736,114.604875,47.963347,18.175727,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,102.84,0,0,0,0,0

94,23:15-23:30,666.313914,24.746794,38.442041,78.916068,13.924310,0.000000,0.000000,148.382873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633.688556,9.818327,0.000000,41.126875,0.000000,40.892067,89.258400,119.980389,38.332718,0.000000,26.529828,0.000000,0.000000,0.000000,52.687681,0.000000,28.196736,114.604875,47.963347,17.219110,0.000000,9.788348,0.000000,1.057916,19.389447,135.158562,1.067220,0.000000,25.604461,19.149808,19.403955,95.409468,40.448317,404.937225,15.688134,100.90,0,0,0,0,0

