Block,Time,SINGRAULI_HYDRO,ANTA_RF,DADRI_CRF,AURY_LF,PARBATI3,NAPP,UNCHAHAR3,DULHASTI,CHAMERA1,SALAL,UNCHAHAR1,TANDA2,UNCHAHAR2,CHAMERA3,ANTA_CRF,BSIUL,AURY_RF,JHAJJAR,NJPC,DADRI_RF,RIHAND1,KISHANGANGA,DADRI_LF,DHAULIGNGA,UNCHAHAR4,RAPPB,DADRI_GF,URI,SEWA2,URI2,AURY_CRF,RIHAND3,RAMPUR,SINGRAULI,KOLDAM,DADRT2,ANTA_LF,TEHRI,KOTESHWR,RAPPC,CHAMERA2,AURY_GF,ANTA_GF,TANAKPUR,RIHAND2,SASAN,TALA,KHSTPP-II,BRBCL,KHSTPP-I,KUDGI,FSTPP I & II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
84,20:45-21:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,76.693304,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,178.997632,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,94.69,13.075102,0,0,0,0,0

85,21:00-21:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,76.693304,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,178.997632,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,94.69,13.075102,0,0,0,0,0

86,21:15-21:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,12.349968,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,178.997632,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,91.79,13.075102,0,0,0,0,0

87,21:30-21:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,20.034447,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,178.997632,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,88.89,13.075102,0,0,0,0,0

88,21:45-22:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,93.884978,19.324022,42.847588,87.92,7.697812,0,0,0,0,0

89,22:00-22:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,79.412848,19.324022,36.281390,85.03,7.697812,0,0,0,0,0

90,22:15-22:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,15.596787,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,3.713107,114.132375,404.615574,0.000000,79.412848,19.324022,36.281390,83.09,7.697812,0,0,0,0,0

91,22:30-22:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,36.599656,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,93.884978,19.324022,36.281390,82.13,7.697812,0,0,0,0,0

92,22:45-23:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,18.299828,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.333696,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,75.527178,19.324022,36.281390,80.19,7.697812,0,0,0,0,0

93,23:00-23:15,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,61.055048,19.324022,36.281390,77.30,7.697812,0,0,0,0,0

94,23:15-23:30,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000272,0.000000,14.297055,0.000000,119.485727,0.000000,126.089100,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,61.055048,19.324022,36.281390,75.36,7.697812,0,0,0,0,0

95,23:30-23:45,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,0.000000,14.297055,0.000000,119.485727,0.000000,131.886300,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,61.055048,19.324022,36.281390,73.43,7.697812,0,0,0,0,0

96,23:45-24:00,0.572986,0.000000,0.000000,0.000000,0.000000,0.000000,9.526732,15.921867,0.000000,2.469994,4.734380,0.000000,7.468726,0.000000,0.000000,0.000000,0.000000,225.056966,0.000000,0.000000,88.890400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.400109,0.000000,14.297055,0.000000,119.485727,0.000000,131.886300,0.000000,174.476396,0.000000,30.070076,8.574059,49.657366,0.000000,0.000000,0.000000,4.950809,114.132375,404.615574,0.000000,61.055048,19.324022,36.281390,71.50,7.697812,0,0,0,0,0

