Block,Time,KHSTPP-II,RIHAND1,ANTA_LF,TANDA2,SEWA2,URI2,DHAULIGNGA,DULHASTI,UNCHAHAR2,RIHAND3,FSTPP I & II,SASAN,BRBCL,NJPC,KHSTPP-I,TALA,AURY_LF,CHAMERA3,CHAMERA1,RIHAND2,DADRI_RF,UNCHAHAR4,JHAJJAR,SALAL,KISHANGANGA,SINGRAULI,BSIUL,DADRT2,RAPPB,AURY_GF,RAPPC,DADRI_LF,DADRI_GF,SINGRAULI_HYDRO,ANTA_RF,PARBATI3,CHAMERA2,URI,NAPP,UNCHAHAR3,UNCHAHAR1,AURY_RF,RAMPUR,ANTA_CRF,AURY_CRF,KOTESHWR,DADRI_CRF,TANAKPUR,ANTA_GF,TEHRI,KOLDAM,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

49,12:00-12:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

50,12:15-12:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

51,12:30-12:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,612.339408,1.338485,0.000000,113.392987,0.000000,286.514024,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

52,12:45-13:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,560.029658,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,2.119459,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,0.000000,0.000000,0,0,0,0,0

53,13:00-13:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,484.855680,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,17.729833,8.713972,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,1.598521,0.000000,0.000000,0.000000,0,0,0,0,0

54,13:15-13:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,396.846658,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,17.729833,8.713972,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,1.598521,0.000000,0.000000,0.000000,0,0,0,0,0

55,13:30-13:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,362.290258,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,0.000000,0.000000,0,0,0,0,0

56,13:45-14:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,400.686258,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,0.000000,0.000000,0,0,0,0,0

57,14:00-14:15,141.600248,88.310800,0.000000,0.000000,0.000000,8.005796,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,419.884258,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,15.895944,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,0.000000,0.000000,0,0,0,0,0

58,14:15-14:30,141.600248,88.310800,0.000000,0.000000,0.000000,8.005796,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,419.884258,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,15.895944,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,0.000000,0.000000,0,0,0,0,0

59,14:30-14:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,443.881758,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,0.000000,0.000000,0,0,0,0,0

60,14:45-15:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,443.881758,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,0.000000,0.000000,0,0,0,0,0

61,15:00-15:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,443.881758,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,14.937004,0.000000,0,0,0,0,0

62,15:15-15:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,443.881758,1.338485,0.000000,113.392987,0.000000,283.942068,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,21.662063,8.944156,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,14.937004,0.000000,0,0,0,0,0

63,15:30-15:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,498.816930,1.338485,0.000000,113.392987,0.000000,325.291584,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,25.331857,10.091753,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,14.937004,0.000000,0,0,0,0,0

64,15:45-16:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,575.608930,1.338485,0.000000,113.392987,0.000000,325.291584,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,6.762975,0.000000,29.874008,0.000000,0,0,0,0,0

65,16:00-16:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,625.682827,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,3.198867,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,29.874008,0.000000,0,0,0,0,0

66,16:15-16:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,3.198867,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,29.874008,0.000000,0,0,0,0,0

67,16:30-16:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,16.362455,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,3.198867,2.755297,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

68,16:45-17:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,36.361012,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,3.198867,2.755297,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

69,17:00-17:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,8.656826,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,54.541518,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,12.641921,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

70,17:15-17:30,141.600248,88.310800,0.000000,0.000000,5.067005,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,72.722024,39.620832,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,6.692423,0.000000,113.392987,1.055890,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,12.641921,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,17.036305,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

71,17:30-17:45,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,99.992783,39.620832,0.000000,0.000000,0.000000,6.749057,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.245926,0.000000,44.811012,0.000000,0,0,0,0,0

72,17:45-18:00,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,39.620832,0.000000,0.000000,0.000000,13.346450,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

73,18:00-18:15,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,42.738443,0.000000,0.000000,0.000000,21.232988,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

74,18:15-18:30,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,134.717549,44.536257,0.000000,0.000000,0.000000,25.024593,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

75,18:30-18:45,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,26.309043,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,105.810545,44.538477,0.000000,0.000000,0.000000,25.024593,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,1.271676,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

76,18:45-19:00,141.600248,88.310800,0.000000,0.000000,10.113537,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,72.722024,44.538477,0.000000,0.000000,0.000000,25.024593,56.691694,0.000000,0.000000,626.958781,40.154537,0.000000,113.392987,12.518632,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,25.283843,2.119459,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,25.554458,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

77,19:00-19:15,141.600248,88.310800,0.000000,0.000000,5.067005,4.519401,17.539362,31.636100,40.690257,118.706633,19.898727,401.977323,14.398548,50.905417,44.538477,0.000000,0.000000,0.000000,25.024593,56.691694,0.000000,0.000000,626.958781,6.692423,0.000000,113.392987,6.259316,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,12.641921,25.433510,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,9.464614,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

78,19:15-19:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,8.656826,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,29.088810,44.538477,0.000000,0.000000,0.000000,13.485981,56.691694,0.000000,0.000000,626.958781,1.338485,0.000000,113.392987,6.259316,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,12.641921,25.433510,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

79,19:30-19:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,10.908304,44.538477,0.000000,0.000000,0.000000,6.066568,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,6.259316,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

80,19:45-20:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,6.259316,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

81,20:00-20:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

82,20:15-20:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,44.811012,0.000000,0,0,0,0,0

83,20:30-20:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,43.662011,0.000000,0,0,0,0,0

84,20:45-21:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,0.000000,327.863540,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.000000,0.000000,41.726853,0.000000,0,0,0,0,0

85,21:00-21:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,626.958781,2.230808,0.000000,113.392987,0.000000,350.872344,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,16.955674,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,27.817902,0.000000,0,0,0,0,0

86,21:15-21:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,623.661524,2.230808,0.000000,113.392987,0.000000,370.697350,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,16.955674,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,27.817902,0.000000,0,0,0,0,0

87,21:30-21:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,620.580245,2.230808,0.000000,113.392987,0.000000,386.673253,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,25.331857,10.136544,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,27.817902,0.000000,0,0,0,0,0

88,21:45-22:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,40.690257,118.706633,19.898727,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,588.893850,2.230808,0.000000,113.392987,0.000000,386.673253,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,21.662063,8.665785,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.368890,0.000000,13.908951,0.000000,0,0,0,0,0

89,22:00-22:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,15.818050,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,587.722772,2.230808,0.000000,113.392987,0.000000,407.431454,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,21.194592,20.503464,21.662063,8.665785,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,13.908951,0.000000,0,0,0,0,0

90,22:15-22:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,586.590090,2.230808,0.000000,113.392987,0.000000,423.938299,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,21.194592,20.503464,21.662063,8.665785,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,13.908951,0.000000,0,0,0,0,0

91,22:30-22:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,585.351820,2.230808,0.000000,113.392987,0.000000,439.914203,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,19.106358,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

92,22:45-23:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,34.962438,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,585.351820,2.230808,0.000000,113.392987,0.000000,439.914203,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,17.729833,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

93,23:00-23:15,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,30.714447,118.706633,14.844470,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,585.351820,2.230808,0.000000,113.392987,0.000000,461.210544,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,17.729833,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

94,23:15-23:30,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,24.398450,118.706633,10.659306,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,585.351820,2.230808,0.000000,113.392987,0.000000,471.500930,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,17.729833,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

95,23:30-23:45,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,24.398450,118.706633,10.659306,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,487.691594,2.230808,0.000000,113.392987,0.000000,498.482789,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,17.729833,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

96,23:45-24:00,141.600248,88.310800,0.000000,0.000000,0.000000,4.519401,0.000000,0.000000,24.398450,118.706633,10.659306,401.977323,14.398548,0.000000,44.538477,0.000000,0.000000,0.000000,0.000000,56.691694,0.000000,0.000000,393.621394,2.230808,0.000000,113.392987,0.000000,498.482789,0.000000,0.000000,52.622486,0.000000,0.000000,0.734515,0.000000,0.000000,0.000000,1.059730,20.503464,17.729833,8.435601,0.000000,0.000000,0.000000,0.000000,8.518153,0.000000,0.614816,0.000000,0.000000,0.000000,0,0,0,0,0

