Block,Time,NJPC,KOTESHWR,AURY_CRF,CHAMERA2,URI,DADRI_RF,BSIUL,RAPPB,RAMPUR,AURY_LF,AURY_GF,NAPP,TANDA2,DHAULIGNGA,TANAKPUR,SINGRAULI_HYDRO,DADRI_GF,URI2,ANTA_CRF,UNCHAHAR4,RIHAND2,KOLDAM,ANTA_RF,DADRI_LF,RAPPC,ANTA_GF,RIHAND1,ANTA_LF,SALAL,TEHRI,CHAMERA1,DADRI_CRF,UNCHAHAR1,DADRT2,SINGRAULI,UNCHAHAR2,UNCHAHAR3,CHAMERA3,JHAJJAR,SEWA2,RIHAND3,PARBATI3,DULHASTI,AURY_RF,SASAN,KISHANGANGA,FSTPP I & II,BRBCL,KHSTPP-II,KUDGI,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,0.000000,40.807771,0.000000,11.598254,364.894744,137.484400,15.894648,13.947675,29.601353,342.826191,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,15.298692,48.826326,94.94,11.463488,28.465080,0,0,0,0,0

48,11:45-12:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,65.252807,0.000000,40.807771,0.000000,11.598254,364.888241,137.484400,22.776436,13.947675,29.601353,342.826191,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,5.201558,17.650454,75.766201,96.75,22.505809,28.465080,0,0,0,0,0

49,12:00-12:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,65.252807,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,12.989850,13.710723,29.601353,342.826191,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,18.086004,43.569000,101.54,11.618400,28.465080,0,0,0,0,0

50,12:15-12:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,12.989850,13.710723,29.601353,342.826191,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,18.086004,43.569000,102.44,11.618400,28.465080,0,0,0,0,0

51,12:30-12:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,12.989850,13.710723,29.601353,346.802631,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,17.776666,43.569000,68.74,11.618400,28.465080,0,0,0,0,0

52,12:45-13:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.801816,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,13.273833,13.710723,29.601353,346.802631,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,16.576474,43.569000,71.65,11.618400,28.465080,0,0,0,0,0

53,13:00-13:15,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.039338,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,13.273833,13.710723,29.601353,346.802631,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,18.086004,43.569000,67.77,11.618400,28.465080,0,0,0,0,0

54,13:15-13:30,154.929110,8.174949,0.000000,40.533274,50.237962,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.391403,115.787038,1.039338,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.498806,364.611299,137.484400,13.273833,13.710723,29.601353,346.802631,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,17.709926,43.569000,63.90,11.618400,28.465080,0,0,0,0,0

55,13:30-13:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,1.086851,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.112371,364.934697,137.484400,10.559092,13.760018,29.601353,347.067325,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,18.086004,43.569000,59.06,11.618400,28.465080,0,0,0,0,0

56,13:45-14:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,0.000000,40.807771,0.000000,11.112371,364.934697,137.484400,10.714004,13.760018,29.601353,347.067325,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,0.968200,13.980066,43.569000,56.16,11.618400,28.465080,0,0,0,0,0

57,14:00-14:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,16.698004,40.807771,0.000000,11.228492,364.917314,137.484400,10.714004,13.580462,29.601353,343.346018,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,6.059673,15.006346,73.907093,56.16,17.510291,28.465080,0,0,0,0,0

58,14:15-14:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,1.175937,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,25.047006,40.807771,0.000000,11.211536,364.273384,137.484400,19.436963,12.851328,29.601353,331.538134,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,6.059673,18.086004,105.806772,56.16,23.813073,28.465080,0,0,0,0,0

59,14:30-14:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,11.782510,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,1.763905,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,25.047006,40.807771,0.000000,7.764867,364.273384,137.484400,23.504701,12.209117,29.601353,327.121377,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,6.059673,18.086004,142.824507,56.16,24.199965,28.465080,0,0,0,0,0

60,14:45-15:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,11.782510,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,25.047006,40.807771,0.000000,7.764867,364.273384,137.484400,23.504701,12.209117,29.601353,327.121377,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,6.059673,18.086004,142.824507,54.22,24.199965,28.465080,0,0,0,0,0

61,15:00-15:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,82.241038,25.047006,40.807771,0.000000,7.764867,364.263130,137.484400,23.504701,12.209117,29.601353,327.121377,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,18.086004,142.824507,52.28,24.199965,27.041826,0,0,0,0,0

62,15:15-15:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,7.764867,364.263130,137.484400,23.504701,12.209117,29.601353,327.121377,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,18.086004,142.824507,50.35,24.199965,27.041826,0,0,0,0,0

63,15:30-15:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,7.764867,363.860212,137.484400,10.753346,12.851328,29.601353,336.071227,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,18.086004,142.824507,71.65,34.431419,27.041826,0,0,0,0,0

64,15:45-16:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,7.764867,363.860212,137.484400,10.714004,12.851328,29.601353,336.071227,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,17.918642,142.824507,71.65,34.431419,27.041826,0,0,0,0,0

65,16:00-16:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.419139,364.002348,137.484400,10.714004,13.169116,29.601353,338.885718,5.364617,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,14.846559,142.824507,67.77,24.199965,27.041826,0,0,0,0,0

66,16:15-16:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.419139,364.008875,137.484400,10.714004,13.169116,29.601353,338.885718,10.729234,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,17.402739,142.824507,64.87,24.199965,27.041826,0,0,0,0,0

67,16:30-16:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418201,363.947937,137.484400,19.349419,13.162350,29.601353,338.119938,10.729234,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,18.008619,142.824507,59.06,24.199965,27.041826,0,0,0,0,0

68,16:45-17:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.000000,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418201,363.954487,137.484400,19.349419,13.162350,29.601353,338.117140,10.729234,121.310901,0.000000,50.334016,0.000000,405.453114,2.114992,10.293031,17.495888,142.824507,51.31,24.199965,27.041826,0,0,0,0,0

69,17:00-17:15,154.929110,8.174949,0.000000,40.533274,50.237962,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418787,363.970208,137.484400,29.088891,13.169116,29.601353,338.883044,10.729234,121.310901,0.000000,50.334016,0.968200,405.453114,2.114992,13.796850,18.086004,142.824507,65.84,29.212143,27.041826,0,0,0,0,0

70,17:15-17:30,154.929110,8.174949,0.000000,40.533274,50.237962,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418787,363.976759,137.484400,29.088891,13.169116,29.601353,338.883044,10.729234,121.310901,0.000000,50.334016,0.968200,405.453114,2.114992,13.796850,18.086004,142.824507,56.16,29.212143,27.041826,0,0,0,0,0

71,17:30-17:45,154.929110,8.174949,0.000000,40.533274,45.962390,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.534544,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418787,363.970208,137.484400,29.088891,13.169116,29.601353,326.732742,10.729234,121.310901,3.630506,50.334016,0.968200,405.453114,2.114992,13.796850,18.086004,142.824507,45.51,29.212143,27.041826,0,0,0,0,0

72,17:45-18:00,154.929110,8.174949,0.000000,40.533274,45.962390,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,18.577522,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,76.840806,25.047006,40.807771,0.000000,11.418787,363.976759,137.484400,29.088891,13.169116,29.601353,326.732742,10.729234,121.310901,3.630506,50.334016,0.968200,405.453114,2.114992,13.796850,18.086004,142.824507,35.82,29.212143,27.041826,0,0,0,0,0

73,18:00-18:15,154.929110,8.174949,0.000000,40.533274,45.962390,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,16.116995,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,36.714144,0.000000,11.418787,363.970208,137.484400,29.088891,13.169116,29.601353,339.340161,10.729234,121.310901,10.372874,50.334016,0.968200,405.453114,2.114992,13.796850,16.499294,142.824507,31.81,29.212143,27.041826,0,0,0,0,0

74,18:15-18:30,154.929110,8.174949,0.000000,40.533274,45.962390,0.968200,6.345389,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,16.116995,8.681849,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,36.714144,0.000000,11.418787,363.976759,137.484400,29.088891,13.169116,29.601353,371.502213,10.729234,121.310901,10.372874,50.334016,0.968200,405.453114,2.114992,13.796850,15.135322,142.824507,19.36,29.212143,27.041826,0,0,0,0,0

75,18:30-18:45,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,27.866283,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.426286,364.690620,137.484400,41.681010,13.786064,29.601353,371.502213,16.061339,121.310901,10.372874,50.334016,0.968200,405.453114,2.114992,13.796850,17.915776,142.824507,19.36,39.443597,27.041826,0,0,0,0,0

76,18:45-19:00,154.929110,16.349899,0.000000,40.533274,45.962390,0.968200,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.562524,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.573153,431.023663,137.484400,41.681010,14.068740,29.601353,439.276213,16.061339,121.310901,14.262701,50.334016,0.968200,405.453114,2.114992,13.796850,17.286968,142.824507,19.36,39.443597,27.041826,0,0,0,0,0

77,19:00-19:15,154.929110,16.948064,0.000000,42.393101,50.237962,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.638729,431.023663,137.484400,41.681010,18.036211,31.127918,538.702898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.515781,18.007109,142.824507,18.40,39.443597,27.041826,0,0,0,0,0

78,19:15-19:30,154.929110,16.948064,0.000000,42.393101,50.237962,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,10.682538,431.023663,137.484400,41.681010,18.036211,31.127918,567.748898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.552444,18.086004,142.824507,18.40,39.443597,27.041826,0,0,0,0,0

79,19:30-19:45,154.929110,16.948064,0.000000,42.393101,45.962390,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,10.682538,479.433663,137.484400,41.681010,18.036211,31.127918,567.748898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.552444,18.086004,142.824507,29.05,39.443597,27.041826,0,0,0,0,0

80,19:45-20:00,154.929110,16.948064,0.000000,42.393101,45.962390,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,10.682538,527.843663,137.484400,41.681010,18.036211,31.127918,524.179898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

81,20:00-20:15,154.929110,16.948064,0.000000,42.393101,45.962390,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,10.682538,576.253663,137.484400,41.681010,18.036211,31.127918,524.179898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

82,20:15-20:30,154.929110,16.948064,0.000000,42.393101,45.962390,0.968200,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,10.682538,624.663663,137.484400,41.681010,18.036211,31.127918,524.179898,16.061339,121.310901,66.614598,50.334016,0.968200,405.453114,2.166265,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

83,20:30-20:45,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,553.225898,16.061339,121.310901,6.483046,50.334016,0.007335,405.453114,2.166265,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

84,20:45-21:00,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,601.635898,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

85,21:00-21:15,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,553.225898,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

86,21:15-21:30,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,12.690778,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,553.225898,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,16.552444,18.086004,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

87,21:30-21:45,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,553.225898,16.061339,121.310901,15.559312,50.334016,0.000000,405.453114,2.114992,16.552444,16.162830,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

88,21:45-22:00,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.148901,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,553.225898,16.061339,121.310901,15.559312,50.334016,0.000000,405.453114,2.166265,16.552444,15.450904,142.824507,38.73,39.443597,27.041826,0,0,0,0,0

89,22:00-22:15,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.275844,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,609.381498,16.061339,121.310901,15.559312,50.334016,0.000000,405.453114,2.166265,16.552444,18.086004,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

90,22:15-22:30,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,636.969001,16.061339,121.310901,15.559312,50.334016,0.000000,405.453114,2.166265,16.552444,17.709518,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

91,22:30-22:45,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,636.969001,16.061339,121.310901,15.559312,50.334016,0.000000,405.453114,2.166265,16.552444,13.154723,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

92,22:45-23:00,154.929110,16.948064,0.000000,42.393101,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,31.127918,636.969001,16.061339,121.310901,3.241524,50.334016,0.000000,405.453114,2.166265,16.552444,15.523683,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

93,23:00-23:15,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,636.969001,15.985475,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,16.552444,17.621179,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

94,23:15-23:30,154.929110,16.349899,0.000000,40.533274,45.962390,0.000000,19.036167,0.000000,1.698786,0.000000,0.000000,39.901881,1.348441,37.155045,7.441585,1.053942,0.000000,32.796320,0.000000,0.784242,115.787038,2.351873,0.000000,0.000000,53.835345,0.000000,85.419251,0.000000,75.378243,25.047006,40.807771,0.000000,11.882719,657.253953,137.484400,41.681010,18.036211,29.601353,636.969001,15.985475,121.310901,3.241524,50.334016,0.000000,405.453114,2.114992,16.552444,14.791284,142.824507,33.89,39.443597,27.041826,0,0,0,0,0

