Block,Time,SINGRAULI_HYDRO,TANAKPUR,TANDA2,UNCHAHAR1,UNCHAHAR2,UNCHAHAR3,URI,URI2,RIHAND1,RIHAND3,SALAL,SEWA2,TEHRI,UNCHAHAR4,SINGRAULI,RIHAND2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,NAPP,NJPC,RAPPB,RAPPC,CHAMERA1,CHAMERA2,KOLDAM,PARBATI3,BSIUL,CHAMERA3,DHAULIGNGA,RAMPUR,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NNTPP,NTPL,RSTPSU1TO6,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,RSTPSU7,VALLURNTECL,SIMHST1,SIMHST2,TALST2,BRBCL,FSTPP I & II,TALA,KHSTPP-II,KHSTPP-I,SASAN
55,13:30-13:45,0.99476,7.4298,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

56,13:45-14:00,0.99476,7.4298,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

57,14:00-14:15,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

58,14:15-14:30,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

59,14:30-14:45,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

60,14:45-15:00,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,15.276,13.1076,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

61,15:00-15:15,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,84.9422,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

62,15:15-15:30,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,137.25,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

63,15:30-15:45,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

64,15:45-16:00,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,0,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

65,16:00-16:15,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

66,16:15-16:30,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,5.27868,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.418,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

67,16:30-16:45,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.961,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

68,16:45-17:00,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,81.34,10.55736,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,34.65,0,5.25,0,68.961,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

69,17:00-17:15,0.99476,7.3017,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,31.5,0,8.4,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

70,17:15-17:30,0.99476,7.3017,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,81.34,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,46.032,39.456,0,0,31.5,0,8.4,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

71,17:30-17:45,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,67.952,10.96,0,0,37.8,0,2.1,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

72,17:45-18:00,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,0,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,3.1825,6.5538,29.41554,0,0,0,72.336,10.96,0,0,35.7,0,4.2,0,66.789,0,0,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

73,18:00-18:15,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,10.08,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,30.552,13.1076,29.41554,0,0,0,64.664,0,3.288,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

74,18:15-18:30,0.99476,7.3017,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,15.804048,20.16,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,30.552,13.1076,29.41554,0,0,0,67.952,0,9.864,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

75,18:30-18:45,0.99476,7.3017,0,20.556,42.392196,26.39091,51.888,31.897382,92,123.665625,82.502,15.804048,30.24,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,30.552,13.1076,29.41554,36.5917,0,0,59.184,0,19.728,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

76,18:45-19:00,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,5.916,38.8752,152.9405,0,50.76,42.66,39.51012,0,35.644,13.1076,29.41554,36.5917,0,0,59.184,0,19.728,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,31.564,416.25

77,19:00-19:15,0.99476,7.3017,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,59.184,0,19.728,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

78,19:15-19:30,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,59.184,0,19.728,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

79,19:30-19:45,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,33.992,416.25

80,19:45-20:00,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,33.992,416.25

81,20:00-20:15,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,26.46,98.34375,35.206,416.25

82,20:15-20:30,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,65.401648,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,26.46,98.34375,35.206,416.25

83,20:30-20:45,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,154.69245,0,50.76,42.66,39.51012,0,45.828,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,26.46,98.34375,32.778,416.25

84,20:45-21:00,0.99476,6.9174,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,42.009,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,32.58,0,32.58,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,12.089,18.140334,26.46,98.34375,32.778,416.25

85,21:00-21:15,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,42.009,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,48.87,0,16.29,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

86,21:15-21:30,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,42.009,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,48.87,0,16.29,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

87,21:30-21:45,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,42.009,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

88,21:45-22:00,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,38.8752,154.69245,0,50.76,42.66,39.51012,0,42.009,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,32.778,416.25

89,22:00-22:15,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,38.8752,154.69245,0,50.76,42.66,39.51012,0,42.009,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,35.206,416.25

90,22:15-22:30,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,38.8752,154.69245,0,50.76,42.66,39.51012,0,42.009,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,35.206,416.25

91,22:30-22:45,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,38.8752,154.69245,0,50.76,42.66,39.51012,0,42.009,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,35.206,416.25

92,22:45-23:00,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,15.804048,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,16.1704,38.8752,154.69245,0,50.76,42.66,39.51012,0,42.009,19.6614,30.5616,37.5164,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,93.75,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,35.206,416.25

93,23:00-23:15,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.55736,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,8.381,38.8752,152.9405,0,50.76,42.66,39.51012,0,48.374,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,37.634,416.25

94,23:15-23:30,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.55736,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,48.374,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,37.634,416.25

95,23:30-23:45,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.55736,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,64.923,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,37.634,416.25

96,23:45-24:00,0.99476,6.6612,0,20.556,42.392196,26.39091,47.472,31.897382,92,123.665625,82.502,10.55736,40.32,0,139.3125,118.125,686.779958,49.436556,653.1525,0,7.888,38.8752,152.9405,0,50.76,42.66,39.51012,0,64.923,13.1076,29.41554,36.5917,0,0,39.456,0,39.456,0,33.6,0,6.3,0,58.644,0,6.516,0,0,0,0,0,0,0,140.63,0,0,0,0,0,0,0,0,0,0,11.5395,18.140334,26.46,98.34375,37.634,416.25

