Block,Time,RIHAND3,AURY_GF,ANTA_LF,DADRI_CRF,DADRI_RF,TANAKPUR,RAMPUR,DHAULIGNGA,ANTA_GF,CHAMERA1,RAPPC,DULHASTI,ANTA_CRF,CHAMERA3,DADRI_GF,ANTA_RF,UNCHAHAR4,SALAL,RAPPB,RIHAND2,SINGRAULI_HYDRO,UNCHAHAR2,AURY_CRF,KOLDAM,KISHANGANGA,RIHAND1,TANDA2,URI,DADRT2,UNCHAHAR1,DADRI_LF,JHAJJAR,AURY_RF,PARBATI3,NJPC,BSIUL,NAPP,SINGRAULI,KOTESHWR,TEHRI,SEWA2,URI2,AURY_LF,CHAMERA2,UNCHAHAR3,KHSTPP-II,BRBCL,TALA,FSTPP I & II,KUDGI,SASAN,KHSTPP-I,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,352.005198,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,75.117298,14.881339,0.000000,4.836000,73.46,337.528620,12.080328,0,0,0,0,0

48,11:45-12:00,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,352.005198,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,75.117298,14.881339,0.000000,4.836000,73.46,337.528620,12.080328,0,0,0,0,0

49,12:00-12:15,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,38.440397,351.190876,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,68.569354,14.881339,0.000000,4.836000,73.65,337.528620,12.080328,0,0,0,0,0

50,12:15-12:30,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,38.440397,351.190541,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,68.569354,14.881339,0.000000,4.836000,73.65,337.528620,12.080328,0,0,0,0,0

51,12:30-12:45,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,351.190541,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,68.569354,16.807492,0.000000,4.836000,73.65,337.528620,12.080328,0,0,0,0,0

52,12:45-13:00,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,0.000000,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,351.190541,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,134.572759,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,9.676800,68.569354,17.007245,0.000000,4.836000,73.65,337.528620,12.080328,0,0,0,0,0

53,13:00-13:15,121.185605,0.000000,0.000000,0.000000,0.000000,11.150849,0.000000,18.515401,0.000000,24.450816,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.637923,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,120.523955,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,31.985304,17.007245,0.000000,4.836000,74.48,337.528620,12.080328,0,0,0,0,0

54,13:15-13:30,121.185605,0.000000,0.000000,0.000000,0.000000,11.150849,0.000000,18.515401,0.000000,24.450816,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.637923,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,120.523955,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,31.985304,17.007245,0.000000,4.836000,74.48,337.528620,12.080328,0,0,0,0,0

55,13:30-13:45,121.185605,0.000000,0.000000,0.000000,0.000000,11.150849,0.000000,18.515401,0.000000,24.450816,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.637923,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,68.192146,17.007245,0.000000,4.836000,74.45,335.134800,12.080328,0,0,0,0,0

56,13:45-14:00,121.185605,0.000000,0.000000,0.000000,0.000000,11.150849,0.000000,18.515401,0.000000,24.680042,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,79.795934,0.000000,115.667448,0.976282,14.437320,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.637923,5.822447,0.000000,347.937964,0.000000,0.000000,0.000000,6.338835,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,68.569354,17.007245,0.000000,4.836000,74.45,335.134800,12.080328,0,0,0,0,0

57,14:00-14:15,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.218469,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,80.357878,0.000000,115.667448,0.976282,12.736079,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.750162,11.539670,0.000000,346.511979,0.000000,0.000000,19.166451,6.338835,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,81.500818,17.007245,0.000000,5.080586,74.69,335.134800,16.289583,0,0,0,0,0

58,14:15-14:30,121.185605,0.000000,0.000000,0.000000,0.000000,2.477966,0.538369,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,80.357878,0.000000,115.667448,0.976282,23.282052,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.750162,11.539670,0.000000,346.511979,0.000000,0.000000,47.341134,6.338835,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,90.534466,17.007245,0.000000,7.038916,74.69,335.134800,21.255477,0,0,0,0,0

59,14:30-14:45,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,0.807552,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.394725,80.357878,0.000000,115.667448,0.976282,23.282052,0.000000,0.000000,1.408539,90.227767,1.347048,36.304819,364.750162,11.539670,0.000000,346.511979,0.000000,0.000000,71.011701,6.338835,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.528603,141.484434,17.007245,0.000000,14.866439,74.45,335.134800,42.460273,0,0,0,0,0

60,14:45-15:00,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,0.885578,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.059537,0.000000,0.474635,1.408539,90.227767,1.347048,36.304819,364.750162,11.543102,0.000000,346.511979,0.000000,3.238176,78.007456,12.677671,40.408206,119.784544,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,141.484434,17.007245,0.000000,18.645295,74.45,335.134800,42.460273,0,0,0,0,0

61,15:00-15:15,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.076737,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,0.474635,1.408539,90.227767,1.347048,36.304819,364.750162,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.509284,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

62,15:15-15:30,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.076737,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,0.474635,1.408539,90.227767,1.347048,36.304819,364.750162,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.523955,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

63,15:30-15:45,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.076737,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,1.162856,1.408539,90.227767,1.347048,36.304819,364.743708,11.539417,0.000000,348.873670,0.000000,14.247970,94.682268,12.677671,40.408206,120.523955,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

64,15:45-16:00,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.076737,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,1.174722,1.408539,90.227767,1.347048,36.304819,364.743708,11.539417,0.000000,348.873670,0.000000,14.247970,94.682268,12.677671,40.408206,120.523955,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

65,16:00-16:15,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,27.125124,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,1.506967,1.408539,90.227767,0.134541,36.304819,364.684575,11.539417,0.000000,348.873670,0.000000,14.247970,94.682268,12.554256,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

66,16:15-16:30,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,1.762084,1.408539,90.227767,0.134541,36.304819,364.711113,11.539417,0.000000,348.873670,0.000000,14.247970,94.682268,12.677671,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.43,335.134800,37.101985,0,0,0,0,0

67,16:30-16:45,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.319780,1.408539,90.227767,0.134541,36.304819,364.684575,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,74.41,335.134800,37.101985,0,0,0,0,0

68,16:45-17:00,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,0.134541,36.304819,364.711113,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,73.83,335.134800,37.101985,0,0,0,0,0

69,17:00-17:15,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,0.184048,38.440397,364.684575,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,141.900330,17.007245,0.000000,14.189598,74.18,335.134800,42.527977,0,0,0,0,0

70,17:15-17:30,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,0.134541,38.440397,364.711113,11.539417,0.000000,348.873670,0.000000,3.238176,94.682268,12.677671,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,141.900330,17.007245,0.000000,14.189598,74.18,335.134800,42.527977,0,0,0,0,0

71,17:30-17:45,121.185605,0.000000,0.000000,0.000000,0.000000,7.433899,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,0.134541,36.304819,364.926205,11.539417,0.000000,373.500142,0.000000,3.238176,94.682268,8.511360,40.408206,120.522695,6.174674,0.000000,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,72.54,335.134800,37.101985,0,0,0,0,0

72,17:45-18:00,121.185605,0.000000,0.000000,0.000000,0.000000,7.433899,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,0.440270,36.304819,364.952341,11.539417,0.000000,354.156142,0.000000,3.238176,94.682268,8.511360,40.408206,120.522695,6.174674,4.039871,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,72.54,335.134800,37.101985,0,0,0,0,0

73,18:00-18:15,121.185605,0.000000,0.000000,0.000000,0.000000,7.433899,0.869971,18.515401,0.000000,36.676224,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,364.926205,11.539417,0.000000,349.529966,0.000000,3.238176,76.665804,8.511360,40.408206,120.522695,6.174674,8.470698,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,72.54,335.134800,37.101985,0,0,0,0,0

74,18:15-18:30,121.185605,0.000000,0.000000,0.000000,0.000000,7.433899,0.869971,18.515401,0.000000,36.676224,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.395476,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,364.952341,11.539417,0.000000,349.423438,0.000000,3.238176,76.665804,8.511360,40.408206,120.522695,6.174674,8.470698,16.044750,32.762446,0.000000,40.491409,13.807080,124.539090,17.007245,0.000000,14.189598,72.54,335.134800,37.101985,0,0,0,0,0

75,18:30-18:45,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.076737,18.515401,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,23.673864,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,364.919671,5.696711,0.000000,349.017625,0.000000,6.476350,94.682268,8.511360,40.408206,120.522695,8.166506,16.941394,16.044750,32.762446,0.000000,40.491409,10.409690,136.639838,17.007245,0.000000,17.751477,72.54,335.134800,41.478486,0,0,0,0,0

76,18:45-19:00,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.470761,27.773101,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,23.673864,0.000000,2.349444,1.408539,90.227767,1.347048,38.440397,350.948330,5.696711,0.000000,347.779806,0.000000,10.362160,129.373544,8.511360,40.408206,120.522695,8.166506,16.941394,16.044750,32.762446,0.000000,40.491409,9.068966,141.900330,17.007245,0.000000,18.706422,72.54,335.134800,42.527977,0,0,0,0,0

77,19:00-19:15,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.367864,80.357878,0.000000,115.667448,0.976282,36.252977,0.000000,2.349444,1.440552,90.227767,1.107017,38.440397,364.466604,11.007762,0.000000,346.156339,0.000000,50.645060,142.023402,19.016506,40.408206,120.522695,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,13.302679,141.900330,17.007245,0.000000,18.706422,77.38,335.134800,42.270509,0,0,0,0,0

78,19:15-19:30,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,40.164677,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,364.493492,5.696711,0.000000,344.801077,0.000000,66.545795,142.023402,19.016506,40.408206,120.522695,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,9.048846,141.900330,17.007245,0.000000,18.706422,77.38,335.134800,42.270509,0,0,0,0,0

79,19:30-19:45,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,348.334082,5.696711,0.000000,344.801077,0.000000,66.545795,142.023402,19.016506,40.408206,120.522695,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,7.769227,141.900330,17.007245,0.000000,18.706422,77.38,335.134800,42.270509,0,0,0,0,0

80,19:45-20:00,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,348.334082,5.696711,0.000000,344.801077,0.000000,66.545795,142.023402,19.016506,40.408206,120.522695,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,7.769227,141.900330,18.495379,0.000000,18.706422,77.38,335.134800,42.270509,0,0,0,0,0

81,20:00-20:15,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,348.334082,5.696711,0.000000,344.801077,0.000000,66.545795,142.023402,19.016506,40.408206,105.735739,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,7.769227,141.900330,18.067272,0.000000,18.706422,77.38,339.003600,42.270509,0,0,0,0,0

82,20:15-20:30,121.185605,0.000000,0.000000,0.000000,0.000000,6.194916,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.078343,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,348.334082,5.696711,0.000000,453.330509,0.000000,50.645060,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,7.769227,141.900330,18.067272,0.000000,18.706422,77.38,339.487200,42.270509,0,0,0,0,0

83,20:30-20:45,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,0.134541,36.304819,416.038082,11.406673,0.000000,560.392101,0.000000,6.476350,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,14.431881,141.900330,18.067272,0.000000,18.706422,77.38,339.487200,42.270509,0,0,0,0,0

84,20:45-21:00,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,0.134541,36.304819,492.842370,17.508448,0.000000,636.311111,0.000000,3.238176,142.023402,8.511360,40.408206,105.734401,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,22.263687,141.900330,18.067272,0.000000,18.706422,77.38,339.487200,42.270509,0,0,0,0,0

85,21:00-21:15,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,1.342887,36.304819,622.340888,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,8.511360,40.408206,105.734401,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,339.487200,42.270509,0,0,0,0,0

86,21:15-21:30,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,8.511360,40.408206,105.734401,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,339.487200,42.270509,0,0,0,0,0

87,21:30-21:45,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,8.511360,40.408206,105.734401,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,353.088450,42.270509,0,0,0,0,0

88,21:45-22:00,121.185605,0.000000,0.000000,0.000000,0.000000,4.955933,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,369.589411,42.270509,0,0,0,0,0

89,22:00-22:15,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,382.255575,42.270509,0,0,0,0,0

90,22:15-22:30,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,387.696075,42.270509,0,0,0,0,0

91,22:30-22:45,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,393.136575,42.270509,0,0,0,0,0

92,22:45-23:00,121.185605,0.000000,0.000000,0.000000,0.000000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.440552,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,19.016506,40.408206,105.734401,8.465280,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,17.546762,0.000000,18.706422,77.38,398.577075,42.270509,0,0,0,0,0

93,23:00-23:15,121.185605,0.000000,0.000000,0.000000,19.344000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,12.677671,40.408206,113.868553,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,18.067272,0.000000,18.706422,77.38,404.204438,42.270509,0,0,0,0,0

94,23:15-23:30,121.185605,0.000000,0.000000,0.000000,19.344000,3.716950,1.591698,37.116669,0.000000,40.765623,53.247269,50.282029,0.000000,29.570779,0.000000,0.000000,0.783432,80.357878,0.000000,115.667448,0.976282,41.637960,0.000000,2.349444,1.408539,90.227767,1.347048,36.304819,665.674446,20.624089,0.000000,636.311111,0.000000,3.238176,142.023402,12.677671,40.408206,113.868553,8.166506,25.021136,16.044750,32.762446,0.000000,40.491409,25.841444,141.900330,17.903800,0.000000,18.706422,77.38,405.034344,42.270509,0,0,0,0,0

