Block,Time,RAPPC,ANTA_LF,DADRI_LF,UNCHAHAR3,UNCHAHAR2,CHAMERA2,CHAMERA1,UNCHAHAR1,AURY_GF,URI,PARBATI3,RIHAND1,RAMPUR,TEHRI,JHAJJAR,KOLDAM,ANTA_RF,BSIUL,ANTA_CRF,RAPPB,DADRI_GF,DHAULIGNGA,SALAL,RIHAND2,TANDA2,AURY_CRF,URI2,AURY_RF,KOTESHWR,SEWA2,DADRI_RF,DULHASTI,ANTA_GF,NAPP,SINGRAULI_HYDRO,TANAKPUR,RIHAND3,NJPC,DADRI_CRF,AURY_LF,DADRT2,UNCHAHAR4,SINGRAULI,CHAMERA3,KISHANGANGA,FSTPP I & II,TALA,SASAN,BRBCL,KHSTPP-I,KHSTPP-II,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.164000,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,307.310272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.826398,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,510.125000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,17.766035,44.659114,94.652250,0,0,0,0,0

49,12:00-12:15,52.520738,0.000000,0.000000,21.457590,40.418262,0.000000,0.000000,9.933192,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,244.747772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,514.679460,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.240735,94.652250,0,0,0,0,0

50,12:15-12:30,52.520738,0.000000,0.000000,21.457590,40.418262,0.000000,0.000000,9.933192,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,239.935272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,573.512234,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.240735,94.652250,0,0,0,0,0

51,12:30-12:45,52.520738,0.000000,0.000000,18.855856,40.800471,0.000000,0.000000,9.276575,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,552.475000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,18.896532,44.240735,94.652250,0,0,0,0,0

52,12:45-13:00,52.520738,0.000000,0.000000,18.855856,34.057870,0.000000,0.000000,9.276575,0.000000,2.125200,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,523.600000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,17.089653,44.240735,94.652250,0,0,0,0,0

53,13:00-13:15,52.520738,0.000000,0.000000,18.855856,34.057870,0.000000,0.000000,9.276575,0.000000,37.191000,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,471.803843,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,18.923944,44.240735,94.652250,0,0,0,0,0

54,13:15-13:30,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,37.191000,0.000000,88.550000,0.000000,0.000000,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,379.225000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.144485,94.652250,0,0,0,0,0

55,13:30-13:45,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,4.250400,0.000000,88.550000,0.000000,0.000000,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

56,13:45-14:00,52.520738,0.000000,0.000000,14.437500,25.763334,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,0.000000,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,16.001948,0.000000,335.888438,18.141187,44.659114,94.652250,0,0,0,0,0

57,14:00-14:15,52.520738,0.000000,0.000000,14.437500,25.763334,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,13.461525,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,16.001948,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

58,14:15-14:30,52.520738,0.000000,0.000000,14.437500,25.763334,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,13.461525,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,16.001948,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

59,14:30-14:45,52.520738,0.000000,0.000000,14.437500,25.763334,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,13.461525,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,16.001948,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

60,14:45-15:00,52.520738,0.000000,0.000000,14.437500,25.763334,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,26.983688,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,16.001948,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

61,15:00-15:15,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,26.983688,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

62,15:15-15:30,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,364.787500,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

63,15:30-15:45,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,233.887500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,365.750000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

64,15:45-16:00,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,233.887500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,365.750000,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

65,16:00-16:15,52.520738,0.000000,0.000000,14.437500,34.057870,0.000000,0.000000,7.700000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,233.887500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,406.153723,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

66,16:15-16:30,52.520738,0.000000,0.000000,18.855856,34.057870,0.000000,0.000000,9.276575,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,287.097772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,447.562500,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

67,16:30-16:45,52.520738,0.000000,0.000000,18.855856,34.057870,0.000000,0.000000,9.276575,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,335.539926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,524.373457,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

68,16:45-17:00,52.520738,0.000000,0.000000,25.400471,40.650903,0.000000,0.000000,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,408.841895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,18.229750,0.000000,0.000000,629.378269,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

69,17:00-17:15,52.520738,0.000000,0.000000,25.400471,40.800471,3.207531,0.000000,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236850,113.695312,0.000000,0.000000,4.531642,0.000000,17.082450,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,36.459500,0.000000,0.000000,629.378269,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

70,17:15-17:30,52.520738,0.000000,0.000000,25.400471,40.800471,12.573522,7.603750,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,1.058750,0.000000,0.000000,0.000000,7.628775,6.710550,113.695312,0.000000,0.000000,4.531642,0.000000,25.623675,5.080730,0.000000,15.860895,0.000000,42.145950,0.644442,0.000000,59.511375,65.627100,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

71,17:30-17:45,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,19.734773,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,18.828810,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,10.161459,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,85.679825,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

72,17:45-18:00,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,18.828810,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

73,18:00-18:15,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

74,18:15-18:30,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,3.187800,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,53.684400,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,335.888438,19.250000,44.659114,94.652250,0,0,0,0,0

75,18:30-18:45,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,26.380304,40.263300,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,15.211396,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,346.715480,19.250000,44.659114,94.652250,0,0,0,0,0

76,18:45-19:00,52.520738,0.000000,0.000000,25.400471,40.800471,25.352327,27.045018,10.164000,0.000000,37.191000,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,12.552540,0.000000,0.000000,0.000000,25.454679,40.263300,113.695312,0.000000,0.000000,4.531642,0.000000,34.164900,12.284845,0.000000,31.721790,0.000000,42.145950,0.644442,0.000000,59.511375,112.568706,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,361.566602,19.250000,44.659114,94.652250,0,0,0,0,0

77,19:00-19:15,52.520738,0.000000,0.000000,25.400471,40.800471,12.676164,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,6.710550,113.695312,0.000000,0.000000,4.531642,0.000000,18.980500,5.080730,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,85.679825,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,372.818359,19.250000,44.659114,94.652250,0,0,0,0,0

78,19:15-19:30,52.520738,0.000000,0.000000,25.400471,40.800471,3.207531,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,6.276270,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,67.450075,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,378.232422,19.250000,44.659114,94.652250,0,0,0,0,0

79,19:30-19:45,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,41.476050,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,36.459500,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,386.804688,19.250000,44.659114,94.652250,0,0,0,0,0

80,19:45-20:00,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,27.286875,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,653.720375,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,394.474609,19.250000,44.659114,94.652250,0,0,0,0,0

81,20:00-20:15,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,26.983688,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.331328,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,401.489502,19.250000,44.659114,94.652250,0,0,0,0,0

82,20:15-20:30,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,2.125200,0.000000,88.550000,0.000000,26.983688,419.106188,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.331328,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

83,20:30-20:45,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,37.191000,0.000000,88.550000,0.000000,26.983688,401.316878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.826398,0.000000,8.541225,0.000000,0.000000,15.860895,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.331328,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

84,20:45-21:00,52.520738,0.000000,0.000000,25.400471,40.800471,0.000000,0.000000,10.249566,0.000000,37.191000,0.000000,88.550000,0.000000,26.983688,401.316878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.826398,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.331328,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

85,21:00-21:15,52.520738,0.000000,0.000000,22.825790,40.800471,0.000000,0.000000,9.507382,0.000000,3.187800,0.000000,88.550000,0.000000,13.340250,401.316878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.826398,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

86,21:15-21:30,52.520738,0.000000,0.000000,22.798738,40.800471,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,13.340250,386.235272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,5.826398,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.369889,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

87,21:30-21:45,52.520738,0.000000,0.000000,22.798738,40.800471,0.000000,0.000000,9.276575,0.000000,8.500800,0.000000,88.550000,0.000000,13.340250,366.985272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

88,21:45-22:00,52.520738,0.000000,0.000000,22.798738,40.800471,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,13.340250,401.316878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

89,22:00-22:15,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,368.376046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

90,22:15-22:30,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,299.937172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

91,22:30-22:45,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

92,22:45-23:00,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,8.541225,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,581.550681,0.000000,120.877969,0.000000,0.000000,19.952625,0.000000,403.066125,19.250000,44.659114,94.652250,0,0,0,0,0

93,23:00-23:15,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,10.626000,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,512.860191,0.000000,120.877969,0.000000,0.000000,17.772178,0.000000,403.066125,19.250000,38.909725,94.652250,0,0,0,0,0

94,23:15-23:30,52.520738,0.000000,0.000000,22.798738,36.212138,0.000000,0.000000,9.507382,0.000000,10.626000,0.000000,88.550000,0.000000,0.000000,235.122772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,4.531642,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,430.534912,0.000000,120.877969,0.000000,0.000000,17.772178,0.000000,403.066125,19.250000,38.879610,94.652250,0,0,0,0,0

95,23:30-23:45,52.520738,0.000000,0.000000,18.380381,36.212138,0.000000,0.000000,7.930808,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,367.972412,0.000000,120.877969,0.000000,0.000000,17.772178,0.000000,403.066125,19.250000,38.879610,94.652250,0,0,0,0,0

96,23:45-24:00,52.520738,0.000000,0.000000,18.380381,36.212138,0.000000,0.000000,7.930808,0.000000,8.500800,0.000000,88.550000,0.000000,0.000000,232.925000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.342110,113.695312,0.000000,0.000000,7.121152,0.000000,0.000000,0.000000,0.000000,1.852331,0.000000,42.145950,0.644442,0.000000,59.511375,0.000000,0.000000,0.000000,367.972412,0.000000,120.877969,0.000000,0.000000,17.772178,0.000000,403.066125,19.250000,38.879610,94.652250,0,0,0,0,0

