Block,Time,KHSTPP-I,BRBCL,KHSTPP-II,SASAN,TALA,FSTPP I & II,KOLDAM,UNCHAHAR2,RAPPB,DHAULIGNGA,RAMPUR,RAPPC,PARBATI3,TANAKPUR,UNCHAHAR4,NAPP,KISHANGANGA,DADRI_CRF,SINGRAULI,AURY_GF,CHAMERA3,AURY_LF,KOTESHWR,ANTA_RF,ANTA_GF,DADRI_LF,NJPC,TANDA2,SALAL,ANTA_LF,AURY_RF,TEHRI,UNCHAHAR1,RIHAND2,ANTA_CRF,BSIUL,DULHASTI,URI,RIHAND1,JHAJJAR,CHAMERA2,CHAMERA1,SEWA2,RIHAND3,URI2,DADRT2,DADRI_GF,AURY_CRF,DADRI_RF,UNCHAHAR3,SINGRAULI_HYDRO,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,4.948759,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,0.000000,0.000000,126.114856,36.594663,367.045143,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

49,12:00-12:15,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,4.948759,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,12.207712,0.000000,126.114856,36.594663,384.429543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

50,12:15-12:30,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,4.948759,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,12.207712,0.000000,126.114856,36.594663,432.719543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

51,12:30-12:45,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,12.207712,0.000000,126.114856,36.594663,481.009543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

52,12:45-13:00,42.794598,19.315955,143.228140,400.384462,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,8.055401,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,175.400290,46.841134,12.207712,0.000000,126.114856,36.594663,481.009543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

53,13:00-13:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,12.207712,0.000000,126.114856,36.594663,481.009543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

54,13:15-13:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,38.767791,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,106.554244,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,19.400894,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,175.400290,46.841134,12.586151,0.000000,126.114856,36.594663,481.009543,0.000000,0.000000,0.000000,24.081837,1.150422,0,0,0,0,0

55,13:30-13:45,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,115.581168,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.855956,120.131029,0.000000,12.595577,57.151604,37.318512,68.264719,178.297690,46.841134,13.568872,0.000000,126.114856,36.594663,593.512205,0.000000,0.000000,0.000000,26.693728,1.150422,0,0,0,0,0

56,13:45-14:00,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,124.054029,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,253.590106,46.841134,13.568872,0.000000,126.114856,36.594663,593.512205,0.000000,0.000000,0.000000,26.693728,1.150422,0,0,0,0,0

57,14:00-14:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,120.427727,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,330.854106,46.841134,13.568872,0.000000,126.114856,36.594663,665.161006,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

58,14:15-14:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,120.848333,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,330.854106,46.841134,13.568872,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

59,14:30-14:45,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,0.000000,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,129.887291,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,427.782953,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

60,14:45-15:00,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,1.809618,43.370818,0.000000,21.023601,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,131.831711,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

61,15:00-15:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,1.809618,43.370818,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,133.776132,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

62,15:15-15:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,1.809618,37.189698,0.000000,10.511800,6.514819,65.341319,4.125985,3.092974,2.984322,46.164463,0.000000,0.000000,135.720552,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,68.264719,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

63,15:30-15:45,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,3.619234,43.370818,0.000000,10.511800,6.514819,65.341319,4.125985,8.041734,2.984322,46.164463,0.000000,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,68.264719,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

64,15:45-16:00,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,3.619234,43.370818,0.000000,10.511800,6.514819,65.341319,4.125985,8.041734,2.984322,46.164463,0.000000,0.000000,138.632381,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,68.264719,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

65,16:00-16:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,3.619234,34.195718,0.000000,10.511800,6.514819,65.341319,0.000000,11.134708,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,59.094831,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

66,16:15-16:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,3.619234,34.195718,0.000000,10.511800,6.514819,65.341319,0.000000,11.134708,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,59.094831,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

67,16:30-16:45,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,4.478803,42.791338,0.000000,10.511800,6.514819,65.341319,0.000000,2.474380,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,59.094831,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

68,16:45-17:00,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,4.478803,42.791338,0.000000,10.511800,6.514819,65.341319,0.000000,2.474380,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,59.094831,427.782953,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

69,17:00-17:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,4.478803,42.791338,0.000000,10.511800,6.514819,65.341319,0.000000,2.474380,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,59.094831,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

70,17:15-17:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,10.511800,6.514819,65.341319,0.000000,2.474380,2.984322,46.164463,0.000000,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,62.579684,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

71,17:30-17:45,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,10.511800,6.514819,65.341319,4.125985,11.134708,2.984322,46.164463,2.685134,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,69.667520,465.940552,46.841134,27.137744,0.000000,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

72,17:45-18:00,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,10.511800,6.514819,65.341319,18.419581,11.134708,2.984322,46.164463,5.370267,0.000000,139.425013,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,79.748507,465.940552,46.841134,27.137744,12.252116,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

73,18:00-18:15,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,6.718203,43.370818,0.000000,21.023601,6.514819,65.341319,18.419581,0.494876,2.984322,46.164463,5.370267,0.000000,137.664973,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,90.045049,465.940552,46.841134,40.706616,12.252116,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

74,18:15-18:30,42.794598,19.315955,143.228140,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,21.023601,6.514819,65.341319,4.125985,0.494876,2.984322,46.164463,5.370267,0.000000,137.664973,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,6.297789,57.151604,31.987296,93.736630,465.940552,46.841134,40.706616,12.252116,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

75,18:30-18:45,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,31.535401,6.514819,65.341319,4.125985,0.494876,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,446.275705,46.841134,40.706616,12.252116,126.114856,36.594663,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

76,18:45-19:00,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,8.841399,0.494876,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,5.174842,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,441.446705,46.841134,40.706616,18.157636,126.114856,37.810782,665.161862,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

77,19:00-19:15,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,0.494876,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,377.703905,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

78,19:15-19:30,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,0.494876,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,377.703905,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

79,19:30-19:45,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,377.703905,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

80,19:45-20:00,42.794598,19.315955,140.824264,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,377.703905,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

81,20:00-20:15,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

82,20:15-20:30,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,57.469092,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

83,20:30-20:45,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,5.894266,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

84,20:45-21:00,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,4.125985,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,7.436660,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

85,21:00-21:15,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,4.125985,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,7.436660,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

86,21:15-21:30,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,17.682797,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,7.436660,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

87,21:30-21:45,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,17.682797,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,7.436660,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

88,21:45-22:00,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,17.682797,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

89,22:00-22:15,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,17.682797,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

90,22:15-22:30,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,17.682797,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

91,22:30-22:45,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,8.957605,42.791338,0.000000,42.047201,6.685870,65.341319,16.209231,1.732066,2.984322,46.164463,8.201862,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,0.000000,0.000000,0.000000,175.798725,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.988980,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,37.810782,664.582382,0.000000,0.000000,0.000000,26.693728,1.108590,0,0,0,0,0

92,22:45-23:00,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,16.209231,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,19.316000,0.000000,0.000000,173.807738,2.846407,74.069134,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,20.281800,26.693728,1.108590,0,0,0,0,0

93,23:00-23:15,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,16.209231,1.732066,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,20.793577,0.000000,0.000000,173.807738,2.846407,72.946874,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,31.021689,26.693728,1.108590,0,0,0,0,0

94,23:15-23:30,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,16.209231,5.691073,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,20.793577,0.000000,0.000000,173.807738,2.846407,72.946874,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,18.893366,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,31.021689,26.693728,1.108590,0,0,0,0,0

95,23:30-23:45,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,16.209231,5.691073,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,20.793577,0.000000,0.000000,173.807738,2.846407,72.946874,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,31.021689,26.693728,1.108590,0,0,0,0,0

96,23:45-24:00,42.794598,19.315955,140.823298,398.754675,0.000000,20.088640,6.718203,42.791338,0.000000,42.047201,6.514819,65.341319,16.209231,5.691073,2.984322,46.164463,8.055401,0.000000,137.315609,0.000000,33.640024,0.000000,0.000000,20.793577,0.000000,0.000000,173.807738,2.846407,72.946874,0.000000,0.000000,0.000000,21.856054,120.131029,0.000000,12.595577,57.151604,31.987296,93.736630,407.992552,46.841134,40.706616,18.157636,126.114856,36.594663,664.582382,0.000000,0.000000,31.021689,26.693728,1.108590,0,0,0,0,0

