Block,Time,DADRI_CRF,ANTA_CRF,PARBATI3,TANAKPUR,JHAJJAR,AURY_GF,DHAULIGNGA,RAMPUR,DULHASTI,ANTA_RF,UNCHAHAR2,KISHANGANGA,DADRI_RF,DADRT2,KOTESHWR,URI,UNCHAHAR3,URI2,RAPPB,KOLDAM,SEWA2,NAPP,AURY_CRF,RIHAND1,SALAL,CHAMERA1,UNCHAHAR4,ANTA_GF,AURY_LF,TANDA2,CHAMERA3,CHAMERA2,BSIUL,SINGRAULI,NJPC,UNCHAHAR1,AURY_RF,RIHAND3,RIHAND2,TEHRI,DADRI_GF,RAPPC,ANTA_LF,DADRI_LF,FSTPP I & II,TALA,KUDGI,KHSTPP-I,BRBCL,SINGRAULI_HYDRO,KHSTPP-II,SASAN,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,0.000000,0.000000,0.000000,11.679069,386.759100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,460.656000,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,0.000000,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,32.044479,18.677866,0.991389,141.570745,332.536050,0,0,0,0,0

48,11:45-12:00,0.000000,0.000000,0.000000,11.679069,400.194900,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,453.051044,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,0.000000,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,32.044479,19.194008,0.991389,141.570745,332.536050,0,0,0,0,0

49,12:00-12:15,0.000000,0.000000,0.000000,11.679069,403.074000,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,443.381400,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,13.483171,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

50,12:15-12:30,0.000000,0.000000,0.000000,11.679069,410.751600,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,456.817200,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,26.966342,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

51,12:30-12:45,0.000000,0.000000,0.000000,11.679069,425.147100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,489.447000,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,18.007265,1.009748,141.570745,332.536050,0,0,0,0,0

52,12:45-13:00,0.000000,0.000000,0.000000,11.679069,425.147100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,496.164900,8.516378,8.476070,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

53,13:00-13:15,0.000000,0.000000,0.000000,11.679069,345.183090,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,467.373900,8.516378,12.714106,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

54,13:15-13:30,0.000000,0.000000,0.000000,11.679069,341.914643,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,476.970900,8.516378,12.714106,13.522554,9.036919,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.404069,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,9.875313,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

55,13:30-13:45,0.000000,0.000000,0.000000,11.679069,339.881555,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,506.721600,8.516378,8.476070,13.539252,10.327908,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.418198,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,10.721768,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

56,13:45-14:00,0.000000,0.000000,0.000000,11.679069,348.371100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,543.190200,8.516378,8.476070,13.539252,10.327908,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.418198,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,10.202091,10.721768,89.97,34.262730,19.194008,1.009748,141.570745,332.536050,0,0,0,0,0

57,14:00-14:15,0.000000,0.000000,0.000000,11.679069,405.953100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,577.103983,8.516378,8.476070,13.687810,10.327908,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.532250,10.721768,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

58,14:15-14:30,0.000000,0.000000,0.000000,11.679069,444.341100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,577.103983,8.516378,8.476070,13.687810,10.327908,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,127.237026,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,10.721768,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

59,14:30-14:45,0.000000,0.000000,0.000000,11.679069,535.512600,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,574.013749,8.516378,8.476070,13.687810,10.327908,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

60,14:45-15:00,0.000000,0.000000,0.000000,11.679069,549.908100,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,574.013749,8.516378,8.476070,13.687810,10.327908,0.000000,0.000000,5.065949,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

61,15:00-15:15,0.000000,0.000000,0.000000,11.679069,577.254752,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,574.013749,8.516378,8.476070,13.687810,10.327908,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,134.689480,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

62,15:15-15:30,0.000000,0.000000,0.000000,11.679069,577.254752,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,574.013749,8.516378,46.618387,13.687810,10.327908,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,134.689480,11.419830,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,1.028107,141.570745,332.536050,0,0,0,0,0

63,15:30-15:45,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,586.700983,8.516378,10.595088,17.025558,9.682413,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,134.689480,12.744432,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

64,15:45-16:00,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,34.955153,0.000000,0.000000,601.096483,8.516378,10.595088,20.813014,9.682413,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,134.689480,15.271226,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.541847,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

65,16:00-16:15,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,610.693483,8.516378,14.833123,20.813014,10.327908,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

66,16:15-16:30,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,610.693483,8.516378,14.833123,20.813014,10.327908,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

67,16:30-16:45,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,586.700983,8.516378,14.833123,20.813014,11.618896,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

68,16:45-17:00,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,586.700983,8.516378,14.833123,20.813014,11.618896,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,6.258012,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,0.000000,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

69,17:00-17:15,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,629.887483,8.516378,11.654597,20.813014,12.909884,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,14.510664,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

70,17:15-17:30,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,8.516378,11.654597,20.813014,12.909884,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,29.867783,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

71,17:30-17:45,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,8.516378,8.476070,20.813014,12.909884,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,29.867783,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

72,17:45-18:00,0.000000,0.000000,0.000000,11.679069,583.420824,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,8.516378,8.476070,20.813014,12.909884,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,15.271226,0.000000,118.681900,113.364562,43.531992,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

73,18:00-18:15,0.000000,0.000000,0.000000,11.679069,626.828151,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,8.516378,12.714106,25.326579,9.682413,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,43.531992,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,89.97,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

74,18:15-18:30,0.000000,0.000000,0.000000,11.679069,626.828151,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,8.516378,12.714106,25.326579,9.682413,0.000000,0.000000,0.000000,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,0.000000,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,43.531992,0.000000,49.079730,0.000000,0.000000,13.675725,11.286072,72.27,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

75,18:30-18:45,0.000000,0.000000,0.000000,11.679069,626.828151,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,8.516378,19.071158,25.326579,12.909884,0.000000,0.000000,5.014778,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,67.66,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

76,18:45-19:00,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,17.032756,19.071158,25.326579,12.909884,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,62.09,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

77,19:00-19:15,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,19.071158,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,55.66,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

78,19:15-19:30,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,19.071158,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,52.02,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

79,19:30-19:45,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,14.833123,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,45.49,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

80,19:45-20:00,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,14.833123,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,9.875313,40.88,34.262730,19.194008,0.000000,141.570745,332.536050,0,0,0,0,0

81,20:00-20:15,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,28.387926,46.618387,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,35.41,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

82,20:15-20:30,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,46.618387,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,31.67,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

83,20:30-20:45,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,10.595088,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,18.869046,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,28.02,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

84,20:45-21:00,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,25.549133,10.595088,25.326579,14.200873,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,56.168362,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,26.20,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

85,21:00-21:15,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,25.549133,10.595088,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,56.168362,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,22.46,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

86,21:15-21:30,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,25.549133,10.595088,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,56.168362,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,22.46,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

87,21:30-21:45,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,25.549133,10.595088,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,2.111340,98.609175,127.237026,19.179604,0.000000,118.681900,113.364562,56.168362,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,20.63,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

88,21:45-22:00,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,46.618387,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,20.63,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

89,22:00-22:15,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,8.476070,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

90,22:15-22:30,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,8.476070,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,80.292341,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

91,22:30-22:45,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,658.710345,28.387926,8.476070,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,79.734755,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

92,22:45-23:00,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,28.387926,14.833123,25.326579,9.682413,0.000000,0.000000,15.167145,38.230993,0.000000,88.292400,79.734755,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,12.516024,98.609175,134.689480,19.179604,0.000000,118.681900,113.364562,59.735567,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

93,23:00-23:15,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,17.032756,8.476070,25.326579,9.682413,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,79.734755,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,1.055670,98.609175,109.060308,19.179604,0.000000,118.681900,113.364562,58.042656,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

94,23:15-23:30,0.000000,0.000000,0.000000,11.679069,626.830454,0.000000,0.000000,0.000000,47.444263,0.000000,40.681779,0.000000,0.000000,659.102725,8.516378,8.476070,25.326579,9.682413,0.000000,0.000000,10.131898,38.230993,0.000000,88.292400,79.734755,40.449512,0.000000,0.000000,0.000000,0.000000,27.891577,37.917862,1.055670,98.609175,109.060308,19.179604,0.000000,118.681900,113.364562,58.042656,0.000000,49.079730,0.000000,0.000000,13.675725,8.464554,18.81,34.262730,19.194008,0.917953,141.570745,332.536050,0,0,0,0,0

