Block,Time,TANDA2,NAPP,UNCHAHAR1,ANTA_LF,CHAMERA3,NJPC,KISHANGANGA,DADRT2,KOTESHWR,DADRI_RF,DHAULIGNGA,TANAKPUR,DADRI_GF,BSIUL,DADRI_CRF,CHAMERA1,AURY_LF,UNCHAHAR4,ANTA_RF,RIHAND2,RIHAND1,ANTA_GF,URI2,UNCHAHAR2,SEWA2,URI,AURY_RF,VSTPS V,VSTPS I,RAPPB,CHAMERA2,DADRI_LF,RIHAND3,ANTA_CRF,JHAJJAR,VSTPS II,KHARGONE-I,SINGRAULI,KSTPS7,GANDHAR-RLNG,KAWAS-zLIQ,RAPPC,KAPS,BRBCL,DULHASTI,SALAL,GADARWARA-I,GANDHAR-APM,AURY_GF,KHSTPP-II,UNCHAHAR3,AURY_CRF,RAMPUR,TEHRI,TALA,KHSTPP-I,KSTPS I&II,VSTPS III,KOLDAM,FSTPP I & II,LARA-I,VSTPS IV,SOLAPUR,KAWAS-NAPM,SINGRAULI_HYDRO,KAWAS-RLNG,SIPAT II,KAWAS-APM,GANDHAR-NAPM,SASAN,MOUDA_II,PARBATI3,GANDHAR-ComGas,TAPS-II,MOUDA,KAWAS-ComGas,SIPAT I,TALST2,NLCIIST2,KGSU3AND4,RSTPSU7,NLCEXP,NLCTS2EXP,KGSU1AND2,NNTPP,NLCIIST1,NTPL,MAPS,RSTPSU1TO6,SIMHST2,KKNP,VALLURNTECL,KUDGI,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
27,06:30-06:45,3.938161,44.767769,13.085907,0.000000,21.482687,102.334871,6.102746,358.144477,8.798246,0.000000,40.273058,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,32.115026,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,420.732896,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,15.401297,0.000000,3.147881,0.000000,0.000000,39.748512,2.839546,1.874035,2.775223,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.10,2.10,1.87,1.76,0.76,1.94,0.22,1.01,3.64,0.24,5.69,1.78,0.75,3.44,8.98,0,0,0,0,0

28,06:45-07:00,3.938161,44.767769,13.085907,0.000000,32.256539,102.334871,6.102746,358.252024,8.798246,0.000000,40.273058,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,32.115026,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,362.958896,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,15.401297,0.000000,3.147881,0.000000,0.000000,39.748512,2.839546,1.874035,3.434338,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.10,2.10,1.87,1.76,0.76,1.94,0.22,1.01,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

29,07:00-07:15,3.938161,44.767769,11.178574,0.000000,32.256539,72.504463,6.102746,358.241701,8.798246,0.000000,40.273058,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,26.650292,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,332.322306,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,11.929217,0.000000,2.235452,0.000000,0.000000,39.748512,2.839546,1.874035,2.775223,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

30,07:15-07:30,3.938161,44.767769,11.178574,0.000000,32.256539,62.146683,6.102746,358.220973,8.798246,0.000000,30.204793,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,26.387119,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,332.661172,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,11.836521,0.000000,1.916102,0.000000,0.000000,39.748512,2.839546,1.874035,2.775223,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

31,07:30-07:45,3.938161,44.767769,11.178574,0.000000,32.256539,62.146683,6.102746,358.241701,8.798246,0.000000,30.204793,5.427290,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,26.387119,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,332.661172,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,11.836521,0.000000,1.916102,0.000000,0.000000,39.748512,2.839546,1.874035,1.387611,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

32,07:45:08:00,3.938161,44.767769,11.439500,0.000000,32.256539,62.146683,6.102746,358.220973,8.798246,0.000000,20.136529,5.550637,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,32.614360,26.387119,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,332.665220,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,11.836521,0.000000,1.916102,0.000000,0.000000,39.748512,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

33,08:00-08:15,3.938161,44.767769,11.271306,0.000000,21.503887,62.146683,6.102746,364.360859,0.000000,0.000000,10.068264,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,27.357048,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,333.588724,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.836626,0.000000,1.916102,0.000000,0.000000,39.837099,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,3.956259,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

34,08:15-08:30,3.938161,44.767769,11.271306,0.000000,21.503887,62.146683,6.102746,364.358052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,27.357048,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,333.579400,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.836626,0.000000,1.916102,0.000000,0.000000,39.837099,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,7.064747,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

35,08:30-08:45,3.938161,44.767769,11.272204,0.000000,21.503887,62.146683,6.102746,364.172669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,27.357048,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,333.583590,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.836626,0.000000,1.916102,0.000000,0.000000,39.837099,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

36,08:45:09:00,3.938161,44.767769,11.275339,0.000000,10.600011,62.146683,6.102746,364.169487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,27.357048,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,333.581727,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.836626,0.000000,1.916102,0.000000,0.000000,39.837099,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.014603,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.76,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

37,09:00:09:15,3.938161,44.767769,11.275339,0.000000,10.741344,62.146683,6.102746,364.365053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,27.357048,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,337.517125,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.843204,0.000000,1.916102,0.000000,0.000000,39.837099,2.839546,1.874035,0.000000,19.960917,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.78,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

38,09:15-09:30,3.938161,44.767769,11.275339,0.000000,10.741344,62.146683,6.102746,364.362958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,19.151000,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,337.517125,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,108.096021,13.843204,0.000000,1.916102,0.000000,0.000000,30.680772,2.839546,1.874035,0.000000,15.762673,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.78,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

39,09:30-09:45,3.938161,44.767769,11.275339,0.000000,10.741344,62.146683,6.102746,364.364356,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,20.560226,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,337.517125,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,108.096021,13.843204,0.000000,1.916102,0.000000,0.000000,16.836403,2.839546,1.874035,0.000000,11.810354,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.08,2.10,1.87,1.78,0.76,1.94,0.22,0.99,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

40,09:45-10:00,3.938161,44.767769,11.275339,0.000000,10.741344,46.610012,6.102746,364.362958,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,20.560226,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,44.701835,0.000000,123.684601,0.000000,337.517125,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,108.096021,13.843204,0.000000,1.437076,0.000000,0.000000,16.836403,2.839546,1.874035,0.000000,11.810354,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,36.736688,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.10,2.10,1.87,1.78,0.76,1.94,0.22,1.01,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

41,10:00-10:15,3.938161,44.767769,11.526835,0.000000,10.741344,41.431122,6.102746,364.356882,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,33.084955,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,29.710734,0.000000,123.684601,0.000000,337.498261,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.874058,0.000000,1.277401,0.000000,0.000000,27.194029,2.839546,1.874035,0.000000,16.008598,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,7.064747,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.10,2.10,1.87,1.80,0.76,1.94,0.22,1.01,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

42,10:15-10:30,3.938161,44.767769,11.526835,0.000000,10.741344,41.431122,6.102746,364.354777,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,33.084955,17.436898,46.773830,0.000000,1.269510,2.249451,0.000000,29.710734,0.000000,123.684601,0.000000,333.581727,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.874058,0.000000,1.277401,0.000000,0.000000,27.194029,2.839546,1.874035,0.000000,16.008598,4.072013,2.566393,0.930746,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,265.399312,3.358207,4.238849,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,1.13,2.10,1.87,1.81,0.76,1.94,0.22,1.05,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

43,10:30-10:45,3.938161,44.767769,11.526835,0.000000,10.741344,41.431122,6.102746,364.356182,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,27.004530,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,33.084955,17.436898,12.756499,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,329.513220,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.874058,0.000000,1.277401,0.000000,0.000000,27.194029,2.839546,1.874035,0.000000,16.008598,4.072013,2.566393,1.188068,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,232.901438,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

44,10:45-11:00,3.938161,44.767769,11.526835,0.000000,10.741344,41.431122,6.102746,364.354073,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,27.004530,0.000000,1.657536,0.000000,117.887847,92.331090,0.000000,31.873124,33.084955,17.436898,4.252166,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,329.513220,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,142.042795,13.874058,0.000000,1.277401,0.000000,0.000000,27.194029,2.839546,1.874035,0.000000,16.008598,4.072013,2.566393,1.445393,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,232.901438,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

45,11:00-11:15,3.938161,44.767769,10.444799,0.000000,10.741344,41.431122,6.102746,364.653895,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.149880,0.000000,117.887847,92.331090,0.000000,31.873124,28.270455,17.436898,4.252166,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,328.624033,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,139.725649,13.313050,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

46,11:15-11:30,3.938161,44.767769,10.444799,0.000000,10.741344,41.431122,6.102746,364.652838,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.149880,0.000000,117.887847,92.331090,0.000000,31.873124,28.270455,17.436898,12.756499,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,328.624033,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,139.725649,13.313050,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

47,11:30-11:45,3.938161,44.767769,11.616616,0.000000,10.741344,41.431122,6.102746,365.119107,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.149880,0.000000,117.887847,92.331090,0.000000,31.873124,28.270455,17.436898,46.773830,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,328.624033,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,98.917947,13.963431,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

48,11:45-12:00,3.938161,44.767769,11.616616,0.000000,10.741344,41.431122,6.102746,365.118586,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.149880,0.000000,117.887847,92.331090,0.000000,31.873124,28.270455,17.436898,46.773830,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,328.624033,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,73.846727,4.106229,0.000000,0.000000,98.917947,13.963431,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.055187,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

49,12:00-12:15,3.938161,44.767769,11.704671,0.000000,10.741344,41.431122,6.102746,365.290202,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.196467,0.000000,117.887847,92.331090,0.000000,31.873124,24.252355,17.436898,46.773830,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,345.498966,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,99.880847,13.850484,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

50,12:15-12:30,3.938161,44.767769,11.704671,0.000000,10.741344,41.431122,6.102746,365.289776,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,31.873124,23.011156,17.436898,46.773830,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.517571,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,108.546947,13.850484,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,197.153775,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

51,12:30-12:45,3.938161,44.767769,11.704671,0.000000,10.741344,41.431122,6.102746,365.290202,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,30.390654,23.011156,17.436898,46.773830,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.517571,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,132.619447,13.850484,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.93,2.10,1.87,1.81,0.76,1.94,0.22,0.94,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

52,12:45-13:00,3.938161,44.767769,11.704671,0.000000,10.741344,41.431122,6.102746,365.289776,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,30.390654,23.011156,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.517571,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,142.042795,13.850484,0.000000,1.277401,0.000000,0.000000,27.011078,2.839546,1.874035,0.000000,13.119898,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

53,13:00-13:15,3.938161,44.767769,11.704671,0.000000,10.741344,0.000000,6.102746,365.290202,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,35.282808,10.383721,17.436898,51.025997,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.517571,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,111.947621,13.850484,0.000000,0.000000,0.000000,0.000000,11.564429,2.839546,1.874035,0.000000,2.888700,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

54,13:15-13:30,3.938161,44.767769,11.704671,0.000000,10.741344,0.000000,6.102746,365.289776,0.000000,0.000000,0.000000,0.123347,0.000000,0.000000,0.000000,40.584386,0.000000,1.200262,0.000000,117.887847,92.331090,0.000000,35.282808,10.383721,17.436898,47.836872,0.000000,1.269510,2.228813,0.000000,14.779958,0.000000,123.684601,0.000000,348.517571,0.929022,3.387639,128.969983,1.283197,0.000000,0.000000,62.541305,1.095147,11.102237,54.814796,76.420173,4.106229,0.000000,0.000000,111.947621,13.850484,0.000000,0.000000,0.000000,0.000000,11.564429,2.839546,1.874035,0.000000,2.888700,4.072013,2.566393,1.693819,0.000000,1.034894,0.000000,1.788485,0.000000,0.000000,191.737462,3.358207,0.000000,0.000000,1.311170,1.853390,0.000000,3.387639,2.92,0.90,2.10,1.87,1.81,0.76,1.94,0.22,0.91,3.64,0.24,5.69,1.78,0.00,3.44,8.98,0,0,0,0,0

