Block,Time,RAPPB,SALAL,TEHRI,DADRI_GF,PARBATI3,ANTA_RF,DADRI_LF,ANTA_LF,NJPC,DADRI_CRF,SEWA2,RAMPUR,RIHAND1,KISHANGANGA,BSIUL,DULHASTI,TANAKPUR,AURY_GF,TANDA2,RAPPC,AURY_CRF,RIHAND3,URI,UNCHAHAR2,DADRT2,SINGRAULI,URI2,NAPP,SINGRAULI_HYDRO,CHAMERA3,SASAN,AURY_LF,JHAJJAR,UNCHAHAR4,AURY_RF,KOLDAM,ANTA_GF,CHAMERA2,RIHAND2,KHSTPP-I,DHAULIGNGA,KHSTPP-II,TALA,UNCHAHAR3,DADRI_RF,KOTESHWR,FSTPP I & II,BRBCL,ANTA_CRF,UNCHAHAR1,CHAMERA1,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

49,12:00-12:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,620.659008,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

50,12:15-12:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,582.135008,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,17.470730,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

51,12:30-12:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,484.784957,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,397.441707,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,21.849850,0.000000,8.546549,17.470730,14.446451,0.000000,8.801675,0.000000,0,0,0,0,0

52,12:45-13:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,469.050220,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,343.826700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,22.343477,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,17.470730,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

53,13:00-13:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,402.807117,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,314.933700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,23.384068,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

54,13:15-13:30,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,36.131818,352.494600,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,343.826700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,23.920181,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

55,13:30-13:45,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,36.347201,343.826700,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,397.441707,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,24.553271,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

56,13:45-14:00,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.049269,343.826700,120.953321,4.534467,0.000000,0.792236,0.000000,368.385750,0.000000,378.824213,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,26.307076,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

57,14:00-14:15,0.000000,1.342947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,4.253050,40.825905,343.826700,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,372.719700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,25.304008,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

58,14:15-14:30,0.000000,6.714733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,35.271611,343.826700,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,372.719700,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,26.611705,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.467286,0.000000,0,0,0,0,0

59,14:30-14:45,0.000000,53.717866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,35.271611,340.985555,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,368.953979,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,26.611705,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,10.172978,0.000000,0,0,0,0,0

60,14:45-15:00,0.000000,53.717866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,340.985555,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,376.572100,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.919210,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,10.173033,0.000000,0,0,0,0,0

61,15:00-15:15,0.000000,6.714733,14.501397,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,392.029855,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,394.377315,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.919210,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,10.173033,0.000000,0,0,0,0,0

62,15:15-15:30,0.000000,1.342947,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,440.184855,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,29.226907,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,10.173033,0.000000,0,0,0,0,0

63,15:30-15:45,0.000000,1.342947,20.508251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,488.339855,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,29.226907,0.000000,142.072298,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,10.173033,0.000000,0,0,0,0,0

64,15:45-16:00,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,610.605400,120.953321,5.182248,0.000000,0.792236,0.000000,368.385750,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,30.678202,0.000000,142.072298,0.000000,21.470966,0.000000,8.546549,14.975200,14.446451,0.000000,10.173033,0.000000,0,0,0,0,0

65,16:00-16:15,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,5.182248,0.000000,0.792236,0.000000,378.107041,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,30.678202,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

66,16:15-16:30,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,5.182248,0.000000,0.792236,0.000000,397.579719,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,30.678202,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

67,16:30-16:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,16.417003,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.475516,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

68,16:45-17:00,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,43.322646,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

69,17:00-17:15,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,67.583327,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,142.072298,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

70,17:15-17:30,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,72.964456,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,12.581361,56.880686,33.515215,0.000000,142.072298,0.000000,25.416305,0.000000,17.093099,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

71,17:30-17:45,0.000000,1.342947,44.960397,0.000000,3.678079,0.000000,0.000000,0.000000,72.964456,0.000000,4.364962,0.000000,88.605200,0.000000,1.059410,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,1.226412,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,16.689560,56.880686,33.515215,8.798916,142.072298,0.000000,25.416305,0.000000,25.639648,14.975200,14.446451,0.000000,10.507421,6.771556,0,0,0,0,0

72,17:45-18:00,0.000000,1.342947,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,107.622573,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,17.597833,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,13.390942,0,0,0,0,0

73,18:00-18:15,0.000000,6.714733,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,135.166655,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,26.396749,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,21.303772,0,0,0,0,0

74,18:15-18:30,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,135.166655,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,26.396749,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,25.108017,0,0,0,0,0

75,18:30-18:45,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,127.687798,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,2.339177,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,26.396749,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,25.108017,0,0,0,0,0

76,18:45-19:00,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,107.622573,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,26.396749,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,25.108017,0,0,0,0,0

77,19:00-19:15,0.000000,53.717866,44.960397,0.000000,15.938342,0.000000,0.000000,0.000000,91.205570,0.000000,10.147252,0.000000,88.605200,0.000000,12.560365,47.612347,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,27.990390,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.368131,56.880686,33.515215,17.597833,142.072298,0.000000,25.416305,0.000000,34.186198,14.975200,14.446451,0.000000,10.507421,25.108017,0,0,0,0,0

78,19:15-19:30,0.000000,6.714733,44.960397,0.000000,3.678079,0.000000,0.000000,0.000000,72.052400,0.000000,3.723056,0.000000,88.605200,0.000000,6.280182,31.741565,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,1.226412,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,25.291102,56.880686,33.515215,17.597833,142.072298,0.000000,25.416305,0.000000,17.093099,14.975200,14.446451,0.000000,10.507421,13.530939,0,0,0,0,0

79,19:30-19:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,54.996959,0.000000,0.000000,0.000000,88.605200,0.000000,6.280182,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,4.253050,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,12.581361,56.880686,33.515215,8.798916,94.714866,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,6.086792,0,0,0,0,0

80,19:45-20:00,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,36.482228,0.000000,0.000000,0.000000,88.605200,0.000000,2.118820,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,8.986686,56.880686,30.678202,0.000000,94.714866,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

81,20:00-20:15,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,36.482228,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,8.986686,56.880686,33.432449,0.000000,94.711254,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

82,20:15-20:30,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,36.482228,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,3.851437,56.880686,33.515215,0.000000,94.711254,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

83,20:30-20:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,36.482228,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,657.632732,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,25.416305,0.000000,8.546549,14.975200,14.446451,0.000000,10.507421,0.000000,0,0,0,0,0

84,20:45-21:00,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,18.241114,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,575.475268,120.953321,4.793580,0.000000,0.792236,0.000000,403.317387,0.000000,419.099321,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,21.849850,0.000000,8.546549,14.975200,14.446451,0.000000,8.763151,0.000000,0,0,0,0,0

85,21:00-21:15,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,18.241114,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,40.825905,565.017062,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,357.113461,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,19.134566,0.000000,8.546549,14.975200,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

86,21:15-21:30,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,18.241114,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,4.253050,34.164046,565.017062,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,352.716113,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

87,21:30-21:45,0.000000,1.342947,44.960397,0.000000,0.000000,0.000000,0.000000,0.000000,18.241114,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,34.164046,565.017062,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,333.454113,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

88,21:45-22:00,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,15.870782,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,34.024397,34.164046,565.017062,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,294.920482,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,14.975200,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

89,22:00-22:15,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,4.253050,34.164046,565.017062,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,229.439313,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,11.172249,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

90,22:15-22:30,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,34.164046,519.438354,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,229.439313,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,11.172249,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

91,22:30-22:45,0.000000,1.342947,29.973598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,34.164046,473.065089,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,229.439313,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,33.515215,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,11.172249,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

92,22:45-23:00,0.000000,1.342947,18.081239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,29.821353,426.682193,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,229.439313,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.892146,0.000000,94.711254,0.000000,17.904511,0.000000,8.546549,6.577588,14.446451,0.000000,8.428762,0.000000,0,0,0,0,0

93,23:00-23:15,0.000000,1.342947,14.986799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,27.417242,380.308928,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,225.586913,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.892146,0.000000,82.211757,0.000000,12.520300,0.000000,8.546549,6.577588,14.446451,0.000000,6.703176,0.000000,0,0,0,0,0

94,23:15-23:30,0.000000,6.714733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,3.189787,27.417242,333.926032,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,225.586913,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.892146,0.000000,82.211757,0.000000,12.520300,0.000000,8.546549,6.577588,14.446451,0.000000,6.703176,0.000000,0,0,0,0,0

95,23:30-23:45,0.000000,53.717866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,2.764482,27.417242,333.926032,120.953321,5.182248,0.000000,0.792236,0.000000,403.317387,0.000000,225.586913,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.892146,0.000000,82.211757,0.000000,12.520300,0.000000,8.546549,6.577588,14.446451,0.000000,6.703176,0.000000,0,0,0,0,0

96,23:45-24:00,0.000000,53.717866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.605200,0.000000,0.000000,0.000000,6.168656,0.000000,0.000000,52.431260,0.000000,119.102363,2.764482,27.417242,333.926032,120.953321,6.477811,0.000000,0.792236,0.000000,403.317387,0.000000,225.586913,0.000000,0.000000,0.000000,0.000000,0.000000,56.880686,27.892146,0.000000,82.211757,0.000000,12.520300,0.000000,8.546549,6.577588,14.446451,0.000000,6.703176,0.000000,0,0,0,0,0

