Block,Time,KHSTPP-II,BRBCL,TALA,KHSTPP-I,SASAN,KUDGI,FSTPP I & II,DADRI_GF,SINGRAULI,NJPC,KOTESHWR,SALAL,RIHAND2,KOLDAM,DADRT2,JHAJJAR,DULHASTI,AURY_GF,CHAMERA1,PARBATI3,ANTA_CRF,URI,TANDA2,DADRI_CRF,NAPP,DADRI_RF,UNCHAHAR4,DHAULIGNGA,RAMPUR,ANTA_GF,DADRI_LF,RAPPB,TANAKPUR,UNCHAHAR1,CHAMERA3,AURY_LF,KISHANGANGA,CHAMERA2,AURY_CRF,BSIUL,RAPPC,AURY_RF,ANTA_RF,RIHAND1,SINGRAULI_HYDRO,TEHRI,SEWA2,RIHAND3,ANTA_LF,URI2,UNCHAHAR3,UNCHAHAR2,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
47,11:30-11:45,95.045610,19.330005,7.103775,33.785651,335.979562,72.49,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,395.645377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,8.245405,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

48,11:45-12:00,95.045610,19.330005,7.103775,33.785651,335.979562,76.35,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,395.645377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

49,12:00-12:15,95.045610,19.330005,7.103775,34.817046,335.979562,73.45,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,400.477877,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

50,12:15-12:30,95.045610,19.330005,7.103775,34.817099,335.979562,74.42,12.377482,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,385.980377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,12.804192,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,13.261385,8.514865,12.298906,0,0,0,0,0

51,12:30-12:45,95.045610,19.330005,7.103775,21.613163,335.979562,72.49,8.410096,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,376.315377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

52,12:45-13:00,95.045610,19.330005,7.103775,21.613163,335.979562,73.45,8.410096,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,366.650377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,36.278544,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

53,13:00-13:15,95.045610,19.330005,7.103775,21.613163,335.979562,73.45,8.410096,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,366.650377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

54,13:15-13:30,95.045610,19.330005,7.103775,21.613163,335.979562,70.55,8.410096,0.000000,95.683500,21.051336,8.576721,25.830679,56.627235,0.000000,361.817877,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

55,13:30-13:45,95.045610,19.330005,7.103775,21.613163,335.979562,69.59,8.410096,0.000000,95.683500,21.051336,8.576721,12.915340,56.627235,0.000000,347.320377,329.624825,16.120254,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

56,13:45-14:00,95.045610,19.330005,7.103775,21.613163,335.979562,68.62,8.410096,0.000000,95.683500,21.051336,8.576721,12.915340,56.627235,0.000000,347.320377,341.222825,16.120254,0.000000,0.000000,0.000000,0.000000,14.938224,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

57,14:00-14:15,95.045610,19.330005,7.103775,34.641358,335.979562,68.62,8.410096,0.000000,95.683500,21.051336,8.576721,12.915340,56.627235,0.000000,347.320377,409.264425,16.120254,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

58,14:15-14:30,95.045610,19.330005,7.103775,34.817099,335.979562,70.55,8.410096,0.000000,95.683500,21.051336,8.576721,12.915340,56.627235,0.000000,356.985377,457.589425,31.744499,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,10.203688,119.522827,0.000000,14.041467,8.514865,12.298906,0,0,0,0,0

59,14:30-14:45,95.045610,19.330005,7.103775,37.647688,335.979562,70.55,11.459457,0.000000,95.683500,21.051336,8.576721,24.707606,56.627235,0.000000,461.609074,533.139285,31.744499,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,15.274612,119.522827,0.000000,14.041467,8.514865,16.547350,0,0,0,0,0

60,14:45-15:00,95.045610,19.330005,7.103775,37.647688,335.979562,70.55,12.377328,0.000000,95.683500,21.051336,8.576721,67.384380,56.627235,0.000000,472.149748,539.796629,31.744499,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,6.678515,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,15.274612,119.522827,0.000000,14.041467,8.514865,16.547350,0,0,0,0,0

61,15:00-15:15,95.045610,19.330005,7.103775,37.647688,335.979562,69.59,12.377482,0.000000,95.683500,21.051336,8.576721,67.384380,54.800550,0.000000,501.144748,539.796629,31.744499,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,9.724440,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,15.274612,119.522827,0.000000,14.041467,13.244046,16.547350,0,0,0,0,0

62,15:15-15:30,95.045610,19.330005,7.103775,37.647688,335.979562,69.59,12.377482,0.000000,95.683500,21.051336,8.576721,67.384380,54.800550,0.000000,539.804748,539.796629,31.744499,0.000000,0.000000,0.000000,0.000000,13.871208,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,9.724440,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,15.274612,119.522827,0.000000,14.041467,13.244046,16.547350,0,0,0,0,0

63,15:30-15:45,95.045610,19.330005,7.103775,37.647688,335.979562,68.62,12.377482,0.000000,95.683500,21.051336,8.576721,67.384380,54.800550,0.000000,568.726100,539.796629,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,11.566299,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,0.000000,15.274612,119.522827,0.000000,14.041467,17.203313,16.547350,0,0,0,0,0

64,15:45-16:00,95.045610,19.330005,7.103775,37.647688,335.979562,70.55,12.377482,0.000000,95.683500,21.051336,8.576721,12.915340,54.800550,0.000000,617.051100,539.796629,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,11.566299,0.000000,0.000000,0.000000,0.000000,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,14.041467,17.203313,16.547350,0,0,0,0,0

65,16:00-16:15,95.045610,19.330005,7.103775,37.647688,335.979562,67.66,12.377482,0.000000,95.683500,21.051336,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

66,16:15-16:30,95.045610,19.330005,7.103775,37.647688,335.979562,65.72,12.377482,0.000000,95.683500,22.607305,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

67,16:30-16:45,95.045610,19.330005,7.103775,37.647688,335.979562,62.82,12.377482,0.000000,95.683500,41.187398,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,0.000000,0.000000,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,30.079413,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

68,16:45-17:00,95.045610,19.330005,7.103775,37.647688,335.979562,60.89,12.377482,0.000000,95.683500,67.730387,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,10.139745,0.000000,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,45.119120,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

69,17:00-17:15,95.045610,19.330005,7.103775,37.647688,335.979562,88.92,12.377482,0.000000,95.683500,80.544244,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,12.873200,0.000000,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

70,17:15-17:30,95.045610,19.330005,7.103775,37.647688,335.979562,82.15,12.377482,0.000000,95.683500,86.951172,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,27.157413,3.075886,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

71,17:30-17:45,95.045610,19.330005,7.103775,37.647688,335.979562,78.29,12.377482,0.000000,95.683500,90.429219,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,27.157413,6.151772,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,8.809551,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

72,17:45-18:00,95.045610,19.330005,7.103775,37.647688,335.979562,75.39,12.377482,0.000000,95.683500,108.002509,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,31.744499,0.000000,40.736119,31.605346,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,8.418988,15.452402,0.000000,0.000000,0.000000,11.595100,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

73,18:00-18:15,95.045610,19.330005,7.103775,37.647688,335.979562,85.05,12.377482,0.000000,95.683500,128.138570,8.576721,12.915340,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,31.605346,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,9.353632,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

74,18:15-18:30,95.045610,19.330005,7.103775,37.647688,335.979562,86.98,12.377482,0.000000,95.683500,135.643829,19.059380,12.915340,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,31.605346,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

75,18:30-18:45,95.045610,19.330005,7.103775,37.647688,335.979562,87.95,12.377482,0.000000,95.683500,135.643829,19.059380,23.584533,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,31.605346,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

76,18:45-19:00,95.045610,19.330005,7.103775,37.647688,335.979562,82.15,12.377482,0.000000,95.683500,135.643829,19.059380,67.384380,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,31.605346,0.000000,22.407336,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

77,19:00-19:15,95.045610,19.330005,7.103775,37.647688,335.979562,92.78,12.377482,0.000000,95.683500,135.643829,19.059380,67.384380,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,31.605346,0.000000,24.541368,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

78,19:15-19:30,95.045610,19.330005,7.103775,37.647688,335.979562,88.92,12.377482,0.000000,95.683500,135.643829,19.059380,67.384380,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,3.691064,0.000000,24.541368,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

79,19:30-19:45,95.045610,19.330005,7.103775,37.647688,335.979562,88.92,12.377482,0.000000,95.683500,128.138570,19.059380,67.384380,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,0.000000,0.000000,24.541368,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,18.907060,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

80,19:45-20:00,95.045610,19.330005,7.103775,37.647688,335.979562,90.85,12.377482,0.000000,95.683500,118.985815,19.059380,23.584533,54.800550,0.000000,659.954351,544.757963,47.780431,0.000000,40.736119,0.000000,0.000000,24.541368,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

81,20:00-20:15,95.045610,19.330005,7.103775,37.647688,335.979562,86.98,12.377482,0.000000,95.683500,100.680305,19.059380,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,40.736119,0.000000,0.000000,26.675400,0.000000,0.000000,39.843769,0.000000,0.000000,35.319915,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,18.707265,0.000000,0.000000,38.186531,0.000000,6.302353,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

82,20:15-20:30,95.045610,19.330005,7.103775,37.647688,335.979562,88.92,12.377482,0.000000,95.683500,90.429219,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,27.157413,0.000000,0.000000,26.675400,0.000000,0.000000,39.843769,0.000000,0.000000,29.365170,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,9.353632,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

83,20:30-20:45,95.045610,19.330005,7.103775,37.647688,335.979562,84.09,12.377482,0.000000,95.683500,82.740905,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,27.157413,0.000000,0.000000,26.675400,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,60.158826,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

84,20:45-21:00,95.045610,19.330005,7.103775,37.647688,335.979562,82.15,12.377482,0.000000,95.683500,75.052591,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,27.157413,0.000000,0.000000,26.675400,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,46.763136,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

85,21:00-21:15,95.045610,19.330005,7.103775,37.647688,335.979562,87.95,12.377482,0.000000,95.683500,64.069285,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,13.514570,0.000000,0.000000,32.010480,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,45.058230,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

86,21:15-21:30,95.045610,19.330005,7.103775,37.647688,335.979562,84.09,12.377482,0.000000,95.683500,45.214610,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,13.514570,0.000000,0.000000,32.010480,0.000000,0.000000,39.843769,0.000000,0.000000,17.619102,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,45.058230,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

87,21:30-21:45,95.045610,19.330005,7.103775,37.647688,335.979562,83.12,12.377482,0.000000,95.683500,38.441571,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,13.514570,0.000000,0.000000,32.010480,0.000000,0.000000,39.843769,0.000000,0.000000,7.915828,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,45.058230,15.274612,119.522827,0.000000,20.802173,25.506032,24.334054,0,0,0,0,0

88,21:45-22:00,95.045610,19.330005,7.103775,37.647688,335.979562,81.19,12.377482,0.000000,95.683500,38.441571,8.576721,12.915340,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,13.514570,0.000000,0.000000,32.010480,0.000000,0.000000,39.843769,0.000000,0.000000,7.915828,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,32.514993,15.274612,119.522827,0.000000,20.802173,25.506032,24.334054,0,0,0,0,0

89,22:00-22:15,95.045610,19.330005,7.103775,37.647688,335.979562,86.98,12.377482,0.000000,95.683500,38.441571,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,0.000000,0.000000,0.000000,32.010480,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,32.514993,15.274612,119.522827,0.000000,20.802173,25.506032,24.334054,0,0,0,0,0

90,22:15-22:30,95.045610,19.330005,7.103775,37.647688,335.979562,84.09,12.377482,0.000000,95.683500,38.441571,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,47.780431,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,30.079413,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

91,22:30-22:45,95.045610,19.330005,7.103775,37.647688,335.979562,84.09,12.377482,0.000000,95.683500,38.441571,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,30.079413,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

92,22:45-23:00,95.045610,19.330005,7.103775,37.647688,335.979562,80.22,12.377482,0.000000,95.683500,22.607305,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,5.571389,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,14.041467,25.506032,24.334054,0,0,0,0,0

93,23:00-23:15,95.045610,19.330005,7.103775,37.647688,335.979562,53.16,12.377482,0.000000,95.683500,22.607305,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,10.401086,25.506032,24.334054,0,0,0,0,0

94,23:15-23:30,95.045610,19.330005,7.103775,37.647688,335.979562,48.32,12.377482,0.000000,95.683500,22.607305,8.576721,23.584533,54.800550,0.000000,659.954351,446.523000,31.744499,0.000000,0.000000,0.000000,0.000000,19.206288,0.000000,0.000000,39.843769,0.000000,0.000000,1.276746,0.000000,0.000000,0.000000,0.000000,11.761822,15.452402,0.000000,0.000000,0.000000,12.728844,0.000000,0.000000,25.510961,0.000000,0.000000,88.918000,0.758055,15.039706,15.274612,119.522827,0.000000,10.401086,25.506032,24.334054,0,0,0,0,0

