Block,Time,CHAMERA2,RIHAND1,RAMPUR,NAPP,TEHRI,RIHAND3,DADRT2,DULHASTI,SINGRAULI,URI,KOLDAM,SINGRAULI_HYDRO,CHAMERA3,RIHAND2,RAPPC,NJPC,UNCHAHAR1,DHAULIGNGA,SALAL,JHAJJAR,URI2,KOTESHWR,TANAKPUR,BSIUL,PARBATI3,UNCHAHAR2,SEWA2,KISHANGANGA,TANDA2,CHAMERA1,UNCHAHAR3,UNCHAHAR4,RAPPB,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,KGSU3AND4,KKNP,KKNPPU2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,RSTPSU1TO6,RSTPSU7,TALST2,SIMHST1,SIMHST2,KUDGI,TelanganaSTPP,VALLURNTECL,NLCIIST1,NLCIIST2,NLCEXP,KHSTPP-I,KHSTPP-II,FSTPP I & II,TALA,BRBCL,SASAN
60,14:45-15:00,0,92,0,0,0,98.9325,683.129127,0,125.5875,8.832,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0.2562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,28.665,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

61,15:00-15:15,0,92,0,0,12.6,105.528,683.129127,0,125.5875,8.832,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0.2562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,28.665,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

62,15:15-15:30,0,92,0,0,15.561,112.1235,683.129127,16.478852,125.5875,8.832,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0.2562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,28.665,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

63,15:30-15:45,0,92,0,0,21.294,118.719,683.129127,16.478852,125.5875,8.832,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0.2562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,28.665,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

64,15:45-16:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,8.832,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0.2562,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,28.665,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

65,16:00-16:15,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,2.76,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

66,16:15-16:30,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,2.76,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,653.1525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

67,16:30-16:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,4.416,0,0.82259,0,59.0625,54.567,17.046,10.91181,0,1.3944,653.1525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

68,16:45-17:00,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,4.416,0,0.82259,0,59.0625,54.567,44.9825,10.91181,0,1.3944,653.1525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

69,17:00-17:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,6.624,0,0.82259,0,59.0625,54.567,70.1727,10.91181,0,1.3944,653.1525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

70,17:15-17:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,6.624,0,0.82259,0,59.0625,54.567,75.76,10.91181,0,1.3944,653.1525,4.97724,17.748,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

71,17:30-17:45,6.665,92,0,0,46.683,123.665625,683.129127,32.957704,125.5875,8.832,0,0.82259,9.67784,59.0625,54.567,75.76,10.91181,9.136036,1.3944,653.1525,4.97724,26.622,0,1.1,3.819,42.392196,4.5322,0,0,7.031,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

72,17:45-18:00,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.832,0,0.82259,29.062808,59.0625,54.567,111.746,10.91181,18.272072,1.3944,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,10.536032,0,0,13.904,26.39091,0,0,0,0,14.91,29.085,0,0,0,70.9158,0,0,0,91.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

73,18:00-18:15,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.832,0,0.82259,29.062808,59.0625,54.567,140.3454,10.91181,27.408108,6.972,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,10.536032,0,0,22.12,26.39091,0,0,0,0,14.91,29.61,0,0,0,70.9158,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

74,18:15-18:30,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.832,0,0.82259,29.062808,59.0625,54.567,140.3454,10.91181,27.408108,55.776,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,14.91,29.61,0,0,0,70.9158,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

75,18:30-18:45,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.28,0,0.82259,29.062808,59.0625,54.567,132.58,10.91181,27.408108,55.776,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,10.536032,0,0,26.07,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

76,18:45-19:00,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.28,0,0.82259,29.062808,59.0625,54.567,132.58,10.91181,27.408108,55.776,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

77,19:00-19:15,39.51012,92,0,0,46.683,123.665625,683.129127,49.436556,125.5875,8.28,0,0.82259,29.062808,59.0625,54.567,111.746,10.91181,27.408108,55.776,653.1525,4.97724,35.496,0,13.0416,16.350412,42.392196,15.804048,0,0,26.07,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

78,19:15-19:30,6.665,92,0,0,46.683,123.665625,683.129127,32.957704,125.5875,8.28,0,0.82259,9.67784,59.0625,54.567,74.813,10.91181,18.272072,6.972,653.1525,4.97724,17.748,0,6.5208,3.819,42.392196,15.804048,0,0,14.04936,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

79,19:30-19:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,8.28,0,0.82259,0,59.0625,54.567,40.2475,10.91181,9.136036,1.3944,653.1525,4.97724,8.874,0,6.5208,0,42.392196,15.804048,0,0,6.32,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

80,19:45-20:00,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,35.328,0,0.82259,0,59.0625,54.567,30.304,10.91181,0,1.3944,653.1525,4.97724,8.874,0,6.5208,0,42.392196,9.7309,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

81,20:00-20:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,35.328,0,0.82259,0,59.0625,54.567,17.046,10.91181,0,1.3944,618.5025,4.97724,8.874,0,6.5208,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

82,20:15-20:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,2.6496,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,583.8525,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

83,20:30-20:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,2.6496,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,549.2025,6.0534,8.874,6.405,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

84,20:45-21:00,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,2.6496,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,514.5525,6.0534,8.874,6.405,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

85,21:00-21:15,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,2.6496,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,6.0534,8.874,6.405,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

86,21:15-21:30,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,2.6496,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,6.0534,8.874,6.405,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

87,21:30-21:45,0,92,0,0,46.683,123.665625,683.129127,16.478852,125.5875,3.0912,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

88,21:45-22:00,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.0912,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

89,22:00-22:15,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.0912,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

90,22:15-22:30,0,92,0,0,31.122,123.665625,683.129127,16.478852,125.5875,3.0912,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

91,22:30-22:45,0,92,0,0,31.122,123.665625,683.129127,0,125.5875,3.0912,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,6.0534,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

92,22:45-23:00,0,92,0,0,18.774,123.665625,683.129127,0,125.5875,35.328,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,6.0534,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

93,23:00-23:15,0,92,0,0,15.561,123.665625,683.129127,0,125.5875,35.328,0,0.82259,0,59.0625,54.567,0,10.91181,0,1.3944,435.435,6.0534,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

94,23:15-23:30,0,92,0,0,12.978,123.665625,683.129127,0,125.5875,3.312,0,0.82259,0,59.0625,54.567,0,10.91181,0,6.972,435.435,5.3808,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

95,23:30-23:45,0,92,0,0,0,123.665625,683.129127,0,125.5875,2.4288,0,0.82259,0,59.0625,54.567,0,10.91181,0,55.776,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

96,23:45-24:00,0,92,0,0,0,123.665625,683.129127,0,125.5875,2.4288,0,0.82259,0,59.0625,54.567,0,10.91181,0,55.776,435.435,4.97724,8.874,0,0,0,42.392196,0,0,0,0,26.39091,0,0,0,0,14.91,29.61,0,0,0,71.4588,0,0,0,92.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.79931,147.515625,18.140334,0,15.00135,382.5

