Block,Time,UNCHAHAR1,SALAL,UNCHAHAR4,AURY_CRF,AURY_RF,BSIUL,URI2,AURY_GF,SINGRAULI_HYDRO,TANAKPUR,DULHASTI,JHAJJAR,DADRT2,RIHAND1,SINGRAULI,CHAMERA1,URI,KISHANGANGA,DHAULIGNGA,TANDA2,DADRI_GF,DADRI_LF,TEHRI,PARBATI3,KOLDAM,RAMPUR,ANTA_CRF,ANTA_RF,ANTA_LF,RAPPB,UNCHAHAR2,KOTESHWR,SEWA2,UNCHAHAR3,ANTA_GF,NAPP,DADRI_CRF,AURY_LF,RIHAND3,NJPC,RAPPC,RIHAND2,CHAMERA3,CHAMERA2,DADRI_RF,FSTPP I & II,TALA,KHSTPP-I,SASAN,KHSTPP-II,BRBCL,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,10.511785,12.315457,0.000000,0.000000,0.000000,0.000000,28.773424,0.000000,0.792565,0.000000,1.854256,298.464166,520.561129,88.642000,121.003556,0.000000,35.102232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.227646,8.075094,15.540581,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

49,12:00-12:15,9.768830,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,269.089556,408.470849,88.642000,121.003556,0.000000,35.102232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,8.075094,15.540581,22.601774,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,18.432332,0,0,0,0,0

50,12:15-12:30,9.768830,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,233.440056,360.397175,88.642000,121.003556,0.000000,35.102232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,8.075094,15.540581,22.543010,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

51,12:30-12:45,9.768830,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,233.440056,365.166500,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,8.075094,15.540581,22.543010,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

52,12:45-13:00,9.627003,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,233.440056,365.166500,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,8.075094,15.540581,22.543010,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

53,13:00-13:15,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,34.038528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.425392,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

54,13:15-13:30,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,34.038528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

55,13:30-13:45,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

56,13:45-14:00,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

57,14:00-14:15,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

58,14:15-14:30,7.900700,12.315457,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

59,14:30-14:45,7.900700,24.630914,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

60,14:45-15:00,7.900700,24.630914,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.182720,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,13.359313,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

61,15:00-15:15,7.900700,24.630914,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.027650,8.075094,15.540581,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

62,15:15-15:30,7.900700,24.630914,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.540581,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

63,15:30-15:45,7.900700,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.540581,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

64,15:45-16:00,7.900700,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,31.911120,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.540581,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

65,16:00-16:15,7.900700,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,36.165936,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.540581,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

66,16:15-16:30,7.900700,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,231.240000,365.166500,88.642000,121.003556,0.000000,36.165936,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.209529,8.075094,15.155277,14.452500,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,16.018573,0.000000,32.722580,336.237412,141.885877,19.269968,0,0,0,0,0

67,16:30-16:45,9.768787,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,259.454556,365.166500,88.642000,121.003556,0.000000,36.165936,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.148564,8.075094,15.155277,22.410085,0.000000,41.469425,0.000000,0.000000,59.573205,21.898428,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

68,16:45-17:00,10.511785,12.315457,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,269.089556,413.341500,88.642000,121.003556,0.000000,36.165936,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,8.075094,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,40.147118,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

69,17:00-17:15,10.511785,2.239174,0.000000,0.000000,0.000000,0.000000,22.033703,0.000000,0.792565,0.000000,1.854256,309.062666,461.516500,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,16.150187,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,67.520153,51.963964,113.813438,0.000000,3.210864,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

70,17:15-17:30,10.511785,12.315457,0.000000,0.000000,0.000000,1.059850,22.033703,0.000000,0.792565,0.000000,15.877374,318.697666,509.691500,88.642000,121.003556,0.000000,36.697788,0.000000,8.802571,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,24.225280,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,90.148529,51.963964,113.813438,1.226921,12.689334,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

71,17:30-17:45,10.511785,54.299970,0.000000,0.000000,0.000000,18.848372,22.033703,0.000000,0.792565,5.307247,31.754748,318.697666,581.705036,88.642000,121.003556,13.548737,36.697788,0.000000,17.605141,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,109.492140,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

72,17:45-18:00,10.511785,54.299970,0.000000,0.000000,0.000000,18.848372,22.033703,0.000000,0.792565,5.307247,31.754748,338.931166,650.536797,88.642000,121.003556,27.073117,36.697788,0.000000,26.407712,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,112.685661,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

73,18:00-18:15,10.511785,54.299970,0.000000,0.000000,0.000000,18.848372,22.033703,0.000000,0.792565,5.307247,31.754748,379.398166,650.536797,88.642000,121.003556,40.570094,36.697788,0.000000,26.407712,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,112.685661,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

74,18:15-18:30,10.511785,54.299970,0.000000,0.000000,0.000000,12.565582,22.033703,0.000000,0.792565,5.307247,31.754748,418.987569,654.688519,88.642000,121.003556,40.570094,36.697788,0.000000,26.407712,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,112.685661,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

75,18:30-18:45,10.511785,54.299970,0.000000,0.000000,0.000000,12.565582,22.033703,0.000000,0.792565,0.000000,31.754748,419.541622,654.399565,88.642000,121.003556,40.570094,36.697788,0.000000,26.407712,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,112.685661,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

76,18:45-19:00,10.511785,54.299970,0.000000,0.000000,0.000000,12.565582,22.033703,0.000000,0.792565,0.000000,31.754748,419.541622,654.399565,88.642000,121.003556,40.570094,36.697788,0.000000,15.273402,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,34.200396,16.182753,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,90.148529,51.963964,113.813438,28.002016,38.068001,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

77,19:00-19:15,10.511785,12.315457,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,419.541622,654.399565,88.642000,121.003556,25.118445,36.697788,0.000000,7.636701,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,16.150187,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,67.520153,51.963964,113.813438,1.226921,12.689334,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

78,19:15-19:30,10.511785,2.239174,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,419.541622,654.399565,88.642000,121.003556,12.939805,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,8.075094,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,36.497380,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

79,19:30-19:45,10.511785,2.239174,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,419.541622,654.399565,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,39.333924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,18.248690,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

80,19:45-20:00,10.511785,2.239174,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,419.541622,583.118390,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,18.248690,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

81,20:00-20:15,10.511785,2.239174,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,419.541622,583.118390,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,18.248690,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

82,20:15-20:30,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,22.033703,0.000000,0.792565,0.000000,15.877374,349.060056,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,18.248690,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

83,20:30-20:45,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,311.483556,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223621,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,18.248690,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

84,20:45-21:00,10.511785,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,234.403556,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,25.426861,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

85,21:00-21:15,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,234.403556,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

86,21:15-21:30,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,245.001982,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

87,21:30-21:45,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,245.002056,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,26.222616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

88,21:45-22:00,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,15.877374,234.403556,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

89,22:00-22:15,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,13.350641,253.179666,600.163668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.223989,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

90,22:15-22:30,10.369958,2.239174,0.000000,0.000000,0.000000,6.282791,28.773424,0.000000,0.792565,0.000000,1.854256,253.179666,600.163668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,13.111308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,0.000000,15.155277,21.479884,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

91,22:30-22:45,9.949714,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,233.440056,578.966668,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,0.000000,15.155277,18.875447,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

92,22:45-23:00,9.559558,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,233.555676,524.144000,88.642000,121.003556,0.000000,36.697788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,0.000000,15.155277,18.740557,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

93,23:00-23:15,9.569193,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,233.555676,475.969000,88.642000,121.003556,0.000000,19.146672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,8.075094,15.155277,18.730922,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

94,23:15-23:30,9.559558,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,233.555676,427.794000,88.642000,121.003556,0.000000,19.146672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,8.075094,15.155277,18.730922,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

95,23:30-23:45,7.833255,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,231.355620,360.349000,88.642000,121.003556,0.000000,33.506676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,8.075094,15.155277,14.307975,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

96,23:45-24:00,7.833255,12.315457,0.000000,0.000000,0.000000,6.282791,23.329804,0.000000,0.792565,0.000000,1.854256,231.355620,360.349000,88.642000,121.003556,0.000000,33.506676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.838216,8.075094,15.155277,14.307975,0.000000,41.469425,0.000000,0.000000,59.573205,0.000000,51.963964,113.813438,0.000000,0.000000,0.000000,19.973355,0.000000,41.277400,336.237412,141.885877,19.269968,0,0,0,0,0

