Block,Time,URI,URI2,RIHAND2,RIHAND3,SEWA2,SINGRAULI,TANAKPUR,TEHRI,UNCHAHAR1,UNCHAHAR3,SALAL,SINGRAULI_HYDRO,UNCHAHAR2,UNCHAHAR4,TANDA2,NAPP,PARBATI3,RAMPUR,RAPPB,RIHAND1,CHAMERA1,CHAMERA2,DADRT2,DULHASTI,JHAJJAR,KISHANGANGA,KOTESHWR,KOLDAM,NJPC,RAPPC,CHAMERA3,DHAULIGNGA,BSIUL,ANTA_GF,ANTA_RF,ANTA_LF,ANTA_CRF,DADRI_GF,DADRI_RF,DADRI_LF,DADRI_CRF,AURY_GF,AURY_RF,AURY_LF,AURY_CRF,NLCTS2EXP,NNTPP,NTPL,RSTPSU1TO6,RSTPSU7,SIMHST2,TALST2,TelanganaSTPP,VALLURNTECL,SIMHST1,KGSU1AND2,KGSU3AND4,KKNP,KKNPPU2,KUDGI,MAPS,NLCEXP,NLCIIST1,NLCIIST2,FSTPP I & II,KHSTPP-I,KHSTPP-II,TALA,BRBCL,SASAN
50,12:15-12:30,41.952,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.054,15.00135,345.9375

51,12:30-12:45,41.952,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,80.112914,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.1422,15.00135,345.9375

52,12:45-13:00,41.952,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.2892,15.00135,345.9375

53,13:00-13:15,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.3186,15.00135,345.9375

54,13:15-13:30,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,12.3186,15.00135,345.9375

55,13:30-13:45,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

56,13:45-14:00,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

57,14:00-14:15,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

58,14:15-14:30,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

59,14:30-14:45,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,0,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

60,14:45-15:00,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,14.04936,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,11.466,15.00135,345.9375

61,15:00-15:15,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

62,15:15-15:30,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,28.09872,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,6.5208,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

63,15:30-15:45,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,0,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

64,15:45-16:00,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,79.597,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,2.318701,179.962454,67.990882,23.197434,0,0,0,0,0,50.181712,0,81.47076,0,0,0,60.859326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

65,16:00-16:15,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,4.637401,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

66,16:15-16:30,36.432,37.89052,124.384996,130.580717,0,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,4.637401,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

67,16:30-16:45,36.432,37.89052,124.384996,130.580717,6.184414,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

68,16:45-17:00,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.4668,15.00135,345.9375

69,17:00-17:15,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.1434,15.00135,345.9375

70,17:15-17:30,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,6.956103,179.962454,67.990882,23.197434,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.1434,15.00135,345.9375

71,17:30-17:45,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,4.272092,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,9.743227,179.962454,67.990882,34.831253,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,345.9375

72,17:45-18:00,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,7.628735,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,345.9375

73,18:00-18:15,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,12.205976,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,15.00135,345.9375

74,18:15-18:30,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,79.338844,6.745515,0,97.055943,42.14808,29.453337,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,0,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,15.00135,345.9375

75,18:30-18:45,36.432,37.89052,124.384996,130.580717,12.368827,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,79.338844,6.745515,0,97.055943,42.14808,44.180005,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.379,15.00135,345.9375

76,18:45-19:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,79.338844,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.232,15.00135,345.9375

77,19:00-19:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,59.504133,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,15.00135,345.9375

78,19:15-19:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.906625,3.094586,5.534085,49.637626,59.504133,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.791,15.00135,345.9375

79,19:30-19:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,59.504133,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.791,15.00135,345.9375

80,19:45-20:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,9.154482,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,49.530002,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.791,15.00135,345.9375

81,20:00-20:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,7.938,15.00135,345.9375

82,20:15-20:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.232,15.00135,345.9375

83,20:30-20:45,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.379,15.00135,345.9375

84,20:45-21:00,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,1.1,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,15.00135,345.9375

85,21:00-21:15,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,1.1,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.526,15.00135,345.9375

86,21:15-21:30,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,16.783217,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,1.1,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.673,15.00135,345.9375

87,21:30-21:45,36.432,37.89052,124.384996,130.580717,12.533744,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.745515,0,97.055943,42.14808,48.499829,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,1.1,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.82,15.00135,345.9375

88,21:45-22:00,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,50.181712,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,8.967,15.00135,345.9375

89,22:00-22:15,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.114,15.00135,345.9375

90,22:15-22:30,36.432,39.469291,124.384996,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,15.00135,345.9375

91,22:30-22:45,36.432,39.469291,105.578776,130.580717,18.838674,142.539835,10.8885,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.922624,0,97.055943,42.14808,50.070673,548.715948,59.175403,422.443785,8.492299,45.651399,10.211652,182.023943,67.990882,34.831253,0,19.6614,0,0,0,51.485133,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,15.00135,345.9375

92,22:45-23:00,36.432,37.89052,105.578776,130.580717,12.533744,142.539835,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,19.071838,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,51.485133,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.408,15.00135,345.9375

93,23:00-23:15,36.432,37.89052,105.578776,130.580717,12.533744,148.982313,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.849,15.00135,345.9375

94,23:15-23:30,36.432,37.89052,105.578776,130.580717,12.533744,148.982313,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.849,15.00135,345.9375

95,23:30-23:45,36.432,37.89052,105.578776,130.580717,12.533744,148.982313,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.849,15.00135,345.9375

96,23:45-24:00,36.432,37.89052,105.578776,130.580717,12.533744,148.982313,9.9918,65.338675,10.953965,27.63898,80.178,1.234476,44.306625,3.094586,5.534085,49.637626,0,6.745515,0,97.055943,42.14808,32.333219,548.715948,59.175403,422.443785,8.340651,39.195646,10.211652,179.962454,67.990882,34.831253,0,6.5208,0,0,0,52.136844,0,81.47076,0,0,0,60.190542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.300737,32.171,98.86825,9.849,15.00135,345.9375

