Block,Time,NR/01022024/29022024/5412UPCL/CE(Comm)/SE/Banking dt. 17.11.2023,NR/01102023/15082037/GNA_NR_2012_01,WR/01102023/30052048/L_NR_2022_10,WR/01102023/29112042/RUMS(L_NR_2019_06),SR/01102023/07102043/L_NR_2018_61,L_NR_2019_19,WR/01102023/29112042/L_NR_2019_05,WR/01102023/24112044/L_NR_2020_07,NR/26072023/25122043/L_NR_2023_10,NR/20122023/29022024/IEX_LDC_231218_00501,NR/20122023/29022024/IEX_LDC_231218_00502,NR/01102023/19072037/LT-05,WR/01102023/16072048/L_NR_2022_08,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05718,NR/01012024/31032024/ ChanjuII,NR/01102023/30042040/GNA_LT_36,WR/01102023/01102023/L_NR_2020_06,NR/01102023/13082046/L_NR_2021_12,NR/01102023/22052037/LT-59,WR/01102023/29112042/RUMS(L_NR_2019_07),NR/01102023/14082046/L_NR_2021_16,NR/01022024/29022024/79,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05420,WR/01102023/31032046/L_NR_2020_05,NR/01102023/02012046/L_NR_2021_17,NR/01102023/23072042/L_NR_2012_04,WR/01102023/01102023/L_NR_2022_09,NR/22102023/11042047/L_NR_2021_16,NR/01022024/29022024/HPX-GTAMLDCRA-141223-05406,NR/16022024/29022024/HP-38,NR/01102023/08032047/L_NR_2021_14,NR/19022024/29022024/NVVN/OA/16907,NR/01102023/06022042/L_NR_2012_02,NR/30092023/31122025/SH-07,NR/01102023/31052040/LT-31,NR/01102023/27052033/DIAPL(L_NR_2023_04),NR/01022024/29022024/HPX-GTAMLDCRA-090124-05714,NR/01102023/05012040/L_NR_2020_02,NR/26072023/31072042/L_NR_2023_07,NR/01102023/25072045/L_NR_2021_15,NR/01102023/06022042/L_NR_2012_07,NR/01102023/30042040/GNA_LT_35,NR/22102023/11042047/L_NR_2021_17,NR/01102023/25122043/GNA_MEJA_DELHI,NR/16022024/29022024/HP-40,NR/16022024/29022024/HP-45,SR/14022024/29022024/SJVN140224NR1518,NR/01022024/29022024/HPX-GTAMLDCRA-090124-05713,NR/30092023/26122029/SH-06,NR/01102023/02122045/L_NR_2021_13,NR/01022024/29022024/SJVN010224NR1468,NR/01022024/29022024/SJVN010224NR1469,NR/01102023/31102037/L_NR_2019_11,NR/16022024/29022024/HP-36
52,12:45-13:00,96.350000,54.920000,11.67,32.5,6.01,159.223248,32.5,5.83,90,8.190000,11.560000,47.210000,6,6.740000,2.020000,17.340000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,97,4.820000,0.000000,91.99,48.180000,260.720000,30.830000,16.920000,0.000000,5.780000,1.160000,210,47.99,75.970000,16.920000,48,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,3.18,0.950000,0.000000

53,13:00-13:15,96.350000,54.920000,11.67,32.5,6.01,155.569998,32.5,5.83,90,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.340000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,97,4.820000,0.000000,91.98,48.180000,200.630000,30.830000,16.920000,0.000000,5.780000,1.160000,210,47.99,51.880000,16.920000,48,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,3.18,0.990000,0.000000

54,13:15-13:30,96.350000,54.920000,11.67,32.5,6.01,150.17293,32.5,5.83,90,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.340000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,97,4.820000,0.000000,91.98,48.180000,140.670000,30.830000,16.920000,0.000000,5.780000,1.160000,210,47.77,33.300000,16.920000,48,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,3.18,0.990000,0.000000

55,13:30-13:45,96.350000,54.920000,11.67,32.5,7.41,143.908824,32.5,5.83,90,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.340000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,97,4.820000,0.000000,91.98,48.180000,111.770000,30.830000,16.920000,0.000000,5.780000,1.160000,210,47.35,33.300000,16.920000,48,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,3.18,0.990000,0.000000

56,13:45-14:00,96.350000,54.920000,11.67,32.5,7.61,137.323232,32.5,5.83,90,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.340000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,97,4.820000,0.000000,91.98,48.180000,140.670000,30.830000,16.920000,0.000000,5.780000,1.160000,210,47.09,33.300000,16.920000,48,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,3.18,0.990000,0.000000

57,14:00-14:15,96.350000,54.920000,11.67,32.5,8.01,132.043068,32.5,5.83,90,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.280000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,93,4.820000,0.000000,91.96,48.180000,167.350000,30.830000,16.860000,0.000000,5.780000,1.160000,210,46.25,52.250000,16.860000,47,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,0,1.030000,0.000000

58,14:15-14:30,96.350000,54.920000,11.67,32.5,8.68,127.269488,32.5,5.83,88,8.190000,11.560000,33.050000,6,6.740000,2.020000,17.050000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,93,4.820000,0.000000,91.98,48.180000,167.350000,30.830000,16.630000,0.000000,5.780000,1.160000,207,46,52.250000,16.630000,47,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,0,1.030000,0.000000

59,14:30-14:45,96.350000,54.920000,11.67,32.5,11.35,122.16468,32.5,5.83,85,8.190000,11.560000,47.210000,6,6.740000,2.020000,16.520000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,92,4.820000,0.000000,91.27,48.180000,167.350000,30.830000,16.120000,0.000000,5.780000,1.160000,200,45,52.250000,16.120000,46,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,0,1.030000,0.000000

60,14:45-15:00,96.350000,54.920000,11.67,32.5,13.57,116.085672,32.5,5.83,82,8.190000,11.560000,57.790000,6,6.740000,2.020000,15.590000,5.84,237.5,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,88,4.820000,0.000000,87.99,48.180000,167.350000,30.830000,15.200000,0.000000,5.780000,1.160000,193,43,52.250000,15.200000,44,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,47.5,0,0,1.030000,0.000000

61,15:00-15:15,96.350000,54.920000,11.67,32.5,15.2,109.334466,32.5,5.83,79,8.190000,11.560000,57.790000,6,6.740000,2.020000,14.470000,5.84,231.67,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,83,4.820000,0.000000,83.86,48.180000,167.350000,30.830000,14.110000,0.000000,5.780000,1.200000,186,41,52.250000,14.110000,42,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,46.33,0,0,1.030000,0.000000

62,15:15-15:30,96.350000,54.920000,11.67,32.5,15.77,101.102476,32.5,5.83,75,8.190000,11.560000,57.790000,6,6.740000,2.020000,13.290000,5.84,227.79,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,79,4.820000,0.000000,78.97,48.180000,200.760000,30.830000,12.970000,0.000000,5.780000,1.200000,175,38.72,52.250000,12.970000,40,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,45.56,0,0,1.030000,0.000000

63,15:30-15:45,96.350000,67.440000,11.67,32.5,16.37,91.808608,32.5,5.83,70,8.190000,11.560000,57.790000,6,6.740000,2.020000,12.200000,5.84,212.06,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,75,4.820000,0.000000,73.62,48.180000,200.760000,30.830000,11.910000,0.000000,5.780000,1.200000,165,36.17,52.250000,11.910000,37,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,42.41,0,0,1.030000,0.000000

64,15:45-16:00,96.350000,67.440000,11.67,32.5,17.07,81.8328,32.5,5.83,64,8.190000,11.560000,57.790000,6,6.740000,2.020000,11.080000,5.84,195.67,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,69,4.820000,0.000000,68.26,48.180000,229.670000,30.830000,10.800000,0.000000,5.780000,1.200000,151,33.5,52.250000,10.800000,34,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,39.13,0,0,1.030000,0.000000

65,16:00-16:15,96.350000,67.440000,11.67,32.5,20.09,71.55499,32.5,5.83,60,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,9.880000,5.84,175.63,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,58,4.820000,0.000000,61.68,48.180000,260.720000,30.830000,9.650000,23.120000,5.780000,1.200000,140,30.88,75.970000,9.650000,29,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,35.13,0,0,0.990000,0.000000

66,16:15-16:30,96.350000,67.440000,11.67,32.5,20.52,61.170018,32.5,5.83,52,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,8.650000,5.84,155.22,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,50,4.820000,0.000000,54.42,48.180000,260.720000,30.830000,8.440000,23.120000,5.780000,1.200000,123,27.48,75.970000,8.440000,25,0.000000,39.110000,0.000000,18.02,18.310000,25.360000,31.04,0,0,0.990000,0.000000

67,16:30-16:45,96.350000,81.900000,11.67,32.5,20.28,53.503064,32.5,5.83,38,8.190000,11.560000,47.210000,7.34,6.740000,2.020000,7.370000,5.84,134.98,0.000000,32.5,0,96.350000,6.740000,17.5,0,270.980000,11.67,42,4.820000,0.000000,46.72,48.180000,260.720000,30.830000,7.190000,23.120000,5.780000,1.200000,89,23.86,75.970000,7.190000,21,0.000000,39.110000,0.000000,18.02,18.310000,30.830000,26.99,0,3.18,0.990000,0.000000

68,16:45-17:00,96.350000,99.840000,11.67,33,20.08,40.653366,29.86,5.83,30,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,6.050000,5.84,114.56,0.000000,33,0,96.350000,6.740000,17.5,0,270.980000,11.67,35,4.820000,0.000000,38.83,48.180000,260.720000,30.830000,5.890000,23.120000,5.780000,1.200000,71,19.04,86.910000,5.890000,17,0.000000,39.110000,0.000000,18.02,18.310000,30.830000,22.91,0,3.18,0.990000,0.000000

69,17:00-17:15,96.350000,99.840000,11.67,14.82,19.89,29.157806,17.64,5.83,23,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,4.650000,5.84,94.18,0.000000,20,0,96.350000,6.740000,17.5,0,270.980000,11.67,25,4.820000,0.000000,30.26,48.180000,260.720000,30.830000,4.540000,24.090000,5.780000,1.250000,55,13,86.910000,4.540000,12,0.000000,39.110000,0.000000,0,18.310000,30.830000,18.84,0,0,0.990000,0.000000

70,17:15-17:30,96.350000,99.840000,11.67,10.98,19.82,18.714382,10.24,5.83,17,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,3.370000,5.84,72.97,0.000000,7,0,96.350000,6.740000,17.5,0,270.980000,11.67,18,4.820000,0.000000,21.36,48.180000,260.720000,30.830000,3.290000,24.090000,5.780000,1.250000,39,10,86.910000,3.290000,9,0.000000,39.110000,0.000000,0,18.310000,30.830000,14.59,0,0,0.990000,0.000000

71,17:30-17:45,96.350000,99.840000,13.33,4.83,19.74,11.534528,5.25,5.83,12,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,2.200000,5.84,51.14,0.000000,1,0,96.350000,6.740000,17.5,0,270.980000,13.33,10,4.820000,0.000000,14.95,48.180000,260.720000,30.830000,2.140000,25.050000,5.780000,1.250000,28,5,86.910000,2.140000,5,0.000000,39.110000,0.000000,0,18.310000,30.830000,10.23,0,0,0.990000,0.000000

72,17:45-18:00,96.350000,99.840000,13.67,1.06,19.34,6.468688,1.12,6.17,7,8.190000,11.560000,57.790000,7.34,6.740000,2.020000,1.330000,6.16,30.46,0.000000,0,0,96.350000,6.740000,18.5,0,270.980000,13.67,5,4.820000,0.000000,10.63,48.180000,260.720000,30.830000,1.290000,26.010000,5.780000,1.250000,18,3,86.910000,1.290000,2,0.000000,39.110000,0.000000,0,18.310000,30.830000,6.09,0,0,0.990000,0.000000

73,18:00-18:15,96.350000,99.840000,14,0,19.23,2.425758,0,7.5,3,8.190000,11.560000,57.790000,7.34,6.740000,2.120000,0.790000,7.5,20.43,0.000000,0,0,96.350000,6.740000,22.5,0,270.980000,14,1,4.820000,0.000000,3.99,48.180000,260.720000,30.830000,0.770000,26.010000,5.780000,1.250000,7,2,86.910000,0.770000,1,0.000000,0.000000,0.000000,0,18.310000,30.830000,4.09,0,0,0.950000,0.000000

74,18:15-18:30,96.350000,99.840000,14,0,19.02,0,0,7.5,1,8.190000,11.560000,57.790000,7.34,6.740000,2.120000,0.410000,7.5,12.04,0.000000,0,0,96.350000,6.740000,22.5,0,270.980000,14,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.400000,26.010000,5.780000,1.250000,1,1,86.910000,0.400000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,2.41,0,0,0.950000,0.000000

75,18:30-18:45,96.350000,99.840000,14.33,0,18.29,0,0,7.5,0,8.190000,11.560000,57.790000,7.34,6.740000,2.120000,0.010000,7.5,5.28,0.000000,0,0,96.350000,6.740000,22.5,0,270.980000,14.33,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.010000,26.010000,5.780000,1.250000,1,0.02,86.910000,0.010000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,1.05,0,0,0.950000,0.000000

76,18:45-19:00,96.350000,99.840000,14.67,0,17.44,0,0,7.5,0,8.190000,11.560000,57.790000,7.34,6.740000,2.120000,0.000000,7.5,0.15,0.000000,0,0,96.350000,6.740000,22.5,0,270.980000,14.67,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,26.010000,5.780000,1.250000,1,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0.03,0,0,0.950000,0.000000

77,19:00-19:15,96.350000,99.840000,21.67,0,19.13,0,0,7.5,0,8.190000,11.560000,57.790000,8.81,6.740000,2.120000,0.000000,7.5,0,0.000000,0,0,96.350000,6.740000,22.5,0,270.980000,21.67,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,26.010000,5.780000,1.250000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

78,19:15-19:30,96.350000,99.840000,25,0,18.73,0,0,9.17,0,8.190000,11.560000,57.790000,8.84,6.740000,2.120000,0.000000,9.16,0,0.000000,0,0,96.350000,6.740000,27.5,0,270.980000,25,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,26.010000,5.780000,1.250000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

79,19:30-19:45,96.350000,99.840000,26,0,14.13,0,0,10.18,0,8.190000,11.560000,57.790000,8.89,6.740000,2.120000,0.000000,10.18,0,0.000000,0,0,96.350000,6.740000,30.54,0,270.980000,26,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.250000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

80,19:45-20:00,96.350000,99.840000,29.33,0,13.73,0,0,12.53,0,8.190000,11.560000,57.790000,9.1,6.740000,2.120000,0.000000,12.55,0,0.000000,0,0,96.350000,6.740000,37.6,0,270.980000,29.33,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.250000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

81,20:00-20:15,96.350000,99.840000,24.33,0,13.35,0,0,10,0,8.190000,11.560000,57.790000,9.31,6.740000,2.120000,0.000000,10,0,0.000000,0,0,0.000000,6.740000,30,0,270.980000,24.33,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

82,20:15-20:30,96.350000,99.840000,25.33,0,13.11,0,0,10.33,0,8.190000,11.560000,57.790000,9.56,6.740000,2.120000,0.000000,10.34,0,0.000000,0,0,0.000000,6.740000,31,0,270.980000,25.33,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

83,20:30-20:45,96.350000,99.840000,26,0,12.85,0,0,10.67,0,8.190000,11.560000,57.790000,9.62,6.740000,2.120000,0.000000,10.66,0,0.000000,0,0,0.000000,6.740000,32,0,270.980000,26,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

84,20:45-21:00,96.350000,99.840000,27.33,0,12.61,0,0,10.83,0,8.190000,11.560000,57.790000,9.66,6.740000,2.120000,0.000000,10.84,0,0.000000,0,0,0.000000,6.740000,32.5,0,270.980000,27.33,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

85,21:00-21:15,96.350000,99.840000,31.49,0,12.46,0,0,9.17,0,8.190000,11.560000,57.790000,8.71,6.740000,2.210000,0.000000,9.16,0,0.000000,0,0,0.000000,6.740000,27.5,0,270.980000,31.49,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,86.910000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

86,21:15-21:30,96.350000,99.840000,32.22,0,12.43,0,0,9.17,0,8.190000,11.560000,47.210000,9.23,6.740000,2.210000,0.000000,9.16,0,0.000000,0,0,0.000000,6.740000,27.5,0,270.980000,32.22,0,4.820000,0.000000,0,48.180000,234.040000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,62.820000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

87,21:30-21:45,96.350000,99.840000,42.67,0,12.41,0,0,10.33,0,8.190000,11.560000,33.050000,9.9,6.740000,2.210000,0.000000,10.34,0,0.000000,0,0,0.000000,6.740000,31,0,270.980000,42.67,0,4.820000,0.000000,0,48.180000,234.040000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

88,21:45-22:00,96.350000,99.840000,41.67,0,12.21,0,0,10.67,0,8.190000,11.560000,33.050000,10.39,6.740000,2.210000,0.000000,10.66,0,0.000000,0,0,0.000000,6.740000,32,0,270.980000,41.67,0,4.820000,0.000000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,76.400000,0.000000,0,0.000000,0.000000,0.000000,0,18.310000,30.830000,0,0,0,0.950000,0.000000

89,22:00-22:15,96.350000,99.840000,40.33,0,13.35,0,0,10.83,0,8.190000,11.560000,33.050000,10.64,6.740000,2.210000,0.000000,10.84,0,0.000000,0,0,0.000000,6.740000,32.5,0,270.980000,40.33,0,4.820000,128.130000,0,48.180000,260.720000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,30.830000,0,0,0,0.950000,38.170000

90,22:15-22:30,96.350000,99.840000,40,0,12.81,0,0,11,0,8.190000,11.560000,33.050000,11.16,6.740000,2.210000,0.000000,11,0,0.000000,0,0,0.000000,6.740000,33,0,270.980000,40,0,4.820000,128.130000,0,48.180000,234.040000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,30.830000,0,0,0,0.950000,38.170000

91,22:30-22:45,96.350000,99.840000,39.33,0,15.13,0,0,11.33,0,8.190000,11.560000,33.050000,11.59,6.740000,2.210000,0.000000,11.34,0,0.000000,0,0,0.000000,6.740000,34,0,270.980000,39.33,0,4.820000,128.130000,0,48.180000,234.040000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,30.830000,0,0,0,0.950000,38.170000

92,22:45-23:00,96.350000,99.840000,38.33,0,14.73,0,0,11.67,0,8.190000,11.560000,33.050000,11.92,6.740000,2.210000,0.000000,11.66,0,0.000000,0,0,0.000000,6.740000,35,0,270.980000,38.33,0,4.820000,128.130000,0,48.180000,234.040000,30.830000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,30.830000,0,0,0,0.950000,38.170000

93,23:00-23:15,96.350000,70.930000,36.67,0,14.33,0,0,11.67,0,8.190000,11.560000,33.050000,9.34,6.740000,2.210000,0.000000,11.66,0,0.000000,0,0,0.000000,6.740000,35,0,270.980000,36.67,0,4.820000,128.130000,0,48.180000,234.040000,25.930000,0.000000,25.050000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,25.930000,0,0,0,0.950000,38.170000

94,23:15-23:30,96.350000,54.920000,32.67,0,13.73,0,0,11.83,0,8.190000,11.560000,33.050000,9.34,6.740000,2.210000,0.000000,11.84,0,0.000000,0,0,0.000000,6.740000,35.5,0,270.980000,32.67,0,4.820000,128.130000,0,48.180000,234.040000,25.930000,0.000000,24.090000,5.780000,1.200000,0,0,57.440000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,25.930000,0,0,0,0.950000,38.170000

95,23:30-23:45,96.350000,54.920000,32.33,0,13.13,0,0,11.67,0,8.190000,11.560000,47.210000,9.34,6.740000,2.210000,0.000000,11.66,0,0.000000,0,0,0.000000,6.740000,35,0,270.980000,32.33,0,4.820000,128.130000,0,48.180000,260.720000,25.930000,0.000000,24.090000,5.780000,1.200000,0,0,76.400000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,25.930000,0,0,0,0.950000,38.170000

96,23:45-24:00,96.350000,54.920000,31.67,0,12.54,0,0,10.83,0,8.190000,11.560000,47.210000,9.34,6.740000,2.210000,0.000000,10.84,0,0.000000,0,0,0.000000,6.740000,32.5,0,270.980000,31.67,0,4.820000,128.130000,0,48.180000,260.720000,25.930000,0.000000,24.090000,5.780000,1.200000,0,0,76.400000,0.000000,0,0.000000,0.000000,16.320000,0,18.310000,25.930000,0,0,0,0.950000,38.170000

