Block,Time,UNCHAHAR1,BSIUL,NAPP,TEHRI,UNCHAHAR3,NJPC,DULHASTI,DADRT2,DADRI_GF,TANDA2,UNCHAHAR2,AURY_LF,SINGRAULI_HYDRO,RIHAND2,KISHANGANGA,RIHAND1,RAPPB,RAMPUR,ANTA_GF,PARBATI3,TANAKPUR,URI2,AURY_GF,ANTA_RF,JHAJJAR,AURY_CRF,ANTA_CRF,KOLDAM,DADRI_LF,AURY_RF,RIHAND3,ANTA_LF,SINGRAULI,KOTESHWR,DHAULIGNGA,RAPPC,UNCHAHAR4,DADRI_CRF,CHAMERA3,DADRI_RF,SEWA2,URI,SALAL,CHAMERA1,FSTPP I & II,BRBCL,KHSTPP-II,CHAMERA2,SASAN,KHSTPP-I,TALA,ISGS Total,Inj. Loss,Drw. Loss,Total Loss,Net
48,11:45-12:00,12.405164,18.924666,49.035723,0.000000,15.867585,79.879193,57.246285,367.508101,0.000000,5.183415,24.200382,0.000000,0.754252,94.243624,4.890149,49.125315,0.000000,3.084022,0.000000,0.000000,3.098098,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,0.000000,0.000000,0.000000,90.701392,0.000000,126.252762,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,0.000000,33.642302,76.788555,27.182702,13.141549,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

49,12:00-12:15,12.095596,18.924666,49.035723,0.000000,15.383885,77.723210,57.246285,367.508101,0.000000,5.183415,24.403536,0.000000,0.754252,81.144254,2.689582,51.640555,0.000000,2.994630,0.000000,0.000000,3.098098,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,0.000000,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,0.000000,33.642302,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

50,12:15-12:30,12.095596,18.924666,49.035723,0.000000,15.383885,79.879193,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,81.144254,0.000000,51.640555,0.000000,3.084022,0.000000,0.000000,3.098098,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,2.243111,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,0.000000,33.642302,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

51,12:30-12:45,12.095596,18.924666,49.035723,0.000000,15.383885,79.879193,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,81.144254,0.000000,51.640555,0.000000,3.084022,0.000000,0.000000,3.098098,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,4.486223,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,0.000000,33.642302,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

52,12:45-13:00,12.095596,18.924666,49.035723,0.000000,15.383885,79.879193,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,81.144254,0.000000,51.640555,0.000000,3.084022,0.000000,0.000000,3.098098,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,6.729333,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,0.000000,39.516355,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

53,13:00-13:15,12.095596,18.924666,49.035723,0.000000,15.383885,79.879193,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,81.144254,0.000000,51.640555,0.000000,3.084022,0.000000,0.000000,9.789991,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,6.729333,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,0.000000,39.516355,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

54,13:15-13:30,12.095596,18.924666,49.035723,0.000000,15.383885,79.879193,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,81.144254,0.000000,51.640555,0.000000,3.084022,0.000000,0.000000,9.789991,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,7.658298,0.000000,0.000000,69.652800,0.000000,130.344671,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,6.074844,39.516355,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

55,13:30-13:45,12.095596,18.924666,49.035723,0.000000,15.383885,106.505591,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,94.243624,0.000000,49.125315,0.000000,4.112029,0.000000,0.000000,9.789991,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,90.701392,0.000000,126.252762,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,12.149689,33.642302,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

56,13:45-14:00,12.095596,18.924666,49.035723,0.000000,15.383885,133.131989,57.246285,367.508101,0.000000,5.183415,24.393862,0.000000,0.754252,94.243624,0.000000,49.125315,0.000000,5.140036,0.000000,0.000000,0.619620,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,90.701392,0.000000,126.252762,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,27.182702,11.076730,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

57,14:00-14:15,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,94.243624,0.000000,49.125315,0.000000,6.078651,0.000000,0.000000,0.619620,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,90.701392,0.000000,126.252762,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,27.182702,13.141549,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

58,14:15-14:30,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,94.243624,0.000000,49.125315,0.000000,6.078651,0.000000,0.000000,0.619620,34.008786,0.000000,0.000000,238.048408,0.000000,0.000000,8.972444,0.000000,0.000000,90.701392,0.000000,126.252762,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,27.182702,13.141549,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

59,14:30-14:45,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,94.243624,0.000000,49.125315,0.000000,6.078651,0.000000,0.000000,9.789991,34.008786,0.000000,0.000000,257.396408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,27.182702,13.141549,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

60,14:45-15:00,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,114.161507,0.000000,49.125315,0.000000,6.078651,0.000000,3.690020,9.789991,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,27.182702,13.141549,19.348024,90.639576,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

61,15:00-15:15,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,0.000000,49.125315,0.000000,6.078651,0.000000,17.712092,2.974175,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,39.516355,76.788555,27.182702,13.141549,19.348024,104.284366,46.918734,391.797000,30.120483,0.000000,0,0,0,0,0

62,15:15-15:30,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,0.000000,49.125315,0.000000,6.078651,0.000000,17.712092,2.974175,34.008786,0.000000,0.000000,325.114408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,39.516355,76.788555,37.983026,14.952231,19.348024,129.892798,46.918734,391.797000,36.056062,0.000000,0,0,0,0,0

63,15:30-15:45,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,2.445074,49.125315,0.000000,6.078651,0.000000,17.712092,2.974175,34.008786,0.000000,0.000000,325.114408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,39.516355,76.788555,38.976546,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

64,15:45-16:00,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,17.712092,2.974175,34.008786,0.000000,0.000000,325.114408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,40.774053,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

65,16:00-16:15,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,2.974175,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,22.441199,0.000000,18.187717,33.642302,76.788555,40.774053,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

66,16:15-16:30,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,2.974175,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

67,16:30-16:45,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,2.974175,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,77.564197,40.774053,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

68,16:45-17:00,15.013468,12.616444,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,2.974175,34.008786,0.000000,0.000000,305.766408,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,77.564197,40.774053,13.141549,19.348024,114.313208,46.918734,391.797000,38.322971,0.000000,0,0,0,0,0

69,17:00-17:15,15.013468,18.924666,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,225.646050,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,69.695366,40.774053,13.141549,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

70,17:15-17:30,15.013468,18.924666,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,225.646050,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,69.695366,40.774053,13.141549,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

71,17:30-17:45,15.013468,18.924666,49.035723,0.000000,18.862462,159.758387,57.246285,371.732350,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,77.564197,40.774053,16.744049,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

72,17:45-18:00,15.013468,18.924666,49.035723,9.635463,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,0.000000,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,77.564197,40.774053,16.744049,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

73,18:00-18:15,15.013468,18.924666,49.035723,19.270924,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.020163,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,21.009712,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,18.554732,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

74,18:15-18:30,15.013468,18.924666,49.035723,28.906388,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.020163,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,31.514567,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,18.554732,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

75,18:30-18:45,15.013468,18.924666,49.035723,38.541850,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.020163,0.000000,0.754252,117.519752,4.890149,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,34.008786,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

76,18:45-19:00,15.013468,19.020438,49.035723,39.775189,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.020163,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,7.380038,3.593794,36.655288,0.000000,0.000000,174.132000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348024,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

77,19:00-19:15,15.013468,19.020438,49.035723,39.775189,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.020163,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,56.873526,3.593794,36.655288,0.000000,0.000000,156.138360,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

78,19:15-19:30,15.013468,19.020438,49.035723,39.775189,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,30.010489,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,73.800382,3.593794,36.655288,0.000000,0.000000,156.138360,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.359005,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348005,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

79,19:30-19:45,15.013468,19.020438,49.035723,39.775189,18.862462,159.758387,57.246285,367.508101,0.000000,5.183415,36.368547,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,73.800382,5.452653,36.655288,0.000000,0.000000,156.138360,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.905216,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

80,19:45-20:00,19.433034,19.020438,49.035723,39.775189,24.121732,159.758387,57.246285,384.921301,0.000000,5.183415,38.638536,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,56.873526,5.452653,36.655288,0.000000,0.000000,160.887327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348010,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

81,20:00-20:15,19.433034,19.020438,49.035723,39.775189,24.121732,159.758387,57.246285,442.965301,0.000000,5.183415,38.638536,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,56.873526,5.452653,36.655288,0.000000,0.000000,160.887327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348004,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

82,20:15-20:30,19.433034,19.020438,49.035723,39.775189,24.121732,159.758387,57.246285,501.009301,0.000000,5.183415,38.638536,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,56.873526,5.452653,36.655288,0.000000,0.000000,160.887327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

83,20:30-20:45,19.433034,19.020438,49.035723,39.775189,24.121732,159.758387,57.246285,590.271202,0.000000,5.183415,38.638536,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,8.856046,6.444045,36.655288,0.000000,0.000000,168.626527,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

84,20:45-21:00,19.433034,18.924666,49.035723,38.541850,24.121732,159.758387,57.246285,590.271202,0.000000,5.183415,43.442669,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.078651,0.000000,4.132821,4.585186,34.008786,0.000000,0.000000,160.887327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

85,21:00-21:15,19.433034,18.924666,49.035723,38.541850,24.121732,159.758387,57.246285,590.416312,0.000000,5.183415,43.442669,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.078651,0.000000,4.132821,4.585186,34.008786,0.000000,0.000000,160.887327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

86,21:15-21:30,19.433034,18.924666,49.035723,38.541850,24.121732,159.758387,57.246285,590.416312,0.000000,5.183415,43.442669,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.078651,0.000000,4.132821,4.585186,34.008786,0.000000,0.000000,165.724327,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

87,21:30-21:45,19.433034,18.924666,49.035723,38.541850,24.121732,159.758387,57.246285,594.495451,0.000000,5.183415,43.442669,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.078651,0.000000,4.132821,4.585186,34.008786,0.000000,0.000000,233.100466,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,9.479467,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

88,21:45-22:00,21.892262,19.020438,49.035723,39.775189,26.737942,159.758387,57.246285,594.495451,0.000000,5.183415,43.442669,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,4.132821,3.593794,36.655288,0.000000,0.000000,245.931557,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,20.074165,42.116859,66.586408,2.989266,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.188483,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

89,22:00-22:15,21.892262,19.020438,49.035723,39.775189,26.157510,159.758387,57.246285,594.495451,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,4.132821,5.452653,36.655288,0.000000,0.000000,298.487400,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,20.074165,42.116859,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,18.045785,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

90,22:15-22:30,21.505302,19.020438,49.035723,39.775189,26.157510,159.758387,57.246285,592.137898,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,4.132821,5.452653,36.655288,0.000000,0.000000,321.453476,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,20.074165,42.116859,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

91,22:30-22:45,21.505302,19.020438,49.035723,39.775189,26.157510,159.758387,57.246285,524.526505,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.476967,49.125315,0.000000,6.078651,0.000000,4.132821,5.452653,36.655288,0.000000,0.000000,342.779809,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,20.074165,42.116859,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

92,22:45-23:00,21.505302,18.924666,49.035723,38.541850,26.157510,159.758387,57.246285,487.765305,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.078651,0.000000,4.132821,4.585186,34.008786,0.000000,0.000000,365.422000,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,10.037083,42.116859,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

93,23:00-23:15,21.505302,18.924666,49.035723,38.541850,26.157510,155.877617,57.246285,469.384705,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,6.019057,0.000000,4.132821,3.965566,34.008786,0.000000,0.000000,388.064287,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,10.037083,31.514567,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

94,23:15-23:30,21.505302,18.924666,49.035723,38.541850,26.157510,150.918854,57.246285,451.971505,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,5.825375,0.000000,4.132821,3.965566,34.008786,0.000000,0.000000,410.706574,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,10.037083,31.514567,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

95,23:30-23:45,21.505302,18.924666,49.035723,38.541850,26.157510,129.359018,57.246285,443.264905,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,4.991050,0.000000,4.132821,3.965566,34.008786,0.000000,0.000000,433.348765,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,10.037083,31.514567,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,19.348000,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

96,23:45-24:00,21.505302,18.924666,49.035723,28.906388,26.157510,129.359018,57.246285,504.627207,0.000000,5.183415,42.185049,0.000000,0.754252,117.519752,5.379164,49.125315,0.000000,4.976152,0.000000,4.132821,3.965566,34.008786,0.000000,0.000000,463.344550,0.000000,0.000000,8.972444,0.000000,0.000000,123.227412,0.000000,139.875350,10.037083,31.514567,66.586408,1.441426,0.000000,33.695754,0.000000,18.187717,33.642302,76.788555,40.774053,12.102174,18.527330,129.892798,46.918734,391.797000,44.886470,0.000000,0,0,0,0,0

